event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS001,F,01:19:00,,F,2,SD32,"7-6(7),6-1",G. Simon,M. Bachinger,,,FRA,GER,7-6(7),6-1,,,,01:19:00,7,2,311,/en/stats/leaderboard?page=serve,1,10,71,40,56,85,34,40,56,9,16,75,3,4,10,231,/en/stats/leaderboard?page=serve,0,2,63,37,59,68,25,37,32,7,22,50,3,6,9,77,43,56,46,27,59,61,70,115,54,32,59,23,13,56,39,45,115,A,,,G. Simon,M. Bachinger,SD32,BC65,FRA,GER,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS002,SF,02:11:00,,F,3,BC65,"2-6,6-4,7-5",M. Bachinger,K. Nishikori,,,GER,JPN,2-6,6-4,7-5,,,02:11:00,,,280,/en/stats/leaderboard?page=serve,1,13,65,73,112,73,53,73,44,17,39,78,7,9,15,297,/en/stats/leaderboard?page=serve,1,5,71,60,85,72,43,60,64,16,25,50,2,4,15,63,70,112,31,26,85,49,96,197,69,59,85,38,42,112,51,101,197,A,,,M. Bachinger,K. Nishikori,BC65,N552,GER,JPN,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS003,SF,01:18:00,,F,2,SD32,"6-3,6-1",G. Simon,R. Albot,,,FRA,MDA,6-3,6-1,,,,01:18:00,,,317,/en/stats/leaderboard?page=serve,0,3,65,30,46,80,24,30,69,11,16,0,0,0,8,209,/en/stats/leaderboard?page=serve,1,1,62,39,63,59,23,39,38,9,24,60,6,10,8,76,35,46,49,31,63,61,66,109,51,32,63,24,11,46,39,43,109,A,,,G. Simon,R. Albot,SD32,A829,FRA,MDA,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS004,QF,02:07:00,,F,3,N552,"6-3,4-6,6-4",K. Nishikori,N. Basilashvili,,,JPN,GEO,6-3,4-6,6-4,,,02:07:00,,,272,/en/stats/leaderboard?page=serve,1,10,60,47,78,83,39,47,42,13,31,63,5,8,14,248,/en/stats/leaderboard?page=serve,5,10,66,78,119,60,47,78,51,21,41,58,7,12,15,67,52,78,43,51,119,52,103,197,57,68,119,33,26,78,48,94,197,A,,,K. Nishikori,N. Basilashvili,N552,BG23,JPN,GEO,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS005,QF,02:07:00,,F,3,BC65,"6-3,2-6,6-4",M. Bachinger,Y. Maden,,,GER,GER,6-3,2-6,6-4,,,02:07:00,,,256,/en/stats/leaderboard?page=serve,0,6,62,53,86,62,33,53,55,18,33,50,4,8,14,244,/en/stats/leaderboard?page=serve,1,2,63,56,89,66,37,56,45,15,33,71,10,14,13,59,51,86,42,37,89,50,88,175,58,52,89,41,35,86,50,87,175,A,,,M. Bachinger,Y. Maden,BC65,MH16,GER,GER,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS006,QF,01:34:00,,F,2,SD32,"7-6(7),6-2",G. Simon,R. Gasquet,,,FRA,FRA,7-6(7),6-2,,,,01:34:00,7,4,283,/en/stats/leaderboard?page=serve,2,4,56,36,64,81,29,36,54,15,28,50,1,2,10,242,/en/stats/leaderboard?page=serve,3,7,65,39,60,74,29,39,29,6,21,25,1,4,10,69,44,64,42,25,60,56,69,124,58,35,60,31,20,64,44,55,124,A,,,G. Simon,R. Gasquet,SD32,G628,FRA,FRA,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS007,QF,01:42:00,,F,2,A829,"7-6(7),6-4",R. Albot,R. Berankis,,,MDA,LTU,7-6(7),6-4,,,,01:42:00,7,4,280,/en/stats/leaderboard?page=serve,1,7,68,53,78,77,41,53,48,12,25,78,7,9,11,250,/en/stats/leaderboard?page=serve,1,4,61,45,74,69,31,45,45,13,29,67,6,9,11,68,53,78,41,30,74,55,83,152,59,44,74,32,25,78,45,69,152,A,,,R. Albot,R. Berankis,A829,BE90,MDA,LTU,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS008,R16,01:34:00,,F,2,N552,"7-6(7),6-3",K. Nishikori,P. Gojowczyk,,,JPN,GER,7-6(7),6-3,,,,01:34:00,7,4,288,/en/stats/leaderboard?page=serve,0,5,56,42,75,79,33,42,58,19,33,75,3,4,11,265,/en/stats/leaderboard?page=serve,2,8,55,38,69,79,30,38,45,14,31,0,0,2,10,69,52,75,36,25,69,53,77,144,64,44,69,31,23,75,47,67,144,A,,,K. Nishikori,P. Gojowczyk,N552,G967,JPN,GER,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS009,R16,02:09:00,,F,3,BG23,"6-7(2),7-6(7),6-3",N. Basilashvili,U. Humbert,,,GEO,FRA,6-7(2),7-6(7),6-3,,,02:09:00,2,7,281,/en/stats/leaderboard?page=serve,5,12,53,58,110,79,46,58,54,28,52,0,0,2,17,289,/en/stats/leaderboard?page=serve,1,13,69,72,105,75,54,72,52,17,33,67,6,9,16,67,74,110,32,34,105,50,108,215,68,71,105,33,36,110,50,107,215,A,7,4,N. Basilashvili,U. Humbert,BG23,HH26,GEO,FRA,,
341,2018,Metz,250,2018-09-17T00:00:00,2018-09-23T00:00:00,Hard,28,501345,€,MS010,R16,00:57:00,,F,2,BC65,"6-0,6-3",M. Bachinger,G. Barrere,,,GER,FRA,6-0,6-3,,,,00:57:00,,,310,/en/stats/leaderboard?page=serve,2,5,61,27,44,93,25,27,53,9,17,100,1,1,8,191,/en/stats/leaderboard?page=serve,2,1,61,35,57,57,20,35,32,7,22,67,8,12,7,77,34,44,53,30,57,63,64,101,47,27,57,23,10,44,37,37,101,A,,,M. Bachinger,G. Barrere,BC65,BK24,GER,FRA,,
