event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS001,F,01:16:00,,F,2,SD32,"7-5,6-3",G. Simon,V. Troicki,,,FRA,SRB,7-5,6-3,,,,01:16:00,A,G. Simon,V. Troicki,FRA,SRB,,,304,/en/stats/leaderboard?page=serve,0,7,64,38,59,76,29,38,67,14,21,50,1,2,11,244,/en/stats/leaderboard?page=serve,1,3,72,46,64,67,31,46,33,6,18,57,4,7,10,73,43,59,42,27,64,57,70,123,58,37,64,27,16,59,43,53,123,,,,,,,SD32,T840
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS002,SF,01:38:00,,F,3,T840,"1-6,6-2,6-3",V. Troicki,J. Tsonga,,,SRB,FRA,1-6,6-2,6-3,,,01:38:00,A,V. Troicki,J. Tsonga,SRB,FRA,,,259,/en/stats/leaderboard?page=serve,1,5,74,58,78,71,41,58,35,7,20,63,5,8,12,247,/en/stats/leaderboard?page=serve,2,11,67,53,79,74,39,53,31,8,26,56,5,9,12,62,48,78,41,32,79,51,80,157,59,47,79,38,30,78,49,77,157,,,,,,,T840,T786
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS003,SF,01:48:00,,F,2,SD32,"6-4,7-6(7)",G. Simon,J. Melzer,,,FRA,AUT,6-4,7-6(7),,,,01:48:00,A,G. Simon,J. Melzer,FRA,AUT,,,296,/en/stats/leaderboard?page=serve,1,8,56,38,68,76,29,38,67,20,30,75,3,4,11,257,/en/stats/leaderboard?page=serve,3,3,62,48,78,67,32,48,47,14,30,50,2,4,11,72,49,68,41,32,78,55,81,146,59,46,78,28,19,68,45,65,146,7,3,,,,,SD32,M762
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS004,QF,02:22:00,,F,3,T786,"6-7(7),6-3,6-4",J. Tsonga,M. Chiudinelli,,,FRA,SUI,6-7(7),6-3,6-4,,,02:22:00,A,J. Tsonga,M. Chiudinelli,FRA,SUI,,,316,/en/stats/leaderboard?page=serve,2,20,63,57,91,86,49,57,56,19,34,83,5,6,16,264,/en/stats/leaderboard?page=serve,2,7,65,74,114,74,55,74,40,16,40,63,5,8,15,75,68,91,38,43,114,54,111,205,62,71,114,25,23,91,46,94,205,,,7,9,,,T786,C582
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS005,QF,01:20:00,,F,2,T840,"7-6(7),6-2",V. Troicki,J. Isner,,,SRB,USA,7-6(7),6-2,,,,01:20:00,A,V. Troicki,J. Isner,SRB,USA,,,341,/en/stats/leaderboard?page=serve,0,13,74,43,58,81,35,43,73,11,15,100,1,1,10,278,/en/stats/leaderboard?page=serve,1,7,72,51,71,65,33,51,55,11,20,78,7,9,10,79,46,58,38,27,71,57,73,129,62,44,71,21,12,58,43,56,129,,,7,3,,,T840,I186
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS006,QF,01:07:00,,F,2,M762,"6-4,6-2",J. Melzer,A. Beck,,,AUT,GER,6-4,6-2,,,,01:07:00,A,J. Melzer,A. Beck,AUT,GER,,,332,/en/stats/leaderboard?page=serve,0,10,59,26,44,85,22,26,78,14,18,0,0,0,9,249,/en/stats/leaderboard?page=serve,2,2,69,38,55,61,23,38,53,9,17,57,4,7,9,82,36,44,42,23,55,60,59,99,58,32,55,18,8,44,40,40,99,,,,,,,M762,BA86
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS007,QF,01:43:00,,F,3,SD32,"4-6,6-3,6-4",G. Simon,E. Korolev,,,FRA,KAZ,4-6,6-3,6-4,,,01:43:00,A,G. Simon,E. Korolev,FRA,KAZ,,,284,/en/stats/leaderboard?page=serve,1,7,62,48,78,77,37,48,53,16,30,0,0,2,15,273,/en/stats/leaderboard?page=serve,0,4,65,50,77,78,39,50,48,13,27,40,2,5,14,68,53,78,32,25,77,50,78,155,68,52,77,32,25,78,50,77,155,,,,,,,SD32,K760
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS008,R16,02:12:00,,F,3,T786,"6-7(3),7-6(7),7-6(7)",J. Tsonga,E. Gulbis,,,FRA,LAT,6-7(3),7-6(7),7-6(7),,,02:12:00,A,J. Tsonga,E. Gulbis,FRA,LAT,,,332,/en/stats/leaderboard?page=serve,2,20,68,76,112,79,60,76,67,24,36,0,0,0,18,330,/en/stats/leaderboard?page=serve,2,23,69,75,109,84,63,75,56,19,34,100,1,1,18,75,84,112,25,27,109,50,111,221,75,82,109,25,28,112,50,110,221,7,4,3,7,7,2,T786,G858
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS009,R16,01:29:00,,F,2,C582,"6-3,7-6(7)",M. Chiudinelli,M. Safin,,,SUI,RUS,6-3,7-6(7),,,,01:29:00,A,M. Chiudinelli,M. Safin,SUI,RUS,,,314,/en/stats/leaderboard?page=serve,1,5,60,41,68,80,33,41,70,19,27,100,3,3,11,288,/en/stats/leaderboard?page=serve,1,6,62,40,65,83,33,40,48,12,25,50,1,2,10,76,52,68,31,20,65,54,72,133,69,45,65,24,16,68,46,61,133,7,4,,,,,C582,S741
1720,2009,Bangkok,250,2009-09-28T00:00:00,2009-10-04T00:00:00,Hard,28,551000,$,MS010,R16,01:28:00,,F,2,T840,"6-3,7-6(7)",V. Troicki,T. Bellucci,,,SRB,BRA,6-3,7-6(7),,,,01:28:00,A,V. Troicki,T. Bellucci,SRB,BRA,,,319,/en/stats/leaderboard?page=serve,0,3,65,42,65,86,36,42,65,15,23,100,1,1,11,282,/en/stats/leaderboard?page=serve,3,6,68,46,68,80,37,46,41,9,22,80,4,5,10,78,51,65,32,22,68,55,73,133,68,46,68,22,14,65,45,60,133,7,4,,,,,T840,BD20
