event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS011,R16,00:50:00,,F,2,R016,"6-1,6-1",R. Reneberg,H. Dreekmann,,,USA,GER,6-1,6-1,,,,00:50:00,,,260,/en/stats/leaderboard?page=serve,,6,40,19,47,100,19,19,57,16,28,,0,,7,154,/en/stats/leaderboard?page=serve,2,2,36,14,39,50,7,14,40,10,25,17,1,6,7,74,35,47,56,22,39,66,57,86,44,17,39,,0,,,0,,A,,,,,False,R. Reneberg,H. Dreekmann,R016,D249,USA,GER,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS012,R16,01:46:00,,F,3,V141,"4-6,6-3,7-6(7)",D. Vacek,M. Rosset,,,CZE,SUI,4-6,6-3,7-6(7),,,01:46:00,,,291,/en/stats/leaderboard?page=serve,10,5,56,50,90,84,42,50,63,25,40,0,0,1,16,302,/en/stats/leaderboard?page=serve,5,12,63,50,79,84,42,50,55,16,29,50,1,2,15,74,67,90,27,21,79,52,88,169,73,58,79,26,23,90,48,81,169,A,,,7,0,,D. Vacek,M. Rosset,V141,R214,CZE,SUI,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS013,R16,02:10:00,,F,2,G182,"7-5,6-0",M. Gustafsson,P. Haarhuis,,,SWE,NED,7-5,6-0,,,,02:10:00,,,292,/en/stats/leaderboard?page=serve,3,5,67,33,49,79,26,33,56,9,16,0,0,1,9,201,/en/stats/leaderboard?page=serve,1,2,67,38,57,63,24,38,26,5,19,44,4,9,9,71,35,49,49,28,57,59,63,106,51,29,57,29,14,49,41,43,106,A,,,,,,M. Gustafsson,P. Haarhuis,G182,H223,SWE,NED,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS014,R16,02:10:00,,F,3,L206,"7-6(7),5-7,6-4",M. Larsson,J. Hlasek,,,SWE,SUI,7-6(7),5-7,6-4,,,02:10:00,7,2,282,/en/stats/leaderboard?page=serve,6,12,57,64,113,78,50,64,53,26,49,67,4,6,17,277,/en/stats/leaderboard?page=serve,2,9,64,79,123,75,59,79,43,19,44,83,10,12,17,67,76,113,37,45,123,51,121,236,63,78,123,33,37,113,49,115,236,A,,,,,,M. Larsson,J. Hlasek,L206,H025,SWE,SUI,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS015,R16,01:00:00,,F,2,K267,"6-3,6-4",Y. Kafelnikov,B. Black,,,RUS,ZIM,6-3,6-4,,,,01:00:00,,,303,/en/stats/leaderboard?page=serve,4,9,65,33,51,82,27,33,61,11,18,0,0,1,10,232,/en/stats/leaderboard?page=serve,2,3,48,26,54,81,21,26,36,10,28,67,6,9,9,75,38,51,43,23,54,58,61,105,57,31,54,25,13,51,42,44,105,A,,,,,,Y. Kafelnikov,B. Black,K267,B397,RUS,ZIM,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS016,R32,01:22:00,,F,2,M099,"7-6(8),6-2",T. Muster,T. Carbonell,,,AUT,ESP,7-6(8),6-2,,,,01:22:00,8,6,254,/en/stats/leaderboard?page=serve,4,9,50,41,82,80,33,41,59,24,41,,0,,10,271,/en/stats/leaderboard?page=serve,4,5,52,34,66,79,27,34,59,19,32,50,2,4,10,70,57,82,30,20,66,52,77,148,70,46,66,30,25,82,48,71,148,A,,,,,,T. Muster,T. Carbonell,M099,C216,AUT,ESP,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS017,R32,01:01:00,,F,2,S321,"6-3,6-1",B. Steven,J. Fleurian,,,NZL,FRA,6-3,6-1,,,,01:01:00,,,275,/en/stats/leaderboard?page=serve,4,4,49,22,45,86,19,22,65,15,23,,0,,8,205,/en/stats/leaderboard?page=serve,1,2,53,26,49,62,16,26,39,9,23,20,1,5,8,76,34,45,49,24,49,62,58,94,51,25,49,24,11,45,38,36,94,A,,,,,,B. Steven,J. Fleurian,S321,F031,NZL,FRA,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS018,R32,01:19:00,,F,2,R284,"6-3,7-5",A. Radulescu,A. Gaudenzi,,,GER,ITA,6-3,7-5,,,,01:19:00,,,278,/en/stats/leaderboard?page=serve,5,6,40,25,63,92,23,25,55,21,38,50,1,2,11,232,/en/stats/leaderboard?page=serve,5,2,47,33,70,67,22,33,51,19,37,63,5,8,10,70,44,63,41,29,70,55,73,133,59,41,70,30,19,63,45,60,133,A,,,,,,A. Radulescu,A. Gaudenzi,R284,G254,GER,ITA,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS019,R32,01:13:00,,F,2,K181,"7-6(7),6-3",N. Kulti,C. Moya,,,SWE,ESP,7-6(7),6-3,,,,01:13:00,7,4,214,/en/stats/leaderboard?page=serve,4,2,63,35,56,91,32,35,62,13,21,0,0,,10,270,/en/stats/leaderboard?page=serve,2,9,57,44,77,77,34,44,48,16,33,50,2,4,11,80,45,56,35,27,77,54,72,133,65,50,77,20,11,56,46,61,133,A,,,,,,N. Kulti,C. Moya,K181,M605,SWE,ESP,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS020,R32,01:01:00,,F,2,C243,"6-2,6-2",J. Courier,A. Voinea,,,USA,ROU,6-2,6-2,,,,01:01:00,,,209,/en/stats/leaderboard?page=serve,2,2,56,24,43,79,19,24,74,14,19,0,0,,8,206,/en/stats/leaderboard?page=serve,4,6,57,30,53,67,20,30,30,7,23,43,3,7,8,77,33,43,49,26,53,61,59,96,51,27,53,23,10,43,39,37,96,A,,,,,,J. Courier,A. Voinea,C243,V166,USA,ROU,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS021,R32,01:29:00,,F,2,K316,"7-6(7),6-4",N. Kiefer,S. Leblanc,,,GER,CAN,7-6(7),6-4,,,,01:29:00,7,4,269,/en/stats/leaderboard?page=serve,6,6,51,41,81,85,35,41,43,17,40,75,3,4,11,257,/en/stats/leaderboard?page=serve,5,6,64,54,85,72,39,54,39,12,31,67,4,6,11,64,52,81,40,34,85,52,86,166,60,51,85,36,29,81,48,80,166,A,,,,,,N. Kiefer,S. Leblanc,K316,L227,GER,CAN,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS022,R32,01:01:00,,F,2,D249,"6-3,6-2",H. Dreekmann,R. Furlan,,,GER,ITA,6-3,6-2,,,,01:01:00,,,194,/en/stats/leaderboard?page=serve,4,5,44,23,52,83,19,23,66,19,29,0,0,,9,239,/en/stats/leaderboard?page=serve,2,6,65,33,51,64,21,33,44,8,18,67,6,9,8,73,38,52,43,22,51,58,60,103,57,29,51,27,14,52,42,43,103,A,,,,,,H. Dreekmann,R. Furlan,D249,F192,GER,ITA,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS023,R32,00:52:00,,F,2,R016,"6-1,6-3",R. Reneberg,W. Ferreira,,,USA,RSA,6-1,6-3,,,,00:52:00,,,277,/en/stats/leaderboard?page=serve,2,1,48,23,48,83,19,23,60,15,25,,0,,8,201,/en/stats/leaderboard?page=serve,5,1,47,24,51,75,18,24,33,9,27,50,4,8,8,71,34,48,47,24,51,59,58,99,53,27,51,29,14,48,41,41,99,A,,,,,,R. Reneberg,W. Ferreira,R016,F196,USA,RSA,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS024,R32,01:56:00,,F,3,R214,"4-6,6-4,7-5",M. Rosset,J. Bjorkman,,,SUI,SWE,4-6,6-4,7-5,,,01:56:00,,,265,/en/stats/leaderboard?page=serve,14,13,49,55,112,84,46,55,46,26,57,80,8,10,16,271,/en/stats/leaderboard?page=serve,6,5,65,56,86,73,41,56,53,16,30,40,2,5,16,64,72,112,34,29,86,51,101,198,66,57,86,36,40,112,49,97,198,A,,,,,,M. Rosset,J. Bjorkman,R214,B446,SUI,SWE,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS025,R32,01:12:00,,F,2,V141,"7-6(7),6-4",D. Vacek,G. Forget,,,CZE,FRA,7-6(7),6-4,,,,01:12:00,7,5,279,/en/stats/leaderboard?page=serve,3,13,61,43,71,86,37,43,50,14,28,,0,,11,299,/en/stats/leaderboard?page=serve,7,15,68,42,62,83,35,42,50,10,20,0,0,1,11,72,51,71,27,17,62,51,68,133,73,45,62,28,20,71,49,65,133,A,,,,,,D. Vacek,G. Forget,V141,F035,CZE,FRA,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS026,R32,01:18:00,,F,2,G182,"7-6(7),6-3",M. Gustafsson,B. Karbacher,,,SWE,GER,7-6(7),6-3,,,,01:18:00,7,5,254,/en/stats/leaderboard?page=serve,9,10,54,48,89,79,38,48,39,16,41,82,9,11,11,263,/en/stats/leaderboard?page=serve,2,7,60,33,55,64,21,33,64,14,22,40,2,5,10,61,54,89,36,20,55,51,74,144,64,35,55,39,35,89,49,70,144,A,,,,,,M. Gustafsson,B. Karbacher,G182,K190,SWE,GER,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS027,R32,01:36:00,,F,3,H223,"2-6,7-6(7),6-3",P. Haarhuis,T. Enqvist,,,NED,SWE,2-6,7-6(7),6-3,,,01:36:00,,,260,/en/stats/leaderboard?page=serve,5,7,69,68,98,76,52,68,33,10,30,67,6,9,15,276,/en/stats/leaderboard?page=serve,6,11,55,48,88,83,40,48,48,19,40,50,2,4,14,63,62,98,33,29,88,49,91,186,67,59,88,37,36,98,51,95,186,A,7,2,,,,P. Haarhuis,T. Enqvist,H223,E113,NED,SWE,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS028,R32,01:26:00,,F,3,L206,"6-2,3-6,6-3",M. Larsson,A. Boetsch,,,SWE,FRA,6-2,3-6,6-3,,,01:26:00,,,267,/en/stats/leaderboard?page=serve,5,8,53,35,66,83,29,35,52,16,31,0,0,3,13,218,/en/stats/leaderboard?page=serve,10,5,43,36,83,81,29,36,38,18,47,50,5,10,13,68,45,66,43,36,83,54,81,149,57,47,83,32,21,66,46,68,149,A,,,,,,M. Larsson,A. Boetsch,L206,B053,SWE,FRA,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS029,R32,01:19:00,,F,2,H025,"6-4,7-6(8)",J. Hlasek,S. Schalken,,,SUI,NED,6-4,7-6(8),,,,01:19:00,,,226,/en/stats/leaderboard?page=serve,2,9,70,47,67,89,42,47,60,12,20,0,0,,11,284,/en/stats/leaderboard?page=serve,4,6,63,50,80,76,38,50,53,16,30,75,3,4,11,81,54,67,33,26,80,54,80,147,68,54,80,19,13,67,46,67,147,A,8,6,,,,J. Hlasek,S. Schalken,H025,S572,SUI,NED,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS030,R32,02:10:00,,F,3,B397,"6-3,6-7(5),6-4",B. Black,D. Prinosil,,,ZIM,GER,6-3,6-7(5),6-4,,,02:10:00,,,222,/en/stats/leaderboard?page=serve,14,1,49,55,112,73,40,55,40,23,57,67,8,12,15,207,/en/stats/leaderboard?page=serve,15,10,48,54,113,69,37,54,39,23,59,42,5,12,16,56,63,112,47,53,113,52,116,225,53,60,113,44,49,112,48,109,225,A,5,7,,,,B. Black,D. Prinosil,B397,P273,ZIM,GER,,
500,1996,Halle,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Grass,32,875000,$,MS031,R32,01:43:00,,F,3,K267,"6-7(3),6-4,6-4",Y. Kafelnikov,M. Tillstrom,,,RUS,SWE,6-7(3),6-4,6-4,,,01:43:00,3,7,273,/en/stats/leaderboard?page=serve,8,17,52,54,104,87,47,54,50,25,50,,0,,16,284,/en/stats/leaderboard?page=serve,5,11,55,57,103,75,43,57,61,28,46,67,4,6,16,69,72,104,31,32,103,50,104,207,69,71,103,31,32,104,50,103,207,A,,,,,,Y. Kafelnikov,M. Tillstrom,K267,T166,RUS,SWE,,
