event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS001,F,01:57:00,,F,2,FB98,"7-6(7),7-6(7)",T. Fritz,F. Tiafoe,,,USA,USA,7-6(7),7-6(7),,,,01:57:00,A,T. Fritz,F. Tiafoe,USA,USA,,,324,/en/stats/leaderboard?page=serve,0,12,68,50,74,78,39,50,75,18,24,67,2,3,12,284,/en/stats/leaderboard?page=serve,4,12,66,61,92,74,45,61,45,14,31,88,7,8,12,77,57,74,36,33,92,54,90,166,64,59,92,23,17,74,46,76,166,7,3,7,2,01:57:00,01:57:00,,,FB98,TD51
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS002,SF,01:36:00,,F,3,TD51,"6-2,0-6,6-4",F. Tiafoe,S. Kwon,,,USA,KOR,6-2,0-6,6-4,,,01:36:00,A,F. Tiafoe,S. Kwon,USA,KOR,,,241,/en/stats/leaderboard?page=serve,2,9,53,39,74,69,27,39,46,16,35,50,4,8,12,250,/en/stats/leaderboard?page=serve,1,10,62,45,73,67,30,45,46,13,28,50,4,8,12,58,43,74,41,30,73,50,73,147,59,43,73,42,31,74,50,74,147,,,,,01:36:00,01:36:00,,,TD51,KF17
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS003,SF,02:14:00,,F,3,FB98,"6-3,6-7(5),6-3",T. Fritz,D. Shapovalov,,,USA,CAN,6-3,6-7(5),6-3,,,02:14:00,A,T. Fritz,D. Shapovalov,USA,CAN,,,273,/en/stats/leaderboard?page=serve,5,6,54,57,106,82,47,57,49,24,49,71,5,7,16,273,/en/stats/leaderboard?page=serve,1,8,67,58,86,67,39,58,61,17,28,43,3,7,14,67,71,106,35,30,86,53,101,192,65,56,86,33,35,106,47,91,192,,,5,7,02:14:00,02:14:00,,,FB98,SU55
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS004,QF,01:21:00,,F,2,KF17,"6-3,6-0",S. Kwon,P. Martinez,,,KOR,ESP,6-3,6-0,,,,01:21:00,A,S. Kwon,P. Martinez,KOR,ESP,,,306,/en/stats/leaderboard?page=serve,0,3,59,24,41,79,19,24,65,11,17,100,1,1,7,187,/en/stats/leaderboard?page=serve,4,3,65,41,63,59,24,41,27,6,22,29,2,7,8,73,30,41,52,33,63,61,63,104,48,30,63,27,11,41,39,41,104,,,,,01:21:00,01:21:00,,,KF17,MO44
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS005,QF,01:12:00,,F,2,TD51,"6-0,6-4",F. Tiafoe,M. Kecmanovic,,,USA,SRB,6-0,6-4,,,,01:12:00,A,F. Tiafoe,M. Kecmanovic,USA,SRB,,,297,/en/stats/leaderboard?page=serve,1,6,60,32,53,75,24,32,57,12,21,100,3,3,8,199,/en/stats/leaderboard?page=serve,2,1,50,25,50,56,14,25,44,11,25,60,6,10,8,68,36,53,50,25,50,59,61,103,50,25,50,32,17,53,41,42,103,,,,,01:12:00,01:12:00,,,TD51,KI95
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS007,QF,01:17:00,,F,2,SU55,"6-4,6-3",D. Shapovalov,B. Coric,,,CAN,CRO,6-4,6-3,,,,01:17:00,A,D. Shapovalov,B. Coric,CAN,CRO,,,291,/en/stats/leaderboard?page=serve,5,9,67,35,52,89,31,35,41,7,17,0,0,1,10,238,/en/stats/leaderboard?page=serve,0,2,62,32,52,78,25,32,30,6,20,25,1,4,9,73,38,52,40,21,52,57,59,104,60,31,52,27,14,52,43,45,104,,,,,01:17:00,01:17:00,,,SU55,CG80
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS008,R16,02:38:00,,F,3,MO44,"4-6,6-3,6-1",P. Martinez,J. Munar,,,ESP,ESP,4-6,6-3,6-1,,,02:38:00,A,P. Martinez,J. Munar,ESP,ESP,,,241,/en/stats/leaderboard?page=serve,3,1,69,59,85,59,35,59,46,12,26,50,4,8,13,203,/en/stats/leaderboard?page=serve,8,5,69,70,102,57,40,70,34,11,32,59,10,17,13,55,47,85,50,51,102,52,98,187,50,51,102,45,38,85,48,89,187,,,,,02:38:00,02:38:00,,,MO44,MU94
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS009,R16,02:04:00,,F,3,KF17,"6-3,6-7(4),6-2",S. Kwon,M. McDonald,,,KOR,USA,6-3,6-7(4),6-2,,,02:04:00,A,S. Kwon,M. McDonald,KOR,USA,,,294,/en/stats/leaderboard?page=serve,6,6,58,50,86,86,43,50,50,18,36,100,2,2,14,257,/en/stats/leaderboard?page=serve,4,14,60,55,91,75,41,55,39,14,36,0,0,4,15,71,61,86,40,36,91,55,97,177,60,55,91,29,25,86,45,80,177,,,4,7,02:04:00,02:04:00,,,KF17,MK66
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS010,R16,01:33:00,,F,2,TD51,"6-1,7-6(9)",F. Tiafoe,B. Zapata Miralles,,,USA,ESP,6-1,7-6(9),,,,01:33:00,A,F. Tiafoe,B. Zapata Miralles,USA,ESP,,,284,/en/stats/leaderboard?page=serve,0,9,54,36,67,78,28,36,55,17,31,83,5,6,9,226,/en/stats/leaderboard?page=serve,2,1,60,42,70,64,27,42,43,12,28,56,5,9,10,67,45,67,44,31,70,55,76,137,56,39,70,33,22,67,45,61,137,,,9,7,01:33:00,01:33:00,,,TD51,Z419
329,2022,Tokyo,500,2022-10-03T00:00:00,2022-10-09T00:00:00,Hard,32,1953285,$,MS011,R16,02:44:00,,F,3,KI95,"6-3,3-6,7-6(7)",M. Kecmanovic,D. Evans,,,SRB,GBR,6-3,3-6,7-6(7),,,02:44:00,A,M. Kecmanovic,D. Evans,SRB,GBR,,,269,/en/stats/leaderboard?page=serve,0,2,73,75,103,64,48,75,57,16,28,50,4,8,15,254,/en/stats/leaderboard?page=serve,1,6,61,63,103,67,42,63,48,19,40,20,1,5,15,62,64,103,41,42,103,51,106,206,59,61,103,38,39,103,49,100,206,,,,,02:44:00,02:44:00,7,4,KI95,E687
