event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS001,F,01:54:00,,F,2,W367,"6-4,7-6(15)",S. Wawrinka,M. Baghdatis,,,SUI,CYP,6-4,7-6(15),,,,01:54:00,A,S. Wawrinka,M. Baghdatis,SUI,CYP,,,289,/en/stats/leaderboard?page=serve,4,2,63,48,76,77,37,48,61,17,28,50,1,2,11,259,/en/stats/leaderboard?page=serve,7,4,46,36,78,75,27,36,60,25,42,67,4,6,11,71,54,76,33,26,78,52,80,154,67,52,78,29,22,76,48,74,154,15,13,01:54:00,01:54:00,,,W367,B837
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS002,SF,02:02:00,,F,3,B837,"3-6,7-6(7),6-1",M. Baghdatis,F. Lopez,,,CYP,ESP,3-6,7-6(7),6-1,,,02:02:00,A,M. Baghdatis,F. Lopez,CYP,ESP,,,257,/en/stats/leaderboard?page=serve,4,8,45,37,82,76,28,37,56,25,45,57,4,7,13,240,/en/stats/leaderboard?page=serve,4,8,51,45,89,78,35,45,41,18,44,44,4,9,15,65,53,82,40,36,89,52,89,171,60,53,89,35,29,82,48,82,171,7,1,02:02:00,02:02:00,,,B837,L397
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS003,SF,00:45:00,,F,2,W367,"6-4,3-0",S. Wawrinka,N. Kyrgios,,,SUI,AUS,6-4,3-0,,,,00:45:00,A,S. Wawrinka,N. Kyrgios,SUI,AUS,,,242,/en/stats/leaderboard?page=serve,2,9,49,18,37,78,14,18,42,8,19,60,3,5,6,161,/en/stats/leaderboard?page=serve,5,5,66,25,38,44,11,25,23,3,13,38,3,8,7,59,22,37,63,24,38,61,46,75,37,14,38,41,15,37,39,29,75,,,00:45:00,00:45:00,,,W367,KE17
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS004,QF,00:33:00,,F,1,L397,6-3,F. Lopez,N. Djokovic,,,ESP,SRB,6-3,,,,,00:33:00,A,F. Lopez,N. Djokovic,ESP,SRB,,,302,/en/stats/leaderboard?page=serve,2,2,45,10,22,90,9,10,67,8,12,0,0,0,4,230,/en/stats/leaderboard?page=serve,1,1,55,16,29,69,11,16,46,6,13,67,4,6,5,77,17,22,41,12,29,57,29,51,59,17,29,23,5,22,43,22,51,,,00:33:00,00:33:00,,,L397,D643
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS005,QF,01:36:00,,F,2,B837,"7-5,6-0",M. Baghdatis,R. Bautista Agut,,,CYP,ESP,7-5,6-0,,,,01:36:00,A,M. Baghdatis,R. Bautista Agut,CYP,ESP,,,251,/en/stats/leaderboard?page=serve,9,6,39,30,76,73,22,30,54,25,46,83,5,6,9,197,/en/stats/leaderboard?page=serve,4,0,70,35,50,60,21,35,27,4,15,38,3,8,9,62,47,76,50,25,50,57,72,126,50,25,50,38,29,76,43,54,126,,,01:36:00,01:36:00,,,B837,BD06
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS006,QF,01:27:00,,F,2,KE17,"6-4,6-4",N. Kyrgios,T. Berdych,,,AUS,CZE,6-4,6-4,,,,01:27:00,A,N. Kyrgios,T. Berdych,AUS,CZE,,,308,/en/stats/leaderboard?page=serve,4,10,62,39,63,77,30,39,63,15,24,100,4,4,10,256,/en/stats/leaderboard?page=serve,4,4,52,35,67,83,29,35,41,13,32,71,5,7,10,71,45,63,37,25,67,54,70,130,63,42,67,29,18,63,46,60,130,,,01:27:00,01:27:00,,,KE17,BA47
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS007,QF,01:14:00,,F,2,W367,"7-5,6-1",S. Wawrinka,P. Kohlschreiber,,,SUI,GER,7-5,6-1,,,,01:14:00,A,S. Wawrinka,P. Kohlschreiber,SUI,GER,,,257,/en/stats/leaderboard?page=serve,5,7,56,37,66,78,29,37,41,12,29,71,5,7,10,192,/en/stats/leaderboard?page=serve,3,1,57,30,53,63,19,30,30,7,23,38,3,8,9,62,41,66,51,27,53,57,68,119,49,26,53,38,25,66,43,51,119,,,01:14:00,01:14:00,,,W367,K435
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS008,R16,01:05:00,,F,2,D643,"6-1,6-2",N. Djokovic,M. Jaziri,,,SRB,TUN,6-1,6-2,,,,01:05:00,A,N. Djokovic,M. Jaziri,SRB,TUN,,,321,/en/stats/leaderboard?page=serve,2,4,57,24,42,79,19,24,83,15,18,100,1,1,8,183,/en/stats/leaderboard?page=serve,4,2,48,30,62,57,17,30,38,12,32,75,12,16,7,81,34,42,53,33,62,64,67,104,47,29,62,19,8,42,36,37,104,,,01:05:00,01:05:00,,,D643,J267
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS009,R16,01:32:00,,F,2,L397,"6-3,7-6(9)",F. Lopez,L. Rosol,,,ESP,CZE,6-3,7-6(9),,,,01:32:00,A,F. Lopez,L. Rosol,ESP,CZE,,,287,/en/stats/leaderboard?page=serve,5,17,49,38,77,92,35,38,44,17,39,75,3,4,11,249,/en/stats/leaderboard?page=serve,9,7,52,43,83,74,32,43,45,18,40,78,7,9,10,68,52,77,40,33,83,53,85,160,60,50,83,32,25,77,47,75,160,9,7,01:32:00,01:32:00,,,L397,R685
495,2016,Dubai,500,2016-02-22T00:00:00,2016-02-27T00:00:00,Hard,32,2249215,$,MS010,R16,00:55:00,,F,2,BD06,"6-0,6-1",R. Bautista Agut,H. Chung,,,ESP,KOR,6-0,6-1,,,,00:55:00,A,R. Bautista Agut,H. Chung,ESP,KOR,,,287,/en/stats/leaderboard?page=serve,3,3,47,20,43,70,14,20,70,16,23,100,1,1,7,135,/en/stats/leaderboard?page=serve,2,0,51,19,37,53,10,19,17,3,18,29,2,7,6,70,30,43,65,24,37,68,54,80,35,13,37,30,13,43,33,26,80,,,00:55:00,00:55:00,,,BD06,CH27
