event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS011,R16,02:07:00,,F,3,G379,"7-5,6-2,6-2",S. Grosjean,P. Mathieu,,,FRA,FRA,7-5,6-2,6-2,,,02:07:00,270,/en/stats/leaderboard?page=serve,3,12,43,31,72,94,29,31,46,19,41,25,1,4,14,189,/en/stats/leaderboard?page=serve,4,3,49,44,89,52,23,44,47,21,45,43,6,14,14,67,48,72,51,45,89,58,93,161,49,44,89,33,24,72,42,68,161,A,,,,,,,,,S. Grosjean,P. Mathieu,G379,M850,FRA,FRA,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS012,R16,02:13:00,,F,3,S424,"6-4,7-5,7-5",F. Santoro,D. Ferrer,,,FRA,ESP,6-4,7-5,7-5,,,02:13:00,234,/en/stats/leaderboard?page=serve,0,6,60,56,94,63,35,56,47,18,38,50,7,14,17,199,/en/stats/leaderboard?page=serve,2,0,73,77,106,53,41,77,34,10,29,44,8,18,17,56,53,94,52,55,106,54,108,200,48,51,106,44,41,94,46,92,200,A,,,,,,,,,F. Santoro,D. Ferrer,S424,F401,FRA,ESP,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS013,R16,02:07:00,,F,4,N301,"6-3,6-0,2-6,6-2",D. Nalbandian,T. Robredo,,,ARG,ESP,6-3,6-0,2-6,6-2,,02:07:00,291,/en/stats/leaderboard?page=serve,2,3,65,55,84,73,40,55,66,19,29,0,0,2,15,221,/en/stats/leaderboard?page=serve,6,9,68,81,119,62,50,81,32,12,38,68,15,22,16,70,59,84,48,57,119,57,116,203,52,62,119,30,25,84,43,87,203,A,,,,,,,,,D. Nalbandian,T. Robredo,N301,R419,ARG,ESP,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS014,R16,01:55:00,,F,3,L360,"6-2,6-4,6-4",I. Ljubicic,T. Johansson,,,CRO,SWE,6-2,6-4,6-4,,,01:55:00,312,/en/stats/leaderboard?page=serve,1,12,53,43,81,77,33,43,71,27,38,100,1,1,14,244,/en/stats/leaderboard?page=serve,7,12,46,42,91,81,34,42,41,20,49,43,3,7,14,74,60,81,41,37,91,56,97,172,59,54,91,26,21,81,44,75,172,A,,,,,,,,,I. Ljubicic,T. Johansson,L360,J129,CRO,SWE,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS015,R16,02:32:00,,F,4,B837,"6-4,1-6,6-3,6-4",M. Baghdatis,A. Roddick,,,CYP,USA,6-4,1-6,6-3,6-4,,02:32:00,280,/en/stats/leaderboard?page=serve,1,16,48,60,125,72,43,60,57,37,65,78,7,9,18,284,/en/stats/leaderboard?page=serve,4,15,60,65,108,74,48,65,56,24,43,70,7,10,18,64,80,125,33,36,108,50,116,233,67,72,108,36,45,125,50,117,233,A,,,,,,,,,M. Baghdatis,A. Roddick,B837,R485,CYP,USA,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS016,R32,01:49:00,,F,3,F324,"6-3,6-4,6-3",R. Federer,M. Mirnyi,,,SUI,BLR,6-3,6-4,6-3,,,01:49:00,337,/en/stats/leaderboard?page=serve,2,6,67,47,70,79,37,47,87,20,23,100,1,1,14,237,/en/stats/leaderboard?page=serve,6,5,67,72,108,69,50,72,31,11,36,73,11,15,14,81,57,70,44,47,108,58,104,178,56,61,108,19,13,70,42,74,178,A,,,,,,,,,R. Federer,M. Mirnyi,F324,M595,SUI,BLR,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS017,R32,02:37:00,,F,4,H355,"4-6,6-3,6-4,6-4",T. Haas,P. Luczak,,,GER,AUS,4-6,6-3,6-4,6-4,,02:37:00,315,/en/stats/leaderboard?page=serve,1,18,60,68,113,81,55,68,62,28,45,0,0,1,20,289,/en/stats/leaderboard?page=serve,2,21,60,69,115,72,50,69,54,25,46,50,3,6,19,73,83,113,35,40,115,54,123,228,65,75,115,27,30,113,46,105,228,A,,,,,,,,,T. Haas,P. Luczak,H355,L515,GER,AUS,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS018,R32,03:31:00,,F,5,H377,"1-6,6-4,6-3,2-6,6-4",D. Hrbaty,I. Andreev,,,SVK,RUS,1-6,6-4,6-3,2-6,6-4,03:31:00,253,/en/stats/leaderboard?page=serve,5,12,56,87,156,61,53,87,57,39,69,57,8,14,22,255,/en/stats/leaderboard?page=serve,6,12,58,95,164,66,63,95,48,33,69,76,16,21,22,59,92,156,41,68,164,50,160,320,59,96,164,41,64,156,50,160,320,A,,,,,,,,,D. Hrbaty,I. Andreev,H377,A511,SVK,RUS,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS019,R32,02:59:00,,F,4,D402,"6-2,5-7,6-4,7-5",N. Davydenko,N. Healey,,,RUS,AUS,6-2,5-7,6-4,7-5,,02:59:00,312,/en/stats/leaderboard?page=serve,2,4,75,86,114,74,64,86,71,20,28,67,4,6,21,260,/en/stats/leaderboard?page=serve,6,17,62,90,146,70,63,90,41,23,56,72,13,18,21,74,84,114,41,60,146,55,144,260,59,86,146,26,30,114,45,116,260,A,,,,,,,,,N. Davydenko,N. Healey,D402,H431,RUS,AUS,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS020,R32,02:04:00,,F,3,C514,"6-1,6-4,6-4",J. Chela,K. Vliegen,,,ARG,BEL,6-1,6-4,6-4,,,02:04:00,293,/en/stats/leaderboard?page=serve,3,4,55,52,95,79,41,52,58,25,43,100,8,8,14,240,/en/stats/leaderboard?page=serve,5,5,65,53,82,68,36,53,38,11,29,64,7,11,13,69,66,95,43,35,82,57,101,177,57,47,82,31,29,95,43,76,177,A,,,,,,,,,J. Chela,K. Vliegen,C514,V309,ARG,BEL,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS021,R32,02:57:00,,F,4,K316,"6-3,6-2,5-7,6-2",N. Kiefer,J. Ferrero,,,GER,ESP,6-3,6-2,5-7,6-2,,02:57:00,297,/en/stats/leaderboard?page=serve,4,13,51,53,103,87,46,53,56,28,50,67,2,3,19,257,/en/stats/leaderboard?page=serve,2,5,64,81,126,60,49,81,58,26,45,64,9,14,18,72,74,103,40,51,126,55,125,229,60,75,126,28,29,103,45,104,229,A,,,,,,,,,N. Kiefer,J. Ferrero,K316,F316,GER,ESP,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS022,R32,02:39:00,,F,3,M850,"7-6(7),7-6(9),6-1",P. Mathieu,L. Horna,,,FRA,PER,7-6(7),7-6(9),6-1,,,02:39:00,100,/en/stats/leaderboard?page=serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,100,/en/stats/leaderboard?page=serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,,,7.0,2.0,9.0,7.0,P. Mathieu,L. Horna,M850,H390,FRA,PER,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS023,R32,02:52:00,,F,4,G379,"6-2,6-2,3-6,6-4",S. Grosjean,G. Coria,,,FRA,ARG,6-2,6-2,3-6,6-4,,02:52:00,229,/en/stats/leaderboard?page=serve,8,7,51,55,108,73,40,55,40,21,53,45,5,11,18,175,/en/stats/leaderboard?page=serve,23,0,64,82,129,61,50,82,26,12,47,65,17,26,17,56,61,108,52,67,129,54,128,237,48,62,129,44,47,108,46,109,237,A,,,,,,,,,S. Grosjean,G. Coria,G379,C524,FRA,ARG,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS024,R32,03:47:00,,F,5,S424,"6-3,6-2,5-7,1-6,6-4",F. Santoro,G. Gaudio,,,FRA,ARG,6-3,6-2,5-7,1-6,6-4,03:47:00,238,/en/stats/leaderboard?page=serve,5,9,55,95,172,67,64,95,43,33,77,72,18,25,23,233,/en/stats/leaderboard?page=serve,3,1,60,81,136,63,51,81,47,26,55,38,5,13,23,56,97,172,43,59,136,51,156,308,57,77,136,44,75,172,49,152,308,A,,,,,,,,,F. Santoro,G. Gaudio,S424,G374,FRA,ARG,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS025,R32,01:53:00,,F,3,F401,"6-3,6-3,6-3",D. Ferrer,M. Ancic,,,ESP,CRO,6-3,6-3,6-3,,,01:53:00,277,/en/stats/leaderboard?page=serve,2,0,71,60,84,65,39,60,58,14,24,50,2,4,14,219,/en/stats/leaderboard?page=serve,5,3,66,57,86,54,31,57,48,14,29,54,7,13,13,63,53,84,48,41,86,55,94,170,52,45,86,37,31,84,45,76,170,A,,,,,,,,,D. Ferrer,M. Ancic,F401,A385,ESP,CRO,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS026,R32,01:55:00,,F,3,R419,"6-3,6-4,6-4",T. Robredo,J. Blake,,,ESP,USA,6-3,6-4,6-4,,,01:55:00,296,/en/stats/leaderboard?page=serve,6,9,57,49,86,78,38,49,65,24,37,80,4,5,15,234,/en/stats/leaderboard?page=serve,8,6,52,50,96,70,35,50,43,20,46,69,9,13,14,72,62,86,43,41,96,57,103,182,57,55,96,28,24,86,43,79,182,A,,,,,,,,,T. Robredo,J. Blake,R419,B676,ESP,USA,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS027,R32,02:54:00,,F,4,N301,"2-6,6-3,6-2,7-5",D. Nalbandian,J. Nieminen,,,ARG,FIN,2-6,6-3,6-2,7-5,,02:54:00,262,/en/stats/leaderboard?page=serve,3,6,65,88,136,63,55,88,58,28,48,69,11,16,19,234,/en/stats/leaderboard?page=serve,1,3,68,86,126,58,50,86,45,18,40,63,12,19,18,61,83,136,46,58,126,54,141,262,54,68,126,39,53,136,46,121,262,A,,,,,,,,,D. Nalbandian,J. Nieminen,N301,N289,ARG,FIN,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS028,R32,02:26:00,,F,3,L360,"7-5,7-6(7),6-0",I. Ljubicic,F. Lopez,,,CRO,ESP,7-5,7-6(7),6-0,,,02:26:00,290,/en/stats/leaderboard?page=serve,4,10,55,54,99,83,45,54,53,24,45,80,4,5,15,234,/en/stats/leaderboard?page=serve,8,12,56,64,114,70,45,64,38,19,50,71,12,17,15,70,69,99,44,50,114,56,119,213,56,64,114,30,30,99,44,94,213,A,,,,,,,7.0,5.0,I. Ljubicic,F. Lopez,L360,L397,CRO,ESP,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS029,R32,01:31:00,,F,3,J129,"6-3,6-2,6-1",T. Johansson,G. Simon,,,SWE,FRA,6-3,6-2,6-1,,,01:31:00,304,/en/stats/leaderboard?page=serve,1,9,58,41,71,85,35,41,53,16,30,100,4,4,12,208,/en/stats/leaderboard?page=serve,2,4,45,37,83,70,26,37,41,19,46,60,9,15,12,72,51,71,46,38,83,58,89,154,54,45,83,28,20,71,42,65,154,A,,,,,,,,,T. Johansson,G. Simon,J129,SD32,SWE,FRA,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS030,R32,01:20:00,,F,3,B837,"6-2,6-1,6-2",M. Baghdatis,D. Gremelmayr,,,CYP,GER,6-2,6-1,6-2,,,01:20:00,267,/en/stats/leaderboard?page=serve,3,5,55,36,66,67,24,36,60,18,30,33,1,3,12,165,/en/stats/leaderboard?page=serve,4,0,62,42,68,45,19,42,35,9,26,27,3,11,11,64,42,66,59,40,68,61,82,134,41,28,68,36,24,66,39,52,134,A,,,,,,,,,M. Baghdatis,D. Gremelmayr,B837,G512,CYP,GER,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS031,R32,01:22:00,,F,3,R485,"6-1,6-2,6-2",A. Roddick,J. Benneteau,,,USA,FRA,6-1,6-2,6-2,,,01:22:00,326,/en/stats/leaderboard?page=serve,1,17,60,37,62,86,32,37,64,16,25,0,0,0,12,193,/en/stats/leaderboard?page=serve,3,5,59,35,59,49,17,35,38,9,24,14,1,7,11,77,48,62,56,33,59,67,81,121,44,26,59,23,14,62,33,40,121,A,,,,,,,,,A. Roddick,J. Benneteau,R485,B747,USA,FRA,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS032,R64,01:12:00,,F,3,F324,"6-1,6-4,6-0",R. Federer,F. Mayer,,,SUI,GER,6-1,6-4,6-0,,,01:12:00,307,/en/stats/leaderboard?page=serve,1,9,61,45,74,76,34,45,62,18,29,100,1,1,12,202,/en/stats/leaderboard?page=serve,5,2,64,44,69,52,23,44,44,11,25,40,4,10,11,70,52,74,51,35,69,61,87,143,49,34,69,30,22,74,39,56,143,A,,,,,,,,,R. Federer,F. Mayer,F324,MB02,SUI,GER,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS033,R64,03:10:00,,F,4,M595,"7-5,6-3,4-6,7-6(10)",M. Mirnyi,D. Sanguinetti,,,BLR,ITA,7-5,6-3,4-6,7-6(10),,03:10:00,284,/en/stats/leaderboard?page=serve,4,7,66,96,145,71,68,96,63,31,49,71,10,14,22,262,/en/stats/leaderboard?page=serve,5,6,59,86,147,67,58,86,59,36,61,67,10,15,21,68,99,145,36,53,147,52,152,292,64,94,147,32,46,145,48,140,292,A,,,10.0,8.0,,,,,M. Mirnyi,D. Sanguinetti,M595,S480,BLR,ITA,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS034,R64,03:07:00,,F,5,L515,"6-7(4),6-4,6-1,6-7(1),6-1",P. Luczak,O. Rochus,,,AUS,BEL,6-7(4),6-4,6-1,6-7(1),6-1,03:07:00,301,/en/stats/leaderboard?page=serve,3,22,69,101,147,75,76,101,50,23,46,50,3,6,25,238,/en/stats/leaderboard?page=serve,12,9,59,84,143,73,61,84,44,26,59,50,8,16,23,67,99,147,39,56,143,53,155,290,61,87,143,33,48,147,47,135,290,A,,,1.0,7.0,4.0,7.0,,,P. Luczak,O. Rochus,L515,R397,AUS,BEL,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS035,R64,01:16:00,,F,3,H355,"6-0,6-1,6-2",T. Haas,P. Goldstein,,,GER,USA,6-0,6-1,6-2,,,01:16:00,315,/en/stats/leaderboard?page=serve,0,2,54,31,57,94,29,31,65,17,26,100,2,2,11,176,/en/stats/leaderboard?page=serve,3,3,60,38,63,66,25,38,20,5,25,22,2,9,10,81,46,57,52,33,63,66,79,120,48,30,63,19,11,57,34,41,120,A,,,,,,,,,T. Haas,P. Goldstein,H355,G333,GER,USA,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS036,R64,03:51:00,,F,5,H377,"6-2,7-5,5-7,4-6,10-8",D. Hrbaty,D. Norman,,,SVK,BEL,6-2,7-5,5-7,4-6,10-8,03:51:00,266,/en/stats/leaderboard?page=serve,12,11,59,96,162,80,77,96,48,32,66,45,5,11,30,245,/en/stats/leaderboard?page=serve,17,20,57,127,221,67,85,127,45,42,94,74,23,31,30,67,109,162,43,94,221,53,203,383,57,127,221,33,53,162,47,180,383,A,,,,,,,,,D. Hrbaty,D. Norman,H377,N233,SVK,BEL,,
580,2006,Australian Open,GS,2006-01-16T00:00:00,2006-01-29T00:00:00,Hard,128,6784589,$,MS037,R64,03:00:00,,F,5,A511,"3-6,6-3,7-6(7),2-6,6-2",I. Andreev,R. Sluiter,,,RUS,NED,3-6,6-3,7-6(7),2-6,6-2,03:00:00,273,/en/stats/leaderboard?page=serve,4,9,68,100,146,70,70,100,52,24,46,55,6,11,23,270,/en/stats/leaderboard?page=serve,3,11,58,80,139,68,54,80,58,34,59,44,4,9,23,64,94,146,37,51,139,51,145,285,63,88,139,36,52,146,49,140,285,A,7.0,4.0,,,,,,,I. Andreev,R. Sluiter,A511,S693,RUS,NED,,
