event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS011,R16,01:14:00,,F,2,B350,"6-2,7-6(7)",S. Bruguera,J. Burillo,,,ESP,ESP,6-2,7-6(7),,,,01:14:00,259,/en/stats/leaderboard?page=serve,,5,62,34,55,74,25,34,48,10,21,0,0,3,10,212,/en/stats/leaderboard?page=serve,2,4,60,41,68,56,23,41,44,12,27,38,3,8,10,64,35,55,49,33,68,55,68,123,51,35,68,36,20,55,45,55,123,A,False,,7,5,,,,,S. Bruguera,J. Burillo,B350,B429,ESP,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS012,R16,01:13:00,,F,2,R286,"6-3,6-4",M. Rios,S. Dosedel,,,CHI,CZE,6-3,6-4,,,,01:13:00,286,/en/stats/leaderboard?page=serve,,8,58,33,57,82,27,33,50,12,24,80,4,5,9,229,/en/stats/leaderboard?page=serve,2,1,67,45,67,58,26,45,45,10,22,50,4,8,10,68,39,57,46,31,67,56,70,124,54,36,67,32,18,57,44,54,124,A,False,,,,,,,,M. Rios,S. Dosedel,R286,D198,CHI,CZE,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS013,R16,01:19:00,,F,2,F196,"6-4,6-3",W. Ferreira,R. Krajicek,,,RSA,NED,6-4,6-3,,,,01:19:00,279,/en/stats/leaderboard?page=serve,1,2,65,35,54,83,29,35,42,8,19,75,3,4,9,230,/en/stats/leaderboard?page=serve,1,9,64,49,77,59,29,49,39,11,28,50,4,8,10,69,37,54,48,37,77,56,74,131,52,40,77,31,17,54,44,57,131,A,,,,,,,,,W. Ferreira,R. Krajicek,F196,K214,RSA,NED,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS014,R16,01:13:00,,F,2,C344,"6-3,6-2",A. Corretja,M. Rosset,,,ESP,SUI,6-3,6-2,,,,01:13:00,277,/en/stats/leaderboard?page=serve,2,2,47,22,47,82,18,22,60,15,25,0,0,1,9,203,/en/stats/leaderboard?page=serve,3,4,54,25,46,60,15,25,38,8,21,56,5,9,8,70,33,47,50,23,46,60,56,93,50,23,46,30,14,47,40,37,93,A,,,,,,,,,A. Corretja,M. Rosset,C344,R214,ESP,SUI,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS015,R16,00:52:00,,F,2,L206,"6-2,6-0",M. Larsson,C. Steeb,,,SWE,GER,6-2,6-0,,,,00:52:00,300,/en/stats/leaderboard?page=serve,,2,53,19,36,84,16,19,76,13,17,,0,,7,165,/en/stats/leaderboard?page=serve,,2,50,26,52,54,14,26,31,8,26,44,4,9,7,81,29,36,58,30,52,67,59,88,42,22,52,19,7,36,33,29,88,A,False,False,,,,,,,M. Larsson,C. Steeb,L206,S080,SWE,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS016,R32,02:08:00,,F,3,B028,"6-2,3-6,6-3",B. Becker,E. Benfele Alvarez,,,GER,ESP,6-2,3-6,6-3,,,02:08:00,249,/en/stats/leaderboard?page=serve,3,3,54,44,81,70,31,44,49,18,37,57,4,7,13,229,/en/stats/leaderboard?page=serve,1,1,62,55,89,62,34,55,44,15,34,55,6,11,13,60,49,81,45,40,89,52,89,170,55,49,89,40,32,81,48,81,170,A,,,,,,,,,B. Becker,E. Benfele Alvarez,B028,A190,GER,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS017,R32,02:25:00,,F,3,S315,"7-5,3-6,7-6(9)",G. Schaller,A. Olhovskiy,,,AUT,RUS,7-5,3-6,7-6(9),,,02:25:00,271,/en/stats/leaderboard?page=serve,1,1,90,92,102,66,61,92,40,4,10,43,3,7,16,255,/en/stats/leaderboard?page=serve,2,7,57,69,122,75,52,69,42,22,53,67,8,12,17,64,65,102,39,48,122,50,113,224,61,74,122,36,37,102,50,111,224,A,,,,,9,7,,,G. Schaller,A. Olhovskiy,S315,O009,AUT,RUS,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS018,R32,00:47:00,,F,2,C383,"6-1,6-0",R. Carretero,M. Washington,,,ESP,USA,6-1,6-0,,,,00:47:00,224,/en/stats/leaderboard?page=serve,1,0,81,26,32,77,20,26,67,4,6,0,0,,6,138,/en/stats/leaderboard?page=serve,3,0,60,24,40,42,10,24,25,4,16,40,4,10,7,75,24,32,65,26,40,69,50,72,35,14,40,25,8,32,31,22,72,A,,,,,,,,,R. Carretero,M. Washington,C383,W124,ESP,USA,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS019,R32,02:35:00,,F,3,B053,"4-6,7-5,7-6(7)",A. Boetsch,B. Karbacher,,,FRA,GER,4-6,7-5,7-6(7),,,02:35:00,246,/en/stats/leaderboard?page=serve,6,4,55,69,125,64,44,69,59,33,56,62,8,13,17,241,/en/stats/leaderboard?page=serve,3,5,49,52,107,69,36,52,51,28,55,55,6,11,17,62,77,125,40,43,107,52,120,232,60,64,107,38,48,125,48,112,232,A,,,,,7,4,,,A. Boetsch,B. Karbacher,B053,K190,FRA,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS020,R32,01:16:00,,F,2,K267,"6-2,7-6(7)",Y. Kafelnikov,S. Pescosolido,,,RUS,ITA,6-2,7-6(7),,,,01:16:00,299,/en/stats/leaderboard?page=serve,2,8,62,38,61,76,29,38,65,15,23,50,1,2,10,240,/en/stats/leaderboard?page=serve,3,7,58,39,67,69,27,39,39,11,28,50,3,6,10,72,44,61,43,29,67,57,73,128,57,38,67,28,17,61,43,55,128,A,,,7,2,,,,,Y. Kafelnikov,S. Pescosolido,K267,P235,RUS,ITA,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS021,R32,01:33:00,,F,2,M605,"6-4,6-4",C. Moya,H. Gumy,,,ESP,ARG,6-4,6-4,,,,01:33:00,251,/en/stats/leaderboard?page=serve,1,1,69,61,88,69,42,61,33,9,27,82,9,11,10,220,/en/stats/leaderboard?page=serve,4,0,53,30,57,63,19,30,48,13,27,20,1,5,10,58,51,88,44,25,57,52,76,145,56,32,57,42,37,88,48,69,145,A,,,,,,,,,C. Moya,H. Gumy,M605,G247,ESP,ARG,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS022,R32,01:05:00,,F,2,B429,"6-3,6-4",J. Burillo,A. Medvedev,,,ESP,UKR,6-3,6-4,,,,01:05:00,251,/en/stats/leaderboard?page=serve,1,2,60,38,63,74,28,38,36,9,25,60,3,5,10,214,/en/stats/leaderboard?page=serve,5,3,57,27,47,59,16,27,45,9,20,20,1,5,9,59,37,63,47,22,47,54,59,110,53,25,47,41,26,63,46,51,110,A,,,,,,,,,J. Burillo,A. Medvedev,B429,M475,ESP,UKR,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS023,R32,01:21:00,,F,2,B350,"6-2,7-5",S. Bruguera,F. Roig,,,ESP,ESP,6-2,7-5,,,,01:21:00,276,/en/stats/leaderboard?page=serve,4,6,47,28,59,79,22,28,58,18,31,0,0,1,10,215,/en/stats/leaderboard?page=serve,,1,45,28,62,68,19,28,41,14,34,33,2,6,10,68,40,59,47,29,62,57,69,121,53,33,62,32,19,59,43,52,121,A,,False,,,,,,,S. Bruguera,F. Roig,B350,R177,ESP,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS024,R32,01:02:00,,F,2,R286,"6-2,6-1",M. Rios,A. Voinea,,,CHI,ROU,6-2,6-1,,,,01:02:00,276,/en/stats/leaderboard?page=serve,3,2,44,18,41,83,15,18,65,15,23,,0,,7,187,/en/stats/leaderboard?page=serve,2,3,60,39,65,51,20,39,38,10,26,38,3,8,8,73,30,41,54,35,65,61,65,106,46,30,65,27,11,41,39,41,106,A,,,,,,,,,M. Rios,A. Voinea,R286,V166,CHI,ROU,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS025,R32,01:13:00,,F,2,D198,"7-5,6-1",S. Dosedel,C. Pioline,,,CZE,FRA,7-5,6-1,,,,01:13:00,318,/en/stats/leaderboard?page=serve,,0,75,40,53,68,27,40,85,11,13,67,2,3,10,207,/en/stats/leaderboard?page=serve,,3,48,23,48,61,14,23,40,10,25,33,2,6,9,72,38,53,50,24,48,61,62,101,50,24,48,28,15,53,39,39,101,A,False,False,,,,,,,S. Dosedel,C. Pioline,D198,P226,CZE,FRA,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS026,R32,02:04:00,,F,3,K214,"6-7(3),7-6(7),6-4",R. Krajicek,M. Goellner,,,NED,GER,6-7(3),7-6(7),6-4,,,02:04:00,307,/en/stats/leaderboard?page=serve,3,20,65,63,97,78,49,63,59,20,34,60,3,5,17,277,/en/stats/leaderboard?page=serve,1,7,57,61,107,75,46,61,57,26,46,57,4,7,17,71,69,97,33,35,107,51,104,204,67,72,107,29,28,97,49,100,204,A,,,7,5,,,3,7,R. Krajicek,M. Goellner,K214,G252,NED,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS027,R32,00:49:00,,F,2,F196,"6-2,6-0",W. Ferreira,D. Vacek,,,RSA,CZE,6-2,6-0,,,,00:49:00,261,/en/stats/leaderboard?page=serve,,6,67,28,42,82,23,28,64,9,14,,0,,7,173,/en/stats/leaderboard?page=serve,1,2,55,28,51,50,14,28,39,9,23,29,2,7,7,76,32,42,55,28,51,65,60,93,45,23,51,24,10,42,35,33,93,A,False,,,,,,,,W. Ferreira,D. Vacek,F196,V141,RSA,CZE,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS028,R32,00:58:00,,F,2,R214,"6-2,6-1",M. Rosset,O. Gross,,,SUI,GER,6-2,6-1,,,,00:58:00,289,/en/stats/leaderboard?page=serve,2,5,68,30,44,83,25,30,50,7,14,,0,,7,170,/en/stats/leaderboard?page=serve,7,0,62,33,53,58,19,33,20,4,20,44,4,9,8,73,32,44,57,30,53,64,62,97,43,23,53,27,12,44,36,35,97,A,,,,,,,,,M. Rosset,O. Gross,R214,G297,SUI,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS029,R32,01:17:00,,F,2,C344,"6-2,6-1",A. Corretja,A. Costa,,,ESP,ESP,6-2,6-1,,,,01:17:00,266,/en/stats/leaderboard?page=serve,,4,46,26,57,77,20,26,52,16,31,75,3,4,8,186,/en/stats/leaderboard?page=serve,1,1,69,31,45,39,12,31,50,7,14,17,1,6,7,63,36,57,58,26,45,61,62,102,42,19,45,37,21,57,39,40,102,A,False,,,,,,,,A. Corretja,A. Costa,C344,C378,ESP,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS030,R32,01:57:00,,F,3,L206,"7-6(7),5-7,6-4",M. Larsson,A. Berasategui,,,SWE,ESP,7-6(7),5-7,6-4,,,01:57:00,250,/en/stats/leaderboard?page=serve,4,1,72,84,117,62,52,84,55,18,33,33,3,9,17,265,/en/stats/leaderboard?page=serve,1,2,88,100,113,58,58,100,54,7,13,45,5,11,17,60,70,117,42,48,113,51,118,230,58,65,113,40,47,117,49,112,230,A,,,,,,,7,5,M. Larsson,A. Berasategui,L206,B428,SWE,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS031,R32,01:16:00,,F,2,S080,"6-3,6-4",C. Steeb,G. Ivanisevic,,,GER,CRO,6-3,6-4,,,,01:16:00,286,/en/stats/leaderboard?page=serve,1,3,63,39,62,74,29,39,57,13,23,75,3,4,10,234,/en/stats/leaderboard?page=serve,4,11,51,35,69,63,22,35,47,16,34,70,7,10,9,68,42,62,45,31,69,56,73,131,55,38,69,32,20,62,44,58,131,A,,,,,,,,,C. Steeb,G. Ivanisevic,S080,I034,GER,CRO,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS033,R64,02:07:00,,F,2,A190,"7-5,7-6(12)",E. Benfele Alvarez,N. Kiefer,,,ESP,GER,7-5,7-6(12),,,,02:07:00,279,/en/stats/leaderboard?page=serve,2,3,75,68,91,69,47,68,43,10,23,67,2,3,12,246,/en/stats/leaderboard?page=serve,2,5,51,55,108,71,39,55,38,20,53,85,11,13,12,63,57,91,45,49,108,53,106,199,55,59,108,37,34,91,47,93,199,A,,,12,10,,,,,E. Benfele Alvarez,N. Kiefer,A190,K316,ESP,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS034,R64,02:33:00,,F,3,O009,"6-3,6-7(2),7-6(9)",A. Olhovskiy,M. Knowles,,,RUS,BAH,6-3,6-7(2),7-6(9),,,02:33:00,224,/en/stats/leaderboard?page=serve,7,5,52,60,115,65,39,60,45,25,55,45,5,11,17,214,/en/stats/leaderboard?page=serve,6,2,55,69,125,59,41,69,48,27,56,63,12,19,16,56,64,115,46,57,125,50,121,240,54,68,125,44,51,115,50,119,240,A,,,2,7,9,7,,,A. Olhovskiy,M. Knowles,O009,K171,RUS,BAH,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS035,R64,00:57:00,,F,2,S315,"6-2,6-0",G. Schaller,V. Sendin,,,AUT,ESP,6-2,6-0,,,,00:57:00,286,/en/stats/leaderboard?page=serve,1,4,69,29,42,66,19,29,77,10,13,,0,,7,197,/en/stats/leaderboard?page=serve,,0,81,34,42,50,17,34,38,3,8,29,2,7,7,69,29,42,52,22,42,61,51,84,48,20,42,31,13,42,39,33,84,A,,False,,,,,,,G. Schaller,V. Sendin,S315,S614,AUT,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS036,R64,01:19:00,,F,2,W124,"7-5,6-2",M. Washington,F. Clavet,,,USA,ESP,7-5,6-2,,,,01:19:00,305,/en/stats/leaderboard?page=serve,1,6,64,34,53,82,28,34,74,14,19,,0,,10,249,/en/stats/leaderboard?page=serve,3,0,62,38,61,50,19,38,70,16,23,57,4,7,10,79,42,53,43,26,61,60,68,114,57,35,61,21,11,53,40,46,114,A,,,,,,,,,M. Washington,F. Clavet,W124,C252,USA,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS037,R64,02:12:00,,F,3,C383,"6-3,5-7,7-6(7)",R. Carretero,J. Arrese,,,ESP,ESP,6-3,5-7,7-6(7),,,02:12:00,260,/en/stats/leaderboard?page=serve,4,0,73,74,102,70,52,74,46,13,28,64,7,11,16,261,/en/stats/leaderboard?page=serve,2,2,77,72,94,69,50,72,45,10,22,29,2,7,17,64,65,102,36,34,94,51,99,196,64,60,94,36,37,102,49,97,196,A,,,,,7,2,,,R. Carretero,J. Arrese,C383,A034,ESP,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS038,R64,01:12:00,,F,2,K190,"6-4,6-1",B. Karbacher,B. Ulihrach,,,GER,CZE,6-4,6-1,,,,01:12:00,258,/en/stats/leaderboard?page=serve,2,3,48,30,63,73,22,30,48,16,33,67,2,3,9,202,/en/stats/leaderboard?page=serve,3,1,66,37,56,62,23,37,26,5,19,69,9,13,8,60,38,63,50,28,56,55,66,119,50,28,56,40,25,63,45,53,119,A,,,,,,,,,B. Karbacher,B. Ulihrach,K190,U032,GER,CZE,,
