event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS001,F,01:24:00,,F,2,T243,"6-2,7-6(7)",M. Tabara,A. Stoliarov,,,CZE,RUS,6-2,7-6(7),,,,01:24:00,7,4,281,/en/stats/leaderboard?page=serve,3,10,52,37,71,73,27,37,59,20,34,80,4,5,10,242,/en/stats/leaderboard?page=serve,1,1,55,34,62,71,24,34,46,13,28,0,0,3,10,66,47,71,40,25,62,54,72,133,60,37,62,34,24,71,46,61,133,A,,,,,M. Tabara,A. Stoliarov,T243,S688,CZE,RUS,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS002,SF,00:14:00,,F,1,T243,4-0,M. Tabara,K. Pless,,,CZE,DEN,4-0,,,,,00:14:00,,,325,/en/stats/leaderboard?page=serve,0,2,70,7,10,86,6,7,67,2,3,0,0,0,2,180,/en/stats/leaderboard?page=serve,1,1,67,10,15,40,4,10,40,2,5,33,1,3,3,80,8,10,60,9,15,68,17,25,40,6,15,20,2,10,32,8,25,A,,,,,M. Tabara,K. Pless,T243,P491,CZE,DEN,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS003,SF,02:10:00,,F,3,S688,"4-6,6-3,6-4",A. Stoliarov,T. Robredo,,,RUS,ESP,4-6,6-3,6-4,,,02:10:00,,,237,/en/stats/leaderboard?page=serve,4,3,38,36,95,78,28,36,49,29,59,60,6,10,15,228,/en/stats/leaderboard?page=serve,9,8,57,63,111,60,38,63,48,23,48,71,12,17,14,60,57,95,45,50,111,52,107,206,55,61,111,40,38,95,48,99,206,A,,,,,A. Stoliarov,T. Robredo,S688,R419,RUS,ESP,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS004,QF,01:05:00,,F,2,P491,"6-1,7-5",K. Pless,A. Voinea,,,DEN,ROU,6-1,7-5,,,,01:05:00,,,258,/en/stats/leaderboard?page=serve,5,6,59,41,70,73,30,41,45,13,29,71,5,7,10,195,/en/stats/leaderboard?page=serve,1,4,55,28,51,50,14,28,43,10,23,17,1,6,9,61,43,70,53,27,51,58,70,121,47,24,51,39,27,70,42,51,121,A,,,,,K. Pless,A. Voinea,P491,V166,DEN,ROU,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS005,QF,01:00:00,,F,2,T243,"6-4,6-1",M. Tabara,C. Pioline,,,CZE,FRA,6-4,6-1,,,,01:00:00,,,270,/en/stats/leaderboard?page=serve,2,2,49,25,51,80,20,25,54,14,26,67,2,3,8,190,/en/stats/leaderboard?page=serve,4,5,55,32,58,59,19,32,31,8,26,55,6,11,9,67,34,51,53,31,58,60,65,109,47,27,58,33,17,51,40,44,109,A,,,,,M. Tabara,C. Pioline,T243,P226,CZE,FRA,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS006,QF,01:04:00,,F,2,R419,"6-2,6-1",T. Robredo,C. Saulnier,,,ESP,FRA,6-2,6-1,,,,01:04:00,,,315,/en/stats/leaderboard?page=serve,2,2,64,25,39,80,20,25,71,10,14,100,2,2,7,176,/en/stats/leaderboard?page=serve,3,0,47,25,53,56,14,25,39,11,28,44,4,9,8,77,30,39,53,28,53,63,58,92,47,25,53,23,9,39,37,34,92,A,,,,,T. Robredo,C. Saulnier,R419,S681,ESP,FRA,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS007,QF,01:17:00,,F,3,S688,"1-6,6-3,6-2",A. Stoliarov,P. Wessels,,,RUS,NED,1-6,6-3,6-2,,,01:17:00,,,230,/en/stats/leaderboard?page=serve,4,3,46,30,65,73,22,30,46,16,35,20,1,5,12,224,/en/stats/leaderboard?page=serve,7,13,59,50,85,64,32,50,37,13,35,62,8,13,12,58,38,65,47,40,85,52,78,150,53,45,85,42,27,65,48,72,150,A,,,,,A. Stoliarov,P. Wessels,S688,W254,RUS,NED,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS008,R16,01:25:00,,F,2,P491,"7-6(11),6-4",K. Pless,T. Dent,,,DEN,USA,7-6(11),6-4,,,,01:25:00,,,313,/en/stats/leaderboard?page=serve,2,7,46,32,70,88,28,32,74,28,38,100,2,2,11,281,/en/stats/leaderboard?page=serve,6,6,55,43,78,79,34,43,57,20,35,50,1,2,11,80,56,70,31,24,78,54,80,148,69,54,78,20,14,70,46,68,148,A,11,9,,,K. Pless,T. Dent,P491,D362,DEN,USA,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS009,R16,00:17:00,,F,1,V166,1-2,A. Voinea,J. Golmard,,,ROU,FRA,1-2,,,,,00:17:00,,,310,/en/stats/leaderboard?page=serve,0,0,43,3,7,67,2,3,100,4,4,0,0,0,2,278,/en/stats/leaderboard?page=serve,0,2,63,10,16,80,8,10,33,2,6,0,0,0,2,86,6,7,38,6,16,52,12,23,63,10,16,14,1,7,48,11,23,A,,,,,A. Voinea,J. Golmard,V166,G319,ROU,FRA,,
891,2001,Chennai,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,375000,$,MS010,R16,01:58:00,,F,3,P226,"4-6,6-3,6-2",C. Pioline,R. Agenor,,,FRA,HAI,4-6,6-3,6-2,,,01:58:00,,,283,/en/stats/leaderboard?page=serve,5,17,57,48,84,85,41,48,44,16,36,60,3,5,14,244,/en/stats/leaderboard?page=serve,3,2,66,71,108,56,40,71,54,20,37,67,8,12,13,68,57,84,44,48,108,55,105,192,56,60,108,32,27,84,45,87,192,A,,,,,C. Pioline,R. Agenor,P226,A006,FRA,HAI,,
