event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS001,F,01:39:00,,F,2,B837,"6-1,7-5",M. Baghdatis,O. Rochus,,,CYP,BEL,6-1,7-5,,,,01:39:00,A,M. Baghdatis,O. Rochus,CYP,BEL,,,267,/en/stats/leaderboard?page=serve,2,15,57,37,65,81,30,37,36,10,28,67,4,6,10,195,/en/stats/leaderboard?page=serve,4,0,56,35,63,60,21,35,39,11,28,50,5,10,9,62,40,65,49,31,63,55,71,128,51,32,63,38,25,65,45,57,128,,,,,B837,R397
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS003,SF,02:23:00,,F,3,R397,"7-6(7),4-6,6-3",O. Rochus,T. Bellucci,,,BEL,BRA,7-6(7),4-6,6-3,,,02:23:00,A,O. Rochus,T. Bellucci,BEL,BRA,,,288,/en/stats/leaderboard?page=serve,1,4,71,65,91,77,50,65,62,16,26,33,2,6,16,263,/en/stats/leaderboard?page=serve,2,17,57,52,92,75,39,52,43,17,40,56,5,9,15,73,66,91,39,36,92,56,102,183,61,56,92,27,25,91,44,81,183,7.0,4.0,,,R397,BD20
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS004,QF,01:44:00,,F,2,SA49,"7-6(7),6-4",R. Soderling,G. Garcia-Lopez,,,SWE,ESP,7-6(7),6-4,,,,01:44:00,A,R. Soderling,G. Garcia-Lopez,SWE,ESP,,,275,/en/stats/leaderboard?page=serve,3,8,55,38,69,76,29,38,58,18,31,60,3,5,11,251,/en/stats/leaderboard?page=serve,5,6,65,46,71,61,28,46,52,13,25,57,4,7,11,68,47,69,42,30,71,55,77,140,58,41,71,32,22,69,45,63,140,7.0,4.0,,,SA49,G476
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS005,QF,01:28:00,,F,2,B837,"6-4,6-4",M. Baghdatis,A. Clement,,,CYP,FRA,6-4,6-4,,,,01:28:00,A,M. Baghdatis,A. Clement,CYP,FRA,,,288,/en/stats/leaderboard?page=serve,3,6,55,30,55,80,24,30,60,15,25,75,3,4,10,233,/en/stats/leaderboard?page=serve,4,1,55,34,62,65,22,34,46,13,28,40,2,5,10,71,39,55,44,27,62,56,66,117,56,35,62,29,16,55,44,51,117,,,,,B837,C487
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS006,QF,01:22:00,,F,2,BD20,"7-6(7),6-3",T. Bellucci,J. Johansson,,,BRA,SWE,7-6(7),6-3,,,,01:22:00,A,T. Bellucci,J. Johansson,BRA,SWE,,,325,/en/stats/leaderboard?page=serve,1,18,62,42,68,88,37,42,58,15,26,100,1,1,11,314,/en/stats/leaderboard?page=serve,0,13,69,43,62,79,34,43,63,12,19,80,4,5,10,76,52,68,26,16,62,52,68,130,74,46,62,24,16,68,48,62,130,7.0,4.0,,,BD20,J194
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS007,QF,01:47:00,,F,3,R397,"6-3,2-6,6-1",O. Rochus,J. Nieminen,,,BEL,FIN,6-3,2-6,6-1,,,01:47:00,A,O. Rochus,J. Nieminen,BEL,FIN,,,247,/en/stats/leaderboard?page=serve,2,4,74,51,69,61,31,51,44,8,18,20,1,5,12,206,/en/stats/leaderboard?page=serve,3,8,58,45,77,62,28,45,31,10,32,33,3,9,12,57,39,69,51,39,77,53,78,146,49,38,77,43,30,69,47,68,146,,,,,R397,N289
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS008,R16,01:03:00,,F,2,SA49,"6-1,6-3",R. Soderling,A. Seppi,,,SWE,ITA,6-1,6-3,,,,01:03:00,A,R. Soderling,A. Seppi,SWE,ITA,,,289,/en/stats/leaderboard?page=serve,3,3,58,25,43,72,18,25,72,13,18,50,1,2,8,182,/en/stats/leaderboard?page=serve,3,0,56,30,54,50,15,30,42,10,24,44,4,9,8,72,31,43,54,29,54,62,60,97,46,25,54,28,12,43,38,37,97,,,,,SA49,SA93
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS009,R16,01:32:00,,F,2,G476,"6-3,7-5",G. Garcia-Lopez,S. Greul,,,ESP,GER,6-3,7-5,,,,01:32:00,A,G. Garcia-Lopez,S. Greul,ESP,GER,,,276,/en/stats/leaderboard?page=serve,5,5,60,37,62,78,29,37,48,12,25,50,1,2,10,222,/en/stats/leaderboard?page=serve,3,2,55,36,66,72,26,36,33,10,30,43,3,7,11,66,41,62,45,30,66,55,71,128,55,36,66,34,21,62,45,57,128,,,,,G476,G511
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS010,R16,00:53:00,,F,2,B837,"6-2,6-2",M. Baghdatis,R. Kendrick,,,CYP,USA,6-2,6-2,,,,00:53:00,A,M. Baghdatis,R. Kendrick,CYP,USA,,,294,/en/stats/leaderboard?page=serve,0,7,50,20,40,85,17,20,65,13,20,0,0,1,8,179,/en/stats/leaderboard?page=serve,0,3,69,29,42,55,16,29,15,2,13,0,0,5,8,75,30,40,57,24,42,66,54,82,43,18,42,25,10,40,34,28,82,,,,,B837,K448
429,2009,Stockholm,250,2009-10-19T00:00:00,2009-10-25T00:00:00,Hard,32,531000,€,MS011,R16,02:28:00,,F,3,C487,"3-6,7-6(9),6-1",A. Clement,M. Berrer,,,FRA,GER,3-6,7-6(9),6-1,,,02:28:00,A,A. Clement,M. Berrer,FRA,GER,,,264,/en/stats/leaderboard?page=serve,1,6,57,65,115,68,44,65,54,27,50,70,7,10,15,268,/en/stats/leaderboard?page=serve,2,12,70,54,77,69,37,54,43,10,23,25,1,4,13,62,71,115,39,30,77,53,101,192,61,47,77,38,44,115,47,91,192,,,9.0,7.0,C487,B678
