event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,player_id_winner,player_id_loser
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS011,R16,01:48:00,,F,2,SC47,"7-6(8),6-3",G. Soeda,I. Dodig,,,JPN,CRO,7-6(8),6-3,,,,01:48:00,A,G. Soeda,I. Dodig,JPN,CRO,,,284,/en/stats/leaderboard?page=serve,3,4,59,43,73,74,32,43,60,18,30,75,3,4,11,264,/en/stats/leaderboard?page=serve,2,12,59,41,69,76,31,41,39,11,28,71,5,7,10,68,50,73,39,27,69,54,77,142,61,42,69,32,23,73,46,65,142,8,6,,,,,01:48:00,01:48:00,SC47,D646
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS012,R16,02:01:00,,F,3,SC56,"4-6,6-2,6-4",D. Sela,B. Paire,,,ISR,FRA,4-6,6-2,6-4,,,02:01:00,A,D. Sela,B. Paire,ISR,FRA,,,298,/en/stats/leaderboard?page=serve,2,3,69,60,87,73,44,60,63,17,27,86,6,7,14,254,/en/stats/leaderboard?page=serve,5,10,56,58,104,69,40,58,46,21,46,57,4,7,14,70,61,87,41,43,104,54,104,191,59,61,104,30,26,87,46,87,191,,,,,,,02:01:00,02:01:00,SC56,PD31
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS013,R16,01:14:00,,F,2,R975,"6-1,6-4",M. Raonic,V. Hanescu,,,CAN,ROU,6-1,6-4,,,,01:14:00,A,M. Raonic,V. Hanescu,CAN,ROU,,,315,/en/stats/leaderboard?page=serve,1,9,63,35,56,77,27,35,67,14,21,100,4,4,9,240,/en/stats/leaderboard?page=serve,1,4,73,38,52,66,25,38,36,5,14,50,3,6,8,73,41,56,42,22,52,58,63,108,58,30,52,27,15,56,42,45,108,,,,,,,01:14:00,01:14:00,R975,H528
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS014,R16,02:21:00,,F,2,SE73,"7-6(7),6-4",Y. Sugita,Y. Lu,,,JPN,TPE,7-6(7),6-4,,,,02:21:00,A,Y. Sugita,Y. Lu,JPN,TPE,,,251,/en/stats/leaderboard?page=serve,4,3,55,51,93,71,36,51,45,19,42,78,7,9,11,239,/en/stats/leaderboard?page=serve,4,3,57,45,79,76,34,45,35,12,34,70,7,10,11,59,55,93,42,33,79,51,88,172,58,46,79,41,38,93,49,84,172,7,5,,,,,02:21:00,02:21:00,SE73,L575
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS017,R32,01:20:00,,F,2,BF55,"6-2,6-3",Y. Bhambri,K. Beck,,,IND,SVK,6-2,6-3,,,,01:20:00,A,Y. Bhambri,K. Beck,IND,SVK,,,268,/en/stats/leaderboard?page=serve,2,1,63,29,46,76,22,29,53,9,17,33,1,3,9,180,/en/stats/leaderboard?page=serve,1,1,53,33,62,45,15,33,45,13,29,62,8,13,8,67,31,46,55,34,62,60,65,108,45,28,62,33,15,46,40,43,108,,,,,,,01:20:00,01:20:00,BF55,B804
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS018,R32,01:51:00,,F,2,BA86,"6-3,7-6(10)",A. Beck,V. Pospisil,,,GER,CAN,6-3,7-6(10),,,,01:51:00,A,A. Beck,V. Pospisil,GER,CAN,,,283,/en/stats/leaderboard?page=serve,4,0,64,47,74,70,33,47,63,17,27,80,4,5,10,254,/en/stats/leaderboard?page=serve,3,15,60,57,95,68,39,57,42,16,38,50,3,6,11,68,50,74,42,40,95,53,90,169,58,55,95,32,24,74,47,79,169,,,10,8,,,01:51:00,01:51:00,BA86,PD07
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS019,R32,01:53:00,,F,3,GB88,"4-6,6-2,6-3",D. Goffin,X. Malisse,,,BEL,BEL,4-6,6-2,6-3,,,01:53:00,A,D. Goffin,X. Malisse,BEL,BEL,,,288,/en/stats/leaderboard?page=serve,3,8,60,51,85,78,40,51,53,18,34,75,3,4,14,263,/en/stats/leaderboard?page=serve,1,4,56,43,77,72,31,43,56,19,34,75,9,12,13,68,58,85,35,27,77,52,85,162,65,50,77,32,27,85,48,77,162,,,,,,,01:53:00,01:53:00,GB88,M680
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS021,R32,01:11:00,,F,2,R613,"6-4,6-3",E. Roger-Vasselin,E. Prodon,,,FRA,FRA,6-4,6-3,,,,01:11:00,A,E. Roger-Vasselin,E. Prodon,FRA,FRA,,,288,/en/stats/leaderboard?page=serve,2,5,61,30,49,73,22,30,63,12,19,67,2,3,9,229,/en/stats/leaderboard?page=serve,3,2,56,33,59,64,21,33,50,13,26,43,3,7,10,69,34,49,42,25,59,55,59,108,58,34,59,31,15,49,45,49,108,,,,,,,01:11:00,01:11:00,R613,P487
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS022,R32,02:39:00,,F,3,SC47,"6-2,6-7(4),7-5",G. Soeda,F. Gil,,,JPN,POR,6-2,6-7(4),7-5,,,02:39:00,A,G. Soeda,F. Gil,JPN,POR,,,278,/en/stats/leaderboard?page=serve,1,6,62,64,103,75,48,64,49,19,39,50,2,4,16,253,/en/stats/leaderboard?page=serve,2,5,67,70,105,64,45,70,51,18,35,55,6,11,16,65,67,103,40,42,105,52,109,208,60,63,105,35,36,103,48,99,208,,,4,7,,,02:39:00,02:39:00,SC47,G717
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS023,R32,02:35:00,,F,3,D646,"4-6,7-6(10),6-1",I. Dodig,V. Vardhan,,,CRO,IND,4-6,7-6(10),6-1,,,02:35:00,A,I. Dodig,V. Vardhan,CRO,IND,,,284,/en/stats/leaderboard?page=serve,2,8,64,65,101,72,47,65,56,20,36,75,6,8,15,270,/en/stats/leaderboard?page=serve,5,11,69,59,86,69,41,59,48,13,27,0,0,3,14,66,67,101,37,32,86,53,99,187,63,54,86,34,34,101,47,88,187,,,10,8,,,02:35:00,02:35:00,D646,V505
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS024,R32,00:59:00,,F,2,SC56,"6-0,6-1",D. Sela,F. Fognini,,,ISR,ITA,6-0,6-1,,,,00:59:00,A,D. Sela,F. Fognini,ISR,ITA,,,305,/en/stats/leaderboard?page=serve,0,2,52,17,33,82,14,17,69,11,16,100,1,1,6,138,/en/stats/leaderboard?page=serve,4,1,55,32,58,53,17,32,19,5,26,57,8,14,7,76,25,33,62,36,58,67,61,91,38,22,58,24,8,33,33,30,91,,,,,,,00:59:00,00:59:00,SC56,F510
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS025,R32,00:55:00,,F,2,PD31,"6-2,6-1",B. Paire,P. Riba,,,FRA,ESP,6-2,6-1,,,,00:55:00,A,B. Paire,P. Riba,FRA,ESP,,,317,/en/stats/leaderboard?page=serve,2,8,57,25,44,96,24,25,58,11,19,100,1,1,8,178,/en/stats/leaderboard?page=serve,5,0,38,20,52,65,13,20,38,12,32,50,4,8,7,80,35,44,52,27,52,65,62,96,48,25,52,20,9,44,35,34,96,,,,,,,00:55:00,00:55:00,PD31,R750
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS026,R32,01:16:00,,F,2,H528,"6-3,6-4",V. Hanescu,S. Querrey,,,ROU,USA,6-3,6-4,,,,01:16:00,A,V. Hanescu,S. Querrey,ROU,USA,,,296,/en/stats/leaderboard?page=serve,0,3,68,39,57,74,29,39,61,11,18,67,2,3,10,230,/en/stats/leaderboard?page=serve,8,9,63,41,65,71,29,41,29,7,24,25,1,4,9,70,40,57,45,29,65,57,69,122,55,36,65,30,17,57,43,53,122,,,,,,,01:16:00,01:16:00,H528,Q927
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS028,R32,01:40:00,,F,2,SE73,"6-3,6-4",Y. Sugita,O. Rochus,,,JPN,BEL,6-3,6-4,,,,01:40:00,A,Y. Sugita,O. Rochus,JPN,BEL,,,271,/en/stats/leaderboard?page=serve,1,3,65,51,78,73,37,51,41,11,27,86,6,7,10,243,/en/stats/leaderboard?page=serve,0,0,59,32,54,59,19,32,59,13,22,57,4,7,9,62,48,78,41,22,54,53,70,132,59,32,54,38,30,78,47,62,132,,,,,,,01:40:00,01:40:00,SE73,R397
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS029,R32,01:26:00,,F,2,L575,"6-3,6-3",Y. Lu,T. de Bakker,,,TPE,NED,6-3,6-3,,,,01:26:00,A,Y. Lu,T. de Bakker,TPE,NED,,,273,/en/stats/leaderboard?page=serve,3,1,63,36,57,81,29,36,43,9,21,0,0,1,9,222,/en/stats/leaderboard?page=serve,0,5,57,32,56,63,20,32,42,10,24,33,2,6,9,67,38,57,46,26,56,57,64,113,54,30,56,33,19,57,43,49,113,,,,,,,01:26:00,01:26:00,L575,D776
891,2012,Chennai,250,2012-01-02T00:00:00,2012-01-08T00:00:00,Hard,28,398250,$,MS030,R32,02:57:00,,F,3,D632,"4-6,7-5,6-3",S. Darcis,B. Kavcic,,,BEL,SLO,4-6,7-5,6-3,,,02:57:00,A,S. Darcis,B. Kavcic,BEL,SLO,,,252,/en/stats/leaderboard?page=serve,3,6,55,60,109,70,42,60,49,24,49,64,7,11,16,241,/en/stats/leaderboard?page=serve,7,13,54,58,107,64,37,58,51,25,49,62,8,13,15,61,66,109,42,45,107,51,111,216,58,62,107,39,43,109,49,105,216,,,,,,,02:57:00,02:57:00,D632,K834
