event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS001,F,01:49:00,,F,3,D402,"6-3,3-6,6-1",N. Davydenko,F. Mayer,,,RUS,GER,6-3,3-6,6-1,,,01:49:00,A,N. Davydenko,F. Mayer,RUS,GER,,,293,/en/stats/leaderboard?page=serve,2,7,71,63,89,71,45,63,54,14,26,83,5,6,13,252,/en/stats/leaderboard?page=serve,1,4,60,51,85,67,34,51,47,16,34,63,5,8,12,66,59,89,41,35,85,54,94,174,59,50,85,34,30,89,46,80,174,,,,,D402,MB02
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS002,SF,01:13:00,,F,2,MB02,"6-3,6-4",F. Mayer,P. Petzschner,,,GER,GER,6-3,6-4,,,,01:13:00,A,F. Mayer,P. Petzschner,GER,GER,,,290,/en/stats/leaderboard?page=serve,1,6,66,38,58,79,30,38,50,10,20,83,5,6,10,249,/en/stats/leaderboard?page=serve,0,2,68,41,60,66,27,41,47,9,19,63,5,8,9,69,40,58,40,24,60,54,64,118,60,36,60,31,18,58,46,54,118,,,,,MB02,P624
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS003,SF,01:12:00,,F,2,D402,"6-3,4-0",N. Davydenko,R. Stepanek,,,RUS,CZE,6-3,4-0,,,,01:12:00,A,N. Davydenko,R. Stepanek,RUS,CZE,,,316,/en/stats/leaderboard?page=serve,0,2,76,34,45,74,25,34,64,7,11,100,2,2,7,199,/en/stats/leaderboard?page=serve,1,1,56,30,54,60,18,30,33,8,24,73,8,11,6,71,32,45,52,28,54,61,60,99,48,26,54,29,13,45,39,39,99,,,,,D402,S694
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS004,QF,01:47:00,,F,2,P624,"7-6(7),7-6(8)",P. Petzschner,P. Starace,,,GER,ITA,7-6(7),7-6(8),,,,01:47:00,A,P. Petzschner,P. Starace,GER,ITA,,,324,/en/stats/leaderboard?page=serve,1,7,71,54,76,83,45,54,64,14,22,100,2,2,12,297,/en/stats/leaderboard?page=serve,1,1,79,70,89,71,50,70,47,9,19,100,2,2,12,78,59,76,34,30,89,54,89,165,66,59,89,22,17,76,46,76,165,7,3,8,6,P624,S843
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS005,QF,02:23:00,,F,3,MB02,"7-6(7),3-6,6-4",F. Mayer,G. Dimitrov,,,GER,BUL,7-6(7),3-6,6-4,,,02:23:00,A,F. Mayer,G. Dimitrov,GER,BUL,,,268,/en/stats/leaderboard?page=serve,3,3,64,76,118,66,50,76,57,24,42,75,9,12,16,291,/en/stats/leaderboard?page=serve,4,8,66,61,92,74,45,61,61,19,31,67,4,6,15,63,74,118,30,28,92,49,102,210,70,64,92,37,44,118,51,108,210,7,4,,,MB02,D875
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS006,QF,01:49:00,,F,2,D402,"7-5,6-3",N. Davydenko,M. Cilic,,,RUS,CRO,7-5,6-3,,,,01:49:00,A,N. Davydenko,M. Cilic,RUS,CRO,,,283,/en/stats/leaderboard?page=serve,2,3,70,54,77,70,38,54,52,12,23,86,6,7,11,244,/en/stats/leaderboard?page=serve,3,6,55,36,66,69,25,36,47,14,30,57,4,7,10,65,50,77,41,27,66,54,77,143,59,39,66,35,27,77,46,66,143,,,,,D402,C977
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS007,QF,01:14:00,,F,2,S694,"6-4,6-0",R. Stepanek,P. Kohlschreiber,,,CZE,GER,6-4,6-0,,,,01:14:00,A,R. Stepanek,P. Kohlschreiber,CZE,GER,,,263,/en/stats/leaderboard?page=serve,2,3,47,26,55,69,18,26,59,17,29,80,4,5,8,195,/en/stats/leaderboard?page=serve,0,3,69,34,49,59,20,34,27,4,15,29,2,7,8,64,35,55,51,25,49,58,60,104,49,24,49,36,20,55,42,44,104,,,,,S694,K435
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS008,R16,02:16:00,,F,3,P624,"7-6(7),3-6,6-2",P. Petzschner,M. Youzhny,,,GER,RUS,7-6(7),3-6,6-2,,,02:16:00,A,P. Petzschner,M. Youzhny,GER,RUS,,,283,/en/stats/leaderboard?page=serve,2,3,68,54,79,81,44,54,48,12,25,0,0,2,14,271,/en/stats/leaderboard?page=serve,1,0,66,59,89,66,39,59,60,18,30,0,0,3,15,71,56,79,36,32,89,52,88,168,64,57,89,29,23,79,48,80,168,7,5,,,P624,Y061
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS009,R16,01:13:00,,F,2,S843,"6-4,6-2",P. Starace,S. Stakhovsky,,,ITA,UKR,6-4,6-2,,,,01:13:00,A,P. Starace,S. Stakhovsky,ITA,UKR,,,348,/en/stats/leaderboard?page=serve,1,2,86,44,51,75,33,44,86,6,7,100,3,3,9,236,/en/stats/leaderboard?page=serve,2,2,59,35,59,69,24,35,42,10,24,70,7,10,9,76,39,51,42,25,59,58,64,110,58,34,59,24,12,51,42,46,110,,,,,S843,SC77
308,2011,Munich,250,2011-04-24T00:00:00,2011-05-01T00:00:00,Clay,32,398250,€,MS010,R16,02:11:00,,F,3,D875,"3-6,7-6(8),6-2",G. Dimitrov,M. Baghdatis,,,BUL,CYP,3-6,7-6(8),6-2,,,02:11:00,A,G. Dimitrov,M. Baghdatis,BUL,CYP,,,298,/en/stats/leaderboard?page=serve,1,8,63,59,93,71,42,59,65,22,34,75,3,4,14,280,/en/stats/leaderboard?page=serve,2,8,46,39,84,82,32,39,60,27,45,0,0,2,15,69,64,93,30,25,84,50,89,177,70,59,84,31,29,93,50,88,177,,,8,6,D875,B837
