event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS001,F,01:21:00,,F,2,BA47,"7-5,6-4",T. Berdych,M. Baghdatis,,,CZE,CYP,7-5,6-4,,,,01:21:00,A,T. Berdych,M. Baghdatis,CZE,CYP,,,314,/en/stats/leaderboard?page=serve,2,8,59,37,63,95,35,37,54,14,26,100,3,3,11,267,/en/stats/leaderboard?page=serve,2,4,60,40,67,83,33,40,41,11,27,60,3,5,11,78,49,63,34,23,67,55,72,130,66,44,67,22,14,63,45,58,130,,,,,BA47,B837
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS002,SF,01:24:00,,F,2,BA47,"7-6(7),6-4",T. Berdych,J. Nieminen,,,CZE,FIN,7-6(7),6-4,,,,01:24:00,A,T. Berdych,J. Nieminen,CZE,FIN,,,291,/en/stats/leaderboard?page=serve,4,7,57,37,65,84,31,37,57,16,28,67,2,3,11,269,/en/stats/leaderboard?page=serve,1,4,59,44,75,68,30,44,58,18,31,67,4,6,11,72,47,65,36,27,75,53,74,140,64,48,75,28,18,65,47,66,140,7.0,5.0,,,BA47,N289
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS003,SF,01:41:00,,F,2,B837,"7-6(7),6-4",M. Baghdatis,P. Kohlschreiber,,,CYP,GER,7-6(7),6-4,,,,01:41:00,A,M. Baghdatis,P. Kohlschreiber,CYP,GER,,,288,/en/stats/leaderboard?page=serve,2,6,53,35,66,86,30,35,55,17,31,86,6,7,11,259,/en/stats/leaderboard?page=serve,2,6,59,54,92,65,35,54,50,19,38,82,9,11,11,71,47,66,41,38,92,54,85,158,59,54,92,29,19,66,46,73,158,7.0,1.0,,,B837,K435
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS004,QF,00:31:00,,F,1,N289,6-4,J. Nieminen,M. Gicquel,,,FIN,FRA,6-4,,,,,00:31:00,A,J. Nieminen,M. Gicquel,FIN,FRA,,,287,/en/stats/leaderboard?page=serve,0,3,56,18,32,78,14,18,50,7,14,0,0,0,5,291,/en/stats/leaderboard?page=serve,0,3,65,15,23,80,12,15,63,5,8,0,0,1,5,66,21,32,26,6,23,49,27,55,74,17,23,34,11,32,51,28,55,,,,,N289,G436
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS006,QF,01:12:00,,F,2,K435,"6-4,6-3",P. Kohlschreiber,J. Blake,,,GER,USA,6-4,6-3,,,,01:12:00,A,P. Kohlschreiber,J. Blake,GER,USA,,,316,/en/stats/leaderboard?page=serve,0,5,56,29,52,90,26,29,65,15,23,0,0,0,10,251,/en/stats/leaderboard?page=serve,4,10,49,29,59,76,22,29,43,13,30,50,2,4,9,79,41,52,41,24,59,59,65,111,59,35,59,21,11,52,41,46,111,,,,,K435,B676
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS007,QF,00:59:00,,F,2,B837,"6-3,6-3",M. Baghdatis,F. Mayer,,,CYP,GER,6-3,6-3,,,,00:59:00,A,M. Baghdatis,F. Mayer,CYP,GER,,,322,/en/stats/leaderboard?page=serve,0,9,62,32,52,81,26,32,70,14,20,100,1,1,9,260,/en/stats/leaderboard?page=serve,0,1,76,39,51,59,23,39,58,7,12,40,2,5,9,77,40,52,41,21,51,59,61,103,59,30,51,23,12,52,41,42,103,,,,,B837,MB02
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS008,R16,01:50:00,,F,3,N289,"7-6(7),3-6,6-1",J. Nieminen,A. Pavel,,,FIN,ROU,7-6(7),3-6,6-1,,,01:50:00,A,J. Nieminen,A. Pavel,FIN,ROU,,,257,/en/stats/leaderboard?page=serve,4,3,62,48,78,75,36,48,50,15,30,20,1,5,14,235,/en/stats/leaderboard?page=serve,3,8,58,53,92,72,38,53,36,14,39,55,6,11,14,65,51,78,43,40,92,54,91,170,57,52,92,35,27,78,46,79,170,7.0,5.0,,,N289,P280
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS009,R16,01:35:00,,F,2,G436,"6-2,7-6(7)",M. Gicquel,B. Becker,,,FRA,GER,6-2,7-6(7),,,,01:35:00,A,M. Gicquel,B. Becker,FRA,GER,,,316,/en/stats/leaderboard?page=serve,2,10,63,42,67,81,34,42,64,16,25,100,6,6,10,264,/en/stats/leaderboard?page=serve,0,7,46,32,70,81,26,32,50,19,38,75,6,8,10,75,50,67,36,25,70,55,75,137,64,45,70,25,17,67,45,62,137,,,7.0,5.0,G436,B896
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS010,R16,01:26:00,,F,2,BA47,"6-3,7-6(7)",T. Berdych,F. Santoro,,,CZE,FRA,6-3,7-6(7),,,,01:26:00,A,T. Berdych,F. Santoro,CZE,FRA,,,312,/en/stats/leaderboard?page=serve,3,9,59,37,63,78,29,37,69,18,26,100,2,2,10,265,/en/stats/leaderboard?page=serve,2,5,56,40,71,73,29,40,52,16,31,33,1,3,11,75,47,63,37,26,71,54,73,134,63,45,71,25,16,63,46,61,134,,,7.0,5.0,BA47,S424
500,2007,Halle,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,32,775000,$,MS011,R16,02:02:00,,F,3,Y061,"6-4,1-6,6-3",M. Youzhny,S. Stadler,,,RUS,GER,6-4,1-6,6-3,,,02:02:00,A,M. Youzhny,S. Stadler,RUS,GER,,,263,/en/stats/leaderboard?page=serve,1,7,66,61,92,70,43,61,45,14,31,57,4,7,13,258,/en/stats/leaderboard?page=serve,2,5,63,54,86,72,39,54,44,14,32,70,7,10,13,62,57,92,38,33,86,51,90,178,62,53,86,38,35,92,49,88,178,,,,,Y061,S944
