event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS001,F,02:19:00,,F,3,K293,"3-6,7-6(7),7-6(7)",G. Kuerten,M. Safin,,,BRA,RUS,3-6,7-6(7),7-6(7),,,02:19:00,7,2,7,2,202,/en/stats/leaderboard?page=serve,1,1,43,13,30,62,8,13,47,8,17,0,0,2,4,258,/en/stats/leaderboard?page=serve,2,4,46,13,28,77,10,13,53,8,15,67,2,3,5,53,16,30,36,10,28,45,26,58,64,18,28,47,14,30,55,32,58,A,,,G. Kuerten,M. Safin,K293,S741,BRA,RUS,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS002,SF,01:37:00,,F,2,K293,"7-5,6-2",G. Kuerten,L. Hewitt,,,BRA,AUS,7-5,6-2,,,,01:37:00,,,,,279,/en/stats/leaderboard?page=serve,3,8,52,33,63,82,27,33,50,15,30,67,2,3,10,210,/en/stats/leaderboard?page=serve,4,1,47,35,75,63,22,35,43,17,40,56,5,9,10,67,42,63,48,36,75,57,78,138,52,39,75,33,21,63,43,60,138,A,,,G. Kuerten,L. Hewitt,K293,H432,BRA,AUS,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS003,SF,01:33:00,,F,2,S741,"7-5,6-4",M. Safin,T. Henman,,,RUS,GBR,7-5,6-4,,,,01:33:00,,,,,305,/en/stats/leaderboard?page=serve,1,4,58,38,66,76,29,38,68,19,28,100,4,4,11,253,/en/stats/leaderboard?page=serve,3,6,51,42,83,67,28,42,51,21,41,85,11,13,11,73,48,66,41,34,83,55,82,149,59,49,83,27,18,66,45,67,149,A,,,M. Safin,T. Henman,S741,H336,RUS,GBR,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS004,QF,01:03:00,,F,2,K293,"6-2,6-3",G. Kuerten,W. Ferreira,,,BRA,RSA,6-2,6-3,,,,01:03:00,,,,,299,/en/stats/leaderboard?page=serve,0,7,51,26,51,81,21,26,60,15,25,0,0,0,8,212,/en/stats/leaderboard?page=serve,5,5,48,25,52,76,19,25,33,9,27,33,2,6,9,71,36,51,46,24,52,58,60,103,54,28,52,29,15,51,42,43,103,A,,,G. Kuerten,W. Ferreira,K293,F196,BRA,RSA,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS005,QF,01:22:00,,F,2,H432,"6-3,6-3",L. Hewitt,T. Enqvist,,,AUS,SWE,6-3,6-3,,,,01:22:00,,,,,273,/en/stats/leaderboard?page=serve,4,7,48,26,54,77,20,26,57,16,28,50,1,2,9,201,/en/stats/leaderboard?page=serve,5,4,40,27,67,59,16,27,48,19,40,67,8,12,9,67,36,54,48,32,67,56,68,121,52,35,67,33,18,54,44,53,121,A,,,L. Hewitt,T. Enqvist,H432,E113,AUS,SWE,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS006,QF,01:21:00,,F,3,S741,"0-6,6-3,6-4",M. Safin,S. Grosjean,,,RUS,FRA,0-6,6-3,6-4,,,01:21:00,,,,,254,/en/stats/leaderboard?page=serve,4,8,49,33,67,79,26,33,53,18,34,0,0,4,13,247,/en/stats/leaderboard?page=serve,3,2,63,49,78,65,32,49,45,13,29,57,4,7,12,66,44,67,42,33,78,53,77,145,58,45,78,34,23,67,47,68,145,A,,,M. Safin,S. Grosjean,S741,G379,RUS,FRA,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS007,QF,01:22:00,,F,2,H336,"7-6(7),6-2",T. Henman,Y. Kafelnikov,,,GBR,RUS,7-6(7),6-2,,,,01:22:00,,,,,295,/en/stats/leaderboard?page=serve,1,4,54,38,70,79,30,38,59,19,32,100,1,1,10,265,/en/stats/leaderboard?page=serve,4,3,53,31,59,65,20,31,68,19,28,50,2,4,10,70,49,70,34,20,59,53,69,129,66,39,59,30,21,70,47,60,129,A,7,4,T. Henman,Y. Kafelnikov,H336,K267,GBR,RUS,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS008,R16,01:08:00,,F,2,K293,"6-2,7-6(7)",G. Kuerten,T. Dent,,,BRA,USA,6-2,7-6(7),,,,01:08:00,7,4,,,304,/en/stats/leaderboard?page=serve,1,4,41,26,64,92,24,26,68,26,38,0,0,0,10,272,/en/stats/leaderboard?page=serve,7,8,53,32,60,84,27,32,54,15,28,60,3,5,10,78,50,64,30,18,60,55,68,124,70,42,60,22,14,64,45,56,124,A,,,G. Kuerten,T. Dent,K293,D362,BRA,USA,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS009,R16,01:12:00,,F,2,F196,"6-4,6-2",W. Ferreira,X. Malisse,,,RSA,BEL,6-4,6-2,,,,01:12:00,,,,,262,/en/stats/leaderboard?page=serve,2,6,48,34,71,71,24,34,51,19,37,86,6,7,9,213,/en/stats/leaderboard?page=serve,3,7,50,26,52,62,16,26,42,11,26,20,1,5,9,61,43,71,48,25,52,55,68,123,52,27,52,39,28,71,45,55,123,A,,,W. Ferreira,X. Malisse,F196,M680,RSA,BEL,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS010,R16,01:47:00,,F,3,E113,"6-2,2-6,6-4",T. Enqvist,C. Moya,,,SWE,ESP,6-2,2-6,6-4,,,01:47:00,,,,,267,/en/stats/leaderboard?page=serve,3,7,58,53,92,70,37,53,51,20,39,78,7,9,13,255,/en/stats/leaderboard?page=serve,3,6,58,45,78,76,34,45,42,14,33,40,2,5,13,62,57,92,38,30,78,51,87,170,62,48,78,38,35,92,49,83,170,A,,,T. Enqvist,C. Moya,E113,M605,SWE,ESP,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS011,R16,01:17:00,,F,2,H432,"6-2,6-4",L. Hewitt,A. Costa,,,AUS,ESP,6-2,6-4,,,,01:17:00,,,,,284,/en/stats/leaderboard?page=serve,1,6,48,23,48,87,20,23,56,14,25,50,1,2,9,202,/en/stats/leaderboard?page=serve,2,3,47,27,57,52,14,27,47,14,30,43,3,7,9,71,34,48,51,29,57,60,63,105,49,28,57,29,14,48,40,42,105,A,,,L. Hewitt,A. Costa,H432,C378,AUS,ESP,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS012,R16,01:28:00,,F,2,G379,"7-6(7),6-2",S. Grosjean,N. Lapentti,,,FRA,ECU,7-6(7),6-2,,,,01:28:00,,,,,291,/en/stats/leaderboard?page=serve,3,3,61,41,67,71,29,41,69,18,26,67,2,3,10,243,/en/stats/leaderboard?page=serve,2,5,59,40,68,68,27,40,43,12,28,57,4,7,10,70,47,67,43,29,68,56,76,135,57,39,68,30,20,67,44,59,135,A,7,3,S. Grosjean,N. Lapentti,G379,L290,FRA,ECU,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS013,R16,01:10:00,,F,2,S741,"6-4,6-4",M. Safin,K. Alami,,,RUS,MAR,6-4,6-4,,,,01:10:00,,,,,304,/en/stats/leaderboard?page=serve,2,6,37,20,54,95,19,20,68,23,34,100,2,2,10,259,/en/stats/leaderboard?page=serve,3,3,59,40,68,70,28,40,50,14,28,75,6,8,10,78,42,54,38,26,68,56,68,122,62,42,68,22,12,54,44,54,122,A,,,M. Safin,K. Alami,S741,A203,RUS,MAR,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS014,R16,02:09:00,,F,3,H336,"4-6,6-2,7-6(7)",T. Henman,Y. El Aynaoui,,,GBR,MAR,4-6,6-2,7-6(7),,,02:09:00,,,7,2,279,/en/stats/leaderboard?page=serve,5,9,58,57,98,82,47,57,49,20,41,78,7,9,15,265,/en/stats/leaderboard?page=serve,6,9,57,56,98,68,38,56,57,24,42,70,7,10,15,68,67,98,37,36,98,53,103,196,63,62,98,32,31,98,47,93,196,A,,,T. Henman,Y. El Aynaoui,H336,E121,GBR,MAR,,
419,2000,Indianapolis,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS015,R16,01:02:00,,F,2,K267,"6-3,6-3",Y. Kafelnikov,G. Pozzi,,,RUS,ITA,6-3,6-3,,,,01:02:00,,,,,303,/en/stats/leaderboard?page=serve,3,1,44,20,45,85,17,20,76,19,25,0,0,0,9,234,/en/stats/leaderboard?page=serve,0,9,45,22,49,73,16,22,41,11,27,40,2,5,9,80,36,45,45,22,49,62,58,94,55,27,49,20,9,45,38,36,94,A,,,Y. Kafelnikov,G. Pozzi,K267,P045,RUS,ITA,,
