event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS011,R16,02:09:00,,F,3,D875,"6-4,7-6(8),6-2",G. Dimitrov,L. Mayer,,,BUL,ARG,6-4,7-6(8),6-2,,,02:09:00,A,G. Dimitrov,L. Mayer,BUL,ARG,,,315,/en/stats/leaderboard?page=serve,3,10,68,66,97,79,52,66,61,19,31,100,3,3,15,269,/en/stats/leaderboard?page=serve,2,11,62,61,98,67,41,61,51,19,37,40,2,5,15,73,71,97,39,38,98,56,109,195,61,60,98,27,26,97,44,86,195,,,,,02:09:00,02:09:00,,,8,6,D875,MD56
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS012,R16,01:58:00,,F,3,W367,"7-6(7),7-6(9),6-3",S. Wawrinka,F. Lopez,,,SUI,ESP,7-6(7),7-6(9),6-3,,,01:58:00,A,S. Wawrinka,F. Lopez,SUI,ESP,,,362,/en/stats/leaderboard?page=serve,2,31,66,63,95,89,56,63,78,25,32,0,0,0,17,303,/en/stats/leaderboard?page=serve,5,11,62,63,101,84,53,63,58,22,38,50,1,2,16,85,81,95,26,26,101,55,107,196,74,75,101,15,14,95,45,89,196,7,5,,,01:58:00,01:58:00,,,9,7,W367,L397
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS013,R16,01:34:00,,F,3,F324,"6-1,6-4,6-4",R. Federer,T. Robredo,,,SUI,ESP,6-1,6-4,6-4,,,01:34:00,A,R. Federer,T. Robredo,SUI,ESP,,,328,/en/stats/leaderboard?page=serve,0,11,56,42,75,88,37,42,73,24,33,100,1,1,14,250,/en/stats/leaderboard?page=serve,1,3,70,61,87,59,36,61,50,13,26,69,9,13,13,81,61,75,44,38,87,61,99,162,56,49,87,19,14,75,39,63,162,,,,,01:34:00,01:34:00,,,,,F324,R419
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS014,R16,02:27:00,,F,4,R975,"4-6,6-1,7-6(7),6-3",M. Raonic,K. Nishikori,,,CAN,JPN,4-6,6-1,7-6(7),6-3,,02:27:00,A,M. Raonic,K. Nishikori,CAN,JPN,,,338,/en/stats/leaderboard?page=serve,2,35,66,75,114,85,64,75,59,23,39,86,6,7,20,285,/en/stats/leaderboard?page=serve,1,11,64,72,113,72,52,72,56,23,41,57,4,7,18,76,87,114,34,38,113,55,125,227,66,75,113,24,27,114,45,102,227,,,7,4,02:27:00,02:27:00,,,,,R975,N552
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS015,R16,02:58:00,,F,4,KE17,"7-6(7),5-7,7-6(7),6-3",N. Kyrgios,R. Nadal,,,AUS,ESP,7-6(7),5-7,7-6(7),6-3,,02:58:00,A,N. Kyrgios,R. Nadal,AUS,ESP,,,333,/en/stats/leaderboard?page=serve,4,37,68,98,144,83,81,98,54,25,46,67,2,3,23,312,/en/stats/leaderboard?page=serve,3,11,73,100,137,77,77,100,59,22,37,75,3,4,22,74,106,144,28,38,137,51,144,281,72,99,137,26,38,144,49,137,281,7,5,7,5,02:58:00,02:58:00,,,,,KE17,N409
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS016,R32,02:12:00,,F,3,D643,"6-4,6-2,6-4",N. Djokovic,G. Simon,,,SRB,FRA,6-4,6-2,6-4,,,02:12:00,A,N. Djokovic,G. Simon,SRB,FRA,,,264,/en/stats/leaderboard?page=serve,2,7,59,47,80,77,36,47,45,15,33,57,4,7,14,205,/en/stats/leaderboard?page=serve,4,3,52,54,103,65,35,54,39,19,49,50,7,14,14,64,51,80,48,49,103,55,100,183,52,54,103,36,29,80,45,83,183,,,,,02:12:00,02:12:00,,,,,D643,SD32
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS017,R32,01:43:00,,F,3,T786,"6-2,6-2,7-5",J. Tsonga,J. Wang,,,FRA,TPE,6-2,6-2,7-5,,,01:43:00,A,J. Tsonga,J. Wang,FRA,TPE,,,323,/en/stats/leaderboard?page=serve,2,15,69,53,77,87,46,53,54,13,24,100,4,4,14,243,/en/stats/leaderboard?page=serve,2,3,68,64,94,50,32,64,60,18,30,58,7,12,14,77,59,77,47,44,94,60,103,171,53,50,94,23,18,77,40,68,171,,,,,01:43:00,01:43:00,,,,,T786,W373
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS018,R32,02:18:00,,F,4,CA12,"6-3,6-7(4),6-3,6-0",J. Chardy,S. Stakhovsky,,,FRA,UKR,6-3,6-7(4),6-3,6-0,,02:18:00,A,J. Chardy,S. Stakhovsky,FRA,UKR,,,298,/en/stats/leaderboard?page=serve,5,9,58,72,124,82,59,72,54,28,52,100,5,5,19,256,/en/stats/leaderboard?page=serve,6,16,65,67,103,72,48,67,39,14,36,17,1,6,17,70,87,124,40,41,103,56,128,227,60,62,103,30,37,124,44,99,227,,,,,02:18:00,02:18:00,,,4,7,CA12,SC77
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS019,R32,02:49:00,,F,3,C977,"7-6(7),6-4,7-6(8)",M. Cilic,T. Berdych,,,CRO,CZE,7-6(7),6-4,7-6(8),,,02:49:00,A,M. Cilic,T. Berdych,CRO,CZE,,,293,/en/stats/leaderboard?page=serve,3,20,66,79,120,81,64,79,41,17,41,71,5,7,17,261,/en/stats/leaderboard?page=serve,4,6,64,88,138,69,61,88,44,22,50,79,11,14,17,68,81,120,40,55,138,53,136,258,60,83,138,33,39,120,47,122,258,7,5,8,6,02:49:00,02:49:00,,,,,C977,BA47
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS020,R32,01:35:00,,F,3,MC10,"6-2,6-3,6-2",A. Murray,R. Bautista Agut,,,GBR,ESP,6-2,6-3,6-2,,,01:35:00,A,A. Murray,R. Bautista Agut,GBR,ESP,,,282,/en/stats/leaderboard?page=serve,2,11,63,40,63,88,35,40,39,9,23,0,0,2,12,191,/en/stats/leaderboard?page=serve,3,1,70,54,77,50,27,54,35,8,23,50,8,16,13,70,44,63,55,42,77,61,86,140,45,35,77,30,19,63,39,54,140,,,,,01:35:00,01:35:00,,,,,MC10,BD06
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS021,R32,02:45:00,,F,5,A678,"4-6,6-4,2-6,6-2,6-1",K. Anderson,F. Fognini,,,RSA,ITA,4-6,6-4,2-6,6-2,6-1,02:45:00,A,K. Anderson,F. Fognini,RSA,ITA,,,286,/en/stats/leaderboard?page=serve,6,16,70,87,125,80,70,87,45,17,38,50,4,8,22,249,/en/stats/leaderboard?page=serve,11,6,65,83,128,71,59,83,47,21,45,60,9,15,21,70,87,125,38,48,128,53,135,253,63,80,128,30,38,125,47,118,253,,,,,02:45:00,02:45:00,,,,,A678,F510
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS022,R32,02:55:00,,F,5,D875,"6-7(3),6-4,2-6,6-4,6-1",G. Dimitrov,A. Dolgopolov,,,BUL,UKR,6-7(3),6-4,2-6,6-4,6-1,02:55:00,A,G. Dimitrov,A. Dolgopolov,BUL,UKR,,,295,/en/stats/leaderboard?page=serve,6,14,67,93,139,77,72,93,52,24,46,83,10,12,23,271,/en/stats/leaderboard?page=serve,7,19,55,84,153,77,65,84,48,33,69,58,7,12,24,69,96,139,36,55,153,52,151,292,64,98,153,31,43,139,48,141,292,3,7,,,02:55:00,02:55:00,,,,,D875,D801
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS023,R32,02:02:00,,F,3,MD56,"6-4,7-6(7),6-3",L. Mayer,A. Kuznetsov,,,ARG,RUS,6-4,7-6(7),6-3,,,02:02:00,A,L. Mayer,A. Kuznetsov,ARG,RUS,,,303,/en/stats/leaderboard?page=serve,6,8,59,62,105,82,51,62,60,26,43,100,9,9,16,281,/en/stats/leaderboard?page=serve,1,8,60,53,89,72,38,53,56,20,36,33,1,3,15,73,77,105,35,31,89,56,108,194,65,58,89,27,28,105,44,86,194,,,,,02:02:00,02:02:00,,,7,1,MD56,KB54
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS024,R32,01:27:00,,F,3,W367,"6-3,6-3,6-4",S. Wawrinka,D. Istomin,,,SUI,UZB,6-3,6-3,6-4,,,01:27:00,A,S. Wawrinka,D. Istomin,SUI,UZB,,,325,/en/stats/leaderboard?page=serve,1,12,57,41,72,83,34,41,74,23,31,100,3,3,14,277,/en/stats/leaderboard?page=serve,0,2,77,60,78,60,36,60,67,12,18,20,1,5,14,79,57,72,38,30,78,58,87,150,62,48,78,21,15,72,42,63,150,,,,,01:27:00,01:27:00,,,,,W367,I165
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS025,R32,02:50:00,,F,4,L397,"6-7(8),7-6(8),7-6(7),7-5",F. Lopez,J. Isner,,,ESP,USA,6-7(8),7-6(8),7-6(7),7-5,,02:50:00,A,F. Lopez,J. Isner,ESP,USA,,,353,/en/stats/leaderboard?page=serve,2,34,64,92,143,86,79,92,71,36,51,100,2,2,24,354,/en/stats/leaderboard?page=serve,2,52,75,116,155,78,91,116,56,22,39,80,4,5,24,80,115,143,27,42,155,53,157,298,73,113,155,20,28,143,47,141,298,8,10,7,3,02:50:00,02:50:00,,,8,6,L397,I186
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS026,R32,03:04:00,,F,5,R419,"6-2,6-4,6-7(5),4-6,6-3",T. Robredo,J. Janowicz,,,ESP,POL,6-2,6-4,6-7(5),4-6,6-3,03:04:00,A,T. Robredo,J. Janowicz,ESP,POL,,,312,/en/stats/leaderboard?page=serve,3,15,72,103,143,81,83,103,55,22,40,33,1,3,25,252,/en/stats/leaderboard?page=serve,16,10,60,99,165,77,76,99,42,28,66,71,12,17,24,73,105,143,37,61,165,54,166,308,63,104,165,27,38,143,46,142,308,,,5,7,03:04:00,03:04:00,,,,,R419,J397
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS027,R32,01:21:00,,F,3,F324,"6-3,6-1,6-3",R. Federer,S. Giraldo,,,SUI,COL,6-3,6-1,6-3,,,01:21:00,A,R. Federer,S. Giraldo,SUI,COL,,,311,/en/stats/leaderboard?page=serve,1,8,68,50,73,84,42,50,52,12,23,100,2,2,13,220,/en/stats/leaderboard?page=serve,4,0,72,61,85,61,37,61,33,8,24,44,4,9,12,74,54,73,47,40,85,59,94,158,53,45,85,26,19,73,41,64,158,,,,,01:21:00,01:21:00,,,,,F324,G725
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS028,R32,01:46:00,,F,3,R975,"7-6(7),7-6(7),6-2",M. Raonic,L. Kubot,,,CAN,POL,7-6(7),7-6(7),6-2,,,01:46:00,A,M. Raonic,L. Kubot,CAN,POL,,,370,/en/stats/leaderboard?page=serve,0,30,67,56,83,95,53,56,78,21,27,0,0,0,16,302,/en/stats/leaderboard?page=serve,5,15,66,60,91,78,47,60,61,19,31,33,1,3,16,89,74,83,27,25,91,57,99,174,73,66,91,11,9,83,43,75,174,7,2,,,01:46:00,01:46:00,,,7,4,R975,K540
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS029,R32,03:13:00,,F,5,N552,"3-6,6-3,4-6,7-6(7),6-4",K. Nishikori,S. Bolelli,,,JPN,ITA,3-6,6-3,4-6,7-6(7),6-4,03:13:00,A,K. Nishikori,S. Bolelli,JPN,ITA,,,297,/en/stats/leaderboard?page=serve,4,12,61,89,147,84,75,89,52,30,58,75,6,8,25,306,/en/stats/leaderboard?page=serve,2,8,68,99,146,76,75,99,64,30,47,67,4,6,25,71,105,147,28,41,146,50,146,293,72,105,146,29,42,147,50,147,293,,,,,03:13:00,03:13:00,7,4,,,N552,BA98
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS030,R32,02:04:00,,F,4,KE17,"3-6,6-3,7-5,6-2",N. Kyrgios,J. Vesely,,,AUS,CZE,3-6,6-3,7-5,6-2,,02:04:00,A,N. Kyrgios,J. Vesely,AUS,CZE,,,322,/en/stats/leaderboard?page=serve,1,26,73,77,106,82,63,77,48,14,29,0,0,1,19,284,/en/stats/leaderboard?page=serve,2,8,71,75,106,68,51,75,61,19,31,56,5,9,19,73,77,106,34,36,106,53,113,212,66,70,106,27,29,106,47,99,212,,,,,02:04:00,02:04:00,,,,,KE17,V708
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS031,R32,02:34:00,,F,4,N409,"6-7(4),6-1,6-1,6-1",R. Nadal,M. Kukushkin,,,ESP,KAZ,6-7(4),6-1,6-1,6-1,,02:34:00,A,R. Nadal,M. Kukushkin,ESP,KAZ,,,330,/en/stats/leaderboard?page=serve,0,9,67,62,93,77,48,62,77,24,31,100,2,2,17,224,/en/stats/leaderboard?page=serve,1,9,61,83,135,64,53,83,35,18,52,61,11,18,16,77,72,93,47,64,135,60,136,228,53,71,135,23,21,93,40,92,228,4,7,,,02:34:00,02:34:00,,,,,N409,K926
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS032,R64,03:17:00,,F,4,D643,"6-4,6-3,6-7(5),7-6(7)",N. Djokovic,R. Stepanek,,,SRB,CZE,6-4,6-3,6-7(5),7-6(7),,03:17:00,A,N. Djokovic,R. Stepanek,SRB,CZE,,,316,/en/stats/leaderboard?page=serve,2,18,69,102,148,79,81,102,52,24,46,100,5,5,22,285,/en/stats/leaderboard?page=serve,2,9,64,91,142,75,68,91,49,25,51,71,5,7,21,71,105,148,35,49,142,53,154,290,65,93,142,29,43,148,47,136,290,,,5,7,03:17:00,03:17:00,7,5,,,D643,S694
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS033,R64,02:02:00,,F,3,SD32,"7-6(7),6-4,6-4",G. Simon,R. Haase,,,FRA,NED,7-6(7),6-4,6-4,,,02:02:00,A,G. Simon,R. Haase,FRA,NED,,,326,/en/stats/leaderboard?page=serve,1,7,65,55,85,85,47,55,70,21,30,0,0,0,16,284,/en/stats/leaderboard?page=serve,1,18,61,74,121,70,52,74,49,23,47,82,9,11,16,80,68,85,38,46,121,55,114,206,62,75,121,20,17,85,45,92,206,7,1,,,02:02:00,02:02:00,,,,,SD32,H756
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS034,R64,03:03:00,,F,4,W373,"7-6(7),6-2,6-7(5),6-3",J. Wang,M. Youzhny,,,TPE,RUS,7-6(7),6-2,6-7(5),6-3,,03:03:00,A,J. Wang,M. Youzhny,TPE,RUS,,,273,/en/stats/leaderboard?page=serve,4,10,65,98,150,66,65,98,56,29,52,69,9,13,21,252,/en/stats/leaderboard?page=serve,3,10,66,87,131,59,51,87,55,24,44,42,5,12,20,63,94,150,43,56,131,53,150,281,57,75,131,37,56,150,47,131,281,7,1,5,7,03:03:00,03:03:00,,,,,W373,Y061
540,2014,Wimbledon,GS,2014-06-23T00:00:00,2014-07-06T00:00:00,Grass,128,11715000,£,MS035,R64,03:49:00,,F,5,T786,"4-6,7-6(7),6-7(4),6-3,14-12",J. Tsonga,S. Querrey,,,FRA,USA,4-6,7-6(7),6-7(4),6-3,14-12,03:49:00,A,J. Tsonga,S. Querrey,FRA,USA,,,341,/en/stats/leaderboard?page=serve,4,37,70,144,205,82,118,144,59,36,61,83,5,6,35,331,/en/stats/leaderboard?page=serve,3,33,69,142,206,75,107,142,63,40,64,78,7,9,34,75,154,205,29,59,206,52,213,411,71,147,206,25,51,205,48,198,411,,,4,7,03:49:00,03:49:00,,,7,2,T786,Q927
