event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS001,F,02:13:00,,F,3,M824,"5-7,7-6(8),6-0",A. Montanes,J. Blake,,,ESP,USA,5-7,7-6(8),6-0,,,02:13:00,A,A. Montanes,J. Blake,ESP,USA,,,8.0,6.0,280,/en/stats/leaderboard?page=serve,3,8,49,46,93,78,36,46,62,29,47,75,6,8,15,241,/en/stats/leaderboard?page=serve,7,5,55,65,119,69,45,65,46,25,54,56,5,9,15,70,65,93,41,49,119,54,114,212,59,70,119,30,28,93,46,98,212,,,,,M824,B676
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS002,SF,01:17:00,,F,2,M824,"6-3,6-4",A. Montanes,P. Capdeville,,,ESP,CHI,6-3,6-4,,,,01:17:00,A,A. Montanes,P. Capdeville,ESP,CHI,,,,,247,/en/stats/leaderboard?page=serve,2,5,54,30,56,70,21,30,50,13,26,40,2,5,10,194,/en/stats/leaderboard?page=serve,0,1,58,33,57,58,19,33,33,8,24,17,1,6,9,61,34,56,53,30,57,57,64,113,47,27,57,39,22,56,43,49,113,,,,,M824,C634
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS003,SF,02:26:00,,F,3,B676,"6-7(3),7-6(7),6-3",J. Blake,N. Davydenko,,,USA,RUS,6-7(3),7-6(7),6-3,,,02:26:00,A,J. Blake,N. Davydenko,USA,RUS,,,7.0,2.0,239,/en/stats/leaderboard?page=serve,3,4,53,69,129,62,43,69,53,32,60,58,7,12,17,233,/en/stats/leaderboard?page=serve,3,1,63,68,108,60,41,68,50,20,40,45,5,11,16,58,75,129,44,47,108,51,122,237,56,61,108,42,54,129,49,115,237,3.0,7.0,,,B676,D402
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS004,QF,02:58:00,,F,3,M824,"5-7,6-4,7-6(7)",A. Montanes,G. Simon,,,ESP,FRA,5-7,6-4,7-6(7),,,02:58:00,A,A. Montanes,G. Simon,ESP,FRA,,,,,226,/en/stats/leaderboard?page=serve,4,3,48,58,121,69,40,58,46,29,63,40,4,10,17,226,/en/stats/leaderboard?page=serve,2,2,51,61,119,59,36,61,52,30,58,60,9,15,17,57,69,121,45,53,119,51,122,240,55,66,119,43,52,121,49,118,240,,,7.0,4.0,M824,SD32
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS005,QF,02:12:00,,F,3,C634,"4-6,6-1,6-4",P. Capdeville,O. Hernandez,,,CHI,ESP,4-6,6-1,6-4,,,02:12:00,A,P. Capdeville,O. Hernandez,CHI,ESP,,,,,255,/en/stats/leaderboard?page=serve,4,3,54,46,85,65,30,46,59,23,39,50,3,6,14,240,/en/stats/leaderboard?page=serve,2,4,76,64,84,61,39,64,40,8,20,58,7,12,13,62,53,85,44,37,84,53,90,169,56,47,84,38,32,85,47,79,169,,,,,C634,H472
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS006,QF,00:48:00,,F,2,B676,"6-4,6-1",J. Blake,F. Serra,,,USA,FRA,6-4,6-1,,,,00:48:00,A,J. Blake,F. Serra,USA,FRA,,,,,269,/en/stats/leaderboard?page=serve,2,7,54,25,46,76,19,25,57,12,21,50,2,4,9,197,/en/stats/leaderboard?page=serve,2,0,68,32,47,47,15,32,47,7,15,38,3,8,8,67,31,46,53,25,47,60,56,93,47,22,47,33,15,46,40,37,93,,,,,B676,S963
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS007,QF,01:25:00,,F,2,D402,"6-4,6-3",N. Davydenko,M. Fish,,,RUS,USA,6-4,6-3,,,,01:25:00,A,N. Davydenko,M. Fish,RUS,USA,,,,,283,/en/stats/leaderboard?page=serve,2,0,75,43,57,72,31,43,50,7,14,80,4,5,9,215,/en/stats/leaderboard?page=serve,2,5,57,31,54,65,20,31,30,7,23,33,2,6,10,67,38,57,50,27,54,59,65,111,50,27,54,33,19,57,41,46,111,,,,,D402,F339
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS008,R16,01:14:00,,F,2,SD32,"6-0,7-5",G. Simon,F. Fognini,,,FRA,ITA,6-0,7-5,,,,01:14:00,A,G. Simon,F. Fognini,FRA,ITA,,,,,256,/en/stats/leaderboard?page=serve,1,1,58,29,50,59,17,29,62,13,21,50,2,4,9,168,/en/stats/leaderboard?page=serve,4,0,55,36,65,53,19,36,31,9,29,45,5,11,9,60,30,50,57,37,65,58,67,115,43,28,65,40,20,50,42,48,115,,,,,SD32,F510
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS009,R16,01:11:00,,F,2,M824,"6-2,6-2",A. Montanes,S. Greul,,,ESP,GER,6-2,6-2,,,,01:11:00,A,A. Montanes,S. Greul,ESP,GER,,,,,271,/en/stats/leaderboard?page=serve,4,2,62,32,52,84,27,32,40,8,20,86,6,7,8,170,/en/stats/leaderboard?page=serve,4,1,43,25,58,48,12,25,45,15,33,62,8,13,8,67,35,52,53,31,58,60,66,110,47,27,58,33,17,52,40,44,110,,,,,M824,G511
468,2009,Estoril,250,2009-05-03T00:00:00,2009-05-10T00:00:00,Clay,32,398250,€,MS010,R16,01:40:00,,F,2,H472,"6-2,6-4",O. Hernandez,D. Ferrer,,,ESP,ESP,6-2,6-4,,,,01:40:00,A,O. Hernandez,D. Ferrer,ESP,ESP,,,,,256,/en/stats/leaderboard?page=serve,2,3,65,45,69,71,32,45,42,10,24,83,10,12,9,183,/en/stats/leaderboard?page=serve,5,1,53,29,55,52,15,29,38,10,26,50,5,10,9,61,42,69,55,30,55,58,72,124,45,25,55,39,27,69,42,52,124,,,,,H472,F401
