event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS001,F,01:58:00,,F,2,D0F6,"7-5,7-6(10)",G. Diallo,Z. Bergs,,,CAN,BEL,7-5,7-6(10),,,,01:58:00,A,G. Diallo,Z. Bergs,CAN,BEL,,,322,/en/stats/leaderboard?page=serve,2,9,64,49,77,76,37,49,75,21,28,100,2,2,12,285,/en/stats/leaderboard?page=serve,5,7,57,46,81,72,33,46,63,22,35,0,0,1,12,75,58,77,32,26,81,53,84,158,68,55,81,25,19,77,47,74,158,10,8,01:58:00,01:58:00,,,,,D0F6,BU13
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS002,SF,01:08:00,,F,2,BU13,"6-1,6-4",Z. Bergs,R. Opelka,,,BEL,USA,6-1,6-4,,,,01:08:00,A,Z. Bergs,R. Opelka,BEL,USA,,,307,/en/stats/leaderboard?page=serve,1,5,49,23,47,91,21,23,63,15,24,0,0,0,9,227,/en/stats/leaderboard?page=serve,1,3,65,34,52,65,22,34,33,6,18,57,4,7,8,77,36,47,46,24,52,61,60,99,54,28,52,23,11,47,39,39,99,,,01:08:00,01:08:00,,,,,BU13,O522
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS003,SF,01:45:00,,F,2,D0F6,"6-3,7-6(7)",G. Diallo,U. Humbert,,,CAN,FRA,6-3,7-6(7),,,,01:45:00,A,G. Diallo,U. Humbert,CAN,FRA,,,321,/en/stats/leaderboard?page=serve,0,4,66,42,64,83,35,42,68,15,22,0,0,0,11,281,/en/stats/leaderboard?page=serve,0,2,60,41,68,66,27,41,63,17,27,80,4,5,10,78,50,64,35,24,68,56,74,132,65,44,68,22,14,64,44,58,132,7,4,01:45:00,01:45:00,,,,,D0F6,HH26
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS004,QF,01:37:00,,F,2,O522,"7-6(7),7-6(7)",R. Opelka,D. Medvedev,,,USA,RUS,7-6(7),7-6(7),,,,01:37:00,A,R. Opelka,D. Medvedev,USA,RUS,,,339,/en/stats/leaderboard?page=serve,0,24,72,56,78,84,47,56,59,13,22,100,3,3,12,301,/en/stats/leaderboard?page=serve,5,7,61,47,77,91,43,47,47,14,30,100,1,1,12,77,60,78,26,20,77,52,80,155,74,57,77,23,18,78,48,75,155,7,5,01:37:00,01:37:00,7,5,,,O522,MM58
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS005,QF,02:28:00,,F,2,BU13,"7-6(7),7-6(7)",Z. Bergs,M. Lajal,,,BEL,EST,7-6(7),7-6(7),,,,02:28:00,A,Z. Bergs,M. Lajal,BEL,EST,,,271,/en/stats/leaderboard?page=serve,3,8,52,47,91,79,37,47,52,23,44,78,7,9,12,262,/en/stats/leaderboard?page=serve,4,6,65,64,99,72,46,64,40,14,35,82,9,11,12,66,60,91,39,39,99,52,99,190,61,60,99,34,31,91,48,91,190,7,4,02:28:00,02:28:00,7,2,,,BU13,L0GH
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS006,QF,01:52:00,,F,2,D0F6,"7-6(8),6-4",G. Diallo,K. Khachanov,,,CAN,RUS,7-6(8),6-4,,,,01:52:00,A,G. Diallo,K. Khachanov,CAN,RUS,,,300,/en/stats/leaderboard?page=serve,3,19,64,47,74,74,35,47,56,15,27,80,4,5,11,264,/en/stats/leaderboard?page=serve,4,7,58,46,79,67,31,46,55,18,33,75,6,8,11,68,50,74,38,30,79,52,80,153,62,49,79,32,24,74,48,73,153,,,01:52:00,01:52:00,8,6,,,D0F6,KE29
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS007,QF,01:08:00,,F,2,HH26,"6-1,6-4",U. Humbert,N. Borges,,,FRA,POR,6-1,6-4,,,,01:08:00,A,U. Humbert,N. Borges,FRA,POR,,,321,/en/stats/leaderboard?page=serve,2,5,69,33,48,82,27,33,67,10,15,0,0,0,9,252,/en/stats/leaderboard?page=serve,0,5,67,33,49,55,18,33,63,10,16,50,3,6,8,77,37,48,43,21,49,60,58,97,57,28,49,23,11,48,40,39,97,,,01:08:00,01:08:00,,,,,HH26,BT72
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS008,R16,02:06:00,,F,2,MM58,"7-6(8),6-4",D. Medvedev,A. Mannarino,,,RUS,FRA,7-6(8),6-4,,,,02:06:00,A,D. Medvedev,A. Mannarino,RUS,FRA,,,307,/en/stats/leaderboard?page=serve,4,9,65,41,63,83,34,41,64,14,22,0,0,1,11,260,/en/stats/leaderboard?page=serve,1,2,62,61,98,62,38,61,54,20,37,78,7,9,11,76,48,63,41,40,98,55,88,161,59,58,98,24,15,63,45,73,161,,,02:06:00,02:06:00,8,6,,,MM58,ME82
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS009,R16,01:20:00,,F,2,O522,"7-6(7),6-3",R. Opelka,N. Jarry,,,USA,CHI,7-6(7),6-3,,,,01:20:00,A,R. Opelka,N. Jarry,USA,CHI,,,305,/en/stats/leaderboard?page=serve,2,12,65,40,62,85,34,40,55,12,22,0,0,1,11,279,/en/stats/leaderboard?page=serve,2,9,63,36,57,81,29,36,48,10,21,33,1,3,10,74,46,62,32,18,57,54,64,119,68,39,57,26,16,62,46,55,119,,,01:20:00,01:20:00,7,5,,,O522,J551
440,2025,'s-Hertogenbosch,250,2025-06-09T00:00:00,2025-06-15T00:00:00,Grass,28,706850,€,MS010,R16,03:02:00,,F,3,BU13,"6-7(3),6-2,7-6(7)",Z. Bergs,A. Popyrin,,,BEL,AUS,6-7(3),6-2,7-6(7),,,03:02:00,A,Z. Bergs,A. Popyrin,BEL,AUS,,,225,/en/stats/leaderboard?page=serve,11,7,48,62,128,65,40,62,48,32,66,72,13,18,16,218,/en/stats/leaderboard?page=serve,6,8,60,76,127,59,45,76,41,21,51,59,10,17,16,56,72,128,48,61,127,52,133,255,52,66,127,44,56,128,48,122,255,,,03:02:00,03:02:00,3,7,7,3,BU13,P09Z
