event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS001,F,01:48:00,,F,2,I186,"7-6(8),7-6(9)",J. Isner,R. Harrison,,,USA,USA,7-6(8),7-6(9),,,,01:48:00,A,J. Isner,R. Harrison,USA,USA,,,325,/en/stats/leaderboard?page=serve,1,23,69,54,78,85,46,54,58,14,24,0,0,1,12,294,/en/stats/leaderboard?page=serve,4,10,58,46,80,80,37,46,59,20,34,50,1,2,12,77,60,78,29,23,80,53,83,158,71,57,80,23,18,78,47,75,158,8,6,9,7,01:48:00,01:48:00,,,I186,H940
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS002,SF,02:02:00,,F,3,H940,"6-7(5),6-3,6-4",R. Harrison,K. Edmund,,,USA,GBR,6-7(5),6-3,6-4,,,02:02:00,A,R. Harrison,K. Edmund,USA,GBR,,,301,/en/stats/leaderboard?page=serve,2,9,64,58,90,84,49,58,53,17,32,67,2,3,16,270,/en/stats/leaderboard?page=serve,2,6,64,58,90,72,42,58,50,16,32,57,4,7,15,73,66,90,36,32,90,54,98,180,64,58,90,27,24,90,46,82,180,5,7,,,02:02:00,02:02:00,,,H940,E831
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS003,SF,01:15:00,,F,2,I186,"6-4,6-2",J. Isner,G. Muller,,,USA,LUX,6-4,6-2,,,,01:15:00,A,J. Isner,G. Muller,USA,LUX,,,318,/en/stats/leaderboard?page=serve,5,15,65,35,54,80,28,35,63,12,19,100,4,4,9,235,/en/stats/leaderboard?page=serve,4,8,56,34,61,68,23,34,41,11,27,25,1,4,9,74,40,54,44,27,61,58,67,115,56,34,61,26,14,54,42,48,115,,,,,01:15:00,01:15:00,,,I186,MA30
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS004,QF,01:28:00,,F,2,E831,"6-4,6-1",K. Edmund,J. Sock,,,GBR,USA,6-4,6-1,,,,01:28:00,A,K. Edmund,J. Sock,GBR,USA,,,302,/en/stats/leaderboard?page=serve,0,4,61,28,46,82,23,28,67,12,18,0,0,1,9,203,/en/stats/leaderboard?page=serve,2,3,60,34,57,62,21,34,30,7,23,56,5,9,8,76,35,46,51,29,57,62,64,103,49,28,57,24,11,46,38,39,103,,,,,01:28:00,01:28:00,,,E831,SM25
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS005,QF,00:55:00,,F,2,H940,"6-1,6-2",R. Harrison,C. Eubanks,,,USA,USA,6-1,6-2,,,,00:55:00,A,R. Harrison,C. Eubanks,USA,USA,,,339,/en/stats/leaderboard?page=serve,1,7,79,34,43,76,26,34,78,7,9,0,0,0,8,182,/en/stats/leaderboard?page=serve,10,1,55,32,58,63,20,32,31,8,26,67,8,12,7,77,33,43,52,30,58,62,63,101,48,28,58,23,10,43,38,38,101,,,,,00:55:00,00:55:00,,,H940,E865
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS006,QF,01:10:00,,F,2,MA30,"6-3,6-1",G. Muller,T. Paul,,,LUX,USA,6-3,6-1,,,,01:10:00,A,G. Muller,T. Paul,LUX,USA,,,302,/en/stats/leaderboard?page=serve,1,16,61,37,61,76,28,37,50,12,24,100,4,4,8,242,/en/stats/leaderboard?page=serve,1,3,77,34,44,53,18,34,60,6,10,33,2,6,8,66,40,61,45,20,44,57,60,105,55,24,44,34,21,61,43,45,105,,,,,01:10:00,01:10:00,,,MA30,PL56
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS007,QF,01:14:00,,F,2,I186,"7-5,6-4",J. Isner,L. Lacko,,,USA,SVK,7-5,6-4,,,,01:14:00,A,J. Isner,L. Lacko,USA,SVK,,,325,/en/stats/leaderboard?page=serve,0,13,76,44,58,86,38,44,50,7,14,100,1,1,11,282,/en/stats/leaderboard?page=serve,2,9,53,29,55,83,24,29,58,15,26,0,0,2,11,78,45,58,29,16,55,54,61,113,71,39,55,22,13,58,46,52,113,,,,,01:14:00,01:14:00,,,I186,L797
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS008,R16,01:11:00,,F,2,SM25,"6-4,6-3",J. Sock,D. Sela,,,USA,ISR,6-4,6-3,,,,01:11:00,A,J. Sock,D. Sela,USA,ISR,,,292,/en/stats/leaderboard?page=serve,4,5,64,37,58,84,31,37,43,9,21,100,6,6,9,265,/en/stats/leaderboard?page=serve,2,7,66,39,59,64,25,39,60,12,20,50,3,6,10,69,40,58,37,22,59,53,62,117,63,37,59,31,18,58,47,55,117,,,,,01:11:00,01:11:00,,,SM25,SC56
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS009,R16,02:01:00,,F,3,E831,"2-6,6-4,7-5",K. Edmund,P. Gojowczyk,,,GBR,GER,2-6,6-4,7-5,,,02:01:00,A,K. Edmund,P. Gojowczyk,GBR,GER,,,262,/en/stats/leaderboard?page=serve,5,12,54,50,93,72,36,50,49,21,43,57,4,7,15,273,/en/stats/leaderboard?page=serve,3,14,53,47,89,79,37,47,50,21,42,40,2,5,15,61,57,93,35,31,89,48,88,182,65,58,89,39,36,93,52,94,182,,,,,02:01:00,02:01:00,,,E831,G967
6116,2017,Atlanta,250,2017-07-24T00:00:00,2017-07-30T00:00:00,Hard,28,642750,$,MS010,R16,02:46:00,,F,3,H940,"6-7(2),7-6(7),7-5",R. Harrison,J. Millman,,,USA,AUS,6-7(2),7-6(7),7-5,,,02:46:00,A,R. Harrison,J. Millman,USA,AUS,,,282,/en/stats/leaderboard?page=serve,7,11,56,64,115,75,48,64,59,30,51,71,5,7,18,275,/en/stats/leaderboard?page=serve,1,4,62,77,125,71,55,77,56,27,48,82,14,17,18,68,78,115,34,43,125,50,121,240,66,82,125,32,37,115,50,119,240,2,7,7,4,02:46:00,02:46:00,,,H940,MH30
