event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS001,F,02:40:00,,F,3,N732,"4-6,7-6(7),6-2",Y. Nishioka,J. Thompson,,,JPN,AUS,4-6,7-6(7),6-2,,,02:40:00,A,Y. Nishioka,J. Thompson,JPN,AUS,,,291,/en/stats/leaderboard?page=serve,1,1,67,74,110,73,54,74,58,21,36,91,10,11,15,298,/en/stats/leaderboard?page=serve,0,16,71,61,86,77,47,61,48,12,25,67,4,6,15,68,75,110,31,27,86,52,102,196,69,59,86,32,35,110,48,94,196,7,2,02:40:00,02:40:00,,,N732,TC61
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS002,SF,02:21:00,,F,3,TC61,"6-3,4-6,6-3",J. Thompson,J. Shang,,,AUS,CHN,6-3,4-6,6-3,,,02:21:00,A,J. Thompson,J. Shang,AUS,CHN,,,305,/en/stats/leaderboard?page=serve,1,13,75,64,85,78,50,64,48,10,21,67,2,3,14,258,/en/stats/leaderboard?page=serve,5,6,61,59,97,73,43,59,45,17,38,75,9,12,14,71,60,85,38,37,97,53,97,182,62,60,97,29,25,85,47,85,182,,,02:21:00,02:21:00,,,TC61,S0RE
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS003,SF,02:20:00,,F,3,N732,"6-3,4-6,6-4",Y. Nishioka,A. Rinderknech,,,JPN,FRA,6-3,4-6,6-4,,,02:20:00,A,Y. Nishioka,A. Rinderknech,JPN,FRA,,,279,/en/stats/leaderboard?page=serve,0,2,67,60,90,68,41,60,57,17,30,67,4,6,14,259,/en/stats/leaderboard?page=serve,5,12,57,51,89,75,38,51,47,18,38,50,4,8,15,64,58,90,37,33,89,51,91,179,63,56,89,36,32,90,49,88,179,,,02:20:00,02:20:00,,,N732,RC91
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS004,QF,02:01:00,,F,2,S0RE,"7-6(7),6-4",J. Shang,M. Purcell,,,CHN,AUS,7-6(7),6-4,,,,02:01:00,A,J. Shang,M. Purcell,CHN,AUS,,,284,/en/stats/leaderboard?page=serve,3,4,60,45,75,73,33,45,60,18,30,67,2,3,11,266,/en/stats/leaderboard?page=serve,2,12,52,41,79,78,32,41,45,17,38,80,8,10,11,68,51,75,38,30,79,53,81,154,62,49,79,32,24,75,47,73,154,,,02:01:00,02:01:00,7,3,S0RE,PH71
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS005,QF,03:03:00,,F,3,TC61,"7-6(7),4-6,6-3",J. Thompson,A. Davidovich Fokina,,,AUS,ESP,7-6(7),4-6,6-3,,,03:03:00,A,J. Thompson,A. Davidovich Fokina,AUS,ESP,,,307,/en/stats/leaderboard?page=serve,0,21,64,61,96,72,44,61,63,22,35,33,1,3,16,275,/en/stats/leaderboard?page=serve,5,4,67,76,113,64,49,76,59,22,37,86,12,14,15,69,66,96,37,42,113,52,108,209,63,71,113,31,30,96,48,101,209,,,03:03:00,03:03:00,7,5,TC61,DH50
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS006,QF,01:24:00,,F,2,N732,"7-6(7),6-2",Y. Nishioka,F. Tiafoe,,,JPN,USA,7-6(7),6-2,,,,01:24:00,A,Y. Nishioka,F. Tiafoe,JPN,USA,,,324,/en/stats/leaderboard?page=serve,0,9,67,39,58,85,33,39,63,12,19,100,1,1,10,271,/en/stats/leaderboard?page=serve,1,11,66,43,65,70,30,43,45,10,22,67,4,6,10,78,45,58,38,25,65,57,70,123,62,40,65,22,13,58,43,53,123,,,01:24:00,01:24:00,7,2,N732,TD51
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS007,QF,02:23:00,,F,3,RC91,"7-6(7),3-6,6-1",A. Rinderknech,M. Bellucci,,,FRA,ITA,7-6(7),3-6,6-1,,,02:23:00,A,A. Rinderknech,M. Bellucci,FRA,ITA,,,296,/en/stats/leaderboard?page=serve,1,21,65,64,98,73,47,64,53,18,34,78,7,9,14,266,/en/stats/leaderboard?page=serve,2,6,55,47,85,66,31,47,63,24,38,57,4,7,14,66,65,98,35,30,85,52,95,183,65,55,85,34,33,98,48,88,183,,,02:23:00,02:23:00,7,5,RC91,B0GG
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS008,R16,01:38:00,,F,2,S0RE,"7-6(8),6-4",J. Shang,B. Shelton,,,CHN,USA,7-6(8),6-4,,,,01:38:00,A,J. Shang,B. Shelton,CHN,USA,,,290,/en/stats/leaderboard?page=serve,1,2,55,36,65,72,26,36,72,21,29,0,0,1,11,285,/en/stats/leaderboard?page=serve,1,13,73,48,66,75,36,48,44,8,18,50,2,4,11,72,47,65,33,22,66,53,69,131,67,44,66,28,18,65,47,62,131,,,01:38:00,01:38:00,8,6,S0RE,S0S1
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS009,R16,01:02:00,,F,2,PH71,"6-3,6-3",M. Purcell,D. Goffin,,,AUS,BEL,6-3,6-3,,,,01:02:00,A,M. Purcell,D. Goffin,AUS,BEL,,,320,/en/stats/leaderboard?page=serve,0,8,62,29,47,83,24,29,67,12,18,0,0,0,9,249,/en/stats/leaderboard?page=serve,1,4,77,36,47,67,24,36,36,4,11,0,0,3,9,77,36,47,40,19,47,59,55,94,60,28,47,23,11,47,41,39,94,,,01:02:00,01:02:00,,,PH71,GB88
6116,2024,Atlanta,250,2024-07-22T00:00:00,2024-07-28T00:00:00,Hard,28,756020,$,MS010,R16,01:25:00,,F,2,TC61,"6-2,7-5",J. Thompson,H. Mayot,,,AUS,FRA,6-2,7-5,,,,01:25:00,A,J. Thompson,H. Mayot,AUS,FRA,,,343,/en/stats/leaderboard?page=serve,1,9,74,37,50,84,31,37,77,10,13,0,0,0,10,247,/en/stats/leaderboard?page=serve,3,1,65,39,60,62,24,39,52,11,21,0,0,3,10,82,41,50,42,25,60,60,66,110,58,35,60,18,9,50,40,44,110,,,01:25:00,01:25:00,,,TC61,M0G4
