event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS011,R16,01:44:00,,F,3,MC10,"6-3,6-1,6-1",A. Murray,J. Melzer,,,GBR,AUT,6-3,6-1,6-1,,,01:44:00,A,A. Murray,J. Melzer,GBR,AUT,,,298,/en/stats/leaderboard?page=serve,3,13,57,40,70,83,33,40,57,17,30,88,7,8,12,184,/en/stats/leaderboard?page=serve,1,1,65,47,72,51,24,47,32,8,25,50,7,14,11,71,50,70,56,40,72,63,90,142,44,32,72,29,20,70,37,52,142,,,,,,,,,MC10,M762
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS012,R16,01:58:00,,F,3,BA47,"6-4,6-2,6-3",T. Berdych,F. Verdasco,,,CZE,ESP,6-4,6-2,6-3,,,01:58:00,A,T. Berdych,F. Verdasco,CZE,ESP,,,329,/en/stats/leaderboard?page=serve,1,11,65,43,66,88,38,43,74,17,23,0,0,1,14,237,/en/stats/leaderboard?page=serve,4,10,57,45,79,69,31,45,44,15,34,62,8,13,13,83,55,66,42,33,79,61,88,145,58,46,79,17,11,66,39,57,145,,,,,,,,,BA47,V306
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS013,R16,01:44:00,,F,3,D643,"6-3,6-4,6-0",N. Djokovic,N. Almagro,,,SRB,ESP,6-3,6-4,6-0,,,01:44:00,A,N. Djokovic,N. Almagro,SRB,ESP,,,316,/en/stats/leaderboard?page=serve,4,12,75,56,75,86,48,56,47,9,19,100,3,3,13,225,/en/stats/leaderboard?page=serve,2,5,59,46,78,61,28,46,44,14,32,62,8,13,12,76,57,75,46,36,78,61,93,153,54,42,78,24,18,75,39,60,153,,,,,,,,,D643,A479
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS014,R16,02:22:00,,F,3,W367,"6-3,6-4,6-4",S. Wawrinka,A. Roddick,,,SUI,USA,6-3,6-4,6-4,,,02:22:00,A,S. Wawrinka,A. Roddick,SUI,USA,,,328,/en/stats/leaderboard?page=serve,2,24,49,39,79,92,36,39,65,26,40,100,3,3,15,260,/en/stats/leaderboard?page=serve,4,9,63,70,112,71,50,70,43,18,42,77,10,13,14,78,62,79,39,44,112,55,106,191,61,68,112,22,17,79,45,85,191,,,,,,,,,W367,R485
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS015,R16,02:25:00,,F,4,F324,"6-3,3-6,6-3,6-2",R. Federer,T. Robredo,,,SUI,ESP,6-3,3-6,6-3,6-2,,02:25:00,A,R. Federer,T. Robredo,SUI,ESP,,,312,/en/stats/leaderboard?page=serve,1,11,70,73,105,79,58,73,59,19,32,50,1,2,18,265,/en/stats/leaderboard?page=serve,1,7,62,68,109,72,49,68,49,20,41,60,6,10,17,73,77,105,37,40,109,55,117,214,63,69,109,27,28,105,45,97,214,,,,,,,,,F324,R419
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS016,R32,02:30:00,,F,3,N409,"6-2,7-5,6-3",R. Nadal,B. Tomic,,,ESP,AUS,6-2,7-5,6-3,,,02:30:00,A,R. Nadal,B. Tomic,ESP,AUS,,,265,/en/stats/leaderboard?page=serve,4,4,58,56,97,68,38,56,54,22,41,75,6,8,14,228,/en/stats/leaderboard?page=serve,3,11,68,70,103,60,42,70,39,13,33,63,12,19,15,62,60,97,47,48,103,54,108,200,53,55,103,38,37,97,46,92,200,,,,,,,,,N409,TA46
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS017,R32,04:33:00,,F,5,C977,"4-6,6-2,6-7(5),7-6(7),9-7",M. Cilic,J. Isner,,,CRO,USA,4-6,6-2,6-7(5),7-6(7),9-7,04:33:00,A,M. Cilic,J. Isner,CRO,USA,,,311,/en/stats/leaderboard?page=serve,8,22,57,106,186,76,81,106,68,54,80,91,10,11,29,309,/en/stats/leaderboard?page=serve,5,26,69,128,185,76,97,128,54,31,57,67,6,9,29,73,135,186,31,57,185,52,192,371,69,128,185,27,51,186,48,179,371,,,7.0,2.0,,,5.0,7.0,C977,I186
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS018,R32,02:46:00,,F,4,R975,"6-4,7-5,4-6,6-4",M. Raonic,M. Youzhny,,,CAN,RUS,6-4,7-5,4-6,6-4,,02:46:00,A,M. Raonic,M. Youzhny,CAN,RUS,,,306,/en/stats/leaderboard?page=serve,2,28,68,77,113,71,55,77,61,22,36,20,1,5,21,254,/en/stats/leaderboard?page=serve,1,3,61,71,117,63,45,71,57,26,46,25,2,8,21,68,77,113,39,46,117,53,123,230,61,71,117,32,36,113,47,107,230,,,,,,,,,R975,Y061
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS019,R32,01:31:00,,F,3,F401,"6-2,6-2,6-1",D. Ferrer,R. Berankis,,,ESP,LTU,6-2,6-2,6-1,,,01:31:00,A,D. Ferrer,R. Berankis,ESP,LTU,,,298,/en/stats/leaderboard?page=serve,1,5,58,33,57,88,29,33,58,14,24,0,0,1,11,169,/en/stats/leaderboard?page=serve,5,1,57,52,91,50,26,52,33,13,39,58,11,19,12,75,43,57,57,52,91,64,95,148,43,39,91,25,14,57,36,53,148,,,,,,,,,F401,BE90
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS020,R32,01:58:00,,F,3,SA49,"6-3,6-1,6-4",R. Soderling,J. Hernych,,,SWE,CZE,6-3,6-1,6-4,,,01:58:00,A,R. Soderling,J. Hernych,SWE,CZE,,,296,/en/stats/leaderboard?page=serve,3,10,60,45,75,84,38,45,53,16,30,67,2,3,13,214,/en/stats/leaderboard?page=serve,1,0,65,60,92,53,32,60,44,14,32,50,6,12,13,72,54,75,50,46,92,60,100,167,50,46,92,28,21,75,40,67,167,,,,,,,,,SA49,H442
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS021,R32,02:19:00,,F,5,D801,"3-6,6-3,3-6,6-1,6-1",A. Dolgopolov,J. Tsonga,,,UKR,FRA,3-6,6-3,3-6,6-1,6-1,02:19:00,A,A. Dolgopolov,J. Tsonga,UKR,FRA,,,263,/en/stats/leaderboard?page=serve,3,9,53,57,107,79,45,57,50,25,50,50,5,10,20,219,/en/stats/leaderboard?page=serve,8,6,60,70,116,71,50,70,33,15,46,40,6,15,21,65,70,107,44,51,116,54,121,223,56,65,116,35,37,107,46,102,223,,,,,,,,,D801,T786
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS022,R32,02:21:00,,F,4,M762,"6-7(5),6-2,6-1,4-3",J. Melzer,M. Baghdatis,,,AUT,CYP,6-7(5),6-2,6-1,4-3,,02:21:00,A,J. Melzer,M. Baghdatis,AUT,CYP,,,285,/en/stats/leaderboard?page=serve,5,6,68,76,112,72,55,76,56,20,36,75,6,8,17,238,/en/stats/leaderboard?page=serve,0,4,62,60,97,63,38,60,51,19,37,46,6,13,17,67,75,112,41,40,97,55,115,209,59,57,97,33,37,112,45,94,209,,,,,5.0,7.0,,,M762,B837
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS023,R32,01:22:00,,F,3,MC10,"6-1,6-1,6-2",A. Murray,G. Garcia-Lopez,,,GBR,ESP,6-1,6-1,6-2,,,01:22:00,A,A. Murray,G. Garcia-Lopez,GBR,ESP,,,298,/en/stats/leaderboard?page=serve,1,10,64,37,58,78,29,37,57,12,21,50,1,2,11,169,/en/stats/leaderboard?page=serve,5,3,65,45,69,58,26,45,21,5,24,27,3,11,11,71,41,58,55,38,69,62,79,127,45,31,69,29,17,58,38,48,127,,,,,,,,,MC10,G476
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS024,R32,02:04:00,,F,3,BA47,"6-2,7-6(7),6-2",T. Berdych,R. Gasquet,,,CZE,FRA,6-2,7-6(7),6-2,,,02:04:00,A,T. Berdych,R. Gasquet,CZE,FRA,,,313,/en/stats/leaderboard?page=serve,1,9,71,57,80,77,44,57,65,15,23,75,3,4,14,233,/en/stats/leaderboard?page=serve,5,10,54,55,101,71,39,55,39,18,46,50,5,10,14,74,59,80,44,44,101,57,103,181,56,57,101,26,21,80,43,78,181,7.0,3.0,,,,,,,BA47,G628
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS025,R32,02:00:00,,F,3,V306,"6-2,6-4,6-3",F. Verdasco,K. Nishikori,,,ESP,JPN,6-2,6-4,6-3,,,02:00:00,A,F. Verdasco,K. Nishikori,ESP,JPN,,,298,/en/stats/leaderboard?page=serve,2,3,73,59,81,73,43,59,59,13,22,75,3,4,13,222,/en/stats/leaderboard?page=serve,3,1,69,57,83,63,36,57,35,9,26,40,4,10,14,69,56,81,46,38,83,57,94,164,54,45,83,31,25,81,43,70,164,,,,,,,,,V306,N552
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS026,R32,02:06:00,,F,3,A479,"6-4,7-6(10),6-3",N. Almagro,I. Ljubicic,,,ESP,CRO,6-4,7-6(10),6-3,,,02:06:00,A,N. Almagro,I. Ljubicic,ESP,CRO,,,329,/en/stats/leaderboard?page=serve,2,11,63,55,88,84,46,55,73,24,33,100,2,2,16,287,/en/stats/leaderboard?page=serve,2,11,55,48,87,83,40,48,54,21,39,33,1,3,15,80,70,88,30,26,87,55,96,175,70,61,87,20,18,88,45,79,175,10.0,8.0,,,,,,,A479,L360
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS027,R32,00:40:00,,F,1,D643,6-2,N. Djokovic,V. Troicki,,,SRB,SRB,6-2,,,,,00:40:00,A,N. Djokovic,V. Troicki,SRB,SRB,,,292,/en/stats/leaderboard?page=serve,0,1,77,17,22,59,10,17,80,4,5,0,0,1,4,165,/en/stats/leaderboard?page=serve,1,2,61,23,38,65,15,23,13,2,15,50,3,6,4,64,14,22,55,21,38,58,35,60,45,17,38,36,8,22,42,25,60,,,,,,,,,D643,T840
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS028,R32,02:26:00,,F,4,R485,"2-6,7-6(7),6-2,6-2",A. Roddick,R. Haase,,,USA,NED,2-6,7-6(7),6-2,6-2,,02:26:00,A,A. Roddick,R. Haase,USA,NED,,,314,/en/stats/leaderboard?page=serve,3,32,69,74,107,78,58,74,55,18,33,50,3,6,18,251,/en/stats/leaderboard?page=serve,5,10,62,71,115,69,49,71,43,19,44,44,4,9,18,71,76,107,41,47,115,55,123,222,59,68,115,29,31,107,45,99,222,7.0,2.0,,,,,,,R485,H756
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS029,R32,02:35:00,,F,3,W367,"7-6(7),6-2,6-3",S. Wawrinka,G. Monfils,,,SUI,FRA,7-6(7),6-2,6-3,,,02:35:00,A,S. Wawrinka,G. Monfils,SUI,FRA,,,286,/en/stats/leaderboard?page=serve,2,11,63,60,95,75,45,60,54,19,35,67,4,6,14,218,/en/stats/leaderboard?page=serve,7,3,58,69,120,61,42,69,43,22,51,71,15,21,15,67,64,95,47,56,120,56,120,215,53,64,120,33,31,95,44,95,215,,,,,7.0,4.0,,,W367,MC65
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS030,R32,03:04:00,,F,4,R419,"5-7,6-2,6-4,6-2",T. Robredo,S. Stakhovsky,,,ESP,UKR,5-7,6-2,6-4,6-2,,03:04:00,A,T. Robredo,S. Stakhovsky,ESP,UKR,,,262,/en/stats/leaderboard?page=serve,4,3,63,85,136,65,55,85,57,29,51,79,15,19,19,223,/en/stats/leaderboard?page=serve,4,2,67,82,123,62,51,82,39,16,41,43,6,14,19,62,84,136,46,56,123,54,140,259,54,67,123,38,52,136,46,119,259,,,,,,,,,R419,SC77
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS031,R32,01:45:00,,F,3,F324,"6-3,6-3,6-1",R. Federer,X. Malisse,,,SUI,BEL,6-3,6-3,6-1,,,01:45:00,A,R. Federer,X. Malisse,SUI,BEL,,,271,/en/stats/leaderboard?page=serve,1,6,60,50,83,70,35,50,52,17,33,33,1,3,13,191,/en/stats/leaderboard?page=serve,2,4,60,51,85,53,27,51,35,12,34,59,10,17,12,63,52,83,54,46,85,58,98,168,46,39,85,37,31,83,42,70,168,,,,,,,,,F324,M680
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS032,R64,01:42:00,,F,3,N409,"6-2,6-1,6-1",R. Nadal,R. Sweeting,,,ESP,USA,6-2,6-1,6-1,,,01:42:00,A,R. Nadal,R. Sweeting,ESP,USA,,,292,/en/stats/leaderboard?page=serve,4,7,64,41,64,83,34,41,52,12,23,50,1,2,11,183,/en/stats/leaderboard?page=serve,5,2,74,58,78,45,26,58,40,8,20,47,7,15,11,72,46,64,56,44,78,63,90,142,44,34,78,28,18,64,37,52,142,,,,,,,,,N409,SG87
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS033,R64,02:09:00,,F,3,TA46,"7-6(7),7-6(7),6-3",B. Tomic,F. Lopez,,,AUS,ESP,7-6(7),7-6(7),6-3,,,02:09:00,A,B. Tomic,F. Lopez,AUS,ESP,,,295,/en/stats/leaderboard?page=serve,3,10,63,65,103,82,53,65,55,21,38,75,6,8,17,292,/en/stats/leaderboard?page=serve,1,20,60,55,91,71,39,55,61,22,36,40,2,5,16,72,74,103,33,30,91,54,104,194,67,61,91,28,29,103,46,90,194,7.0,3.0,,,7.0,4.0,,,TA46,L397
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS034,R64,02:09:00,,F,4,I186,"4-6,6-4,6-2,6-1",J. Isner,R. Stepanek,,,USA,CZE,4-6,6-4,6-2,6-1,,02:09:00,A,J. Isner,R. Stepanek,USA,CZE,,,327,/en/stats/leaderboard?page=serve,5,20,76,75,99,79,59,75,63,15,24,88,7,8,18,255,/en/stats/leaderboard?page=serve,3,3,59,52,88,73,38,52,53,19,36,29,2,7,17,75,74,99,35,31,88,56,105,187,65,57,88,25,25,99,44,82,187,,,,,,,,,I186,S694
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS035,R64,02:00:00,,F,3,C977,"6-3,7-6(7),6-1",M. Cilic,S. Giraldo,,,CRO,COL,6-3,7-6(7),6-1,,,02:00:00,A,M. Cilic,S. Giraldo,CRO,COL,,,289,/en/stats/leaderboard?page=serve,7,13,47,48,103,83,40,48,60,33,55,92,11,12,15,254,/en/stats/leaderboard?page=serve,2,2,68,48,71,65,31,48,52,12,23,20,1,5,13,71,73,103,39,28,71,58,101,174,61,43,71,29,30,103,42,73,174,7.0,1.0,,,,,,,C977,G725
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS036,R64,03:39:00,,F,5,Y061,"6-3,6-1,5-7,4-6,6-1",M. Youzhny,B. Kavcic,,,RUS,SLO,6-3,6-1,5-7,4-6,6-1,03:39:00,A,M. Youzhny,B. Kavcic,RUS,SLO,,,283,/en/stats/leaderboard?page=serve,4,14,58,84,146,74,62,84,55,34,62,77,10,13,23,240,/en/stats/leaderboard?page=serve,8,6,62,88,143,65,57,88,47,26,55,30,3,10,22,66,96,146,42,60,143,54,156,289,58,83,143,34,50,146,46,133,289,,,,,,,,,Y061,K834
580,2011,Australian Open,GS,2011-01-17T00:00:00,2011-01-30T00:00:00,Hard,128,11414950,A$,MS037,R64,02:18:00,,F,3,R975,"7-6(7),6-3,7-6(7)",M. Raonic,M. Llodra,,,CAN,FRA,7-6(7),6-3,7-6(7),,,02:18:00,A,M. Raonic,M. Llodra,CAN,FRA,,,335,/en/stats/leaderboard?page=serve,1,21,65,62,95,89,55,62,67,22,33,50,1,2,17,283,/en/stats/leaderboard?page=serve,2,10,61,66,108,77,51,66,50,21,42,67,4,6,16,81,77,95,33,36,108,56,113,203,67,72,108,19,18,95,44,90,203,,,,,7.0,3.0,7.0,4.0,R975,L428
