event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS011,R16,01:12:00,,F,2,K148,"6-2,6-4",P. Korda,J. Sanchez,,,CZE,ESP,6-2,6-4,,,,01:12:00,,,260,/en/stats/leaderboard?page=serve,5,5,49,25,51,80,20,25,54,14,26,0,0,2,9,195,/en/stats/leaderboard?page=serve,6,1,74,55,74,56,31,55,26,5,19,55,6,11,9,67,34,51,51,38,74,58,72,125,49,36,74,33,17,51,42,53,125,A,,,,,,,P. Korda,J. Sanchez,K148,S015,CZE,ESP,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS012,R16,01:07:00,,F,2,R237,"6-3,7-6(7)",G. Rusedski,A. Costa,,,GBR,ESP,6-3,7-6(7),,,,01:07:00,,,295,/en/stats/leaderboard?page=serve,5,15,51,33,65,94,31,33,50,16,32,0,0,1,11,268,/en/stats/leaderboard?page=serve,2,2,75,48,64,69,33,48,44,7,16,33,1,3,10,72,47,65,38,24,64,55,71,129,63,40,64,28,18,65,45,58,129,A,7,5,,,,,G. Rusedski,A. Costa,R237,C378,GBR,ESP,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS013,R16,01:19:00,,F,2,K214,"7-6(7),6-2",R. Krajicek,K. Carlsen,,,NED,DEN,7-6(7),6-2,,,,01:19:00,7,1,309,/en/stats/leaderboard?page=serve,3,17,63,33,52,100,33,33,42,8,19,0,0,1,10,226,/en/stats/leaderboard?page=serve,6,7,49,39,80,62,24,39,44,18,41,70,7,10,10,79,41,52,48,38,80,60,79,132,53,42,80,,0,,,0,,A,,,,,,,R. Krajicek,K. Carlsen,K214,C328,NED,DEN,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS014,R16,02:02:00,,F,3,R255,"6-3,2-6,6-4",P. Rafter,A. Medvedev,,,AUS,UKR,6-3,2-6,6-4,,,02:02:00,,,267,/en/stats/leaderboard?page=serve,5,6,47,42,89,81,34,42,53,25,47,75,6,8,14,259,/en/stats/leaderboard?page=serve,4,2,59,57,96,72,41,57,46,18,39,82,9,11,13,66,59,89,39,37,96,52,96,185,61,59,96,34,30,89,48,89,185,A,,,,,,,P. Rafter,A. Medvedev,R255,M475,AUS,UKR,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS015,R16,01:46:00,,F,2,B350,"6-4,7-6(7)",S. Bruguera,F. Clavet,,,ESP,ESP,6-4,7-6(7),,,,01:46:00,,,270,/en/stats/leaderboard?page=serve,1,2,53,33,62,76,25,33,59,17,29,0,0,2,11,245,/en/stats/leaderboard?page=serve,3,4,61,51,83,61,31,51,50,16,32,70,7,10,11,68,42,62,43,36,83,54,78,145,57,47,83,32,20,62,46,67,145,A,7,4,,,,,S. Bruguera,F. Clavet,B350,C252,ESP,ESP,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS016,R32,01:47:00,,F,3,K267,"5-7,6-1,6-3",Y. Kafelnikov,C. Mamiit,,,RUS,PHI,5-7,6-1,6-3,,,01:47:00,,,273,/en/stats/leaderboard?page=serve,3,4,61,59,97,73,43,59,53,20,38,67,4,6,14,228,/en/stats/leaderboard?page=serve,4,6,58,49,84,73,36,49,31,11,35,58,7,12,14,65,63,97,44,37,84,55,100,181,56,47,84,35,34,97,45,81,181,A,,,,,,,Y. Kafelnikov,C. Mamiit,K267,M614,RUS,PHI,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS017,R32,02:21:00,,F,3,D198,"7-5,3-6,6-3",S. Dosedel,V. Spadea,,,CZE,USA,7-5,3-6,6-3,,,02:21:00,,,273,/en/stats/leaderboard?page=serve,6,8,61,55,90,67,37,55,63,22,35,57,4,7,15,243,/en/stats/leaderboard?page=serve,1,4,55,64,116,64,41,64,48,25,52,64,7,11,15,66,59,90,43,50,116,53,109,206,57,66,116,34,31,90,47,97,206,A,,,,,,,S. Dosedel,V. Spadea,D198,S544,CZE,USA,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS018,R32,01:44:00,,F,3,S321,"6-4,0-6,6-3",B. Steven,D. Pescariu,,,NZL,ROU,6-4,0-6,6-3,,,01:44:00,,,252,/en/stats/leaderboard?page=serve,3,6,71,56,79,61,34,56,48,11,23,60,6,10,13,263,/en/stats/leaderboard?page=serve,3,2,77,72,93,64,46,72,48,10,21,67,6,9,12,57,45,79,40,37,93,48,82,172,60,56,93,43,34,79,52,90,172,A,,,,,,,B. Steven,D. Pescariu,S321,P254,NZL,ROU,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS019,R32,02:00:00,,F,3,H336,"4-6,7-6(7),6-4",T. Henman,D. Vacek,,,GBR,CZE,4-6,7-6(7),6-4,,,02:00:00,,,280,/en/stats/leaderboard?page=serve,5,14,54,55,102,85,47,55,45,21,47,75,6,8,16,268,/en/stats/leaderboard?page=serve,7,7,46,46,99,80,37,46,55,29,53,75,6,8,16,67,68,102,33,33,99,50,101,201,67,66,99,33,34,102,50,100,201,A,7,3,,,,,T. Henman,D. Vacek,H336,V141,GBR,CZE,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS020,R32,02:04:00,,F,3,W123,"6-7(2),6-3,6-4",D. Wheaton,M. Philippoussis,,,USA,AUS,6-7(2),6-3,6-4,,,02:04:00,2,7,280,/en/stats/leaderboard?page=serve,4,9,63,59,93,76,45,59,50,17,34,60,3,5,15,242,/en/stats/leaderboard?page=serve,6,11,64,70,109,67,47,70,38,15,39,50,5,10,16,67,62,93,43,47,109,54,109,202,57,62,109,33,31,93,46,93,202,A,,,,,,,D. Wheaton,M. Philippoussis,W123,P338,USA,AUS,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS021,R32,01:11:00,,F,2,G252,"7-5,6-3",M. Goellner,A. O'Brien,,,GER,USA,7-5,6-3,,,,01:11:00,,,279,/en/stats/leaderboard?page=serve,5,12,48,31,65,81,25,31,53,18,34,67,2,3,10,246,/en/stats/leaderboard?page=serve,4,1,66,37,56,57,21,37,63,12,19,20,1,5,11,66,43,65,41,23,56,55,66,121,59,33,56,34,22,65,45,55,121,A,,,,,,,M. Goellner,A. O'Brien,G252,O099,GER,USA,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS022,R32,02:07:00,,F,3,S015,"3-6,6-3,6-3",J. Sanchez,P. Haarhuis,,,ESP,NED,3-6,6-3,6-3,,,02:07:00,,,258,/en/stats/leaderboard?page=serve,3,3,68,65,95,71,46,65,43,13,30,75,9,12,13,223,/en/stats/leaderboard?page=serve,2,2,49,50,102,72,36,50,38,20,52,62,8,13,14,62,59,95,45,46,102,53,105,197,55,56,102,38,36,95,47,92,197,A,,,,,,,J. Sanchez,P. Haarhuis,S015,H223,ESP,NED,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS023,R32,00:57:00,,F,2,K148,"6-3,6-3",P. Korda,J. Gambill,,,CZE,USA,6-3,6-3,,,,00:57:00,,,266,/en/stats/leaderboard?page=serve,2,4,60,31,52,90,28,31,48,10,21,,0,,9,237,/en/stats/leaderboard?page=serve,6,6,52,26,50,73,19,26,46,11,24,25,1,4,9,73,38,52,40,20,50,57,58,102,60,30,50,27,14,52,43,44,102,A,,,,,,,P. Korda,J. Gambill,K148,G352,CZE,USA,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS024,R32,00:50:00,,F,2,C378,"6-1,6-1",A. Costa,W. Black,,,ESP,ZIM,6-1,6-1,,,,00:50:00,,,270,/en/stats/leaderboard?page=serve,1,3,67,30,45,77,23,30,53,8,15,,0,,7,161,/en/stats/leaderboard?page=serve,3,2,55,27,49,52,14,27,27,6,22,50,5,10,7,69,31,45,59,29,49,64,60,94,41,20,49,31,14,45,36,34,94,A,,,,,,,A. Costa,W. Black,C378,B499,ESP,ZIM,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS025,R32,00:57:00,,F,2,R237,"6-4,6-0",G. Rusedski,J. Salzenstein,,,GBR,USA,6-4,6-0,,,,00:57:00,,,281,/en/stats/leaderboard?page=serve,2,1,55,26,47,92,24,26,48,10,21,,0,,8,210,/en/stats/leaderboard?page=serve,3,3,57,31,54,55,17,31,48,11,23,50,4,8,8,72,34,47,48,26,54,59,60,101,52,28,54,28,13,47,41,41,101,A,,,,,,,G. Rusedski,J. Salzenstein,R237,S564,GBR,USA,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS026,R32,02:08:00,,F,3,C328,"6-4,6-7(2),6-1",K. Carlsen,S. Sargsian,,,DEN,ARM,6-4,6-7(2),6-1,,,02:08:00,,,273,/en/stats/leaderboard?page=serve,4,7,57,51,90,78,40,51,62,24,39,,0,,15,259,/en/stats/leaderboard?page=serve,5,3,63,66,104,65,43,66,55,21,38,73,8,11,14,71,64,90,38,40,104,54,104,194,62,64,104,29,26,90,46,90,194,A,2,7,,,,,K. Carlsen,S. Sargsian,C328,S545,DEN,ARM,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS027,R32,01:06:00,,F,2,K214,"6-4,6-3",R. Krajicek,N. Lapentti,,,NED,ECU,6-4,6-3,,,,01:06:00,,,223,/en/stats/leaderboard?page=serve,2,9,58,28,48,93,26,28,65,13,20,0,0,,9,242,/en/stats/leaderboard?page=serve,1,3,58,39,67,62,24,39,50,14,28,25,1,4,10,81,39,48,43,29,67,59,68,115,57,38,67,19,9,48,41,47,115,A,,,,,,,R. Krajicek,N. Lapentti,K214,L290,NED,ECU,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS028,R32,01:04:00,,F,2,R255,"6-3,6-4",P. Rafter,M. Martelli,,,AUS,ITA,6-3,6-4,,,,01:04:00,,,285,/en/stats/leaderboard?page=serve,2,4,53,30,57,77,23,30,63,17,27,75,3,4,10,224,/en/stats/leaderboard?page=serve,4,3,40,18,45,67,12,18,52,14,27,0,0,3,9,70,40,57,42,19,45,58,59,102,58,26,45,30,17,57,42,43,102,A,,,,,,,P. Rafter,M. Martelli,R255,M543,AUS,ITA,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS029,R32,01:20:00,,F,2,M475,"7-6(7),6-2",A. Medvedev,F. Meligeni,,,UKR,BRA,7-6(7),6-2,,,,01:20:00,7,4,288,/en/stats/leaderboard?page=serve,5,6,54,37,68,78,29,37,65,20,31,80,4,5,10,244,/en/stats/leaderboard?page=serve,5,2,52,32,62,78,25,32,47,14,30,50,3,6,10,72,49,68,37,23,62,55,72,130,63,39,62,28,19,68,45,58,130,A,,,,,,,A. Medvedev,F. Meligeni,M475,M443,UKR,BRA,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS030,R32,01:53:00,,F,3,C252,"1-6,6-3,7-6(7)",F. Clavet,J. Siemerink,,,ESP,NED,1-6,6-3,7-6(7),,,01:53:00,,,265,/en/stats/leaderboard?page=serve,1,0,77,76,99,63,48,76,48,11,23,57,4,7,14,275,/en/stats/leaderboard?page=serve,4,5,56,46,82,80,37,46,53,19,36,33,1,3,14,60,59,99,32,26,82,47,85,181,68,56,82,40,40,99,53,96,181,A,,,,,7,5,F. Clavet,J. Siemerink,C252,S381,ESP,NED,,
420,1997,New Haven,GP,1997-08-11T00:00:00,1997-08-17T00:00:00,Hard,56,915000,$,MS031,R32,01:00:00,,F,2,B350,"6-3,6-2",S. Bruguera,B. Black,,,ESP,ZIM,6-3,6-2,,,,01:00:00,,,288,/en/stats/leaderboard?page=serve,,7,65,35,54,86,30,35,53,10,19,,0,,9,222,/en/stats/leaderboard?page=serve,1,0,63,35,56,60,21,35,38,8,21,40,2,5,8,74,40,54,48,27,56,61,67,110,52,29,56,26,14,54,39,43,110,A,,,False,,,,S. Bruguera,B. Black,B350,B397,ESP,ZIM,,
