event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS019,R32,01:28:00,,F,2,C328,"7-5,6-4",K. Carlsen,M. Sinner,,,DEN,GER,7-5,6-4,,,,01:28:00,276,/en/stats/leaderboard?page=serve,3,12,52,33,63,79,26,33,73,22,30,,0,,11,259,/en/stats/leaderboard?page=serve,6,8,54,39,72,74,29,39,48,16,33,67,4,6,11,76,48,63,38,27,72,56,75,135,63,45,72,24,15,63,44,60,135,A,,,,,,,,,K. Carlsen,M. Sinner,C328,S367,DEN,GER,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS020,R32,01:06:00,,F,2,G352,"6-4,6-3",J. Gambill,Y. Zhang,,,USA,CHN,6-4,6-3,,,,01:06:00,286,/en/stats/leaderboard?page=serve,,9,63,31,49,87,27,31,72,13,18,,0,,9,236,/en/stats/leaderboard?page=serve,4,1,48,32,67,72,23,32,49,17,35,57,4,7,10,82,40,49,40,27,67,58,67,116,60,40,67,18,9,49,42,49,116,A,False,,,,,,,,J. Gambill,Y. Zhang,G352,Y039,USA,CHN,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS021,R32,02:35:00,,F,3,T195,"6-4,6-7(2),6-4",M. Tebbutt,S. Schalken,,,AUS,NED,6-4,6-7(2),6-4,,,02:35:00,196,/en/stats/leaderboard?page=serve,9,4,53,62,118,85,53,62,45,25,56,,0,,16,269,/en/stats/leaderboard?page=serve,4,7,57,78,137,63,49,78,59,35,59,83,10,12,16,66,78,118,39,53,137,51,131,255,61,84,137,34,40,118,49,124,255,A,,2,7,,,,,,M. Tebbutt,S. Schalken,T195,S572,AUS,NED,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS022,R32,01:30:00,,F,2,P269,"6-3,7-6(8)",L. Paes,J. van Lottum,,,IND,NED,6-3,7-6(8),,,,01:30:00,287,/en/stats/leaderboard?page=serve,7,8,50,31,62,94,29,31,52,16,31,0,0,1,10,248,/en/stats/leaderboard?page=serve,4,2,64,47,73,72,34,47,42,11,26,25,1,4,11,73,45,62,38,28,73,54,73,135,62,45,73,27,17,62,46,62,135,A,,8,6,,,,,,L. Paes,J. van Lottum,P269,V201,IND,NED,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS023,R32,01:47:00,,F,3,D316,"6-4,3-6,6-2",R. Delgado,D. Nestor,,,PAR,CAN,6-4,3-6,6-2,,,01:47:00,271,/en/stats/leaderboard?page=serve,1,9,53,48,91,73,35,48,53,23,43,71,5,7,13,250,/en/stats/leaderboard?page=serve,4,8,65,55,85,67,37,55,43,13,30,33,2,6,14,64,58,91,41,35,85,53,93,176,59,50,85,36,33,91,47,83,176,A,,,,,,,,,R. Delgado,D. Nestor,D316,N210,PAR,CAN,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS024,R32,01:12:00,,F,2,H223,"6-3,6-4",P. Haarhuis,O. Burrieza-Lopez,,,NED,ESP,6-3,6-4,,,,01:12:00,279,/en/stats/leaderboard?page=serve,2,4,55,33,60,73,24,33,59,16,27,80,4,5,10,244,/en/stats/leaderboard?page=serve,,0,66,37,56,59,22,37,53,10,19,50,3,6,9,67,40,60,43,24,56,55,64,116,57,32,56,33,20,60,45,52,116,A,,,,,,False,,,P. Haarhuis,O. Burrieza-Lopez,H223,B517,NED,ESP,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS025,R32,01:42:00,,F,2,B305,"7-6(8),6-4",K. Braasch,M. Kohlmann,,,GER,GER,7-6(8),6-4,,,,01:42:00,278,/en/stats/leaderboard?page=serve,2,6,54,43,79,77,33,43,53,19,36,83,5,6,11,268,/en/stats/leaderboard?page=serve,1,6,65,51,78,65,33,51,52,14,27,50,2,4,11,66,52,79,40,31,78,53,83,157,60,47,78,34,27,79,47,74,157,A,,,,8,6,,,,K. Braasch,M. Kohlmann,B305,K257,GER,GER,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS026,R32,01:25:00,,F,2,W035,"7-6(7),6-4",M. Woodforde,W. Black,,,AUS,ZIM,7-6(7),6-4,,,,01:25:00,276,/en/stats/leaderboard?page=serve,2,9,52,35,67,83,29,35,53,17,32,50,2,4,11,256,/en/stats/leaderboard?page=serve,1,5,59,41,70,66,27,41,55,16,29,50,3,6,11,69,46,67,39,27,70,53,73,137,61,43,70,31,21,67,47,64,137,A,,,,7,1,,,,M. Woodforde,W. Black,W035,B499,AUS,ZIM,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS027,R32,01:07:00,,F,2,S545,"6-3,6-3",S. Sargsian,M. Tillstrom,,,ARM,SWE,6-3,6-3,,,,01:07:00,259,/en/stats/leaderboard?page=serve,1,1,58,33,57,61,20,33,63,15,24,71,5,7,9,186,/en/stats/leaderboard?page=serve,3,1,51,24,47,63,15,24,30,7,23,0,0,5,9,61,35,57,53,25,47,58,60,104,47,22,47,39,22,57,42,44,104,A,,,,,,,,,S. Sargsian,M. Tillstrom,S545,T166,ARM,SWE,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS028,R32,02:09:00,,F,3,W136,"1-6,6-3,7-6(8)",T. Woodbridge,J. Courier,,,AUS,USA,1-6,6-3,7-6(8),,,02:09:00,251,/en/stats/leaderboard?page=serve,4,0,60,58,97,71,41,58,46,18,39,67,6,9,14,268,/en/stats/leaderboard?page=serve,3,4,61,60,98,68,41,60,53,20,38,71,5,7,14,61,59,97,38,37,98,49,96,195,62,61,98,39,38,97,51,99,195,A,,,,,,,8,6,T. Woodbridge,J. Courier,W136,C243,AUS,USA,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS029,R32,00:55:00,,F,2,R280,"6-2,6-1",L. Roux,Y. Zheng,,,FRA,CHN,6-2,6-1,,,,00:55:00,271,/en/stats/leaderboard?page=serve,5,1,43,19,44,89,17,19,68,17,25,,0,,8,205,/en/stats/leaderboard?page=serve,2,1,66,27,41,48,13,27,50,7,14,20,1,5,7,77,34,44,51,21,41,65,55,85,49,20,41,23,10,44,35,30,85,A,,,,,,,,,L. Roux,Y. Zheng,R280,Z090,FRA,CHN,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS030,R32,01:20:00,,F,2,T168,"6-3,7-6(7)",L. Tieleman,A. Pavel,,,ITA,ROU,6-3,7-6(7),,,,01:20:00,288,/en/stats/leaderboard?page=serve,5,11,52,36,69,92,33,36,48,16,33,,0,,11,268,/en/stats/leaderboard?page=serve,4,3,58,41,71,71,29,41,50,15,30,75,3,4,10,71,49,69,38,27,71,54,76,140,62,44,71,29,20,69,46,64,140,A,,7,5,,,,,,L. Tieleman,A. Pavel,T168,P280,ITA,ROU,,
890,1998,Shanghai,WS,1998-10-05T00:00:00,1998-10-11T00:00:00,Hard,32,315000,$,MS031,R32,01:30:00,,F,2,C274,"6-3,7-6(7)",M. Chang,S. Lareau,,,USA,CAN,6-3,7-6(7),,,,01:30:00,254,/en/stats/leaderboard?page=serve,3,2,50,37,74,73,27,37,51,19,37,33,1,3,11,242,/en/stats/leaderboard?page=serve,3,3,71,49,69,61,30,49,40,8,20,50,3,6,10,62,46,74,45,31,69,54,77,143,55,38,69,38,28,74,46,66,143,A,,7,4,,,,,,M. Chang,S. Lareau,C274,L226,USA,CAN,,
