event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS001,F,01:11:00,,F,2,H355,"6-3,6-4",T. Haas,A. Roddick,,,GER,USA,6-3,6-4,,,,01:11:00,310,/en/stats/leaderboard?page=serve,3,3,63,35,56,80,28,35,67,14,21,100,3,3,10,275,/en/stats/leaderboard?page=serve,1,6,66,35,53,60,21,35,67,12,18,50,2,4,9,75,42,56,38,20,53,57,62,109,62,33,53,25,14,56,43,47,109,A,,,,,,,T. Haas,A. Roddick,H355,R485,GER,USA,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS002,SF,01:03:00,,F,2,R485,"6-3,6-4",A. Roddick,L. Horna,,,USA,PER,6-3,6-4,,,,01:03:00,328,/en/stats/leaderboard?page=serve,2,10,67,37,55,81,30,37,72,13,18,100,1,1,10,258,/en/stats/leaderboard?page=serve,2,2,71,39,55,72,28,39,38,6,16,50,2,4,9,78,43,55,38,21,55,58,64,110,62,34,55,22,12,55,42,46,110,A,,,,,,,A. Roddick,L. Horna,R485,H390,USA,PER,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS003,SF,02:21:00,,F,3,H355,"6-4,6-7(4),6-4",T. Haas,A. Pavel,,,GER,ROU,6-4,6-7(4),6-4,,,02:21:00,284,/en/stats/leaderboard?page=serve,3,4,60,61,101,80,49,61,50,20,40,67,2,3,16,274,/en/stats/leaderboard?page=serve,3,7,65,75,115,71,53,75,53,21,40,70,7,10,16,68,69,101,36,41,115,51,110,216,64,74,115,32,32,101,49,106,216,A,4.0,7.0,,,,,T. Haas,A. Pavel,H355,P280,GER,ROU,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS004,QF,01:32:00,,F,2,R485,"7-5,7-6(7)",A. Roddick,J. Melzer,,,USA,AUT,7-5,7-6(7),,,,01:32:00,319,/en/stats/leaderboard?page=serve,0,10,71,50,70,72,36,50,75,15,20,0,0,1,12,264,/en/stats/leaderboard?page=serve,3,1,62,53,85,74,39,53,47,15,32,75,6,8,12,73,51,70,36,31,85,53,82,155,64,54,85,27,19,70,47,73,155,A,7.0,5.0,,,,,A. Roddick,J. Melzer,R485,M762,USA,AUT,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS005,QF,01:24:00,,F,2,H390,"7-5,6-3",L. Horna,T. Martin,,,PER,USA,7-5,6-3,,,,01:24:00,293,/en/stats/leaderboard?page=serve,5,3,71,50,70,74,37,50,50,10,20,100,5,5,10,259,/en/stats/leaderboard?page=serve,0,9,58,38,65,79,30,38,41,11,27,57,4,7,11,67,47,70,37,24,65,53,71,135,63,41,65,33,23,70,47,64,135,A,,,,,,,L. Horna,T. Martin,H390,M442,PER,USA,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS006,QF,01:17:00,,F,2,P280,"6-4,6-4",A. Pavel,J. Blake,,,ROU,USA,6-4,6-4,,,,01:17:00,287,/en/stats/leaderboard?page=serve,2,6,66,39,59,77,30,39,50,10,20,67,2,3,10,245,/en/stats/leaderboard?page=serve,1,2,62,47,76,60,28,47,52,15,29,73,8,11,10,68,40,59,43,33,76,54,73,135,57,43,76,32,19,59,46,62,135,A,,,,,,,A. Pavel,J. Blake,P280,B676,ROU,USA,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS007,QF,01:06:00,,F,2,H355,"6-2,6-0",T. Haas,D. Tursunov,,,GER,RUS,6-2,6-0,,,,01:06:00,287,/en/stats/leaderboard?page=serve,0,0,71,37,52,76,28,37,40,6,15,100,4,4,7,176,/en/stats/leaderboard?page=serve,4,3,67,31,46,42,13,31,40,6,15,50,5,10,7,65,34,52,59,27,46,62,61,98,41,19,46,35,18,52,38,37,98,A,,,,,,,T. Haas,D. Tursunov,H355,T315,GER,RUS,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS008,R16,00:58:00,,F,2,R485,"6-2,6-3",A. Roddick,R. Kendrick,,,USA,USA,6-2,6-3,,,,00:58:00,326,/en/stats/leaderboard?page=serve,1,5,67,29,43,76,22,29,79,11,14,0,0,0,8,214,/en/stats/leaderboard?page=serve,6,7,59,33,56,73,24,33,26,6,23,33,2,6,9,77,33,43,46,26,56,60,59,99,54,30,56,23,10,43,40,40,99,A,,,,,,,A. Roddick,R. Kendrick,R485,K448,USA,USA,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS009,R16,00:55:00,,F,2,M762,"6-2,6-4",J. Melzer,T. Behrend,,,AUT,GER,6-2,6-4,,,,00:55:00,299,/en/stats/leaderboard?page=serve,2,7,54,29,54,76,22,29,64,16,25,100,1,1,9,245,/en/stats/leaderboard?page=serve,4,8,59,29,49,86,25,29,30,6,20,25,1,4,9,70,38,54,37,18,49,54,56,103,63,31,49,30,16,54,46,47,103,A,,,,,,,J. Melzer,T. Behrend,M762,B545,AUT,GER,,
717,2004,Houston,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,355000,$,MS010,R16,01:48:00,,F,2,M442,"7-6(7),7-6(8)",T. Martin,F. Squillari,,,USA,ARG,7-6(7),7-6(8),,,,01:48:00,305,/en/stats/leaderboard?page=serve,2,9,67,58,87,79,46,58,52,15,29,100,1,1,12,279,/en/stats/leaderboard?page=serve,8,2,64,55,86,82,45,55,39,12,31,100,2,2,12,70,61,87,34,29,86,52,90,173,66,57,86,30,26,87,48,83,173,A,8.0,6.0,7.0,3.0,,,T. Martin,F. Squillari,M442,S568,USA,ARG,,
