event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS001,F,01:47:00,,F,3,A092,"6-3,3-6,6-2",A. Agassi,L. Hewitt,,,USA,AUS,6-3,3-6,6-2,,,01:47:00,293,/en/stats/leaderboard?page=serve,1,7,61,47,77,77,36,47,57,17,30,80,4,5,13,262,/en/stats/leaderboard?page=serve,5,13,42,33,79,88,29,33,48,22,46,40,2,5,13,69,53,77,35,28,79,52,81,156,65,51,79,31,24,77,48,75,156,A,,,,,,,A. Agassi,L. Hewitt,A092,H432,USA,AUS,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS002,SF,00:54:00,,F,2,H432,"6-3,6-2",L. Hewitt,T. Robredo,,,AUS,ESP,6-3,6-2,,,,00:54:00,337,/en/stats/leaderboard?page=serve,0,7,60,25,42,88,22,25,82,14,17,0,0,0,9,231,/en/stats/leaderboard?page=serve,2,5,68,28,41,75,21,28,23,3,13,40,2,5,8,86,36,42,41,17,41,64,53,83,59,24,41,14,6,42,36,30,83,A,,,,,,,L. Hewitt,T. Robredo,H432,R419,AUS,ESP,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS003,SF,02:06:00,,F,3,A092,"7-5,6-7(2),7-6(7)",A. Agassi,A. Roddick,,,USA,USA,7-5,6-7(2),7-6(7),,,02:06:00,340,/en/stats/leaderboard?page=serve,3,16,66,65,99,82,53,65,79,27,34,0,0,0,18,324,/en/stats/leaderboard?page=serve,3,30,63,67,107,87,58,67,53,21,40,75,3,4,18,81,80,99,26,28,107,52,108,206,74,79,107,19,19,99,48,98,206,A,2.0,7.0,7.0,2.0,,,A. Agassi,A. Roddick,A092,R485,USA,USA,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS004,QF,01:20:00,,F,2,R419,"6-2,6-3",T. Robredo,F. Santoro,,,ESP,FRA,6-2,6-3,,,,01:20:00,259,/en/stats/leaderboard?page=serve,1,0,74,53,72,62,33,53,47,9,19,82,9,11,9,167,/en/stats/leaderboard?page=serve,3,2,49,24,49,50,12,24,32,8,25,50,5,10,8,58,42,72,59,29,49,59,71,121,41,20,49,42,30,72,41,50,121,A,,,,,,,T. Robredo,F. Santoro,R419,S424,ESP,FRA,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS005,QF,01:23:00,,F,2,H432,"6-4,6-4",L. Hewitt,M. Safin,,,AUS,RUS,6-4,6-4,,,,01:23:00,294,/en/stats/leaderboard?page=serve,1,2,44,25,57,80,20,25,69,22,32,100,2,2,10,271,/en/stats/leaderboard?page=serve,3,10,52,29,56,69,20,29,63,17,27,33,1,3,10,74,42,57,34,19,56,54,61,113,66,37,56,26,15,57,46,52,113,A,,,,,,,L. Hewitt,M. Safin,H432,S741,AUS,RUS,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS006,QF,01:31:00,,F,2,A092,"7-6(14),6-3",A. Agassi,C. Moya,,,USA,ESP,7-6(14),6-3,,,,01:31:00,294,/en/stats/leaderboard?page=serve,2,8,64,52,81,79,41,52,55,16,29,80,4,5,11,268,/en/stats/leaderboard?page=serve,4,10,57,44,77,77,34,44,48,16,33,50,2,4,10,70,57,81,35,27,77,53,84,158,65,50,77,30,24,81,47,74,158,A,,,,,14.0,12.0,A. Agassi,C. Moya,A092,M605,USA,ESP,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS007,QF,01:07:00,,F,2,R485,"6-3,6-3",A. Roddick,T. Haas,,,USA,GER,6-3,6-3,,,,01:07:00,283,/en/stats/leaderboard?page=serve,3,11,62,32,52,75,24,32,50,10,20,67,2,3,9,218,/en/stats/leaderboard?page=serve,2,2,68,39,57,62,24,39,33,6,18,43,3,7,9,65,34,52,47,27,57,56,61,109,53,30,57,35,18,52,44,48,109,A,,,,,,,A. Roddick,T. Haas,R485,H355,USA,GER,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS008,R16,01:04:00,,F,2,S424,"6-0,6-3",F. Santoro,J. Bjorkman,,,FRA,SWE,6-0,6-3,,,,01:04:00,340,/en/stats/leaderboard?page=serve,1,3,66,21,32,90,19,21,82,9,11,0,0,0,7,187,/en/stats/leaderboard?page=serve,3,3,53,30,57,60,18,30,37,10,27,50,5,10,8,88,28,32,51,29,57,64,57,89,49,28,57,13,4,32,36,32,89,A,,,,,,,F. Santoro,J. Bjorkman,S424,B446,FRA,SWE,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS009,R16,01:38:00,,F,2,R419,"7-6(7),7-6(7)",T. Robredo,G. Rusedski,,,ESP,GBR,7-6(7),7-6(7),,,,01:38:00,289,/en/stats/leaderboard?page=serve,2,2,82,65,79,74,48,65,50,7,14,50,2,4,12,271,/en/stats/leaderboard?page=serve,4,5,64,51,80,75,38,51,48,14,29,50,2,4,12,70,55,79,35,28,80,52,83,159,65,52,80,30,24,79,48,76,159,A,7.0,2.0,,,7.0,4.0,T. Robredo,G. Rusedski,R419,R237,ESP,GBR,,
422,2004,ATP Masters 1000 Cincinnati,1000,2004-08-02T00:00:00,2004-08-08T00:00:00,Hard,64,2200000,$,MS010,R16,02:26:00,,F,3,S741,"7-6(7),6-7(3),6-4",M. Safin,I. Karlovic,,,RUS,CRO,7-6(7),6-7(3),6-4,,,02:26:00,317,/en/stats/leaderboard?page=serve,8,14,56,59,105,88,52,59,67,31,46,100,3,3,17,310,/en/stats/leaderboard?page=serve,5,27,59,72,122,79,57,72,56,28,50,89,8,9,17,79,83,105,30,37,122,53,120,227,70,85,122,21,22,105,47,107,227,A,3.0,7.0,,,7.0,4.0,M. Safin,I. Karlovic,S741,K336,RUS,CRO,,
