event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS011,R16,00:59:00,,F,2,S015,"6-0,6-4",J. Sanchez,H. Arazi,,,ESP,MAR,6-0,6-4,,,,00:59:00,269,/en/stats/leaderboard?page=serve,2,0,69,38,55,68,26,38,47,8,17,67,2,3,8,190,/en/stats/leaderboard?page=serve,,0,65,30,46,50,15,30,38,6,16,38,3,8,8,62,34,55,54,25,46,58,59,101,46,21,46,38,21,55,42,42,101,A,,,,False,,,,,J. Sanchez,H. Arazi,S015,A226,ESP,MAR,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS012,R16,02:12:00,,F,3,B428,"3-6,7-5,6-4",A. Berasategui,G. Blanco,,,ESP,ESP,3-6,7-5,6-4,,,02:12:00,219,/en/stats/leaderboard?page=serve,5,1,79,79,100,58,46,79,33,7,21,42,5,12,15,214,/en/stats/leaderboard?page=serve,3,3,77,75,97,60,45,75,27,6,22,43,6,14,16,53,53,100,47,46,97,50,99,197,53,51,97,47,47,100,50,98,197,A,,,,,,,,,A. Berasategui,G. Blanco,B428,B518,ESP,ESP,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS013,R16,01:47:00,,F,2,C031,"6-4,6-4",A. Chesnokov,G. Schaller,,,RUS,AUT,6-4,6-4,,,,01:47:00,207,/en/stats/leaderboard?page=serve,2,3,56,31,55,71,22,31,29,7,24,29,2,7,10,173,/en/stats/leaderboard?page=serve,2,2,66,46,70,52,24,46,25,6,24,46,6,13,10,53,29,55,57,40,70,55,69,125,43,30,70,47,26,55,45,56,125,A,,,,,,,,,A. Chesnokov,G. Schaller,C031,S315,RUS,AUT,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS014,R16,01:57:00,,F,3,A203,"6-4,4-6,6-2",K. Alami,K. Goossens,,,MAR,BEL,6-4,4-6,6-2,,,01:57:00,265,/en/stats/leaderboard?page=serve,2,2,53,39,73,72,28,39,62,21,34,25,1,4,14,214,/en/stats/leaderboard?page=serve,3,2,42,39,92,54,21,39,55,29,53,29,2,7,14,67,49,73,46,42,92,55,91,165,54,50,92,33,24,73,45,74,165,A,,,,,,,,,K. Alami,K. Goossens,A203,G285,MAR,BEL,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS015,R16,01:18:00,,F,2,C252,"6-4,6-2",F. Clavet,C. Ruud,,,ESP,NOR,6-4,6-2,,,,01:18:00,242,/en/stats/leaderboard?page=serve,1,1,60,33,55,61,20,33,55,12,22,40,2,5,9,165,/en/stats/leaderboard?page=serve,2,1,51,27,53,44,12,27,38,10,26,40,4,10,9,58,32,55,58,31,53,58,63,108,42,22,53,42,23,55,42,45,108,A,,,,,,,,,F. Clavet,C. Ruud,C252,R219,ESP,NOR,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS016,R32,01:16:00,,F,2,C179,"6-4,6-3",C. Costa,J. Arrese,,,ESP,ESP,6-4,6-3,,,,01:16:00,257,/en/stats/leaderboard?page=serve,3,2,50,26,52,77,20,26,54,14,26,33,1,3,9,212,/en/stats/leaderboard?page=serve,1,0,60,33,55,58,19,33,45,10,22,38,3,8,10,65,34,52,47,26,55,56,60,107,53,29,55,35,18,52,44,47,107,A,,,,,,,,,C. Costa,J. Arrese,C179,A034,ESP,ESP,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS017,R32,01:08:00,,F,2,D291,"6-1,6-3",J. Diaz,G. Perez-Roldan,,,ESP,ARG,6-1,6-3,,,,01:08:00,277,/en/stats/leaderboard?page=serve,4,1,70,39,56,64,25,39,59,10,17,80,4,5,8,180,/en/stats/leaderboard?page=serve,1,2,48,24,50,67,16,24,27,7,26,58,7,12,8,63,35,56,54,27,50,58,62,106,46,23,50,38,21,56,42,44,106,A,,,,,,,,,J. Diaz,G. Perez-Roldan,D291,P190,ESP,ARG,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS018,R32,01:25:00,,F,2,S585,"6-4,6-2",J. Szymanski,J. Viloca-Puig,,,VEN,ESP,6-4,6-2,,,,01:25:00,281,/en/stats/leaderboard?page=serve,5,3,71,39,55,74,29,39,50,8,16,80,4,5,9,223,/en/stats/leaderboard?page=serve,2,0,78,54,69,59,32,54,33,5,15,73,11,15,9,67,37,55,46,32,69,56,69,124,54,37,69,33,18,55,44,55,124,A,,,,,,,,,J. Szymanski,J. Viloca-Puig,S585,V161,VEN,ESP,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS019,R32,01:21:00,,F,2,M535,"7-6(7),6-2",F. Mantilla,P. Baur,,,ESP,GER,7-6(7),6-2,,,,01:21:00,364,/en/stats/leaderboard?page=serve,,2,92,49,53,80,39,49,100,4,4,0,0,1,10,242,/en/stats/leaderboard?page=serve,4,3,63,51,81,73,37,51,37,11,30,67,6,9,10,81,43,53,41,33,81,57,76,134,59,48,81,,0,,,0,,A,7,4,False,,,,,,F. Mantilla,P. Baur,M535,B293,ESP,GER,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS020,R32,01:43:00,,F,2,U032,"7-6(7),6-4",B. Ulihrach,L. Roux,,,CZE,FRA,7-6(7),6-4,,,,01:43:00,267,/en/stats/leaderboard?page=serve,3,4,57,44,77,70,31,44,58,19,33,50,2,4,11,235,/en/stats/leaderboard?page=serve,2,2,55,44,80,80,35,44,28,10,36,70,7,10,11,65,50,77,44,35,80,54,85,157,56,45,80,35,27,77,46,72,157,A,7,4,,,,,,,B. Ulihrach,L. Roux,U032,R280,CZE,FRA,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS021,R32,01:33:00,,F,3,F164,"3-6,6-1,6-4",R. Fromberg,H. Wiltschnig,,,AUS,AUT,3-6,6-1,6-4,,,01:33:00,270,/en/stats/leaderboard?page=serve,3,8,51,35,68,86,30,35,52,17,33,67,6,9,13,224,/en/stats/leaderboard?page=serve,3,0,59,48,82,54,26,48,53,18,34,50,5,10,13,69,47,68,46,38,82,57,85,150,54,44,82,31,21,68,43,65,150,A,,,,,,,,,R. Fromberg,H. Wiltschnig,F164,W200,AUS,AUT,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS022,R32,01:18:00,,F,2,S015,"6-4,6-4",J. Sanchez,O. Camporese,,,ESP,ITA,6-4,6-4,,,,01:18:00,314,/en/stats/leaderboard?page=serve,,1,64,34,53,85,29,34,74,14,19,,0,,10,263,/en/stats/leaderboard?page=serve,1,3,46,26,56,88,23,26,47,14,30,60,3,5,10,81,43,53,34,19,56,57,62,109,66,37,56,19,10,53,43,47,109,A,,,False,,,,,,J. Sanchez,O. Camporese,S015,C009,ESP,ITA,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS023,R32,01:30:00,,F,3,A226,"6-4,3-6,6-3",H. Arazi,A. Medvedev,,,MAR,UKR,6-4,3-6,6-3,,,01:30:00,251,/en/stats/leaderboard?page=serve,5,5,56,40,72,68,27,40,56,18,32,33,2,6,14,225,/en/stats/leaderboard?page=serve,6,0,65,61,94,69,42,61,33,11,33,55,6,11,14,63,45,72,44,41,94,52,86,166,56,53,94,38,27,72,48,80,166,A,,,,,,,,,H. Arazi,A. Medvedev,A226,M475,MAR,UKR,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS024,R32,01:53:00,,F,3,B428,"3-6,7-6(7),6-0",A. Berasategui,S. Noszaly,,,ESP,HUN,3-6,7-6(7),6-0,,,01:53:00,296,/en/stats/leaderboard?page=serve,,1,76,57,75,68,39,57,67,12,18,50,2,4,13,240,/en/stats/leaderboard?page=serve,6,9,59,66,111,58,38,66,49,22,45,69,9,13,14,68,51,75,46,51,111,55,102,186,54,60,111,32,24,75,45,84,186,A,,,False,,7,3,,,A. Berasategui,S. Noszaly,B428,N112,ESP,HUN,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS025,R32,00:59:00,,F,2,B518,"6-3,6-2",G. Blanco,Y. El Aynaoui,,,ESP,MAR,6-3,6-2,,,,00:59:00,224,/en/stats/leaderboard?page=serve,2,5,67,31,46,81,25,31,73,11,15,0,0,,9,235,/en/stats/leaderboard?page=serve,4,7,54,29,54,72,21,29,44,11,25,50,3,6,8,78,36,46,41,22,54,58,58,100,59,32,54,22,10,46,42,42,100,A,,,,,,,,,G. Blanco,Y. El Aynaoui,B518,E121,ESP,MAR,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS026,R32,01:14:00,,F,2,C031,"7-5,6-1",A. Chesnokov,C. Caratti,,,RUS,ITA,7-5,6-1,,,,01:14:00,271,/en/stats/leaderboard?page=serve,1,2,65,37,57,70,26,37,55,11,20,33,1,3,10,196,/en/stats/leaderboard?page=serve,3,1,60,40,67,53,21,40,41,11,27,44,4,9,9,65,37,57,52,35,67,58,72,124,48,32,67,35,20,57,42,52,124,A,,,,,,,,,A. Chesnokov,C. Caratti,C031,C270,RUS,ITA,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS027,R32,01:38:00,,F,2,S315,"7-5,6-4",G. Schaller,R. Gilbert,,,AUT,FRA,7-5,6-4,,,,01:38:00,294,/en/stats/leaderboard?page=serve,1,0,83,52,63,58,30,52,82,9,11,50,3,6,11,212,/en/stats/leaderboard?page=serve,4,2,57,38,67,58,22,38,45,13,29,38,3,8,11,62,39,63,48,32,67,55,71,130,52,35,67,38,24,63,45,59,130,A,,,,,,,,,G. Schaller,R. Gilbert,S315,G108,AUT,FRA,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS028,R32,02:11:00,,F,3,G285,"6-4,3-6,6-4",K. Goossens,F. Dewulf,,,BEL,BEL,6-4,3-6,6-4,,,02:11:00,288,/en/stats/leaderboard?page=serve,2,2,95,55,58,82,45,55,33,1,3,0,0,3,14,266,/en/stats/leaderboard?page=serve,1,1,87,60,69,73,44,60,33,3,9,0,0,4,15,79,46,58,32,22,69,54,68,127,68,47,69,21,12,58,46,59,127,A,,,,,,,,,K. Goossens,F. Dewulf,G285,D228,BEL,BEL,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS029,R32,02:35:00,,F,3,A203,"4-6,7-6(10),7-6(7)",K. Alami,R. Carretero,,,MAR,ESP,4-6,7-6(10),7-6(7),,,02:35:00,266,/en/stats/leaderboard?page=serve,10,5,67,78,116,77,60,78,45,17,38,57,4,7,17,286,/en/stats/leaderboard?page=serve,2,1,77,88,115,70,62,88,52,14,27,71,5,7,17,66,77,116,34,39,115,50,116,231,66,76,115,34,39,116,50,115,231,A,,,,,10,8,7,3,K. Alami,R. Carretero,A203,C383,MAR,ESP,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS030,R32,02:02:00,,F,2,R219,"6-4,7-5",C. Ruud,E. Sanchez,,,NOR,ESP,6-4,7-5,,,,02:02:00,268,/en/stats/leaderboard?page=serve,3,0,50,36,72,64,23,36,67,24,36,75,3,4,11,244,/en/stats/leaderboard?page=serve,,2,54,49,91,71,35,49,45,19,42,82,14,17,11,65,47,72,41,37,91,52,84,163,59,54,91,35,25,72,48,79,163,A,,,,False,,,,,C. Ruud,E. Sanchez,R219,S014,NOR,ESP,,
312,1996,Bologna,GP,1996-06-17T00:00:00,1996-06-23T00:00:00,Clay,32,303000,$,MS031,R32,01:06:00,,F,2,C252,"6-2,6-3",F. Clavet,S. Pescosolido,,,ESP,ITA,6-2,6-3,,,,01:06:00,324,/en/stats/leaderboard?page=serve,,1,68,25,37,68,17,25,100,12,12,0,0,1,8,190,/en/stats/leaderboard?page=serve,3,2,50,28,56,61,17,28,36,10,28,17,1,6,9,78,29,37,52,29,56,62,58,93,48,27,56,,0,,,0,,A,,,False,,,,,,F. Clavet,S. Pescosolido,C252,P235,ESP,ITA,,
