event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS001,F,02:22:00,,F,3,Q927,"5-7,7-6(7),6-3",S. Querrey,A. Murray,,,USA,GBR,5-7,7-6(7),6-3,,,02:22:00,A,S. Querrey,A. Murray,USA,GBR,,,7.0,2.0,275,/en/stats/leaderboard?page=serve,4,9,59,68,115,76,52,68,47,22,47,75,6,8,17,277,/en/stats/leaderboard?page=serve,3,7,67,64,96,75,48,64,44,14,32,60,3,5,16,64,74,115,35,34,96,51,108,211,65,62,96,36,41,115,49,103,211,,,,,Q927,MC10
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS002,SF,01:38:00,,F,3,MC10,"6-0,1-6,6-4",A. Murray,F. Lopez,,,GBR,ESP,6-0,1-6,6-4,,,01:38:00,A,A. Murray,F. Lopez,GBR,ESP,,,,,263,/en/stats/leaderboard?page=serve,0,7,65,45,69,62,28,45,54,13,24,50,3,6,12,227,/en/stats/leaderboard?page=serve,2,5,40,25,63,76,19,25,45,17,38,50,4,8,11,59,41,69,43,27,63,52,68,132,57,36,63,41,28,69,48,64,132,,,,,MC10,L397
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS003,SF,02:47:00,,F,3,Q927,"6-7(3),7-6(7),6-4",S. Querrey,J. Tipsarevic,,,USA,SRB,6-7(3),7-6(7),6-4,,,02:47:00,A,S. Querrey,J. Tipsarevic,USA,SRB,,,7.0,5.0,297,/en/stats/leaderboard?page=serve,6,19,58,69,119,80,55,69,52,26,50,92,11,12,17,272,/en/stats/leaderboard?page=serve,3,5,49,57,116,75,43,57,58,34,59,83,10,12,17,68,81,119,34,39,116,51,120,235,66,77,116,32,38,119,49,115,235,3.0,7.0,,,Q927,T742
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS004,QF,01:37:00,,F,2,MC10,"7-6(7),6-1",A. Murray,A. Falla,,,GBR,COL,7-6(7),6-1,,,,01:37:00,A,A. Murray,A. Falla,GBR,COL,,,,,252,/en/stats/leaderboard?page=serve,2,5,42,33,78,76,25,33,51,23,45,78,7,9,10,203,/en/stats/leaderboard?page=serve,6,1,45,29,65,66,19,29,42,15,36,56,5,9,9,62,48,78,48,31,65,55,79,143,52,34,65,38,30,78,45,64,143,7.0,3.0,,,MC10,F444
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS005,QF,01:57:00,,F,3,L397,"3-6,7-6(8),6-4",F. Lopez,J. Blake,,,ESP,USA,3-6,7-6(8),6-4,,,01:57:00,A,F. Lopez,J. Blake,ESP,USA,,,8.0,6.0,286,/en/stats/leaderboard?page=serve,4,18,53,55,104,78,43,55,55,27,49,75,6,8,15,286,/en/stats/leaderboard?page=serve,5,7,56,49,87,78,38,49,63,24,38,0,0,2,16,67,70,104,29,25,87,50,95,191,71,62,87,33,34,104,50,96,191,,,,,L397,B676
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS006,QF,01:40:00,,F,2,T742,"6-3,7-5",J. Tipsarevic,M. Baghdatis,,,SRB,CYP,6-3,7-5,,,,01:40:00,A,J. Tipsarevic,M. Baghdatis,SRB,CYP,,,,,281,/en/stats/leaderboard?page=serve,1,7,57,40,70,78,31,40,50,15,30,50,1,2,11,237,/en/stats/leaderboard?page=serve,5,3,50,31,62,71,22,31,48,15,31,67,6,9,10,66,46,70,40,25,62,54,71,132,60,37,62,34,24,70,46,61,132,,,,,T742,B837
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS007,QF,02:21:00,,F,3,Q927,"6-2,3-6,7-6(7)",S. Querrey,R. Schuettler,,,USA,GER,6-2,3-6,7-6(7),,,02:21:00,A,S. Querrey,R. Schuettler,USA,GER,,,,,237,/en/stats/leaderboard?page=serve,9,14,56,63,112,73,46,63,39,19,49,69,11,16,14,227,/en/stats/leaderboard?page=serve,3,4,64,68,107,56,38,68,46,18,39,33,3,9,15,58,65,112,48,51,107,53,116,219,52,56,107,42,47,112,47,103,219,,,7.0,4.0,Q927,S636
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS008,R16,01:55:00,,F,3,MC10,"6-1,4-6,6-2",A. Murray,T. Smyczek,,,GBR,USA,6-1,4-6,6-2,,,01:55:00,A,A. Murray,T. Smyczek,GBR,USA,,,,,253,/en/stats/leaderboard?page=serve,0,3,55,39,71,79,31,39,47,15,32,43,3,7,13,198,/en/stats/leaderboard?page=serve,3,2,71,75,106,55,41,75,32,10,31,61,11,18,12,65,46,71,52,55,106,57,101,177,48,51,106,35,25,71,43,76,177,,,,,MC10,SF62
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS009,R16,02:16:00,,F,3,F444,"4-6,6-3,7-6(10)",A. Falla,E. Gulbis,,,COL,LAT,4-6,6-3,7-6(10),,,02:16:00,A,A. Falla,E. Gulbis,COL,LAT,,,,,254,/en/stats/leaderboard?page=serve,5,2,61,67,109,73,49,67,48,20,42,60,6,10,16,252,/en/stats/leaderboard?page=serve,4,6,50,43,86,74,32,43,53,23,43,20,1,5,15,63,69,109,36,31,86,51,100,195,64,55,86,37,40,109,49,95,195,,,10.0,8.0,F444,G858
423,2010,Los Angeles,250,2010-07-26T00:00:00,2010-08-01T00:00:00,Hard,28,619500,$,MS010,R16,01:38:00,,F,2,L397,"7-6(7),6-4",F. Lopez,D. Sela,,,ESP,ISR,7-6(7),6-4,,,,01:38:00,A,F. Lopez,D. Sela,ESP,ISR,,,,,311,/en/stats/leaderboard?page=serve,2,12,62,45,73,78,35,45,61,17,28,100,1,1,11,276,/en/stats/leaderboard?page=serve,1,2,49,34,69,65,22,34,71,25,35,83,5,6,11,71,52,73,32,22,69,52,74,142,68,47,69,29,21,73,48,68,142,7.0,2.0,,,L397,SC56
