event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS001,F,02:20:00,,F,3,BE67,"7-6(8),6-7(4),6-4",M. Basic,M. Copil,,,BIH,ROU,7-6(8),6-7(4),6-4,,,02:20:00,8,6,4,7,302,/en/stats/leaderboard?page=serve,2,12,64,69,107,72,50,69,68,26,38,75,6,8,17,280,/en/stats/leaderboard?page=serve,8,19,55,63,114,81,51,63,51,26,51,70,7,10,17,71,76,107,32,37,114,51,113,221,68,77,114,29,31,107,49,108,221,A,,,M. Basic,M. Copil,BE67,CA99,BIH,ROU,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS002,SF,01:25:00,,F,2,BE67,"7-6(8),6-4",M. Basic,S. Wawrinka,,,BIH,SUI,7-6(8),6-4,,,,01:25:00,8,6,,,298,/en/stats/leaderboard?page=serve,0,7,64,42,66,83,35,42,54,13,24,75,3,4,11,264,/en/stats/leaderboard?page=serve,4,4,55,40,73,70,28,40,58,19,33,33,1,3,11,73,48,66,36,26,73,53,74,139,64,47,73,27,18,66,47,65,139,A,,,M. Basic,S. Wawrinka,BE67,W367,BIH,SUI,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS003,SF,01:17:00,,F,2,CA99,"6-4,6-2",M. Copil,J. Kovalik,,,ROU,SVK,6-4,6-2,,,,01:17:00,,,,,313,/en/stats/leaderboard?page=serve,2,8,54,25,46,96,24,25,57,12,21,0,0,0,9,231,/en/stats/leaderboard?page=serve,1,2,61,39,64,59,23,39,44,11,25,50,3,6,9,78,36,46,47,30,64,60,66,110,53,34,64,22,10,46,40,44,110,A,,,M. Copil,J. Kovalik,CA99,KC04,ROU,SVK,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS004,QF,01:23:00,,F,2,W367,"6-1,7-6(7)",S. Wawrinka,V. Troicki,,,SUI,SRB,6-1,7-6(7),,,,01:23:00,,,7,3,275,/en/stats/leaderboard?page=serve,3,4,56,40,72,75,30,40,53,17,32,50,1,2,10,238,/en/stats/leaderboard?page=serve,4,9,66,42,64,69,29,42,32,7,22,50,3,6,9,65,47,72,44,28,64,55,75,136,56,36,64,35,25,72,45,61,136,A,,,S. Wawrinka,V. Troicki,W367,T840,SUI,SRB,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS005,QF,01:42:00,,F,3,BE67,"6-4,4-6,6-3",M. Basic,M. Marterer,,,BIH,GER,6-4,4-6,6-3,,,01:42:00,,,,,289,/en/stats/leaderboard?page=serve,2,11,46,41,89,83,34,41,58,28,48,67,2,3,15,297,/en/stats/leaderboard?page=serve,3,10,54,38,70,82,31,38,69,22,32,33,1,3,14,70,62,89,24,17,70,50,79,159,76,53,70,30,27,89,50,80,159,A,,,M. Basic,M. Marterer,BE67,MN13,BIH,GER,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS006,QF,01:20:00,,F,2,CA99,"6-4,6-4",M. Copil,G. Muller,,,ROU,LUX,6-4,6-4,,,,01:20:00,,,,,309,/en/stats/leaderboard?page=serve,3,13,60,38,63,79,30,38,60,15,25,100,1,1,10,274,/en/stats/leaderboard?page=serve,2,6,65,36,55,83,30,36,42,8,19,60,3,5,10,71,45,63,31,17,55,53,62,118,69,38,55,29,18,63,47,56,118,A,,,M. Copil,G. Muller,CA99,MA30,ROU,LUX,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS007,QF,01:53:00,,F,2,KC04,"7-6(7),6-4",J. Kovalik,M. Baghdatis,,,SVK,CYP,7-6(7),6-4,,,,01:53:00,7,2,,,279,/en/stats/leaderboard?page=serve,1,4,55,48,87,69,33,48,62,24,39,75,3,4,11,270,/en/stats/leaderboard?page=serve,2,10,61,46,75,72,33,46,48,14,29,67,4,6,11,66,57,87,37,28,75,52,85,162,63,47,75,34,30,87,48,77,162,A,,,J. Kovalik,M. Baghdatis,KC04,B837,SVK,CYP,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS008,R16,01:59:00,,F,3,W367,"4-6,6-2,6-3",S. Wawrinka,M. Klizan,,,SUI,SVK,4-6,6-2,6-3,,,01:59:00,,,,,296,/en/stats/leaderboard?page=serve,4,16,59,50,85,84,42,50,49,17,35,83,5,6,14,249,/en/stats/leaderboard?page=serve,5,10,51,46,90,72,33,46,45,20,44,70,7,10,13,69,59,85,41,37,90,55,96,175,59,53,90,31,26,85,45,79,175,A,,,S. Wawrinka,M. Klizan,W367,K966,SUI,SVK,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS009,R16,02:07:00,,F,3,T840,"7-6(7),1-6,7-6(7)",V. Troicki,D. Istomin,,,SRB,UZB,7-6(7),1-6,7-6(7),,,02:07:00,7,4,,,269,/en/stats/leaderboard?page=serve,2,13,66,68,103,66,45,68,51,18,35,60,6,10,16,292,/en/stats/leaderboard?page=serve,2,5,69,64,93,75,48,64,52,15,29,67,2,3,15,61,63,103,32,30,93,47,93,196,68,63,93,39,40,103,53,103,196,A,7,5,V. Troicki,D. Istomin,T840,I165,SRB,UZB,,
7434,2018,Sofia,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS010,R16,01:41:00,,F,2,BE67,"7-5,7-6(7)",M. Basic,P. Kohlschreiber,,,BIH,GER,7-5,7-6(7),,,,01:41:00,,,7,5,313,/en/stats/leaderboard?page=serve,0,8,63,52,82,79,41,52,63,19,30,100,2,2,12,287,/en/stats/leaderboard?page=serve,2,3,65,53,82,75,40,53,55,16,29,80,4,5,12,73,60,82,32,26,82,52,86,164,68,56,82,27,22,82,48,78,164,A,,,M. Basic,P. Kohlschreiber,BE67,K435,BIH,GER,,
