event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS001,F,02:30:00,,F,3,I186,"6-7(4),6-4,6-4",J. Isner,A. Zverev,,,USA,GER,6-7(4),6-4,6-4,,,02:30:00,4,7,327,/en/stats/leaderboard?page=serve,2,18,69,66,96,82,54,66,60,18,30,100,3,3,16,291,/en/stats/leaderboard?page=serve,6,10,67,72,108,72,52,72,61,22,36,83,10,12,16,75,72,96,31,34,108,52,106,204,69,74,108,25,24,96,48,98,204,A,,,,,J. Isner,A. Zverev,I186,Z355,USA,GER,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS002,SF,01:28:00,,F,2,Z355,"7-6(7),6-2",A. Zverev,P. Carreno Busta,,,GER,ESP,7-6(7),6-2,,,,01:28:00,7,4,321,/en/stats/leaderboard?page=serve,2,10,69,40,58,88,35,40,56,10,18,0,0,0,10,258,/en/stats/leaderboard?page=serve,3,3,57,38,67,66,25,38,55,16,29,50,2,4,10,78,45,58,39,26,67,57,71,125,61,41,67,22,13,58,43,54,125,A,,,,,A. Zverev,P. Carreno Busta,Z355,CD85,GER,ESP,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS003,SF,01:24:00,,F,2,I186,"6-1,7-6(7)",J. Isner,J. del Potro,,,USA,ARG,6-1,7-6(7),,,,01:24:00,,,334,/en/stats/leaderboard?page=serve,1,13,64,35,55,83,29,35,75,15,20,0,0,0,10,252,/en/stats/leaderboard?page=serve,3,4,49,30,61,70,21,30,55,17,31,33,1,3,9,80,44,55,38,23,61,58,67,116,62,38,61,20,11,55,42,49,116,A,7,2,,,J. Isner,J. del Potro,I186,D683,USA,ARG,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS004,QF,02:42:00,,F,3,CD85,"6-4,5-7,7-6(8)",P. Carreno Busta,K. Anderson,,,ESP,RSA,6-4,5-7,7-6(8),,,02:42:00,,,275,/en/stats/leaderboard?page=serve,4,6,68,71,105,70,50,71,53,18,34,25,1,4,17,279,/en/stats/leaderboard?page=serve,4,14,63,67,106,70,47,67,54,21,39,70,7,10,17,65,68,105,36,38,106,50,106,211,64,68,106,35,37,105,50,105,211,A,,,8,6,P. Carreno Busta,K. Anderson,CD85,A678,ESP,RSA,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS005,QF,01:24:00,,F,2,Z355,"6-4,6-4",A. Zverev,B. Coric,,,GER,CRO,6-4,6-4,,,,01:24:00,,,324,/en/stats/leaderboard?page=serve,0,8,68,36,53,83,30,36,65,11,17,100,2,2,10,286,/en/stats/leaderboard?page=serve,0,2,70,46,66,59,27,46,75,15,20,75,6,8,10,77,41,53,36,24,66,55,65,119,64,42,66,23,12,53,45,54,119,A,,,,,A. Zverev,B. Coric,Z355,CG80,GER,CRO,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS006,QF,02:53:00,,F,3,D683,"5-7,7-6(7),7-6(7)",J. del Potro,M. Raonic,,,ARG,CAN,5-7,7-6(7),7-6(7),,,02:53:00,,,286,/en/stats/leaderboard?page=serve,3,6,72,78,109,76,59,78,52,16,31,50,3,6,18,295,/en/stats/leaderboard?page=serve,5,18,67,71,106,73,52,71,54,19,35,33,1,3,18,69,75,109,33,35,106,51,110,215,67,71,106,31,34,109,49,105,215,A,7,1,7,3,J. del Potro,M. Raonic,D683,R975,ARG,CAN,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS007,QF,01:08:00,,F,2,I186,"6-1,6-4",J. Isner,H. Chung,,,USA,KOR,6-1,6-4,,,,01:08:00,,,327,/en/stats/leaderboard?page=serve,0,13,71,32,45,97,31,32,46,6,13,100,1,1,9,231,/en/stats/leaderboard?page=serve,4,3,63,38,60,66,25,38,41,9,22,57,4,7,8,82,37,45,43,26,60,60,63,105,57,34,60,18,8,45,40,42,105,A,,,,,J. Isner,H. Chung,I186,CH27,USA,KOR,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS008,R16,01:25:00,,F,2,CD85,"6-0,6-3",P. Carreno Busta,F. Verdasco,,,ESP,ESP,6-0,6-3,,,,01:25:00,,,269,/en/stats/leaderboard?page=serve,2,2,63,39,62,62,24,39,57,13,23,86,6,7,8,165,/en/stats/leaderboard?page=serve,4,2,48,28,58,54,15,28,37,11,30,58,7,12,7,60,37,62,55,32,58,58,69,120,45,26,58,40,25,62,43,51,120,A,,,,,P. Carreno Busta,F. Verdasco,CD85,V306,ESP,ESP,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS009,R16,01:41:00,,F,2,A678,"7-6(7),6-4",K. Anderson,F. Tiafoe,,,RSA,USA,7-6(7),6-4,,,,01:41:00,7,3,264,/en/stats/leaderboard?page=serve,4,9,53,42,79,79,33,42,46,17,37,78,7,9,11,263,/en/stats/leaderboard?page=serve,1,4,65,40,62,68,27,40,55,12,22,50,3,6,11,63,50,79,37,23,62,52,73,141,63,39,62,37,29,79,48,68,141,A,,,,,K. Anderson,F. Tiafoe,A678,TD51,RSA,USA,,
403,2018,ATP Masters 1000 Miami,1000,2018-03-21T00:00:00,2018-04-01T00:00:00,Hard,96,7972535,$,MS010,R16,01:12:00,,F,2,Z355,"6-4,6-4",A. Zverev,N. Kyrgios,,,GER,AUS,6-4,6-4,,,,01:12:00,,,314,/en/stats/leaderboard?page=serve,3,5,78,40,51,80,32,40,64,7,11,67,2,3,10,254,/en/stats/leaderboard?page=serve,1,11,62,40,65,60,24,40,52,13,25,25,1,4,10,76,39,51,43,28,65,58,67,116,57,37,65,24,12,51,42,49,116,A,,,,,A. Zverev,N. Kyrgios,Z355,KE17,GER,AUS,,
