event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS001,F,03:59:00,,F,5,D643,"6-4,4-6,2-6,6-3,6-4",N. Djokovic,D. Thiem,,,SRB,AUT,6-4,4-6,2-6,6-3,6-4,03:59:00,A,N. Djokovic,D. Thiem,SRB,AUT,,,275,/en/stats/leaderboard?page=serve,5,9,65,87,134,76,66,87,51,24,47,58,7,12,24,264,/en/stats/leaderboard?page=serve,5,13,64,108,170,69,75,108,45,28,62,58,7,12,23,67,90,134,39,67,170,52,157,304,61,103,170,33,44,134,48,147,304,03:59:00,03:59:00,,,,,,,,,,,D643,TB69
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS002,SF,03:42:00,,F,4,TB69,"3-6,6-4,7-6(7),7-6(7)",D. Thiem,A. Zverev,,,AUT,GER,3-6,6-4,7-6(7),7-6(7),,03:42:00,A,D. Thiem,A. Zverev,AUT,GER,,,267,/en/stats/leaderboard?page=serve,4,10,67,96,144,77,74,96,40,19,48,64,9,14,22,292,/en/stats/leaderboard?page=serve,3,16,81,103,127,68,70,103,50,12,24,56,5,9,21,65,93,144,35,45,127,51,138,271,65,82,127,35,51,144,49,133,271,03:42:00,03:42:00,7,3,7,4,,,,,,,TB69,Z355
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS003,SF,02:18:00,,F,3,D643,"7-6(7),6-4,6-3",N. Djokovic,R. Federer,,,SRB,SUI,7-6(7),6-4,6-3,,,02:18:00,A,N. Djokovic,R. Federer,SRB,SUI,,,297,/en/stats/leaderboard?page=serve,1,11,73,74,102,73,54,74,54,15,28,71,5,7,16,258,/en/stats/leaderboard?page=serve,3,15,65,68,104,66,45,68,42,15,36,64,7,11,15,68,69,102,42,44,104,55,113,206,58,60,104,32,33,102,45,93,206,02:18:00,02:18:00,,,,,7,1,,,,,D643,F324
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS004,QF,04:10:00,,F,4,TB69,"7-6(7),7-6(7),4-6,7-6(8)",D. Thiem,R. Nadal,,,AUT,ESP,7-6(7),7-6(7),4-6,7-6(8),,04:10:00,A,D. Thiem,R. Nadal,AUT,ESP,,,278,/en/stats/leaderboard?page=serve,4,14,59,83,140,78,65,83,49,28,57,56,5,9,23,285,/en/stats/leaderboard?page=serve,3,11,70,105,151,69,72,105,52,24,46,63,5,8,23,66,93,140,36,55,151,51,148,291,64,96,151,34,47,140,49,143,291,04:10:00,04:10:00,,,8,6,7,3,7,4,,,TB69,N409
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS005,QF,02:19:00,,F,4,Z355,"1-6,6-3,6-4,6-2",A. Zverev,S. Wawrinka,,,GER,SUI,1-6,6-3,6-4,6-2,,02:19:00,A,A. Zverev,S. Wawrinka,GER,SUI,,,292,/en/stats/leaderboard?page=serve,1,13,80,74,93,76,56,74,42,8,19,50,3,6,17,246,/en/stats/leaderboard?page=serve,5,4,56,59,105,69,41,59,52,24,46,62,8,13,17,69,64,93,38,40,105,53,104,198,62,65,105,31,29,93,47,94,198,02:19:00,02:19:00,,,,,,,,,,,Z355,W367
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS006,QF,03:31:00,,F,5,F324,"6-3,2-6,2-6,7-6(10),6-3",R. Federer,T. Sandgren,,,SUI,USA,6-3,2-6,2-6,7-6(10),6-3,03:31:00,A,R. Federer,T. Sandgren,SUI,USA,,,274,/en/stats/leaderboard?page=serve,3,5,65,112,171,71,80,112,53,31,59,71,10,14,24,301,/en/stats/leaderboard?page=serve,5,27,65,97,150,79,77,97,45,24,53,85,11,13,22,65,111,171,33,49,150,50,160,321,67,101,150,35,60,171,50,161,321,03:31:00,03:31:00,,,10,8,,,,,,,F324,SL08
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS007,QF,02:49:00,,F,3,D643,"6-4,6-3,7-6(7)",N. Djokovic,M. Raonic,,,SRB,CAN,6-4,6-3,7-6(7),,,02:49:00,A,N. Djokovic,M. Raonic,SRB,CAN,,,306,/en/stats/leaderboard?page=serve,1,4,69,70,101,86,60,70,48,15,31,100,2,2,16,276,/en/stats/leaderboard?page=serve,6,18,63,81,128,72,58,81,43,20,47,88,14,16,15,74,75,101,39,50,128,55,125,229,61,78,128,26,26,101,45,104,229,02:49:00,02:49:00,7,1,,,,,,,,,D643,R975
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS008,R16,03:38:00,,F,4,N409,"6-3,3-6,7-6(8),7-6(7)",R. Nadal,N. Kyrgios,,,ESP,AUS,6-3,3-6,7-6(8),7-6(7),,03:38:00,A,R. Nadal,N. Kyrgios,ESP,AUS,,,312,/en/stats/leaderboard?page=serve,4,12,65,78,120,85,66,78,64,27,42,33,1,3,21,295,/en/stats/leaderboard?page=serve,5,25,75,113,151,73,83,113,37,14,38,78,7,9,21,78,93,120,36,54,151,54,147,271,64,97,151,23,27,120,46,124,271,03:38:00,03:38:00,8,6,7,4,,,,,,,N409,KE17
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS009,R16,01:50:00,,F,3,TB69,"6-2,6-4,6-4",D. Thiem,G. Monfils,,,AUT,FRA,6-2,6-4,6-4,,,01:50:00,A,D. Thiem,G. Monfils,AUT,FRA,,,327,/en/stats/leaderboard?page=serve,1,2,66,46,70,85,39,46,75,18,24,0,0,0,14,265,/en/stats/leaderboard?page=serve,0,9,76,79,104,61,48,79,48,12,25,71,10,14,14,81,57,70,42,44,104,58,101,174,58,60,104,19,13,70,42,73,174,01:50:00,01:50:00,,,,,,,,,,,TB69,MC65
580,2020,Australian Open,GS,2020-01-20T00:00:00,2020-02-03T00:00:00,Hard,128,32505000,A$,MS010,R16,03:25:00,,F,5,W367,"6-2,2-6,4-6,7-6(7),6-2",S. Wawrinka,D. Medvedev,,,SUI,RUS,6-2,2-6,4-6,7-6(7),6-2,03:25:00,A,S. Wawrinka,D. Medvedev,SUI,RUS,,,299,/en/stats/leaderboard?page=serve,1,18,69,95,138,76,72,95,51,22,43,63,5,8,23,292,/en/stats/leaderboard?page=serve,2,19,69,98,143,68,67,98,56,25,45,64,7,11,23,68,94,138,36,51,143,52,145,281,64,92,143,32,44,138,48,136,281,03:25:00,03:25:00,,,7,2,,,,,,,W367,MM58
