event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS001,F,03:02:00,,F,4,N409,"1-6,6-1,6-4,7-6(7)",R. Nadal,R. Federer,,,ESP,SUI,1-6,6-1,6-4,7-6(7),,03:02:00,7.0,4.0,297,/en/stats/leaderboard?page=serve,0,3,77,85,111,69,59,85,65,17,26,70,7,10,18,266,/en/stats/leaderboard?page=serve,1,8,61,72,119,68,49,72,53,25,47,67,8,12,18,68,76,111,38,45,119,53,121,230,62,74,119,32,35,111,47,109,230,A,,,,,,,R. Nadal,R. Federer,N409,F324,ESP,SUI,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS002,SF,01:38:00,,F,3,F324,"3-6,6-4,5-2",R. Federer,D. Nalbandian,,,SUI,ARG,3-6,6-4,5-2,,,01:38:00,,,262,/en/stats/leaderboard?page=serve,1,4,57,41,72,78,32,41,48,15,31,40,2,5,13,256,/en/stats/leaderboard?page=serve,5,1,66,49,74,57,28,49,68,17,25,50,4,8,13,65,47,72,39,29,74,52,76,146,61,45,74,35,25,72,48,70,146,A,,,,,,,R. Federer,D. Nalbandian,F324,N301,SUI,ARG,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS003,SF,02:49:00,,F,3,N409,"6-4,6-2,7-6(9)",R. Nadal,I. Ljubicic,,,ESP,CRO,6-4,6-2,7-6(9),,,02:49:00,,,303,/en/stats/leaderboard?page=serve,0,7,68,65,95,78,51,65,57,17,30,50,1,2,15,257,/en/stats/leaderboard?page=serve,5,10,59,61,104,69,42,61,51,22,43,56,5,9,15,72,68,95,38,40,104,54,108,199,62,64,104,28,27,95,46,91,199,A,9.0,7.0,,,,,R. Nadal,I. Ljubicic,N409,L360,ESP,CRO,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS004,QF,02:17:00,,F,3,F324,"6-4,6-3,6-4",R. Federer,M. Ancic,,,SUI,CRO,6-4,6-3,6-4,,,02:17:00,,,298,/en/stats/leaderboard?page=serve,0,4,63,65,104,66,43,65,72,28,39,89,8,9,15,242,/en/stats/leaderboard?page=serve,2,3,64,64,100,70,45,64,36,13,36,78,14,18,14,68,71,104,42,42,100,55,113,204,58,58,100,32,33,104,45,91,204,A,,,,,,,R. Federer,M. Ancic,F324,A385,SUI,CRO,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS005,QF,02:46:00,,F,4,N301,"6-3,6-3,2-6,6-4",D. Nalbandian,N. Davydenko,,,ARG,RUS,6-3,6-3,2-6,6-4,,02:46:00,,,264,/en/stats/leaderboard?page=serve,4,8,59,66,112,67,44,66,57,26,46,60,6,10,18,254,/en/stats/leaderboard?page=serve,0,9,72,93,129,63,59,93,44,16,36,71,15,21,18,63,70,112,42,54,129,51,124,241,58,75,129,38,42,112,49,117,241,A,,,,,,,D. Nalbandian,N. Davydenko,N301,D402,ARG,RUS,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS006,QF,02:13:00,,F,3,L360,"6-2,6-2,6-3",I. Ljubicic,J. Benneteau,,,CRO,FRA,6-2,6-2,6-3,,,02:13:00,,,269,/en/stats/leaderboard?page=serve,0,13,57,53,93,70,37,53,53,21,40,70,7,10,13,171,/en/stats/leaderboard?page=serve,3,1,57,40,70,43,17,40,40,12,30,11,1,9,12,62,58,93,59,41,70,61,99,163,41,29,70,38,35,93,39,64,163,A,,,,,,,I. Ljubicic,J. Benneteau,L360,B747,CRO,FRA,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS007,QF,01:54:00,,F,2,N409,"6-4,6-4",R. Nadal,N. Djokovic,,,ESP,SRB,6-4,6-4,,,,01:54:00,,,275,/en/stats/leaderboard?page=serve,0,3,80,47,59,64,30,47,58,7,12,50,3,6,10,199,/en/stats/leaderboard?page=serve,3,2,73,49,67,55,27,49,22,4,18,29,2,7,10,63,37,59,54,36,67,58,73,126,46,31,67,37,22,59,42,53,126,A,,,,,,,R. Nadal,N. Djokovic,N409,D643,ESP,SRB,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS008,R16,01:47:00,,F,3,F324,"6-3,6-2,6-3",R. Federer,T. Berdych,,,SUI,CZE,6-3,6-2,6-3,,,01:47:00,,,294,/en/stats/leaderboard?page=serve,1,9,63,50,79,76,38,50,55,16,29,67,2,3,13,214,/en/stats/leaderboard?page=serve,3,7,59,54,92,72,39,54,26,10,38,63,10,16,13,68,54,79,47,43,92,57,97,171,53,49,92,32,25,79,43,74,171,A,,,,,,,R. Federer,T. Berdych,F324,BA47,SUI,CZE,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS009,R16,03:49:00,,F,5,A385,"6-4,4-6,2-6,6-4,7-5",M. Ancic,T. Robredo,,,CRO,ESP,6-4,4-6,2-6,6-4,7-5,03:49:00,,,269,/en/stats/leaderboard?page=serve,1,8,61,89,147,69,61,89,52,30,58,44,4,9,25,281,/en/stats/leaderboard?page=serve,2,3,78,112,144,66,74,112,56,18,32,50,5,10,25,62,91,147,36,52,144,49,143,291,64,92,144,38,56,147,51,148,291,A,,,,,,,M. Ancic,T. Robredo,A385,R419,CRO,ESP,,
520,2006,Roland Garros,GS,2006-05-29T00:00:00,2006-06-11T00:00:00,Clay,128,8543691,$,MS010,R16,02:10:00,,F,3,N301,"6-4,6-4,6-4",D. Nalbandian,M. Vassallo Arguello,,,ARG,ARG,6-4,6-4,6-4,,,02:10:00,,,260,/en/stats/leaderboard?page=serve,4,1,63,59,94,66,39,59,54,19,35,57,4,7,15,253,/en/stats/leaderboard?page=serve,1,6,80,77,96,55,42,77,53,10,19,40,4,10,15,62,58,94,46,44,96,54,102,190,54,52,96,38,36,94,46,88,190,A,,,,,,,D. Nalbandian,M. Vassallo Arguello,N301,V258,ARG,ARG,,
