event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS001,F,02:01:00,,F,3,L360,"7-6(7),4-6,7-6(7)",I. Ljubicic,P. Wessels,,,CRO,NED,7-6(7),4-6,7-6(7),,,02:01:00,A,I. Ljubicic,P. Wessels,CRO,NED,,,7.0,5.0,7.0,4.0,327,/en/stats/leaderboard?page=serve,1,21,61,62,102,77,48,62,75,30,40,50,1,2,17,325,/en/stats/leaderboard?page=serve,1,13,64,69,107,83,57,69,66,25,38,100,5,5,17,76,78,102,23,25,107,49,103,209,77,82,107,24,24,102,51,106,209,,,L360,W254
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS002,SF,01:30:00,,F,2,W254,"7-6(7),7-6(7)",P. Wessels,A. Dupuis,,,NED,FRA,7-6(7),7-6(7),,,,01:30:00,A,P. Wessels,A. Dupuis,NED,FRA,,,7.0,5.0,,,324,/en/stats/leaderboard?page=serve,3,15,78,56,72,80,45,56,63,10,16,67,2,3,12,281,/en/stats/leaderboard?page=serve,3,9,70,62,88,76,47,62,38,10,26,67,2,3,12,76,55,72,35,31,88,54,86,160,65,57,88,24,17,72,46,74,160,7.0,3.0,W254,D272
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS003,SF,02:13:00,,F,3,L360,"7-6(7),3-6,6-4",I. Ljubicic,J. Benneteau,,,CRO,FRA,7-6(7),3-6,6-4,,,02:13:00,A,I. Ljubicic,J. Benneteau,CRO,FRA,,,7.0,1.0,,,302,/en/stats/leaderboard?page=serve,5,16,60,55,91,82,45,55,56,20,36,80,4,5,15,291,/en/stats/leaderboard?page=serve,3,8,67,68,101,74,50,68,52,17,33,83,5,6,16,71,65,91,34,34,101,52,99,192,66,67,101,29,26,91,48,93,192,,,L360,B747
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS004,QF,01:06:00,,F,2,W254,"6-3,6-3",P. Wessels,T. Robredo,,,NED,ESP,6-3,6-3,,,,01:06:00,A,P. Wessels,T. Robredo,NED,ESP,,,,,,,296,/en/stats/leaderboard?page=serve,2,5,72,41,57,83,34,41,38,6,16,100,2,2,9,241,/en/stats/leaderboard?page=serve,2,4,63,37,59,65,24,37,45,10,22,25,1,4,9,70,40,57,42,25,59,56,65,116,58,34,59,30,17,57,44,51,116,,,W254,R419
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS005,QF,01:23:00,,F,2,D272,"7-6(7),6-3",A. Dupuis,B. Becker,,,FRA,GER,7-6(7),6-3,,,,01:23:00,A,A. Dupuis,B. Becker,FRA,GER,,,7.0,2.0,,,324,/en/stats/leaderboard?page=serve,0,11,75,59,79,73,43,59,65,13,20,100,4,4,11,293,/en/stats/leaderboard?page=serve,2,14,65,39,60,74,29,39,52,11,21,67,2,3,10,71,56,79,33,20,60,55,76,139,67,40,60,29,23,79,45,63,139,,,D272,B896
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS006,QF,01:32:00,,F,2,B747,"7-6(7),7-5",J. Benneteau,M. Berrer,,,FRA,GER,7-6(7),7-5,,,,01:32:00,A,J. Benneteau,M. Berrer,FRA,GER,,,7.0,2.0,,,304,/en/stats/leaderboard?page=serve,0,6,70,45,64,71,32,45,74,14,19,33,1,3,12,257,/en/stats/leaderboard?page=serve,1,5,53,36,68,75,27,36,50,16,32,25,1,4,12,72,46,64,37,25,68,54,71,132,63,43,68,28,18,64,46,61,132,,,B747,B678
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS007,QF,02:13:00,,F,3,L360,"6-3,6-7(8),6-3",I. Ljubicic,J. Tipsarevic,,,CRO,SRB,6-3,6-7(8),6-3,,,02:13:00,A,I. Ljubicic,J. Tipsarevic,CRO,SRB,,,,,,,314,/en/stats/leaderboard?page=serve,5,25,71,86,121,74,64,86,49,17,35,100,11,11,16,279,/en/stats/leaderboard?page=serve,10,15,62,57,92,84,48,57,43,15,35,75,6,8,14,67,81,121,32,29,92,52,110,213,68,63,92,33,40,121,48,103,213,8.0,10.0,L360,T742
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS008,R16,01:54:00,,F,3,R419,"6-4,6-7(3),6-3",T. Robredo,K. Vliegen,,,ESP,BEL,6-4,6-7(3),6-3,,,01:54:00,A,T. Robredo,K. Vliegen,ESP,BEL,,,,,,,333,/en/stats/leaderboard?page=serve,2,10,72,60,83,88,53,60,65,15,23,0,0,0,16,282,/en/stats/leaderboard?page=serve,5,10,61,58,95,81,47,58,49,18,37,67,4,6,15,82,68,83,32,30,95,55,98,178,68,65,95,18,15,83,45,80,178,3.0,7.0,R419,V309
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS009,R16,01:19:00,,F,2,W254,"6-2,7-6(7)",P. Wessels,C. Berlocq,,,NED,ARG,6-2,7-6(7),,,,01:19:00,A,P. Wessels,C. Berlocq,NED,ARG,,,,,,,314,/en/stats/leaderboard?page=serve,3,10,58,34,59,85,29,34,64,16,25,0,0,0,10,270,/en/stats/leaderboard?page=serve,1,5,77,60,78,65,39,60,44,8,18,71,5,7,10,76,45,59,40,31,78,55,76,137,60,47,78,24,14,59,45,61,137,7.0,3.0,W254,B884
440,2007,'s-Hertogenbosch,WS,2007-06-17T00:00:00,2007-06-24T00:00:00,Grass,32,391000,$,MS010,R16,01:20:00,,F,2,B896,"6-4,7-6(8)",B. Becker,Y. Allegro,,,GER,SUI,6-4,7-6(8),,,,01:20:00,A,B. Becker,Y. Allegro,GER,SUI,,,,,,,324,/en/stats/leaderboard?page=serve,3,8,54,32,59,91,29,32,74,20,27,0,0,0,11,276,/en/stats/leaderboard?page=serve,5,5,63,54,86,70,38,54,53,17,32,88,7,8,11,83,49,59,36,31,86,55,80,145,64,55,86,17,10,59,45,65,145,8.0,6.0,B896,A293
