event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS001,F,01:55:00,,F,3,F324,"6-4,3-6,6-1",R. Federer,N. Djokovic,,,SUI,SRB,6-4,3-6,6-1,,,01:55:00,A,R. Federer,N. Djokovic,SUI,SRB,,,286,/en/stats/leaderboard?page=serve,4,6,58,49,84,80,39,49,54,19,35,80,4,5,13,277,/en/stats/leaderboard?page=serve,2,4,70,57,82,65,37,57,64,16,25,63,5,8,13,69,58,84,35,29,82,52,87,166,65,53,82,31,26,84,48,79,166,,,,,F324,D643
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS002,SF,01:10:00,,F,2,F324,"6-2,6-4",R. Federer,A. Roddick,,,SUI,USA,6-2,6-4,,,,01:10:00,A,R. Federer,A. Roddick,SUI,USA,,,293,/en/stats/leaderboard?page=serve,1,13,58,31,53,94,29,31,41,9,22,80,4,5,9,224,/en/stats/leaderboard?page=serve,4,4,63,34,54,71,24,34,35,7,20,50,4,8,9,72,38,53,43,23,54,57,61,107,57,31,54,28,15,53,43,46,107,,,,,F324,R485
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS003,SF,01:38:00,,F,2,D643,"7-6(7),6-4",N. Djokovic,V. Troicki,,,SRB,SRB,7-6(7),6-4,,,,01:38:00,A,N. Djokovic,V. Troicki,SRB,SRB,,,282,/en/stats/leaderboard?page=serve,2,3,54,37,68,76,28,37,61,19,31,67,2,3,11,276,/en/stats/leaderboard?page=serve,1,8,60,40,67,80,32,40,48,13,27,60,3,5,11,69,47,68,33,22,67,51,69,135,67,45,67,31,21,68,49,66,135,7,4,,,D643,T840
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS004,QF,01:00:00,,F,2,F324,"6-3,6-2",R. Federer,R. Stepanek,,,SUI,CZE,6-3,6-2,,,,01:00:00,A,R. Federer,R. Stepanek,SUI,CZE,,,325,/en/stats/leaderboard?page=serve,1,7,62,28,45,86,24,28,71,12,17,0,0,0,9,254,/en/stats/leaderboard?page=serve,1,2,72,34,47,65,22,34,54,7,13,50,3,6,8,80,36,45,38,18,47,59,54,92,62,29,47,20,9,45,41,38,92,,,,,F324,S694
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS005,QF,01:15:00,,F,2,R485,"6-4,6-4",A. Roddick,D. Nalbandian,,,USA,ARG,6-4,6-4,,,,01:15:00,A,A. Roddick,D. Nalbandian,USA,ARG,,,344,/en/stats/leaderboard?page=serve,0,11,73,36,49,83,30,36,77,10,13,0,0,0,10,266,/en/stats/leaderboard?page=serve,2,5,59,36,61,72,26,36,52,13,25,50,2,4,10,82,40,49,36,22,61,56,62,110,64,39,61,18,9,49,44,48,110,,,,,R485,N301
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS006,QF,01:07:00,,F,2,T840,"6-4,6-2",V. Troicki,R. Gasquet,,,SRB,FRA,6-4,6-2,,,,01:07:00,A,V. Troicki,R. Gasquet,SRB,FRA,,,305,/en/stats/leaderboard?page=serve,2,12,61,35,57,89,31,35,45,10,22,0,0,0,9,239,/en/stats/leaderboard?page=serve,4,0,55,28,51,79,22,28,43,10,23,25,1,4,9,72,41,57,37,19,51,56,60,108,63,32,51,28,16,57,44,48,108,,,,,T840,G628
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS007,QF,01:19:00,,F,2,D643,"6-2,6-3",N. Djokovic,R. Haase,,,SRB,NED,6-2,6-3,,,,01:19:00,A,N. Djokovic,R. Haase,SRB,NED,,,295,/en/stats/leaderboard?page=serve,1,5,62,33,53,76,25,33,65,13,20,80,4,5,9,200,/en/stats/leaderboard?page=serve,3,2,48,31,65,65,20,31,38,13,34,67,8,12,8,72,38,53,49,32,65,59,70,118,51,33,65,28,15,53,41,48,118,,,,,D643,H756
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS008,R16,01:01:00,,F,2,F324,"6-3,6-4",R. Federer,J. Tipsarevic,,,SUI,SRB,6-3,6-4,,,,01:01:00,A,R. Federer,J. Tipsarevic,SUI,SRB,,,328,/en/stats/leaderboard?page=serve,1,8,53,25,47,100,25,25,68,15,22,0,0,0,10,257,/en/stats/leaderboard?page=serve,1,2,65,36,55,67,24,36,47,9,19,0,0,2,9,85,40,47,40,22,55,61,62,102,60,33,55,15,7,47,39,40,102,,,,,F324,T742
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS009,R16,01:41:00,,F,3,S694,"3-6,6-2,6-0",R. Stepanek,S. Giraldo,,,CZE,COL,3-6,6-2,6-0,,,01:41:00,A,R. Stepanek,S. Giraldo,CZE,COL,,,270,/en/stats/leaderboard?page=serve,3,8,63,55,87,69,38,55,50,16,32,83,10,12,12,209,/en/stats/leaderboard?page=serve,3,3,66,44,67,50,22,44,39,9,23,29,2,7,11,62,54,87,54,36,67,58,90,154,46,31,67,38,33,87,42,64,154,,,,,S694,G725
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS010,R16,01:16:00,,F,2,R485,"6-3,6-4",A. Roddick,A. Golubev,,,USA,KAZ,6-3,6-4,,,,01:16:00,A,A. Roddick,A. Golubev,USA,KAZ,,,290,/en/stats/leaderboard?page=serve,0,10,69,37,54,92,34,37,29,5,17,0,0,1,10,245,/en/stats/leaderboard?page=serve,3,3,67,39,58,59,23,39,53,10,19,63,5,8,9,72,39,54,43,25,58,57,64,112,57,33,58,28,15,54,43,48,112,,,,,R485,G806
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS011,R16,02:00:00,,F,3,N301,"4-6,6-4,6-4",D. Nalbandian,M. Cilic,,,ARG,CRO,4-6,6-4,6-4,,,02:00:00,A,D. Nalbandian,M. Cilic,ARG,CRO,,,291,/en/stats/leaderboard?page=serve,2,3,62,48,78,79,38,48,63,19,30,50,2,4,15,279,/en/stats/leaderboard?page=serve,4,9,68,62,91,71,44,62,55,16,29,70,7,10,15,73,57,78,34,31,91,52,88,169,66,60,91,27,21,78,48,81,169,,,,,N301,C977
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS013,R16,01:30:00,,F,2,G628,"6-4,7-5",R. Gasquet,T. Kamke,,,FRA,GER,6-4,7-5,,,,01:30:00,A,R. Gasquet,T. Kamke,FRA,GER,,,288,/en/stats/leaderboard?page=serve,2,2,69,38,55,79,30,38,59,10,17,50,2,4,11,225,/en/stats/leaderboard?page=serve,3,1,51,37,72,73,27,37,40,14,35,67,8,12,11,73,40,55,43,31,72,56,71,127,57,41,72,27,15,55,44,56,127,,,,,G628,K839
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS014,R16,02:03:00,,F,3,H756,"6-2,6-7(5),7-5",R. Haase,J. Isner,,,NED,USA,6-2,6-7(5),7-5,,,02:03:00,A,R. Haase,J. Isner,NED,USA,,,322,/en/stats/leaderboard?page=serve,3,9,65,63,97,86,54,63,65,22,34,100,8,8,16,296,/en/stats/leaderboard?page=serve,2,13,77,84,109,67,56,84,60,15,25,57,4,7,16,78,76,97,35,38,109,55,114,206,65,71,109,22,21,97,45,92,206,,,5,7,H756,I186
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS015,R16,01:58:00,,F,2,D643,"6-4,7-6(8)",N. Djokovic,J. Nieminen,,,SRB,FIN,6-4,7-6(8),,,,01:58:00,A,N. Djokovic,J. Nieminen,SRB,FIN,,,294,/en/stats/leaderboard?page=serve,1,7,58,45,78,82,37,45,48,16,33,100,4,4,11,288,/en/stats/leaderboard?page=serve,0,2,73,61,84,62,38,61,61,14,23,50,1,2,11,68,53,78,38,32,84,52,85,162,62,52,84,32,25,78,48,77,162,,,8,6,D643,N289
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS016,R32,00:52:00,,F,2,F324,"6-4,5-2",R. Federer,A. Dolgopolov,,,SUI,UKR,6-4,5-2,,,,00:52:00,A,R. Federer,A. Dolgopolov,SUI,UKR,,,339,/en/stats/leaderboard?page=serve,1,9,54,20,37,95,19,20,82,14,17,0,0,0,8,242,/en/stats/leaderboard?page=serve,1,4,56,30,54,63,19,30,54,13,24,40,2,5,9,89,33,37,41,22,54,60,55,91,59,32,54,11,4,37,40,36,91,,,,,F324,D801
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS017,R32,01:15:00,,F,2,T742,"6-2,6-4",J. Tipsarevic,D. Istomin,,,SRB,UZB,6-2,6-4,,,,01:15:00,A,J. Tipsarevic,D. Istomin,SRB,UZB,,,300,/en/stats/leaderboard?page=serve,2,5,57,33,58,76,25,33,64,16,25,100,2,2,9,234,/en/stats/leaderboard?page=serve,0,3,63,36,57,64,23,36,38,8,21,25,1,4,9,71,41,58,46,26,57,58,67,115,54,31,57,29,17,58,42,48,115,,,,,T742,I165
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS018,R32,01:28:00,,F,2,S694,"6-3,7-6(7)",R. Stepanek,T. de Bakker,,,CZE,NED,6-3,7-6(7),,,,01:28:00,A,R. Stepanek,T. de Bakker,CZE,NED,,,263,/en/stats/leaderboard?page=serve,4,5,65,43,66,81,35,43,35,8,23,33,1,3,11,253,/en/stats/leaderboard?page=serve,0,9,64,44,69,66,29,44,44,11,25,67,6,9,10,65,43,66,42,29,69,53,72,135,58,40,69,35,23,66,47,63,135,,,7,5,S694,D776
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS019,R32,01:15:00,,F,2,G725,"6-2,6-1",S. Giraldo,K. Beck,,,COL,SVK,6-2,6-1,,,,01:15:00,A,S. Giraldo,K. Beck,COL,SVK,,,280,/en/stats/leaderboard?page=serve,1,6,38,19,50,79,15,19,58,18,31,100,2,2,7,178,/en/stats/leaderboard?page=serve,5,1,48,30,62,50,15,30,47,15,32,50,5,10,8,66,33,50,52,32,62,58,65,112,48,30,62,34,17,50,42,47,112,,,,,G725,B804
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS020,R32,01:38:00,,F,2,R485,"7-5,7-6(8)",A. Roddick,S. Querrey,,,USA,USA,7-5,7-6(8),,,,01:38:00,A,A. Roddick,S. Querrey,USA,USA,,,333,/en/stats/leaderboard?page=serve,1,16,76,53,70,89,47,53,53,9,17,100,1,1,12,296,/en/stats/leaderboard?page=serve,1,13,61,47,77,79,37,47,53,16,30,50,1,2,12,80,56,70,31,24,77,54,80,147,69,53,77,20,14,70,46,67,147,,,8,6,R485,Q927
328,2010,Basel,500,2010-11-01T00:00:00,2010-11-07T00:00:00,Hard,32,1225000,€,MS021,R32,01:14:00,,F,2,G806,"7-5,6-2",A. Golubev,X. Malisse,,,KAZ,BEL,7-5,6-2,,,,01:14:00,A,A. Golubev,X. Malisse,KAZ,BEL,,,286,/en/stats/leaderboard?page=serve,1,3,52,27,52,70,19,27,72,18,25,0,0,1,10,219,/en/stats/leaderboard?page=serve,5,4,59,38,64,63,24,38,38,10,26,50,4,8,10,71,37,52,47,30,64,58,67,116,53,34,64,29,15,52,42,49,116,,,,,G806,M680
