event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set5_winner,tiebreak_set5_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS001,F,03:52:00,,F,5,K293,"6-4,5-7,6-4,5-7,7-6(7)",G. Kuerten,M. Safin,,,BRA,RUS,6-4,5-7,6-4,5-7,7-6(7),03:52:00,7,3,259,/en/stats/leaderboard?page=serve,1,7,52,86,165,74,64,86,52,41,79,36,4,11,28,255,/en/stats/leaderboard?page=serve,2,13,53,94,177,70,66,94,46,38,83,36,4,11,28,64,105,165,41,73,177,52,178,342,59,104,177,36,60,165,48,164,342,A,,,,,,,G. Kuerten,M. Safin,K293,S741,BRA,RUS,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS002,SF,01:07:00,,F,2,K293,"6-3,6-3",G. Kuerten,A. Pavel,,,BRA,ROU,6-3,6-3,,,,01:07:00,,,227,/en/stats/leaderboard?page=serve,0,4,64,34,53,62,21,34,42,8,19,43,3,7,9,177,/en/stats/leaderboard?page=serve,2,1,78,47,60,40,19,47,38,5,13,30,3,10,9,55,29,53,60,36,60,58,65,113,40,24,60,45,24,53,42,48,113,A,,,,,,,G. Kuerten,A. Pavel,K293,P280,BRA,ROU,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS003,SF,01:31:00,,F,2,S741,"7-6(10),6-2",M. Safin,M. Rios,,,RUS,CHI,7-6(10),6-2,,,,01:31:00,,,282,/en/stats/leaderboard?page=serve,3,6,47,33,70,91,30,33,51,19,37,75,3,4,10,248,/en/stats/leaderboard?page=serve,2,4,64,55,86,60,33,55,52,16,31,57,4,7,10,70,49,70,43,37,86,55,86,156,57,49,86,30,21,70,45,70,156,A,10,8,,,,,M. Safin,M. Rios,S741,R286,RUS,CHI,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS004,QF,01:51:00,,F,2,P280,"7-5,6-4",A. Pavel,M. Zabaleta,,,ROU,ARG,7-5,6-4,,,,01:51:00,,,246,/en/stats/leaderboard?page=serve,0,1,72,56,78,55,31,56,55,12,22,60,6,10,11,198,/en/stats/leaderboard?page=serve,3,5,55,40,73,60,24,40,36,12,33,50,6,12,11,55,43,78,51,37,73,53,80,151,49,36,73,45,35,78,47,71,151,A,,,,,,,A. Pavel,M. Zabaleta,P280,Z073,ROU,ARG,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS005,QF,01:09:00,,F,2,K293,"6-4,6-2",G. Kuerten,M. Norman,,,BRA,SWE,6-4,6-2,,,,01:09:00,,,259,/en/stats/leaderboard?page=serve,2,2,57,29,51,66,19,29,59,13,22,33,1,3,9,199,/en/stats/leaderboard?page=serve,0,0,60,32,53,47,15,32,48,10,21,38,3,8,9,63,32,51,53,28,53,58,60,104,47,25,53,37,19,51,42,44,104,A,,,,,,,G. Kuerten,M. Norman,K293,N250,BRA,SWE,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS006,QF,02:07:00,,F,3,S741,"7-6(7),4-6,6-3",M. Safin,C. Pioline,,,RUS,FRA,7-6(7),4-6,6-3,,,02:07:00,,,288,/en/stats/leaderboard?page=serve,2,11,54,61,114,77,47,61,55,29,53,50,1,2,16,299,/en/stats/leaderboard?page=serve,2,6,63,59,93,71,42,59,68,23,34,50,1,2,15,67,76,114,30,28,93,50,104,207,70,65,93,33,38,114,50,103,207,A,7,4,,,,,M. Safin,C. Pioline,S741,P226,RUS,FRA,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS007,QF,01:20:00,,F,2,R286,"6-4,6-3",M. Rios,F. Clavet,,,CHI,ESP,6-4,6-3,,,,01:20:00,,,272,/en/stats/leaderboard?page=serve,0,4,52,28,54,86,24,28,50,13,26,50,2,4,10,214,/en/stats/leaderboard?page=serve,2,1,50,31,62,55,17,31,55,17,31,56,5,9,9,69,37,54,45,28,62,56,65,116,55,34,62,31,17,54,44,51,116,A,,,,,,,M. Rios,F. Clavet,R286,C252,CHI,ESP,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS008,R16,01:16:00,,F,2,P280,"6-3,7-6(8)",A. Pavel,A. Di Pasquale,,,ROU,FRA,6-3,7-6(8),,,,01:16:00,,,299,/en/stats/leaderboard?page=serve,0,2,81,46,57,63,29,46,73,8,11,0,0,2,10,241,/en/stats/leaderboard?page=serve,1,1,70,47,67,53,25,47,55,11,20,20,1,5,11,65,37,57,46,31,67,55,68,124,54,36,67,35,20,57,45,56,124,A,,,8,6,,,A. Pavel,A. Di Pasquale,P280,D357,ROU,FRA,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS009,R16,01:59:00,,F,2,Z073,"7-5,6-3",M. Zabaleta,T. Henman,,,ARG,GBR,7-5,6-3,,,,01:59:00,,,242,/en/stats/leaderboard?page=serve,2,2,57,44,77,61,27,44,52,17,33,63,5,8,11,202,/en/stats/leaderboard?page=serve,3,3,51,35,69,54,19,35,47,16,34,55,6,11,10,57,44,77,49,34,69,53,78,146,51,35,69,43,33,77,47,68,146,A,,,,,,,M. Zabaleta,T. Henman,Z073,H336,ARG,GBR,,
414,2000,ATP Masters 1000 Hamburg,1000,2000-05-15T00:00:00,2000-05-21T00:00:00,Clay,64,2450000,$,MS010,R16,01:34:00,,F,3,N250,"3-6,6-1,6-4",M. Norman,Y. El Aynaoui,,,SWE,MAR,3-6,6-1,6-4,,,01:34:00,,,293,/en/stats/leaderboard?page=serve,0,7,65,47,72,81,38,47,56,14,25,60,3,5,13,254,/en/stats/leaderboard?page=serve,1,7,66,48,73,65,31,48,48,12,25,20,1,5,13,72,52,72,41,30,73,57,82,145,59,43,73,28,20,72,43,63,145,A,,,,,,,M. Norman,Y. El Aynaoui,N250,E121,SWE,MAR,,
