event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS001,F,02:01:00,,F,2,C433,"7-6(7),6-2",G. Canas,J. Ferrero,,,ARG,ESP,7-6(7),6-2,,,,02:01:00,A,G. Canas,J. Ferrero,ARG,ESP,,,7.0,4.0,277,/en/stats/leaderboard?page=serve,3,5,53,38,72,82,31,38,50,17,34,80,4,5,10,265,/en/stats/leaderboard?page=serve,1,1,75,49,65,57,28,49,63,10,16,50,3,6,10,67,48,72,42,27,65,55,75,137,58,38,65,33,24,72,45,62,137,,,C433,F316
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS002,SF,01:32:00,,F,2,F316,"6-2,6-4",J. Ferrero,F. Saretta,,,ESP,BRA,6-2,6-4,,,,01:32:00,A,J. Ferrero,F. Saretta,ESP,BRA,,,,,283,/en/stats/leaderboard?page=serve,2,1,69,46,67,65,30,46,62,13,21,80,4,5,9,212,/en/stats/leaderboard?page=serve,3,2,67,36,54,69,25,36,22,4,18,43,3,7,9,64,43,67,46,25,54,56,68,121,54,29,54,36,24,67,44,53,121,,,F316,S876
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS003,SF,02:03:00,,F,2,C433,"7-6(8),6-1",G. Canas,J. Chela,,,ARG,ARG,7-6(8),6-1,,,,02:03:00,A,G. Canas,J. Chela,ARG,ARG,,,8.0,6.0,249,/en/stats/leaderboard?page=serve,0,2,55,36,66,75,27,36,40,12,30,60,3,5,9,192,/en/stats/leaderboard?page=serve,4,2,45,35,77,54,19,35,45,19,42,0,0,5,10,59,39,66,51,39,77,55,78,143,49,38,77,41,27,66,45,65,143,,,C433,C514
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS004,QF,01:50:00,,F,3,F316,"5-7,6-2,6-2",J. Ferrero,P. Starace,,,ESP,ITA,5-7,6-2,6-2,,,01:50:00,A,J. Ferrero,P. Starace,ESP,ITA,,,,,307,/en/stats/leaderboard?page=serve,0,0,75,51,68,76,39,51,71,12,17,60,3,5,14,235,/en/stats/leaderboard?page=serve,0,2,66,52,79,62,32,52,41,11,27,58,7,12,14,75,51,68,46,36,79,59,87,147,54,43,79,25,17,68,41,60,147,,,F316,S843
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS005,QF,01:27:00,,F,2,S876,"6-4,6-4",F. Saretta,N. Almagro,,,BRA,ESP,6-4,6-4,,,,01:27:00,A,F. Saretta,N. Almagro,BRA,ESP,,,,,285,/en/stats/leaderboard?page=serve,1,1,69,47,68,74,35,47,52,11,21,83,5,6,10,262,/en/stats/leaderboard?page=serve,3,1,70,44,63,66,29,44,58,11,19,25,1,4,10,68,46,68,37,23,63,53,69,131,63,40,63,32,22,68,47,62,131,,,S876,A479
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS006,QF,02:07:00,,F,3,C514,"6-4,2-6,7-5",J. Chela,J. Monaco,,,ARG,ARG,6-4,2-6,7-5,,,02:07:00,A,J. Chela,J. Monaco,ARG,ARG,,,,,258,/en/stats/leaderboard?page=serve,5,3,55,46,84,80,37,46,45,17,38,25,1,4,15,278,/en/stats/leaderboard?page=serve,2,5,73,69,94,70,48,69,52,13,25,57,4,7,15,64,54,84,35,33,94,49,87,178,65,61,94,36,30,84,51,91,178,,,C514,MA21
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS007,QF,01:25:00,,F,2,C433,"7-6(7),6-1",G. Canas,A. Calleri,,,ARG,ARG,7-6(7),6-1,,,,01:25:00,A,G. Canas,A. Calleri,ARG,ARG,,,7.0,3.0,297,/en/stats/leaderboard?page=serve,3,4,58,29,50,83,24,29,67,14,21,0,0,1,9,222,/en/stats/leaderboard?page=serve,5,5,51,31,61,68,21,31,43,13,30,20,1,5,10,76,38,50,44,27,61,59,65,111,56,34,61,24,12,50,41,46,111,,,C433,C478
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS008,R16,01:41:00,,F,2,F316,"6-2,6-4",J. Ferrero,N. Devilder,,,ESP,FRA,6-2,6-4,,,,01:41:00,A,J. Ferrero,N. Devilder,ESP,FRA,,,,,276,/en/stats/leaderboard?page=serve,1,4,70,45,64,73,33,45,42,8,19,92,11,12,9,208,/en/stats/leaderboard?page=serve,2,1,54,39,72,67,26,39,33,11,33,67,8,12,9,64,41,64,49,35,72,56,76,136,51,37,72,36,23,64,44,60,136,,,F316,D469
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS009,R16,01:37:00,,F,2,S843,"7-5,6-3",P. Starace,M. Vassallo Arguello,,,ITA,ARG,7-5,6-3,,,,01:37:00,A,P. Starace,M. Vassallo Arguello,ITA,ARG,,,,,271,/en/stats/leaderboard?page=serve,3,0,70,42,60,79,33,42,44,8,18,0,0,2,11,218,/en/stats/leaderboard?page=serve,3,2,53,34,64,56,19,34,50,15,30,43,3,7,10,68,41,60,47,30,64,57,71,124,53,34,64,32,19,60,43,53,124,,,S843,V258
533,2007,Costa do Sauipe,WS,2007-02-12T00:00:00,2007-02-18T00:00:00,Clay,32,431000,$,MS010,R16,00:59:00,,F,2,A479,"6-3,6-3",N. Almagro,L. Dlouhy,,,ESP,CZE,6-3,6-3,,,,00:59:00,A,N. Almagro,L. Dlouhy,ESP,CZE,,,,,301,/en/stats/leaderboard?page=serve,5,8,75,40,53,85,34,40,38,5,13,100,2,2,9,238,/en/stats/leaderboard?page=serve,2,5,60,32,53,66,21,32,43,9,21,50,3,6,9,74,39,53,43,23,53,58,62,106,57,30,53,26,14,53,42,44,106,,,A479,D487
