event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS011,R16,01:47:00,,F,3,B487,"4-6,6-3,7-6(7)",J. Balcells,F. Clavet,,,ESP,ESP,4-6,6-3,7-6(7),,,01:47:00,287,/en/stats/leaderboard?page=serve,8,10,66,69,104,83,57,69,43,15,35,86,6,7,16,299,/en/stats/leaderboard?page=serve,3,3,65,61,94,74,45,61,67,22,33,80,4,5,15,69,72,104,29,27,94,50,99,198,71,67,94,31,32,104,50,99,198,A,,,7,5,,,,,J. Balcells,F. Clavet,B487,C252,ESP,ESP,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS012,R16,01:35:00,,F,3,Z073,"3-6,6-3,6-4",M. Zabaleta,M. Puerta,,,ARG,ARG,3-6,6-3,6-4,,,01:35:00,284,/en/stats/leaderboard?page=serve,7,13,57,42,74,83,35,42,53,17,32,50,2,4,14,264,/en/stats/leaderboard?page=serve,3,4,65,53,82,75,40,53,45,13,29,50,3,6,14,70,52,74,35,29,82,52,81,156,65,53,82,30,22,74,48,75,156,A,,,,,,,,,M. Zabaleta,M. Puerta,Z073,P372,ARG,ARG,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS013,R16,00:36:00,,F,2,H256,"6-2,2-0",M. Hadad,X. Malisse,,,COL,BEL,6-2,2-0,,,,00:36:00,259,/en/stats/leaderboard?page=serve,2,0,59,20,34,65,13,20,57,8,14,67,2,3,5,150,/en/stats/leaderboard?page=serve,6,1,54,15,28,53,8,15,15,2,13,0,0,4,6,62,21,34,64,18,28,63,39,62,36,10,28,38,13,34,37,23,62,A,,,,,,,,,M. Hadad,X. Malisse,H256,M680,COL,BEL,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS014,R16,01:12:00,,F,2,S480,"6-4,7-5",D. Sanguinetti,J. Marin,,,ITA,CRC,6-4,7-5,,,,01:12:00,270,/en/stats/leaderboard?page=serve,3,5,51,30,59,77,23,30,59,17,29,33,1,3,11,227,/en/stats/leaderboard?page=serve,5,2,45,32,71,78,25,32,44,17,39,50,4,8,11,68,40,59,41,29,71,53,69,130,59,42,71,32,19,59,47,61,130,A,,,,,,,,,D. Sanguinetti,J. Marin,S480,M578,ITA,CRC,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS015,R16,00:58:00,,F,2,N254,"6-3,6-2",J. Novak,L. Morejon,,,CZE,ECU,6-3,6-2,,,,00:58:00,309,/en/stats/leaderboard?page=serve,,10,74,40,54,73,29,40,64,9,14,75,3,4,9,202,/en/stats/leaderboard?page=serve,,1,65,33,51,64,21,33,22,4,18,50,4,8,8,70,38,54,51,26,51,61,64,105,49,25,51,30,16,54,39,41,105,A,,,,,,,False,False,J. Novak,L. Morejon,N254,M506,CZE,ECU,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS016,R32,01:15:00,,F,2,M535,"6-4,6-2",F. Mantilla,G. Canas,,,ESP,ARG,6-4,6-2,,,,01:15:00,290,/en/stats/leaderboard?page=serve,4,3,60,32,53,81,26,32,62,13,21,,0,,9,238,/en/stats/leaderboard?page=serve,3,4,49,25,51,76,19,25,46,12,26,57,4,7,9,74,39,53,39,20,51,57,59,104,61,31,51,26,14,53,43,45,104,A,,,,,,,,,F. Mantilla,G. Canas,M535,C433,ESP,ARG,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS017,R32,00:49:00,,F,2,C243,"6-1,6-3",J. Courier,M. Rodriguez,,,USA,ARG,6-1,6-3,,,,00:49:00,228,/en/stats/leaderboard?page=serve,1,4,58,22,38,86,19,22,81,13,16,0,0,,8,209,/en/stats/leaderboard?page=serve,1,6,74,32,43,53,17,32,27,3,11,20,1,5,8,84,32,38,53,23,43,68,55,81,47,20,43,16,6,38,32,26,81,A,,,,,,,,,J. Courier,M. Rodriguez,C243,R251,USA,ARG,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS018,R32,01:02:00,,F,2,M443,"6-2,6-3",F. Meligeni,N. Massu,,,BRA,CHI,6-2,6-3,,,,01:02:00,246,/en/stats/leaderboard?page=serve,1,1,63,31,49,74,23,31,72,13,18,,0,,8,218,/en/stats/leaderboard?page=serve,2,3,62,34,55,71,24,34,29,6,21,50,4,8,9,73,36,49,45,25,55,59,61,104,55,30,55,27,13,49,41,43,104,A,,,,,,,,,F. Meligeni,N. Massu,M443,M655,BRA,CHI,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS019,R32,00:51:00,,F,2,D316,"6-4,6-3",R. Delgado,D. Hrbaty,,,PAR,SVK,6-4,6-3,,,,00:51:00,223,/en/stats/leaderboard?page=serve,,12,56,28,50,96,27,28,59,13,22,0,0,,10,256,/en/stats/leaderboard?page=serve,7,7,50,24,48,83,20,24,46,11,24,0,0,2,9,80,40,50,35,17,48,58,57,98,65,31,48,20,10,50,42,41,98,A,,,,,,,False,,R. Delgado,D. Hrbaty,D316,H377,PAR,SVK,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS020,R32,01:47:00,,F,3,A272,"6-4,3-6,6-1",J. Alonso,A. Sa,,,ESP,BRA,6-4,3-6,6-1,,,01:47:00,264,/en/stats/leaderboard?page=serve,6,5,53,44,83,77,34,44,51,20,39,60,3,5,13,237,/en/stats/leaderboard?page=serve,6,8,51,53,104,66,35,53,49,25,51,67,8,12,13,65,54,83,42,44,104,52,98,187,58,60,104,35,29,83,48,89,187,A,,,,,,,,,J. Alonso,A. Sa,A272,S604,ESP,BRA,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS021,R32,01:17:00,,F,2,S545,"6-2,6-4",S. Sargsian,L. Arnold Ker,,,ARM,ARG,6-2,6-4,,,,01:17:00,272,/en/stats/leaderboard?page=serve,1,2,76,48,63,58,28,48,60,9,15,60,3,5,9,192,/en/stats/leaderboard?page=serve,7,4,52,28,54,64,18,28,35,9,26,55,6,11,9,59,37,63,50,27,54,55,64,117,50,27,54,41,26,63,45,53,117,A,,,,,,,,,S. Sargsian,L. Arnold Ker,S545,A228,ARM,ARG,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS022,R32,01:18:00,,F,2,B487,"6-3,7-6(7)",J. Balcells,N. Lapentti,,,ESP,ECU,6-3,7-6(7),,,,01:18:00,277,/en/stats/leaderboard?page=serve,2,6,63,45,72,73,33,45,67,18,27,,0,,10,265,/en/stats/leaderboard?page=serve,6,3,68,49,72,71,35,49,48,11,23,71,5,7,11,71,51,72,36,26,72,53,77,144,64,46,72,29,21,72,47,67,144,A,,,,,7,2,,,J. Balcells,N. Lapentti,B487,L290,ESP,ECU,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS023,R32,00:59:00,,F,2,C252,"6-4,6-2",F. Clavet,K. Alami,,,ESP,MAR,6-4,6-2,,,,00:59:00,301,/en/stats/leaderboard?page=serve,1,2,70,32,46,78,25,32,64,9,14,0,0,1,9,209,/en/stats/leaderboard?page=serve,4,5,43,25,58,68,17,25,42,14,33,50,4,8,9,74,34,46,47,27,58,59,61,104,53,31,58,26,12,46,41,43,104,A,,,,,,,,,F. Clavet,K. Alami,C252,A203,ESP,MAR,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS024,R32,00:52:00,,F,2,P372,"6-1,6-3",M. Puerta,S. Campbell,,,ARG,USA,6-1,6-3,,,,00:52:00,209,/en/stats/leaderboard?page=serve,1,2,54,22,41,86,19,22,68,13,19,0,0,,8,204,/en/stats/leaderboard?page=serve,4,3,57,26,46,73,19,26,25,5,20,50,4,8,8,78,32,41,48,22,46,62,54,87,52,24,46,22,9,41,38,33,87,A,,,,,,,,,M. Puerta,S. Campbell,P372,C355,ARG,USA,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS025,R32,01:27:00,,F,2,Z073,"6-4,6-4",M. Zabaleta,F. Vicente,,,ARG,ESP,6-4,6-4,,,,01:27:00,268,/en/stats/leaderboard?page=serve,4,1,37,22,60,91,20,22,53,20,38,75,3,4,10,230,/en/stats/leaderboard?page=serve,9,3,59,44,74,64,28,44,43,13,30,70,7,10,10,67,40,60,45,33,74,54,73,134,55,41,74,33,20,60,46,61,134,A,,,,,,,,,M. Zabaleta,F. Vicente,Z073,V195,ARG,ESP,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS026,R32,00:50:00,,F,2,H256,"6-2,6-0",M. Hadad,R. Schlachter,,,COL,BRA,6-2,6-0,,,,00:50:00,269,/en/stats/leaderboard?page=serve,2,2,49,21,43,76,16,21,59,13,22,80,4,5,7,142,/en/stats/leaderboard?page=serve,1,0,51,25,49,40,10,25,38,9,24,57,8,14,7,67,29,43,61,30,49,64,59,92,39,19,49,33,14,43,36,33,92,A,,,,,,,,,M. Hadad,R. Schlachter,H256,S699,COL,BRA,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS027,R32,01:00:00,,F,2,M680,"7-5,6-1",X. Malisse,T. Muster,,,BEL,AUT,7-5,6-1,,,,01:00:00,284,/en/stats/leaderboard?page=serve,,6,54,33,61,88,29,33,46,13,28,67,2,3,10,224,/en/stats/leaderboard?page=serve,2,2,71,44,62,59,26,44,39,7,18,60,6,10,9,69,42,61,47,29,62,58,71,123,53,33,62,31,19,61,42,52,123,A,,,,,,,False,,X. Malisse,T. Muster,M680,M099,BEL,AUT,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS028,R32,01:12:00,,F,2,S480,"7-6(8),6-3",D. Sanguinetti,F. Squillari,,,ITA,ARG,7-6(8),6-3,,,,01:12:00,270,/en/stats/leaderboard?page=serve,3,3,72,52,72,67,35,52,50,10,20,33,1,3,11,237,/en/stats/leaderboard?page=serve,7,2,53,35,66,71,25,35,48,15,31,57,4,7,10,63,45,72,39,26,66,51,71,138,61,40,66,38,27,72,49,67,138,A,8,6,,,,,,,D. Sanguinetti,F. Squillari,S480,S568,ITA,ARG,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS029,R32,00:56:00,,F,2,M578,"6-3,6-3",J. Marin,D. van Scheppingen,,,CRC,NED,6-3,6-3,,,,00:56:00,273,/en/stats/leaderboard?page=serve,5,8,43,23,54,91,21,23,48,15,31,80,4,5,9,223,/en/stats/leaderboard?page=serve,3,0,63,29,46,55,16,29,53,9,17,56,5,9,9,67,36,54,46,21,46,57,57,100,54,25,46,33,18,54,43,43,100,A,,,,,,,,,J. Marin,D. van Scheppingen,M578,S559,CRC,NED,,
359,1998,Bogota,WS,1998-11-02T00:00:00,1998-11-08T00:00:00,Clay,32,315000,$,MS031,R32,00:48:00,,F,2,N254,"6-2,6-2",J. Novak,A. Berasategui,,,CZE,ESP,6-2,6-2,,,,00:48:00,319,/en/stats/leaderboard?page=serve,1,2,77,34,44,76,26,34,90,9,10,,0,,8,204,/en/stats/leaderboard?page=serve,7,1,68,39,57,59,23,39,33,6,18,50,4,8,8,80,35,44,49,28,57,62,63,101,51,29,57,20,9,44,38,38,101,A,,,,,,,,,J. Novak,A. Berasategui,N254,B428,CZE,ESP,,
