event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS001,F,02:28:00,,F,3,MC10,"6-4,4-6,6-2",A. Murray,S. Wawrinka,,,GBR,SUI,6-4,4-6,6-2,,,02:28:00,A,A. Murray,S. Wawrinka,GBR,SUI,,,254,/en/stats/leaderboard?page=serve,5,4,56,51,91,71,36,51,50,20,40,40,2,5,14,257,/en/stats/leaderboard?page=serve,3,6,76,77,101,51,39,77,63,15,24,62,8,13,14,62,56,91,47,47,101,54,103,192,53,54,101,38,35,91,46,89,192,,,,,,,MC10,W367
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS002,SF,01:23:00,,F,2,MC10,"6-4,6-3",A. Murray,N. Davydenko,,,GBR,RUS,6-4,6-3,,,,01:23:00,A,A. Murray,N. Davydenko,GBR,RUS,,,295,/en/stats/leaderboard?page=serve,1,2,55,28,51,75,21,28,74,17,23,0,0,1,10,242,/en/stats/leaderboard?page=serve,2,1,67,38,57,63,24,38,47,9,19,67,6,9,9,75,38,51,42,24,57,57,62,108,58,33,57,25,13,51,43,46,108,,,,,,,MC10,D402
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS003,SF,01:32:00,,F,2,W367,"7-6(7),6-4",S. Wawrinka,I. Ljubicic,,,SUI,CRO,7-6(7),6-4,,,,01:32:00,A,S. Wawrinka,I. Ljubicic,SUI,CRO,,,322,/en/stats/leaderboard?page=serve,4,8,59,34,58,88,30,34,71,17,24,0,0,0,11,289,/en/stats/leaderboard?page=serve,2,8,71,45,63,78,35,45,44,8,18,50,1,2,11,81,47,58,32,20,63,55,67,121,68,43,63,19,11,58,45,54,121,7.0,1.0,,,,,W367,L360
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS004,QF,01:46:00,,F,2,D402,"7-5,6-3",N. Davydenko,D. Tursunov,,,RUS,RUS,7-5,6-3,,,,01:46:00,A,N. Davydenko,D. Tursunov,RUS,RUS,,,258,/en/stats/leaderboard?page=serve,4,5,72,46,64,65,30,46,50,9,18,67,6,9,10,194,/en/stats/leaderboard?page=serve,3,3,54,44,81,57,25,44,38,14,37,40,4,10,11,61,39,64,52,42,81,56,81,145,48,39,81,39,25,64,44,64,145,,,,,,,D402,T315
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS005,QF,01:28:00,,F,2,MC10,"7-6(7),6-0",A. Murray,T. Johansson,,,GBR,SWE,7-6(7),6-0,,,,01:28:00,A,A. Murray,T. Johansson,GBR,SWE,,,328,/en/stats/leaderboard?page=serve,2,11,64,35,55,80,28,35,75,15,20,0,0,0,9,246,/en/stats/leaderboard?page=serve,2,2,72,44,61,55,24,44,53,9,17,40,2,5,9,78,43,55,46,28,61,61,71,116,54,33,61,22,12,55,39,45,116,7.0,4.0,,,,,MC10,J129
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS006,QF,02:16:00,,F,3,L360,"6-3,6-7(4),6-3",I. Ljubicic,P. Kohlschreiber,,,CRO,GER,6-3,6-7(4),6-3,,,02:16:00,A,I. Ljubicic,P. Kohlschreiber,CRO,GER,,,301,/en/stats/leaderboard?page=serve,2,14,68,67,99,81,54,67,47,15,32,83,5,6,16,262,/en/stats/leaderboard?page=serve,2,5,61,52,85,81,42,52,39,13,33,50,3,6,14,70,69,99,35,30,85,54,99,184,65,55,85,30,30,99,46,85,184,,,4.0,7.0,,,L360,K435
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS007,QF,01:05:00,,F,2,W367,"6-3,6-0",S. Wawrinka,A. Calleri,,,SUI,ARG,6-3,6-0,,,,01:05:00,A,S. Wawrinka,A. Calleri,SUI,ARG,,,325,/en/stats/leaderboard?page=serve,0,4,59,23,39,87,20,23,75,12,16,0,0,0,8,185,/en/stats/leaderboard?page=serve,3,2,47,28,59,68,19,28,29,9,31,56,5,9,7,82,32,39,53,31,59,64,63,98,47,28,59,18,7,39,36,35,98,,,,,,,W367,C478
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS008,R16,01:13:00,,F,2,D402,"6-3,6-3",N. Davydenko,F. Santoro,,,RUS,FRA,6-3,6-3,,,,01:13:00,A,N. Davydenko,F. Santoro,RUS,FRA,,,299,/en/stats/leaderboard?page=serve,2,1,63,36,57,75,27,36,62,13,21,100,2,2,9,236,/en/stats/leaderboard?page=serve,2,0,53,25,47,60,15,25,59,13,22,50,3,6,9,70,40,57,40,19,47,57,59,104,60,28,47,30,17,57,43,45,104,,,,,,,D402,S424
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS010,R16,01:34:00,,F,3,MC10,"1-6,6-0,6-1",A. Murray,R. Schuettler,,,GBR,GER,1-6,6-0,6-1,,,01:34:00,A,A. Murray,R. Schuettler,GBR,GER,,,257,/en/stats/leaderboard?page=serve,2,5,60,44,73,73,32,44,41,12,29,67,4,6,10,214,/en/stats/leaderboard?page=serve,1,0,56,28,50,54,15,28,55,12,22,38,3,8,10,60,44,73,46,23,50,54,67,123,54,27,50,40,29,73,46,56,123,,,,,,,MC10,S636
451,2008,Doha,WS,2007-12-31T00:00:00,2008-01-06T00:00:00,Hard,32,1024000,$,MS011,R16,01:32:00,,F,2,J129,"6-3,7-5",T. Johansson,M. Berrer,,,SWE,GER,6-3,7-5,,,,01:32:00,A,T. Johansson,M. Berrer,SWE,GER,,,299,/en/stats/leaderboard?page=serve,0,3,71,56,79,77,43,56,48,11,23,100,6,6,11,267,/en/stats/leaderboard?page=serve,5,6,60,39,65,72,28,39,54,14,26,67,4,6,10,68,54,79,35,23,65,53,77,144,65,42,65,32,25,79,47,67,144,,,,,,,J129,B678
