event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS011,R16,01:25:00,,F,3,F041,"6-4,3-6,6-1",J. Frana,C. Steeb,,,ARG,GER,6-4,3-6,6-1,,,01:25:00,,,305,/en/stats/leaderboard?page=serve,1,10,65,47,72,83,39,47,56,14,25,75,3,4,13,265,/en/stats/leaderboard?page=serve,,1,70,57,82,70,40,57,48,12,25,40,2,5,13,74,53,72,37,30,82,54,83,154,63,52,82,26,19,72,46,71,154,A,,False,,,,,J. Frana,C. Steeb,F041,S080,ARG,GER,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS012,R16,01:32:00,,F,2,H191,"7-5,7-6(7)",H. Holm,J. Renzenbrink,,,SWE,GER,7-5,7-6(7),,,,01:32:00,,,288,/en/stats/leaderboard?page=serve,7,6,63,47,75,81,38,47,54,15,28,0,0,1,12,270,/en/stats/leaderboard?page=serve,8,2,65,53,81,74,39,53,54,15,28,75,6,8,12,71,53,75,33,27,81,51,80,156,67,54,81,29,22,75,49,76,156,A,,,7,3,,,H. Holm,J. Renzenbrink,H191,R273,SWE,GER,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS013,R16,01:12:00,,F,2,D214,"6-3,6-4",M. Damm,N. Kiefer,,,CZE,GER,6-3,6-4,,,,01:12:00,,,275,/en/stats/leaderboard?page=serve,2,7,60,34,57,74,25,34,48,11,23,67,2,3,9,223,/en/stats/leaderboard?page=serve,1,8,43,22,51,82,18,22,31,9,29,20,1,5,10,63,36,57,47,24,51,56,60,108,53,27,51,37,21,57,44,48,108,A,,,,,,,M. Damm,N. Kiefer,D214,K316,CZE,GER,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS014,R16,01:27:00,,F,3,B397,"6-1,3-6,6-2",B. Black,J. Novak,,,ZIM,CZE,6-1,3-6,6-2,,,01:27:00,,,248,/en/stats/leaderboard?page=serve,4,3,59,48,82,65,31,48,50,17,34,50,3,6,12,220,/en/stats/leaderboard?page=serve,2,4,73,52,71,58,30,52,37,7,19,45,5,11,12,59,48,82,48,34,71,54,82,153,52,37,71,41,34,82,46,71,153,A,,,,,,,B. Black,J. Novak,B397,N254,ZIM,CZE,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS015,R16,01:23:00,,F,3,V141,"2-6,6-3,6-3",D. Vacek,T. Johansson,,,CZE,SWE,2-6,6-3,6-3,,,01:23:00,,,273,/en/stats/leaderboard?page=serve,4,12,68,54,79,81,44,54,32,8,25,50,2,4,13,281,/en/stats/leaderboard?page=serve,2,5,62,43,69,67,29,43,73,19,26,67,6,9,13,66,52,79,30,21,69,49,73,148,70,48,69,34,27,79,51,75,148,A,,,,,,,D. Vacek,T. Johansson,V141,J129,CZE,SWE,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS016,R32,01:15:00,,F,2,K267,"6-2,7-6(8)",Y. Kafelnikov,S. Lareau,,,RUS,CAN,6-2,7-6(8),,,,01:15:00,,,266,/en/stats/leaderboard?page=serve,3,6,61,41,67,76,31,41,46,12,26,60,3,5,10,220,/en/stats/leaderboard?page=serve,5,4,65,40,62,60,24,40,36,8,22,33,2,6,10,64,43,67,48,30,62,57,73,129,52,32,62,36,24,67,43,56,129,A,,,8,6,,,Y. Kafelnikov,S. Lareau,K267,L226,RUS,CAN,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS017,R32,02:01:00,,F,3,W035,"6-3,5-7,6-2",M. Woodforde,A. Cherkasov,,,AUS,RUS,6-3,5-7,6-2,,,02:01:00,,,278,/en/stats/leaderboard?page=serve,2,8,57,50,88,76,38,50,53,20,38,60,3,5,15,239,/en/stats/leaderboard?page=serve,8,2,78,80,102,64,51,80,32,7,22,69,9,13,14,66,58,88,43,44,102,54,102,190,57,58,102,34,30,88,46,88,190,A,,,,,,,M. Woodforde,A. Cherkasov,W035,C260,AUS,RUS,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS018,R32,02:05:00,,F,3,D270,"4-6,7-5,6-3",S. Draper,C. Adams,,,AUS,USA,4-6,7-5,6-3,,,02:05:00,,,295,/en/stats/leaderboard?page=serve,3,8,58,55,95,76,42,55,63,25,40,88,7,8,16,271,/en/stats/leaderboard?page=serve,5,5,60,63,105,75,47,63,50,21,42,75,6,8,15,71,67,95,35,37,105,52,104,200,65,68,105,29,28,95,48,96,200,A,,,,,,,S. Draper,C. Adams,D270,A199,AUS,USA,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS019,R32,02:47:00,,F,3,R237,"6-7(1),7-6(8),7-6(7)",G. Rusedski,G. Forget,,,GBR,FRA,6-7(1),7-6(8),7-6(7),,,02:47:00,1,7,284,/en/stats/leaderboard?page=serve,6,18,54,72,133,78,56,72,52,32,61,67,4,6,18,277,/en/stats/leaderboard?page=serve,6,12,55,74,135,80,59,74,48,29,61,82,9,11,18,66,88,133,35,47,135,50,135,268,65,88,135,34,45,133,50,133,268,A,,,8,6,7,5,G. Rusedski,G. Forget,R237,F035,GBR,FRA,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS020,R32,02:40:00,,F,3,F192,"6-4,6-7(5),6-3",R. Furlan,S. Matsuoka,,,ITA,JPN,6-4,6-7(5),6-3,,,02:40:00,,,266,/en/stats/leaderboard?page=serve,3,2,63,74,118,65,48,74,52,23,44,75,6,8,16,241,/en/stats/leaderboard?page=serve,7,2,60,71,119,65,46,71,48,23,48,67,8,12,15,60,71,118,42,50,119,51,121,237,58,69,119,40,47,118,49,116,237,A,,,5,7,,,R. Furlan,S. Matsuoka,F192,M338,ITA,JPN,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS021,R32,01:11:00,,F,2,K237,"6-1,6-4",K. Kucera,J. Stoltenberg,,,SVK,AUS,6-1,6-4,,,,01:11:00,,,281,/en/stats/leaderboard?page=serve,1,1,62,38,61,66,25,38,65,15,23,67,2,3,9,210,/en/stats/leaderboard?page=serve,1,2,67,35,52,51,18,35,41,7,17,33,2,6,8,66,40,61,52,27,52,59,67,113,48,25,52,34,21,61,41,46,113,A,,,,,,,K. Kucera,J. Stoltenberg,K237,S331,SVK,AUS,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS022,R32,01:45:00,,F,3,S080,"3-6,6-1,7-6(7)",C. Steeb,R. Fromberg,,,GER,AUS,3-6,6-1,7-6(7),,,01:45:00,,,302,/en/stats/leaderboard?page=serve,1,5,63,56,89,79,44,56,64,21,33,88,7,8,14,289,/en/stats/leaderboard?page=serve,4,11,65,53,81,68,36,53,64,18,28,33,1,3,14,73,65,89,33,27,81,54,92,170,67,54,81,27,24,89,46,78,170,A,,,,,7,4,C. Steeb,R. Fromberg,S080,F164,GER,AUS,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS023,R32,02:28:00,,F,3,F041,"7-6(15),6-7(1),6-3",J. Frana,T. Woodbridge,,,ARG,AUS,7-6(15),6-7(1),6-3,,,02:28:00,15,13,293,/en/stats/leaderboard?page=serve,4,11,60,66,110,83,55,66,50,22,44,75,3,4,16,267,/en/stats/leaderboard?page=serve,3,3,63,82,131,71,58,82,51,25,49,70,7,10,17,70,77,110,37,48,131,52,125,241,63,83,131,30,33,110,48,116,241,A,,,1,7,,,J. Frana,T. Woodbridge,F041,W136,ARG,AUS,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS024,R32,02:23:00,,F,3,H191,"6-7(10),6-3,7-6(7)",H. Holm,J. Hlasek,,,SWE,SUI,6-7(10),6-3,7-6(7),,,02:23:00,10,12,271,/en/stats/leaderboard?page=serve,10,12,54,73,134,78,57,73,49,30,61,80,8,10,17,268,/en/stats/leaderboard?page=serve,4,4,64,73,114,64,47,73,59,24,41,50,3,6,16,65,87,134,38,43,114,52,130,248,62,71,114,35,47,134,48,118,248,A,,,,,7,4,H. Holm,J. Hlasek,H191,H025,SWE,SUI,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS025,R32,01:14:00,,F,2,R273,"7-5,3-1",J. Renzenbrink,J. Kroslak,,,GER,SVK,7-5,3-1,,,,01:14:00,,,284,/en/stats/leaderboard?page=serve,3,5,61,30,49,80,24,30,53,10,19,67,2,3,9,239,/en/stats/leaderboard?page=serve,2,0,70,52,74,54,28,52,55,12,22,57,4,7,8,69,34,49,46,34,74,55,68,123,54,40,74,31,15,49,45,55,123,A,,,,,,,J. Renzenbrink,J. Kroslak,R273,K296,GER,SVK,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS026,R32,01:27:00,,F,2,D214,"6-4,6-3",M. Damm,K. Carlsen,,,CZE,DEN,6-4,6-3,,,,01:27:00,,,261,/en/stats/leaderboard?page=serve,3,4,58,37,64,84,31,37,48,13,27,,0,,10,261,/en/stats/leaderboard?page=serve,2,5,58,39,67,69,27,39,54,15,28,75,6,8,9,69,44,64,37,25,67,53,69,131,63,42,67,31,20,64,47,62,131,A,,,,,,,M. Damm,K. Carlsen,D214,C328,CZE,DEN,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS027,R32,00:55:00,,F,2,K316,"6-2,6-1",N. Kiefer,J. Bjorkman,,,GER,SWE,6-2,6-1,,,,00:55:00,,,277,/en/stats/leaderboard?page=serve,1,2,45,21,47,90,19,21,54,14,26,,0,,8,194,/en/stats/leaderboard?page=serve,2,2,56,27,48,63,17,27,33,7,21,50,4,8,7,70,33,47,50,24,48,60,57,95,50,24,48,30,14,47,40,38,95,A,,,,,,,N. Kiefer,J. Bjorkman,K316,B446,GER,SWE,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS028,R32,01:14:00,,F,2,B397,"6-1,7-5",B. Black,H. Gumy,,,ZIM,ARG,6-1,7-5,,,,01:14:00,,,286,/en/stats/leaderboard?page=serve,,2,71,40,56,70,28,40,63,10,16,50,2,4,10,195,/en/stats/leaderboard?page=serve,2,4,63,35,56,57,20,35,29,6,21,17,1,6,9,68,38,56,54,30,56,61,68,112,46,26,56,32,18,56,39,44,112,A,False,,,,,,B. Black,H. Gumy,B397,G247,ZIM,ARG,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS029,R32,01:16:00,,F,2,N254,"6-4,6-4",J. Novak,P. Rafter,,,CZE,AUS,6-4,6-4,,,,01:16:00,,,297,/en/stats/leaderboard?page=serve,2,1,73,46,63,70,32,46,65,11,17,75,3,4,10,249,/en/stats/leaderboard?page=serve,1,6,60,35,58,71,25,35,43,10,23,40,2,5,10,68,43,63,40,23,58,55,66,121,60,35,58,32,20,63,45,55,121,A,,,,,,,J. Novak,P. Rafter,N254,R255,CZE,AUS,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS030,R32,01:32:00,,F,3,J129,"3-6,6-3,6-1",T. Johansson,D. Rikl,,,SWE,CZE,3-6,6-3,6-1,,,01:32:00,,,276,/en/stats/leaderboard?page=serve,2,3,63,47,75,68,32,47,61,17,28,67,4,6,12,227,/en/stats/leaderboard?page=serve,3,5,68,55,81,65,36,55,31,8,26,55,6,11,13,65,49,75,46,37,81,55,86,156,54,44,81,35,26,75,45,70,156,A,,,,,,,T. Johansson,D. Rikl,J129,R203,SWE,CZE,,
7308,1996,Adelaide,GP,1996-01-01T00:00:00,1996-01-07T00:00:00,Hard,32,303000,$,MS031,R32,02:08:00,,F,3,V141,"4-6,6-4,7-6(7)",D. Vacek,S. Pescosolido,,,CZE,ITA,4-6,6-4,7-6(7),,,02:08:00,,,273,/en/stats/leaderboard?page=serve,5,8,63,65,103,68,44,65,58,22,38,63,5,8,16,266,/en/stats/leaderboard?page=serve,5,9,58,59,102,76,45,59,47,20,43,63,5,8,16,64,66,103,36,37,102,50,103,205,64,65,102,36,37,103,50,102,205,A,,,,,7,4,D. Vacek,S. Pescosolido,V141,P235,CZE,ITA,,
