event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS001,F,02:00:00,,F,2,C977,"6-4,7-6(7)",M. Cilic,S. Devvarman,,,CRO,IND,6-4,7-6(7),,,,02:00:00,A,M. Cilic,S. Devvarman,CRO,IND,,,7.0,3.0,283,/en/stats/leaderboard?page=serve,1,9,52,42,81,74,31,42,59,23,39,90,9,10,11,256,/en/stats/leaderboard?page=serve,3,1,58,41,71,76,31,41,43,13,30,50,2,4,11,67,54,81,38,27,71,53,81,152,62,44,71,33,27,81,47,71,152,,,C977,D616
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS002,SF,01:12:00,,F,2,C977,"6-4,6-3",M. Cilic,M. Granollers,,,CRO,ESP,6-4,6-3,,,,01:12:00,A,M. Cilic,M. Granollers,CRO,ESP,,,,,297,/en/stats/leaderboard?page=serve,1,6,57,25,44,84,21,25,63,12,19,0,0,1,9,237,/en/stats/leaderboard?page=serve,0,2,63,37,59,62,23,37,50,11,22,20,1,5,10,75,33,44,42,25,59,56,58,103,58,34,59,25,11,44,44,45,103,,,C977,G710
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS004,QF,02:00:00,,F,3,G710,"7-5,2-6,6-4",M. Granollers,L. Dlouhy,,,ESP,CZE,7-5,2-6,6-4,,,02:00:00,A,M. Granollers,L. Dlouhy,ESP,CZE,,,,,257,/en/stats/leaderboard?page=serve,3,3,51,45,88,82,37,45,44,19,43,0,0,3,15,263,/en/stats/leaderboard?page=serve,5,3,62,56,90,73,41,56,50,17,34,57,4,7,15,64,56,88,36,32,90,49,88,178,64,58,90,36,32,88,51,90,178,,,G710,D487
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS005,QF,02:01:00,,F,3,C977,"6-4,0-6,6-4",M. Cilic,J. Tipsarevic,,,CRO,SRB,6-4,0-6,6-4,,,02:01:00,A,M. Cilic,J. Tipsarevic,CRO,SRB,,,,,262,/en/stats/leaderboard?page=serve,4,10,58,50,86,78,39,50,44,16,36,75,9,12,13,279,/en/stats/leaderboard?page=serve,3,1,68,55,81,71,39,55,58,15,26,50,2,4,13,64,55,86,33,27,81,49,82,167,67,54,81,36,31,86,51,85,167,,,C977,T742
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS006,QF,01:26:00,,F,2,D616,"7-6(7),6-4",S. Devvarman,I. Karlovic,,,IND,CRO,7-6(7),6-4,,,,01:26:00,A,S. Devvarman,I. Karlovic,IND,CRO,,,,,330,/en/stats/leaderboard?page=serve,1,7,71,47,66,79,37,47,74,14,19,0,0,0,11,315,/en/stats/leaderboard?page=serve,0,10,75,45,60,87,39,45,53,8,15,50,1,2,11,77,51,66,22,13,60,51,64,126,78,47,60,23,15,66,49,62,126,7.0,4.0,D616,K336
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS007,QF,01:37:00,,F,2,S636,"6-2,7-5",R. Schuettler,B. Phau,,,GER,GER,6-2,7-5,,,,01:37:00,A,R. Schuettler,B. Phau,GER,GER,,,,,253,/en/stats/leaderboard?page=serve,3,3,75,51,68,55,28,51,53,9,17,50,3,6,10,185,/en/stats/leaderboard?page=serve,0,2,46,30,65,57,17,30,40,14,35,33,3,9,10,54,37,68,52,34,65,53,71,133,48,31,65,46,31,68,47,62,133,,,S636,P436
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS009,R16,01:00:00,,F,2,G710,"6-4,6-1",M. Granollers,A. Beck,,,ESP,GER,6-4,6-1,,,,01:00:00,A,M. Granollers,A. Beck,ESP,GER,,,,,279,/en/stats/leaderboard?page=serve,2,7,57,28,49,82,23,28,48,10,21,75,3,4,8,191,/en/stats/leaderboard?page=serve,6,1,57,40,70,58,23,40,37,11,30,67,10,15,9,67,33,49,51,36,70,58,69,119,49,34,70,33,16,49,42,50,119,,,G710,BA86
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS010,R16,01:04:00,,F,2,C977,"6-0,6-4",M. Cilic,D. Istomin,,,CRO,UZB,6-0,6-4,,,,01:04:00,A,M. Cilic,D. Istomin,CRO,UZB,,,,,309,/en/stats/leaderboard?page=serve,4,5,56,23,41,91,21,23,61,11,18,0,0,0,8,226,/en/stats/leaderboard?page=serve,1,2,73,44,60,52,23,44,50,8,16,56,5,9,8,78,32,41,48,29,60,60,61,101,52,31,60,22,9,41,40,40,101,,,C977,I165
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS011,R16,02:04:00,,F,2,T742,"7-6(7),6-4",J. Tipsarevic,D. Sela,,,SRB,ISR,7-6(7),6-4,,,,02:04:00,A,J. Tipsarevic,D. Sela,SRB,ISR,,,,,273,/en/stats/leaderboard?page=serve,4,6,53,45,85,80,36,45,48,19,40,80,4,5,11,266,/en/stats/leaderboard?page=serve,1,3,57,38,67,71,27,38,55,16,29,60,3,5,11,65,55,85,36,24,67,52,79,152,64,43,67,35,30,85,48,73,152,7.0,3.0,T742,SC56
891,2009,Chennai,250,2009-01-05T00:00:00,2009-01-11T00:00:00,Hard,32,398250,$,MS012,R16,02:14:00,,F,3,D616,"4-6,7-5,6-4",S. Devvarman,C. Moya,,,IND,ESP,4-6,7-5,6-4,,,02:14:00,A,S. Devvarman,C. Moya,IND,ESP,,,,,289,/en/stats/leaderboard?page=serve,2,10,58,54,93,80,43,54,56,22,39,75,6,8,16,266,/en/stats/leaderboard?page=serve,4,3,58,56,96,80,45,56,48,19,40,70,7,10,16,70,65,93,33,32,96,51,97,189,67,64,96,30,28,93,49,92,189,,,D616,M605
