event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,player_id_winner,player_id_loser
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS012,R16,02:23:00,,F,3,BE90,"6-4,5-7,7-5",R. Berankis,D. Young,,,LTU,USA,6-4,5-7,7-5,,,02:23:00,A,R. Berankis,D. Young,LTU,USA,,,,,,,273,/en/stats/leaderboard?page=serve,3,8,49,49,100,78,38,49,59,30,51,63,5,8,17,246,/en/stats/leaderboard?page=serve,6,5,56,73,131,70,51,73,45,26,58,75,12,16,17,68,68,100,41,54,131,53,122,231,59,77,131,32,32,100,47,109,231,BE90,Y124
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS013,R16,01:10:00,,F,2,R975,"6-2,7-6(7)",M. Raonic,J. Blake,,,CAN,USA,6-2,7-6(7),,,,01:10:00,A,M. Raonic,J. Blake,CAN,USA,,,,,7.0,4.0,320,/en/stats/leaderboard?page=serve,2,13,65,35,54,91,32,35,63,12,19,67,2,3,10,248,/en/stats/leaderboard?page=serve,0,8,65,39,60,72,28,39,33,7,21,25,1,4,10,81,44,54,42,25,60,61,69,114,58,35,60,19,10,54,39,45,114,R975,B676
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS014,R16,01:52:00,,F,3,SF62,"6-4,3-6,6-1",T. Smyczek,K. Nishikori,,,USA,JPN,6-4,3-6,6-1,,,01:52:00,A,T. Smyczek,K. Nishikori,USA,JPN,,,,,,,258,/en/stats/leaderboard?page=serve,1,1,63,51,81,69,35,51,50,15,30,67,6,9,13,239,/en/stats/leaderboard?page=serve,4,4,69,57,83,51,29,57,58,15,26,44,4,9,13,62,50,81,47,39,83,54,89,164,53,44,83,38,31,81,46,75,164,SF62,N552
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS015,R16,01:46:00,,F,3,MC65,"6-2,5-7,6-4",G. Monfils,R. Kendrick,,,FRA,USA,6-2,5-7,6-4,,,01:46:00,A,G. Monfils,R. Kendrick,FRA,USA,,,,,,,285,/en/stats/leaderboard?page=serve,6,15,60,50,83,82,41,50,48,16,33,67,4,6,15,254,/en/stats/leaderboard?page=serve,2,4,61,59,96,69,41,59,49,18,37,50,4,8,15,69,57,83,39,37,96,53,94,179,61,59,96,31,26,83,47,85,179,MC65,K448
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS016,R32,01:01:00,,F,2,V306,"6-3,6-2",F. Verdasco,R. Ram,,,ESP,USA,6-3,6-2,,,,01:01:00,A,F. Verdasco,R. Ram,ESP,USA,,,,,,,331,/en/stats/leaderboard?page=serve,1,8,58,25,43,88,22,25,78,14,18,0,0,0,9,232,/en/stats/leaderboard?page=serve,2,5,66,38,58,66,25,38,35,7,20,63,5,8,8,84,36,43,45,26,58,61,62,101,55,32,58,16,7,43,39,39,101,V306,R548
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS017,R32,01:10:00,,F,2,K336,"6-4,6-4",I. Karlovic,R. Sweeting,,,CRO,USA,6-4,6-4,,,,01:10:00,A,I. Karlovic,R. Sweeting,CRO,USA,,,,,,,320,/en/stats/leaderboard?page=serve,1,19,72,42,58,86,36,42,44,7,16,100,1,1,10,271,/en/stats/leaderboard?page=serve,2,1,63,34,54,79,27,34,50,10,20,50,2,4,10,74,43,58,31,17,54,54,60,112,69,37,54,26,15,58,46,52,112,K336,SG87
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS018,R32,01:29:00,,F,2,R368,"6-4,6-2",M. Russell,A. Kuznetsov,,,USA,USA,6-4,6-2,,,,01:29:00,A,M. Russell,A. Kuznetsov,USA,USA,,,,,,,253,/en/stats/leaderboard?page=serve,3,1,57,29,51,76,22,29,45,10,22,60,3,5,9,190,/en/stats/leaderboard?page=serve,2,3,54,35,65,51,18,35,40,12,30,55,6,11,9,63,32,51,54,35,65,58,67,116,46,30,65,37,19,51,42,49,116,R368,K737
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS019,R32,01:17:00,,F,2,I165,"6-3,7-5",D. Istomin,R. Borvanov,,,UZB,MDA,6-3,7-5,,,,01:17:00,A,D. Istomin,R. Borvanov,UZB,MDA,,,,,,,326,/en/stats/leaderboard?page=serve,1,7,75,42,56,81,34,42,64,9,14,100,2,2,10,247,/en/stats/leaderboard?page=serve,5,7,62,40,65,75,30,40,36,9,25,57,4,7,11,77,43,56,40,26,65,57,69,121,60,39,65,23,13,56,43,52,121,I165,BD00
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS020,R32,01:17:00,,F,2,L797,"7-6(8),6-3",L. Lacko,S. Querrey,,,SVK,USA,7-6(8),6-3,,,,01:17:00,A,L. Lacko,S. Querrey,SVK,USA,,,8.0,6.0,,,285,/en/stats/leaderboard?page=serve,2,10,57,43,75,77,33,43,53,17,32,50,1,2,11,274,/en/stats/leaderboard?page=serve,2,12,57,33,58,79,26,33,48,12,25,33,1,3,10,67,50,75,34,20,58,53,70,133,66,38,58,33,25,75,47,63,133,L797,Q927
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS021,R32,01:18:00,,F,2,D683,"6-3,6-2",J. del Potro,T. Gabashvili,,,ARG,RUS,6-3,6-2,,,,01:18:00,A,J. del Potro,T. Gabashvili,ARG,RUS,,,,,,,316,/en/stats/leaderboard?page=serve,1,9,57,28,49,89,25,28,62,13,21,100,1,1,9,230,/en/stats/leaderboard?page=serve,3,9,52,30,58,60,18,30,50,14,28,67,6,9,8,78,38,49,45,26,58,60,64,107,55,32,58,22,11,49,40,43,107,D683,G681
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS022,R32,01:28:00,,F,2,D556,"6-4,6-3",B. Dabul,A. Falla,,,ARG,COL,6-4,6-3,,,,01:28:00,A,B. Dabul,A. Falla,ARG,COL,,,,,,,252,/en/stats/leaderboard?page=serve,1,1,45,24,53,79,19,24,48,14,29,0,0,2,10,215,/en/stats/leaderboard?page=serve,1,1,47,30,64,63,19,30,50,17,34,56,5,9,9,62,33,53,44,28,64,52,61,117,56,36,64,38,20,53,48,56,117,D556,F444
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS023,R32,01:11:00,,F,2,H432,"6-3,6-3",L. Hewitt,B. Phau,,,AUS,GER,6-3,6-3,,,,01:11:00,A,L. Hewitt,B. Phau,AUS,GER,,,,,,,248,/en/stats/leaderboard?page=serve,3,1,58,30,52,70,21,30,45,10,22,0,0,2,9,189,/en/stats/leaderboard?page=serve,4,2,58,32,55,59,19,32,30,7,23,44,4,9,9,60,31,52,53,29,55,56,60,107,47,26,55,40,21,52,44,47,107,H432,P436
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS024,R32,01:38:00,,F,2,BE90,"6-3,7-6(7)",R. Berankis,B. Becker,,,LTU,GER,6-3,7-6(7),,,,01:38:00,A,R. Berankis,B. Becker,LTU,GER,,,,,7.0,2.0,304,/en/stats/leaderboard?page=serve,3,7,57,41,72,88,36,41,55,17,31,100,7,7,10,260,/en/stats/leaderboard?page=serve,2,6,56,45,80,73,33,45,46,16,35,33,1,3,11,74,53,72,39,31,80,55,84,152,61,49,80,26,19,72,45,68,152,BE90,B896
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS025,R32,01:15:00,,F,2,Y124,"7-6(7),6-4",D. Young,D. Brown,,,USA,JAM,7-6(7),6-4,,,,01:15:00,A,D. Young,D. Brown,USA,JAM,,,7.0,2.0,,,293,/en/stats/leaderboard?page=serve,5,4,62,43,69,77,33,43,65,17,26,80,4,5,11,259,/en/stats/leaderboard?page=serve,1,5,55,41,74,71,29,41,48,16,33,50,2,4,11,72,50,69,39,29,74,55,79,143,61,45,74,28,19,69,45,64,143,Y124,BA65
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS026,R32,01:14:00,,F,2,B676,"7-5,6-1",J. Blake,J. Levine,,,USA,CAN,7-5,6-1,,,,01:14:00,A,J. Blake,J. Levine,USA,CAN,,,,,,,285,/en/stats/leaderboard?page=serve,2,3,55,30,55,83,25,30,56,14,25,0,0,1,10,226,/en/stats/leaderboard?page=serve,2,1,72,52,72,50,26,52,50,10,20,64,7,11,9,71,39,55,50,36,72,59,75,127,50,36,72,29,16,55,41,52,127,B676,L799
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS027,R32,01:18:00,,F,2,R975,"6-3,6-4",M. Raonic,X. Malisse,,,CAN,BEL,6-3,6-4,,,,01:18:00,A,M. Raonic,X. Malisse,CAN,BEL,,,,,,,315,/en/stats/leaderboard?page=serve,3,20,59,36,61,83,30,36,56,14,25,100,1,1,10,267,/en/stats/leaderboard?page=serve,1,3,66,40,61,65,26,40,57,12,21,71,5,7,9,72,44,61,38,23,61,55,67,122,62,38,61,28,17,61,45,55,122,R975,M680
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS028,R32,01:19:00,,F,2,N552,"6-1,7-6(8)",K. Nishikori,J. Hajek,,,JPN,CZE,6-1,7-6(8),,,,01:19:00,A,K. Nishikori,J. Hajek,JPN,CZE,,,,,8.0,6.0,281,/en/stats/leaderboard?page=serve,1,5,66,40,61,83,33,40,48,10,21,50,2,4,10,218,/en/stats/leaderboard?page=serve,2,3,60,36,60,64,23,36,38,9,24,43,3,7,9,70,43,61,47,28,60,59,71,121,53,32,60,30,18,61,41,50,121,N552,H571
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS029,R32,02:06:00,,F,3,SF62,"7-5,3-6,6-3",T. Smyczek,R. Farah,,,USA,COL,7-5,3-6,6-3,,,02:06:00,A,T. Smyczek,R. Farah,USA,COL,,,,,,,278,/en/stats/leaderboard?page=serve,2,4,56,47,84,72,34,47,62,23,37,50,2,4,15,267,/en/stats/leaderboard?page=serve,2,6,63,57,90,68,39,57,52,17,33,57,4,7,15,68,57,84,38,34,90,52,91,174,62,56,90,32,27,84,48,83,174,SF62,F525
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS030,R32,02:17:00,,F,3,K448,"7-5,3-6,6-4",R. Kendrick,I. Kunitsyn,,,USA,RUS,7-5,3-6,6-4,,,02:17:00,A,R. Kendrick,I. Kunitsyn,USA,RUS,,,,,,,268,/en/stats/leaderboard?page=serve,4,9,59,60,102,68,41,60,55,23,42,63,5,8,16,256,/en/stats/leaderboard?page=serve,4,3,54,62,114,71,44,62,52,27,52,77,10,13,15,63,64,102,38,43,114,50,107,216,62,71,114,37,38,102,50,109,216,K448,K403
424,2011,San Jose,250,2011-02-07T00:00:00,2011-02-13T00:00:00,Hard,32,531000,$,MS031,R32,01:02:00,,F,2,MC65,"6-3,6-2",G. Monfils,B. Klahn,,,FRA,USA,6-3,6-2,,,,01:02:00,A,G. Monfils,B. Klahn,FRA,USA,,,,,,,313,/en/stats/leaderboard?page=serve,4,10,55,27,49,93,25,27,59,13,22,100,1,1,9,222,/en/stats/leaderboard?page=serve,4,1,58,29,50,62,18,29,43,9,21,40,2,5,8,78,38,49,46,23,50,62,61,99,54,27,50,22,11,49,38,38,99,MC65,KA98
