event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS001,F,01:58:00,,F,2,MC10,"6-4,7-6(7)",A. Murray,G. Dimitrov,,,GBR,BUL,6-4,7-6(7),,,,01:58:00,A,A. Murray,G. Dimitrov,GBR,BUL,,,283,/en/stats/leaderboard?page=serve,0,3,49,30,61,73,22,30,68,21,31,50,1,2,11,255,/en/stats/leaderboard?page=serve,4,2,61,49,80,67,33,49,48,15,31,71,5,7,11,70,43,61,40,32,80,53,75,141,60,48,80,30,18,61,47,66,141,7,2,01:58:00,01:58:00,,,MC10,D875
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS002,SF,01:31:00,,F,2,MC10,"6-2,6-3",A. Murray,D. Ferrer,,,GBR,ESP,6-2,6-3,,,,01:31:00,A,A. Murray,D. Ferrer,GBR,ESP,,,268,/en/stats/leaderboard?page=serve,0,5,59,30,51,60,18,30,67,14,21,50,2,4,9,178,/en/stats/leaderboard?page=serve,2,0,56,35,63,51,18,35,36,10,28,38,3,8,8,63,32,51,56,35,63,59,67,114,44,28,63,37,19,51,41,47,114,,,01:31:00,01:31:00,,,MC10,F401
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS004,QF,01:49:00,,F,2,MC10,"7-6(11),6-2",A. Murray,K. Edmund,,,GBR,GBR,7-6(11),6-2,,,,01:49:00,A,A. Murray,K. Edmund,GBR,GBR,,,292,/en/stats/leaderboard?page=serve,4,12,55,37,67,89,33,37,50,15,30,75,3,4,10,243,/en/stats/leaderboard?page=serve,2,7,54,45,83,67,30,45,47,18,38,40,2,5,10,72,48,67,42,35,83,55,83,150,58,48,83,28,19,67,45,67,150,,,01:49:00,01:49:00,11,9,MC10,E831
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS005,QF,02:21:00,,F,3,F401,"6-7(4),6-1,7-5",D. Ferrer,A. Zverev,,,ESP,GER,6-7(4),6-1,7-5,,,02:21:00,A,D. Ferrer,A. Zverev,ESP,GER,,,246,/en/stats/leaderboard?page=serve,6,3,60,58,97,72,42,58,44,17,39,69,9,13,15,192,/en/stats/leaderboard?page=serve,7,4,52,50,96,58,29,50,35,16,46,33,4,12,16,61,59,97,53,51,96,57,110,193,47,45,96,39,38,97,43,83,193,,,02:21:00,02:21:00,4,7,F401,Z355
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS006,QF,01:31:00,,F,2,R975,"6-4,6-4",M. Raonic,P. Carreno Busta,,,CAN,ESP,6-4,6-4,,,,01:31:00,A,M. Raonic,P. Carreno Busta,CAN,ESP,,,293,/en/stats/leaderboard?page=serve,2,13,70,44,63,80,35,44,42,8,19,67,2,3,10,243,/en/stats/leaderboard?page=serve,3,1,63,49,78,57,28,49,55,16,29,50,3,6,10,68,43,63,44,34,78,55,77,141,56,44,78,32,20,63,45,64,141,,,01:31:00,01:31:00,,,R975,CD85
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS007,QF,01:33:00,,F,2,D875,"6-2,6-4",G. Dimitrov,R. Nadal,,,BUL,ESP,6-2,6-4,,,,01:33:00,A,G. Dimitrov,R. Nadal,BUL,ESP,,,268,/en/stats/leaderboard?page=serve,1,4,72,39,54,69,27,39,47,7,15,60,3,5,9,209,/en/stats/leaderboard?page=serve,2,0,74,48,65,52,25,48,41,7,17,67,10,15,9,63,34,54,51,33,65,56,67,119,49,32,65,37,20,54,44,52,119,,,01:33:00,01:33:00,,,D875,N409
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS008,R16,01:16:00,,F,2,MC10,"6-2,6-1",A. Murray,A. Kuznetsov,,,GBR,RUS,6-2,6-1,,,,01:16:00,A,A. Murray,A. Kuznetsov,GBR,RUS,,,230,/en/stats/leaderboard?page=serve,5,4,47,26,55,81,21,26,41,12,29,67,6,9,8,106,/en/stats/leaderboard?page=serve,1,0,43,19,44,32,6,19,32,8,25,53,8,15,7,60,33,55,68,30,44,64,63,99,32,14,44,40,22,55,36,36,99,,,01:16:00,01:16:00,,,MC10,KB54
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS009,R16,02:11:00,,F,3,E831,"6-4,4-6,6-4",K. Edmund,R. Bautista Agut,,,GBR,ESP,6-4,4-6,6-4,,,02:11:00,A,K. Edmund,R. Bautista Agut,GBR,ESP,,,253,/en/stats/leaderboard?page=serve,2,5,60,55,91,64,35,55,53,19,36,60,6,10,15,240,/en/stats/leaderboard?page=serve,3,4,65,64,98,61,39,64,47,16,34,67,10,15,15,59,54,91,44,43,98,51,97,189,56,55,98,41,37,91,49,92,189,,,02:11:00,02:11:00,,,E831,BD06
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS010,R16,01:12:00,,F,2,Z355,"6-4,6-2",A. Zverev,J. Sock,,,GER,USA,6-4,6-2,,,,01:12:00,A,A. Zverev,J. Sock,GER,USA,,,308,/en/stats/leaderboard?page=serve,2,8,73,47,64,70,33,47,59,10,17,100,2,2,9,235,/en/stats/leaderboard?page=serve,5,4,57,30,53,70,21,30,43,10,23,25,1,4,9,67,43,64,42,22,53,56,65,117,58,31,53,33,21,64,44,52,117,,,01:12:00,01:12:00,,,Z355,SM25
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS011,R16,01:18:00,,F,2,F401,"6-3,6-4",D. Ferrer,F. Fognini,,,ESP,ITA,6-3,6-4,,,,01:18:00,A,D. Ferrer,F. Fognini,ESP,ITA,,,314,/en/stats/leaderboard?page=serve,2,1,56,28,50,86,24,28,73,16,22,0,0,0,10,229,/en/stats/leaderboard?page=serve,8,3,43,33,76,58,19,33,56,24,43,78,7,9,9,80,40,50,43,33,76,58,73,126,57,43,76,20,10,50,42,53,126,,,01:18:00,01:18:00,,,F401,F510
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS012,R16,02:07:00,,F,3,CD85,"5-7,6-4,6-1",P. Carreno Busta,R. Gasquet,,,ESP,FRA,5-7,6-4,6-1,,,02:07:00,A,P. Carreno Busta,R. Gasquet,ESP,FRA,,,259,/en/stats/leaderboard?page=serve,3,6,57,45,79,73,33,45,53,18,34,33,2,6,15,216,/en/stats/leaderboard?page=serve,3,1,53,48,90,63,30,48,45,19,42,45,5,11,14,65,51,79,46,41,90,54,92,169,54,49,90,35,28,79,46,77,169,,,02:07:00,02:07:00,,,CD85,G628
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS013,R16,00:59:00,,F,2,R975,"6-3,6-4",M. Raonic,M. Jaziri,,,CAN,TUN,6-3,6-4,,,,00:59:00,A,M. Raonic,M. Jaziri,CAN,TUN,,,348,/en/stats/leaderboard?page=serve,0,11,67,31,46,90,28,31,80,12,15,0,0,0,10,259,/en/stats/leaderboard?page=serve,1,0,55,27,49,78,21,27,50,11,22,33,1,3,9,87,40,46,35,17,49,60,57,95,65,32,49,13,6,46,40,38,95,,,00:59:00,00:59:00,,,R975,J267
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS014,R16,02:26:00,,F,3,D875,"6-7(3),7-6(7),6-4",G. Dimitrov,L. Pouille,,,BUL,FRA,6-7(3),7-6(7),6-4,,,02:26:00,A,G. Dimitrov,L. Pouille,BUL,FRA,,,309,/en/stats/leaderboard?page=serve,0,9,52,50,97,84,42,50,70,33,47,0,0,1,17,269,/en/stats/leaderboard?page=serve,7,12,52,62,120,71,44,62,53,31,58,33,1,3,17,77,75,97,38,45,120,55,120,217,63,75,120,23,22,97,45,97,217,7,0,02:26:00,02:26:00,3,7,D875,PF39
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS015,R16,01:52:00,,F,2,N409,"6-1,7-6(8)",R. Nadal,A. Mannarino,,,ESP,FRA,6-1,7-6(8),,,,01:52:00,A,R. Nadal,A. Mannarino,ESP,FRA,,,287,/en/stats/leaderboard?page=serve,1,6,61,45,74,69,31,45,62,18,29,67,2,3,10,239,/en/stats/leaderboard?page=serve,3,2,65,46,71,57,26,46,52,13,25,67,6,9,9,66,49,74,45,32,71,56,81,145,55,39,71,34,25,74,44,64,145,8,6,01:52:00,01:52:00,,,N409,ME82
747,2016,Beijing,500,2016-10-03T00:00:00,2016-10-09T00:00:00,Hard,32,2916550,$,MS016,R32,01:27:00,,F,2,MC10,"6-2,7-5",A. Murray,A. Seppi,,,GBR,ITA,6-2,7-5,,,,01:27:00,A,A. Murray,A. Seppi,GBR,ITA,,,294,/en/stats/leaderboard?page=serve,3,8,51,26,51,88,23,26,60,15,25,0,0,1,10,209,/en/stats/leaderboard?page=serve,6,1,48,32,67,72,23,32,34,12,35,64,7,11,10,75,38,51,48,32,67,59,70,118,52,35,67,25,13,51,41,48,118,,,01:27:00,01:27:00,,,MC10,SA93
