event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS001,F,01:29:00,,F,2,D683,"6-1,7-6(7)",J. del Potro,A. Roddick,,,ARG,USA,6-1,7-6(7),,,,01:29:00,A,J. del Potro,A. Roddick,ARG,USA,,,7.0,2.0,311,/en/stats/leaderboard?page=serve,1,1,74,43,58,84,36,43,53,8,15,0,0,0,9,247,/en/stats/leaderboard?page=serve,2,4,63,40,64,70,28,40,42,10,24,25,1,4,10,76,44,58,41,26,64,57,70,122,59,38,64,24,14,58,43,52,122,,,,,D683,R485
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS002,SF,01:02:00,,F,2,R485,"6-2,6-2",A. Roddick,D. Gremelmayr,,,USA,GER,6-2,6-2,,,,01:02:00,A,A. Roddick,D. Gremelmayr,USA,GER,,,,,330,/en/stats/leaderboard?page=serve,0,6,70,32,46,75,24,32,79,11,14,100,4,4,8,226,/en/stats/leaderboard?page=serve,2,4,68,32,47,59,19,32,47,7,15,64,7,11,8,76,35,46,45,21,47,60,56,93,55,26,47,24,11,46,40,37,93,,,,,R485,G512
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS003,SF,01:22:00,,F,2,D683,"6-2,6-1",J. del Potro,M. Fish,,,ARG,USA,6-2,6-1,,,,01:22:00,A,J. del Potro,M. Fish,ARG,USA,,,,,297,/en/stats/leaderboard?page=serve,2,1,67,32,48,75,24,32,56,9,16,100,2,2,7,185,/en/stats/leaderboard?page=serve,1,4,47,30,64,63,19,30,35,12,34,62,8,13,8,69,33,48,52,33,64,59,66,112,48,31,64,31,15,48,41,46,112,,,,,D683,F339
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS004,QF,01:06:00,,F,2,R485,"6-3,6-1",A. Roddick,M. Gicquel,,,USA,FRA,6-3,6-1,,,,01:06:00,A,A. Roddick,M. Gicquel,USA,FRA,,,,,312,/en/stats/leaderboard?page=serve,0,6,70,33,47,79,26,33,57,8,14,100,1,1,8,211,/en/stats/leaderboard?page=serve,3,6,53,28,53,61,17,28,44,11,25,56,5,9,8,72,34,47,47,25,53,59,59,100,53,28,53,28,13,47,41,41,100,,,,,R485,G436
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS005,QF,01:46:00,,F,3,G512,"3-6,6-3,6-2",D. Gremelmayr,M. Safin,,,GER,RUS,3-6,6-3,6-2,,,01:46:00,A,D. Gremelmayr,M. Safin,GER,RUS,,,,,278,/en/stats/leaderboard?page=serve,2,3,62,46,74,70,32,46,61,17,28,50,2,4,13,234,/en/stats/leaderboard?page=serve,5,5,51,42,82,74,31,42,40,16,40,50,4,8,13,66,49,74,43,35,82,54,84,156,57,47,82,34,25,74,46,72,156,,,,,G512,S741
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS006,QF,01:29:00,,F,2,D683,"7-6(8),6-2",J. del Potro,A. Delic,,,ARG,BIH,7-6(8),6-2,,,,01:29:00,A,J. del Potro,A. Delic,ARG,BIH,,,,,314,/en/stats/leaderboard?page=serve,2,7,73,44,60,77,34,44,69,11,16,80,4,5,10,241,/en/stats/leaderboard?page=serve,1,3,57,40,70,65,26,40,47,14,30,50,3,6,10,75,45,60,43,30,70,58,75,130,57,40,70,25,15,60,42,55,130,8.0,6.0,,,D683,D438
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS007,QF,01:16:00,,F,2,F339,"6-4,6-4",M. Fish,F. Serra,,,USA,FRA,6-4,6-4,,,,01:16:00,A,M. Fish,F. Serra,USA,FRA,,,,,283,/en/stats/leaderboard?page=serve,3,8,55,35,64,74,26,35,59,17,29,50,1,2,10,278,/en/stats/leaderboard?page=serve,1,3,80,49,61,59,29,49,67,8,12,40,2,5,10,67,43,64,39,24,61,54,67,125,61,37,61,33,21,64,46,58,125,,,,,F339,S963
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS008,R16,01:13:00,,F,2,R485,"6-2,6-2",A. Roddick,D. Vemic,,,USA,SRB,6-2,6-2,,,,01:13:00,A,A. Roddick,D. Vemic,USA,SRB,,,,,301,/en/stats/leaderboard?page=serve,4,8,66,31,47,87,27,31,44,7,16,100,4,4,8,219,/en/stats/leaderboard?page=serve,2,4,70,43,61,58,25,43,39,7,18,50,4,8,8,72,34,47,48,29,61,58,63,108,52,32,61,28,13,47,42,45,108,,,,,R485,V205
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS009,R16,01:11:00,,F,2,G436,"6-3,6-3",M. Gicquel,D. Young,,,FRA,USA,6-3,6-3,,,,01:11:00,A,M. Gicquel,D. Young,FRA,USA,,,,,295,/en/stats/leaderboard?page=serve,2,5,58,35,60,74,26,35,60,15,25,100,2,2,9,248,/en/stats/leaderboard?page=serve,2,4,60,32,53,72,23,32,48,10,21,57,4,7,9,68,41,60,38,20,53,54,61,113,62,33,53,32,19,60,46,52,113,,,,,G436,Y124
423,2008,Los Angeles,WS,2008-08-04T00:00:00,2008-08-10T00:00:00,Hard,28,450000,$,MS010,R16,01:55:00,,F,2,G512,"7-5,7-5",D. Gremelmayr,F. Lopez,,,GER,ESP,7-5,7-5,,,,01:55:00,A,D. Gremelmayr,F. Lopez,GER,ESP,,,,,275,/en/stats/leaderboard?page=serve,1,5,51,41,81,71,29,41,58,23,40,88,7,8,12,254,/en/stats/leaderboard?page=serve,4,11,54,43,79,65,28,43,53,19,36,63,5,8,12,64,52,81,41,32,79,53,84,160,59,47,79,36,29,81,48,76,160,,,,,G512,L397
