event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS001,F,01:15:00,,F,2,F401,"6-4,6-2",D. Ferrer,T. Robredo,,,ESP,ESP,6-4,6-2,,,,01:15:00,A,D. Ferrer,T. Robredo,ESP,ESP,,,288,/en/stats/leaderboard?page=serve,0,0,71,44,62,68,30,44,61,11,18,75,3,4,9,219,/en/stats/leaderboard?page=serve,1,0,62,31,50,61,19,31,42,8,19,33,2,6,9,66,41,62,46,23,50,57,64,112,54,27,50,34,21,62,43,48,112,,,,,F401,R419
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS002,SF,01:06:00,,F,2,R419,"6-4,6-0",T. Robredo,A. Calleri,,,ESP,ARG,6-4,6-0,,,,01:06:00,A,T. Robredo,A. Calleri,ESP,ARG,,,341,/en/stats/leaderboard?page=serve,0,1,74,29,39,86,25,29,80,8,10,0,0,0,8,203,/en/stats/leaderboard?page=serve,4,1,61,44,72,59,26,44,36,10,28,75,12,16,8,85,33,39,50,36,72,62,69,111,50,36,72,15,6,39,38,42,111,,,,,R419,C478
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS003,SF,01:42:00,,F,3,F401,"6-0,4-6,6-1",D. Ferrer,M. Fish,,,ESP,USA,6-0,4-6,6-1,,,01:42:00,A,D. Ferrer,M. Fish,ESP,USA,,,275,/en/stats/leaderboard?page=serve,0,4,71,55,78,67,37,55,52,12,23,83,10,12,11,184,/en/stats/leaderboard?page=serve,4,4,50,41,82,61,25,41,32,13,41,22,2,9,12,63,49,78,54,44,82,58,93,160,46,38,82,37,29,78,42,67,160,,,,,F401,F339
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS004,QF,01:56:00,,F,3,R419,"6-4,5-7,6-2",T. Robredo,P. Kohlschreiber,,,ESP,GER,6-4,5-7,6-2,,,01:56:00,A,T. Robredo,P. Kohlschreiber,ESP,GER,,,282,/en/stats/leaderboard?page=serve,2,9,73,72,99,72,52,72,44,12,27,75,6,8,15,250,/en/stats/leaderboard?page=serve,4,1,63,52,83,69,36,52,48,15,31,50,4,8,15,65,64,99,39,32,83,53,96,182,61,51,83,35,35,99,47,86,182,,,,,R419,K435
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS005,QF,02:02:00,,F,3,C478,"4-6,6-4,6-3",A. Calleri,J. Monaco,,,ARG,ARG,4-6,6-4,6-3,,,02:02:00,A,A. Calleri,J. Monaco,ARG,ARG,,,271,/en/stats/leaderboard?page=serve,2,5,57,52,91,71,37,52,54,21,39,67,4,6,15,269,/en/stats/leaderboard?page=serve,1,4,77,83,108,63,52,83,48,12,25,79,11,14,14,64,58,91,41,44,108,51,102,199,59,64,108,36,33,91,49,97,199,,,,,C478,MA21
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS006,QF,01:49:00,,F,3,F401,"3-6,6-3,6-2",D. Ferrer,K. Vliegen,,,ESP,BEL,3-6,6-3,6-2,,,01:49:00,A,D. Ferrer,K. Vliegen,ESP,BEL,,,247,/en/stats/leaderboard?page=serve,3,0,68,52,76,67,35,52,46,11,24,50,4,8,13,212,/en/stats/leaderboard?page=serve,1,3,59,48,81,65,31,48,33,11,33,57,8,14,13,61,46,76,48,39,81,54,85,157,52,42,81,39,30,76,46,72,157,,,,,F401,V309
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS008,R16,01:11:00,,F,2,R419,"6-4,6-2",T. Robredo,A. Martin,,,ESP,ESP,6-4,6-2,,,,01:11:00,A,T. Robredo,A. Martin,ESP,ESP,,,285,/en/stats/leaderboard?page=serve,1,3,58,30,52,87,26,30,50,11,22,75,3,4,9,210,/en/stats/leaderboard?page=serve,4,0,55,28,51,61,17,28,43,10,23,50,4,8,9,71,37,52,47,24,51,59,61,103,53,27,51,29,15,52,41,42,103,,,,,R419,M590
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS009,R16,01:22:00,,F,2,K435,"6-2,6-3",P. Kohlschreiber,D. Hrbaty,,,GER,SVK,6-2,6-3,,,,01:22:00,A,P. Kohlschreiber,D. Hrbaty,GER,SVK,,,276,/en/stats/leaderboard?page=serve,2,1,68,36,53,75,27,36,47,8,17,88,7,8,8,195,/en/stats/leaderboard?page=serve,3,0,63,39,62,56,22,39,35,8,23,38,3,8,9,66,35,53,52,32,62,58,67,115,48,30,62,34,18,53,42,48,115,,,,,K435,H377
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS010,R16,02:50:00,,F,3,MA21,"7-5,5-7,6-3",J. Monaco,O. Rochus,,,ARG,BEL,7-5,5-7,6-3,,,02:50:00,A,J. Monaco,O. Rochus,ARG,BEL,,,223,/en/stats/leaderboard?page=serve,4,4,72,84,117,63,53,84,30,10,33,53,8,15,17,203,/en/stats/leaderboard?page=serve,5,2,60,67,112,58,39,67,38,17,45,27,3,11,16,54,63,117,50,56,112,52,119,229,50,56,112,46,54,117,48,110,229,,,,,MA21,R397
301,2007,Auckland,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,391000,$,MS011,R16,00:55:00,,F,2,C478,"6-4,6-1",A. Calleri,F. Serra,,,ARG,FRA,6-4,6-1,,,,00:55:00,A,A. Calleri,F. Serra,ARG,FRA,,,317,/en/stats/leaderboard?page=serve,1,10,63,27,43,89,24,27,56,9,16,100,2,2,8,209,/en/stats/leaderboard?page=serve,2,0,57,32,56,66,21,32,33,8,24,50,4,8,9,77,33,43,48,27,56,61,60,99,52,29,56,23,10,43,39,39,99,,,,,C478,S963
