event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS001,F,02:02:00,,F,3,B676,"6-3,5-7,6-1",J. Blake,C. Moya,,,USA,ESP,6-3,5-7,6-1,,,02:02:00,A,J. Blake,C. Moya,USA,ESP,,,246,/en/stats/leaderboard?page=serve,4,3,58,59,102,69,41,59,42,18,43,80,12,15,14,221,/en/stats/leaderboard?page=serve,4,4,64,65,101,58,38,65,42,15,36,40,4,10,14,58,59,102,48,48,101,53,107,203,52,53,101,42,43,102,47,96,203,,,,,,,B676,M605
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS003,SF,01:53:00,,F,3,M605,"6-3,4-6,6-2",C. Moya,R. Gasquet,,,ESP,FRA,6-3,4-6,6-2,,,01:53:00,A,C. Moya,R. Gasquet,ESP,FRA,,,253,/en/stats/leaderboard?page=serve,4,6,66,58,88,69,40,58,40,12,30,75,9,12,13,220,/en/stats/leaderboard?page=serve,3,1,62,61,98,57,35,61,46,17,37,50,6,12,14,59,52,88,47,46,98,53,98,186,53,52,98,41,36,88,47,88,186,,,,,,,M605,G628
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS004,QF,01:00:00,,F,2,M762,"6-2,6-4",J. Melzer,T. Berdych,,,AUT,CZE,6-2,6-4,,,,01:00:00,A,J. Melzer,T. Berdych,AUT,CZE,,,316,/en/stats/leaderboard?page=serve,0,5,59,29,49,72,21,29,80,16,20,0,0,0,9,242,/en/stats/leaderboard?page=serve,3,7,60,32,53,69,22,32,43,9,21,25,1,4,9,76,37,49,42,22,53,58,59,102,58,31,53,24,12,49,42,43,102,,,,,,,M762,BA47
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS005,QF,00:53:00,,F,2,B676,"6-1,6-4",J. Blake,E. Korolev,,,USA,KAZ,6-1,6-4,,,,00:53:00,A,J. Blake,E. Korolev,USA,KAZ,,,314,/en/stats/leaderboard?page=serve,1,8,62,34,55,74,25,34,71,15,21,100,5,5,9,228,/en/stats/leaderboard?page=serve,4,4,50,25,50,76,19,25,40,10,25,57,4,7,8,73,40,55,42,21,50,58,61,105,58,29,50,27,15,55,42,44,105,,,,,,,B676,K760
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS006,QF,02:27:00,,F,3,M605,"6-1,3-6,7-6(7)",C. Moya,M. Baghdatis,,,ESP,CYP,6-1,3-6,7-6(7),,,02:27:00,A,C. Moya,M. Baghdatis,ESP,CYP,,,275,/en/stats/leaderboard?page=serve,4,9,57,58,102,76,44,58,52,23,44,80,8,10,14,249,/en/stats/leaderboard?page=serve,2,6,51,59,115,61,36,59,55,31,56,75,9,12,14,66,67,102,42,48,115,53,115,217,58,67,115,34,35,102,47,102,217,7,3,,,,,M605,B837
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS007,QF,02:17:00,,F,3,G628,"6-4,6-7(1),6-0",R. Gasquet,P. Mathieu,,,FRA,FRA,6-4,6-7(1),6-0,,,02:17:00,A,R. Gasquet,P. Mathieu,FRA,FRA,,,275,/en/stats/leaderboard?page=serve,3,8,62,57,92,74,42,57,49,17,35,60,3,5,14,219,/en/stats/leaderboard?page=serve,4,2,55,48,88,69,33,48,40,16,40,40,4,10,14,64,59,92,44,39,88,54,98,180,56,49,88,36,33,92,46,82,180,,,1,7,,,G628,M850
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS008,R16,01:12:00,,F,2,M762,"7-6(7),6-3",J. Melzer,C. Guccione,,,AUT,AUS,7-6(7),6-3,,,,01:12:00,A,J. Melzer,C. Guccione,AUT,AUS,,,287,/en/stats/leaderboard?page=serve,2,1,62,37,60,84,31,37,61,14,23,0,0,2,11,256,/en/stats/leaderboard?page=serve,2,12,55,34,62,71,24,34,50,14,28,25,1,4,10,75,45,60,39,24,62,57,69,122,61,38,62,25,15,60,43,53,122,,,,,7,3,M762,G621
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS009,R16,01:33:00,,F,3,BA47,"6-7(4),6-0,6-4",T. Berdych,I. Minar,,,CZE,CZE,6-7(4),6-0,6-4,,,01:33:00,A,T. Berdych,I. Minar,CZE,CZE,,,311,/en/stats/leaderboard?page=serve,2,4,45,33,73,94,31,33,70,28,40,0,0,0,14,248,/en/stats/leaderboard?page=serve,3,4,57,52,91,75,39,52,44,17,39,71,10,14,14,81,59,73,38,35,91,57,94,164,62,56,91,19,14,73,43,70,164,,,,,4,7,BA47,MA41
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS010,R16,00:57:00,,F,2,B676,"6-2,6-4",J. Blake,N. Healey,,,USA,AUS,6-2,6-4,,,,00:57:00,A,J. Blake,N. Healey,USA,AUS,,,304,/en/stats/leaderboard?page=serve,1,6,59,26,44,85,22,26,67,12,18,67,2,3,9,214,/en/stats/leaderboard?page=serve,6,4,54,28,52,61,17,28,46,11,24,0,0,4,9,77,34,44,46,24,52,60,58,96,54,28,52,23,10,44,40,38,96,,,,,,,B676,H431
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS011,R16,01:41:00,,F,3,K760,"0-6,6-4,6-4",E. Korolev,R. Ginepri,,,KAZ,USA,0-6,6-4,6-4,,,01:41:00,A,E. Korolev,R. Ginepri,KAZ,USA,,,245,/en/stats/leaderboard?page=serve,3,8,63,52,83,73,38,52,35,11,31,50,4,8,13,260,/en/stats/leaderboard?page=serve,2,5,64,57,89,70,40,57,47,15,32,70,7,10,13,59,49,83,38,34,89,48,83,172,62,55,89,41,34,83,52,89,172,,,,,,,K760,G569
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS012,R16,02:08:00,,F,3,M605,"4-6,7-6(11),6-3",C. Moya,F. Verdasco,,,ESP,ESP,4-6,7-6(11),6-3,,,02:08:00,A,C. Moya,F. Verdasco,ESP,ESP,,,246,/en/stats/leaderboard?page=serve,8,6,62,66,106,68,45,66,50,20,40,55,6,11,16,243,/en/stats/leaderboard?page=serve,6,5,68,63,93,70,44,63,40,12,30,50,5,10,15,61,65,106,40,37,93,51,102,199,60,56,93,39,41,106,49,97,199,,,11,9,,,M605,V306
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS013,R16,02:21:00,,F,3,B837,"6-4,6-7(2),6-3",M. Baghdatis,J. Hernych,,,CYP,CZE,6-4,6-7(2),6-3,,,02:21:00,A,M. Baghdatis,J. Hernych,CYP,CZE,,,280,/en/stats/leaderboard?page=serve,3,7,53,59,112,75,44,59,55,29,53,90,9,10,16,275,/en/stats/leaderboard?page=serve,2,3,67,66,98,68,45,66,59,19,32,63,5,8,15,65,73,112,35,34,98,51,107,210,65,64,98,35,39,112,49,103,210,,,2,7,,,B837,H442
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS014,R16,01:27:00,,F,2,G628,"6-3,6-4",R. Gasquet,B. Becker,,,FRA,GER,6-3,6-4,,,,01:27:00,A,R. Gasquet,B. Becker,FRA,GER,,,275,/en/stats/leaderboard?page=serve,2,2,59,29,49,76,22,29,60,12,20,0,0,2,10,204,/en/stats/leaderboard?page=serve,3,2,49,43,87,49,21,43,52,23,44,76,13,17,9,69,34,49,49,43,87,57,77,136,51,44,87,31,15,49,43,59,136,,,,,,,G628,B896
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS015,R16,00:49:00,,F,1,M850,6-4,P. Mathieu,N. Davydenko,,,FRA,RUS,6-4,,,,,00:49:00,A,P. Mathieu,N. Davydenko,FRA,RUS,,,248,/en/stats/leaderboard?page=serve,0,0,50,17,34,53,9,17,65,11,17,75,3,4,5,239,/en/stats/leaderboard?page=serve,0,1,69,24,35,54,13,24,55,6,11,60,3,5,5,59,20,34,46,16,35,52,36,69,54,19,35,41,14,34,48,33,69,,,,,,,M850,D402
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS016,R32,00:39:00,,F,1,G621,6-5,C. Guccione,R. Nadal,,,AUS,ESP,6-5,,,,,00:39:00,A,C. Guccione,R. Nadal,AUS,ESP,,,343,/en/stats/leaderboard?page=serve,0,9,67,18,27,100,18,18,67,6,9,0,0,0,6,322,/en/stats/leaderboard?page=serve,0,3,63,17,27,76,13,17,80,8,10,100,2,2,5,89,24,27,22,6,27,56,30,54,78,21,27,11,3,27,44,24,54,,,,,,,G621,N409
338,2007,Sydney,WS,2007-01-08T00:00:00,2007-01-14T00:00:00,Hard,32,411000,$,MS017,R32,01:34:00,,F,3,M762,"6-2,2-6,6-4",J. Melzer,F. Santoro,,,AUT,FRA,6-2,2-6,6-4,,,01:34:00,A,J. Melzer,F. Santoro,AUT,FRA,,,249,/en/stats/leaderboard?page=serve,2,5,58,45,78,64,29,45,55,18,33,43,3,7,13,241,/en/stats/leaderboard?page=serve,1,7,58,46,80,63,29,46,53,18,34,55,6,11,13,60,47,78,41,33,80,51,80,158,59,47,80,40,31,78,49,78,158,,,,,,,M762,S424
