event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,player_id_winner,player_id_loser
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS015,R16,02:01:00,,F,2,H997,"7-6(8),6-2",Y. Hanfmann,T. Paul,,,GER,USA,7-6(8),6-2,,,,02:01:00,A,Y. Hanfmann,T. Paul,GER,USA,,,241,/en/stats/leaderboard?page=serve,1,1,63,45,71,53,24,45,65,17,26,43,3,7,10,190,/en/stats/leaderboard?page=serve,4,4,54,46,85,52,24,46,44,17,39,57,8,14,10,58,41,71,52,44,85,54,85,156,48,41,85,42,30,71,46,71,156,8,6,,,02:01:00,02:01:00,H997,PL56
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS017,R32,01:53:00,,F,3,J386,"7-6(7),1-6,6-1",S. Johnson,F. Bagnis,,,USA,ARG,7-6(7),1-6,6-1,,,01:53:00,A,S. Johnson,F. Bagnis,USA,ARG,,,270,/en/stats/leaderboard?page=serve,4,4,59,50,85,78,39,50,49,17,35,71,5,7,13,291,/en/stats/leaderboard?page=serve,3,12,72,57,79,67,38,57,59,13,22,60,3,5,13,66,56,85,35,28,79,51,84,164,65,51,79,34,29,85,49,80,164,7,5,,,01:53:00,01:53:00,J386,BF23
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS018,R32,01:21:00,,F,2,GE33,"6-2,6-3",D. Galan,Z. Zhang,,,COL,CHN,6-2,6-3,,,,01:21:00,A,D. Galan,Z. Zhang,COL,CHN,,,324,/en/stats/leaderboard?page=serve,1,12,66,33,50,82,27,33,65,11,17,100,1,1,9,234,/en/stats/leaderboard?page=serve,2,2,67,45,67,60,27,45,45,10,22,50,3,6,8,76,38,50,45,30,67,58,68,117,55,37,67,24,12,50,42,49,117,,,,,01:21:00,01:21:00,GE33,Z371
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS019,R32,01:39:00,,F,2,KB95,"7-6(9),6-0",J. Kubler,F. Verdasco,,,AUS,ESP,7-6(9),6-0,,,,01:39:00,A,J. Kubler,F. Verdasco,AUS,ESP,,,265,/en/stats/leaderboard?page=serve,4,3,70,39,56,72,28,39,47,8,17,33,1,3,9,203,/en/stats/leaderboard?page=serve,4,0,68,44,65,52,23,44,43,9,21,17,1,6,9,64,36,56,51,33,65,57,69,121,49,32,65,36,20,56,43,52,121,9,7,,,01:39:00,01:39:00,KB95,V306
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS021,R32,01:16:00,,F,2,BO10,"6-4,6-4",G. Brouwer,A. Kovacevic,,,NED,USA,6-4,6-4,,,,01:16:00,A,G. Brouwer,A. Kovacevic,NED,USA,,,317,/en/stats/leaderboard?page=serve,0,3,70,43,61,77,33,43,67,12,18,100,4,4,10,264,/en/stats/leaderboard?page=serve,2,9,56,36,64,75,27,36,46,13,28,33,1,3,10,74,45,61,38,24,64,55,69,125,63,40,64,26,16,61,45,56,125,,,,,01:16:00,01:16:00,BO10,K0AZ
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS022,R32,01:55:00,,F,3,KB09,"6-4,4-6,6-4",D. Kudla,A. Vukic,,,USA,AUS,6-4,4-6,6-4,,,01:55:00,A,D. Kudla,A. Vukic,USA,AUS,,,266,/en/stats/leaderboard?page=serve,1,5,53,44,83,75,33,44,54,21,39,67,6,9,15,268,/en/stats/leaderboard?page=serve,2,12,65,50,77,76,38,50,44,12,27,20,1,5,15,65,54,83,35,27,77,51,81,160,65,50,77,35,29,83,49,79,160,,,,,01:55:00,01:55:00,KB09,V832
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS023,R32,01:14:00,,F,2,W09G,"6-3,6-2",J. Wolf,J. Thompson,,,USA,AUS,6-3,6-2,,,,01:14:00,A,J. Wolf,J. Thompson,USA,AUS,,,312,/en/stats/leaderboard?page=serve,1,6,54,26,48,85,22,26,68,15,22,0,0,0,9,236,/en/stats/leaderboard?page=serve,2,5,55,24,44,71,17,24,45,9,20,0,0,3,8,77,37,48,41,18,44,60,55,92,59,26,44,23,11,48,40,37,92,,,,,01:14:00,01:14:00,W09G,TC61
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS024,R32,01:48:00,,F,2,EA24,"6-3,6-4",T. Etcheverry,J. Cerundolo,,,ARG,ARG,6-3,6-4,,,,01:48:00,A,T. Etcheverry,J. Cerundolo,ARG,ARG,,,288,/en/stats/leaderboard?page=serve,0,2,78,50,64,64,32,50,64,9,14,78,7,9,10,220,/en/stats/leaderboard?page=serve,3,3,67,44,66,57,25,44,41,9,22,64,7,11,9,64,41,64,48,32,66,56,73,130,52,34,66,36,23,64,44,57,130,,,,,01:48:00,01:48:00,EA24,C0C8
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS025,R32,02:13:00,,F,3,PH71,"6-4,3-6,6-3",M. Purcell,D. Altmaier,,,AUS,GER,6-4,3-6,6-3,,,02:13:00,A,M. Purcell,D. Altmaier,AUS,GER,,,292,/en/stats/leaderboard?page=serve,0,5,63,52,82,75,39,52,57,17,30,75,3,4,14,281,/en/stats/leaderboard?page=serve,3,9,67,62,92,73,45,62,50,15,30,75,6,8,14,68,56,82,35,32,92,51,88,174,65,60,92,32,26,82,49,86,174,,,,,02:13:00,02:13:00,PH71,AE14
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS026,R32,01:04:00,,F,2,GD64,"6-3,6-0",C. Garin,H. Dellien,,,CHI,BOL,6-3,6-0,,,,01:04:00,A,C. Garin,H. Dellien,CHI,BOL,,,324,/en/stats/leaderboard?page=serve,0,6,48,16,33,94,15,16,76,13,17,0,0,0,7,187,/en/stats/leaderboard?page=serve,2,1,59,35,59,54,19,35,38,9,24,38,3,8,8,85,28,33,53,31,59,64,59,92,47,28,59,15,5,33,36,33,92,,,,,01:04:00,01:04:00,GD64,DA31
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS028,R32,01:03:00,,F,2,GC88,"6-0,6-2",M. Giron,E. Gomez,,,USA,ECU,6-0,6-2,,,,01:03:00,A,M. Giron,E. Gomez,USA,ECU,,,274,/en/stats/leaderboard?page=serve,0,4,57,27,47,63,17,27,65,13,20,50,1,2,7,139,/en/stats/leaderboard?page=serve,4,1,59,27,46,48,13,27,21,4,19,25,2,8,7,64,30,47,63,29,46,63,59,93,37,17,46,36,17,47,37,34,93,,,,,01:03:00,01:03:00,GC88,GA36
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS029,R32,01:29:00,,F,2,M0FH,"6-2,6-4",T. Machac,J. Sock,,,CZE,USA,6-2,6-4,,,,01:29:00,A,T. Machac,J. Sock,CZE,USA,,,298,/en/stats/leaderboard?page=serve,0,4,63,37,59,81,30,37,50,11,22,100,4,4,9,237,/en/stats/leaderboard?page=serve,5,4,56,31,55,74,23,31,42,10,24,50,3,6,9,69,41,59,40,22,55,55,63,114,60,33,55,31,18,59,45,51,114,,,,,01:29:00,01:29:00,M0FH,SM25
717,2023,Houston,250,2023-04-03T00:00:00,2023-04-09T00:00:00,Clay,28,642735,$,MS030,R32,02:02:00,,F,3,H997,"6-4,3-6,6-2",Y. Hanfmann,Y. Watanuki,,,GER,JPN,6-4,3-6,6-2,,,02:02:00,A,Y. Hanfmann,Y. Watanuki,GER,JPN,,,284,/en/stats/leaderboard?page=serve,1,5,65,48,74,73,35,48,58,15,26,75,6,8,13,235,/en/stats/leaderboard?page=serve,6,6,43,35,82,74,26,35,47,22,47,56,5,9,14,68,50,74,41,34,82,54,84,156,59,48,82,32,24,74,46,72,156,,,,,02:02:00,02:02:00,H997,WB08
