event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS011,R16,02:54:00,,F,4,G628,"7-5,6-1,6-7(7),7-6(8)",R. Gasquet,N. Kyrgios,,,FRA,AUS,7-5,6-1,6-7(7),7-6(8),,02:54:00,A,R. Gasquet,N. Kyrgios,FRA,AUS,,,306,/en/stats/leaderboard?page=serve,3,19,60,81,135,86,70,81,54,29,54,67,4,6,22,266,/en/stats/leaderboard?page=serve,10,23,62,96,155,73,70,96,42,25,59,64,9,14,21,73,99,135,39,60,155,55,159,290,61,95,155,27,36,135,45,131,290,,,,,02:54:00,02:54:00,7,9,8,6,G628,KE17
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS012,R16,02:39:00,,F,5,PD07,"4-6,6-7(4),6-4,6-3,6-3",V. Pospisil,V. Troicki,,,CAN,SRB,4-6,6-7(4),6-4,6-3,6-3,02:39:00,A,V. Pospisil,V. Troicki,CAN,SRB,,,323,/en/stats/leaderboard?page=serve,2,12,71,89,126,87,77,89,59,22,37,0,0,1,25,296,/en/stats/leaderboard?page=serve,6,20,59,82,139,79,65,82,60,34,57,50,4,8,25,79,99,126,29,40,139,52,139,265,71,99,139,21,27,126,48,126,265,,,4,7,02:39:00,02:39:00,,,,,PD07,T840
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS013,R16,03:03:00,,F,4,MC10,"7-6(9),6-4,5-7,6-4",A. Murray,I. Karlovic,,,GBR,CRO,7-6(9),6-4,5-7,6-4,,03:03:00,A,A. Murray,I. Karlovic,GBR,CRO,,,311,/en/stats/leaderboard?page=serve,4,8,74,100,136,80,80,100,58,21,36,80,4,5,22,309,/en/stats/leaderboard?page=serve,4,29,69,97,140,76,74,97,49,21,43,83,10,12,22,74,101,136,32,45,140,53,146,276,68,95,140,26,35,136,47,130,276,9,7,,,03:03:00,03:03:00,,,,,MC10,K336
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS014,R16,01:57:00,,F,3,SD32,"6-3,6-3,6-2",G. Simon,T. Berdych,,,FRA,CZE,6-3,6-3,6-2,,,01:57:00,A,G. Simon,T. Berdych,FRA,CZE,,,307,/en/stats/leaderboard?page=serve,2,3,60,44,73,80,35,44,66,19,29,100,1,1,13,233,/en/stats/leaderboard?page=serve,3,10,58,45,77,76,34,45,31,10,32,62,8,13,13,74,54,73,43,33,77,58,87,150,57,44,77,26,19,73,42,63,150,,,,,01:57:00,01:57:00,,,,,SD32,BA47
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS015,R16,01:26:00,,F,3,F324,"6-2,6-2,6-3",R. Federer,R. Bautista Agut,,,SUI,ESP,6-2,6-2,6-3,,,01:26:00,A,R. Federer,R. Bautista Agut,SUI,ESP,,,339,/en/stats/leaderboard?page=serve,0,7,68,38,56,92,35,38,72,13,18,0,0,0,12,230,/en/stats/leaderboard?page=serve,0,2,67,56,84,54,30,56,54,15,28,54,7,13,13,86,48,56,46,39,84,62,87,140,54,45,84,14,8,56,38,53,140,,,,,01:26:00,01:26:00,,,,,F324,BD06
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS016,R32,01:32:00,,F,3,D643,"6-3,6-3,6-3",N. Djokovic,B. Tomic,,,SRB,AUS,6-3,6-3,6-3,,,01:32:00,A,N. Djokovic,B. Tomic,SRB,AUS,,,332,/en/stats/leaderboard?page=serve,1,15,72,58,81,81,47,58,65,15,23,100,3,3,14,257,/en/stats/leaderboard?page=serve,2,9,66,54,82,61,33,54,54,15,28,69,9,13,13,77,62,81,41,34,82,59,96,163,59,48,82,23,19,81,41,67,163,,,,,01:32:00,01:32:00,,,,,D643,TA46
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS017,R32,02:16:00,,F,3,A678,"6-4,7-6(8),6-3",K. Anderson,L. Mayer,,,RSA,ARG,6-4,7-6(8),6-3,,,02:16:00,A,K. Anderson,L. Mayer,RSA,ARG,,,320,/en/stats/leaderboard?page=serve,2,22,60,53,88,87,46,53,60,21,35,67,2,3,16,264,/en/stats/leaderboard?page=serve,3,3,69,75,109,68,51,75,47,16,34,73,8,11,15,76,67,88,39,42,109,55,109,197,61,67,109,24,21,88,45,88,197,,,8,6,02:16:00,02:16:00,,,,,A678,MD56
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS018,R32,04:31:00,,F,5,C977,"7-6(7),6-7(6),6-4,6-7(4),12-10",M. Cilic,J. Isner,,,CRO,USA,7-6(7),6-7(6),6-4,6-7(4),12-10,04:31:00,A,M. Cilic,J. Isner,CRO,USA,,,336,/en/stats/leaderboard?page=serve,5,35,64,125,195,88,110,125,57,40,70,80,4,5,34,315,/en/stats/leaderboard?page=serve,3,37,72,175,242,76,133,175,42,28,67,70,7,10,34,77,150,195,33,81,242,53,231,437,67,161,242,23,45,195,47,206,437,7,4,6,8,04:31:00,04:31:00,,,4,7,C977,I186
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS019,R32,02:54:00,,F,5,KB09,"6-2,6-7(3),2-6,6-1,6-3",D. Kudla,S. Giraldo,,,USA,COL,6-2,6-7(3),2-6,6-1,6-3,02:54:00,A,D. Kudla,S. Giraldo,USA,COL,,,283,/en/stats/leaderboard?page=serve,6,16,54,69,128,77,53,69,56,33,59,57,4,7,22,260,/en/stats/leaderboard?page=serve,0,5,72,91,126,64,58,91,51,18,35,22,2,9,22,67,86,128,40,50,126,54,136,254,60,76,126,33,42,128,46,118,254,,,3,7,02:54:00,02:54:00,,,,,KB09,G725
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS020,R32,01:54:00,,F,3,W367,"6-4,6-3,6-4",S. Wawrinka,F. Verdasco,,,SUI,ESP,6-4,6-3,6-4,,,01:54:00,A,S. Wawrinka,F. Verdasco,SUI,ESP,,,314,/en/stats/leaderboard?page=serve,3,14,63,55,87,87,48,55,53,17,32,100,4,4,15,248,/en/stats/leaderboard?page=serve,12,6,54,52,97,73,38,52,49,22,45,81,13,16,14,75,65,87,38,37,97,55,102,184,62,60,97,25,22,87,45,82,184,,,,,01:54:00,01:54:00,,,,,W367,V306
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS021,R32,01:45:00,,F,3,GB88,"6-3,6-4,6-2",D. Goffin,M. Baghdatis,,,BEL,CYP,6-3,6-4,6-2,,,01:45:00,A,D. Goffin,M. Baghdatis,BEL,CYP,,,269,/en/stats/leaderboard?page=serve,7,7,63,54,86,87,47,54,34,11,32,71,5,7,14,219,/en/stats/leaderboard?page=serve,3,7,58,45,78,62,28,45,42,14,33,40,4,10,13,67,58,86,46,36,78,57,94,164,54,42,78,33,28,86,43,70,164,,,,,01:45:00,01:45:00,,,,,GB88,B837
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS022,R32,01:56:00,,F,3,G628,"6-3,6-4,6-4",R. Gasquet,G. Dimitrov,,,FRA,BUL,6-3,6-4,6-4,,,01:56:00,A,R. Gasquet,G. Dimitrov,FRA,BUL,,,290,/en/stats/leaderboard?page=serve,5,3,56,56,100,84,47,56,52,23,44,100,5,5,15,286,/en/stats/leaderboard?page=serve,2,11,65,47,72,74,35,47,60,15,25,25,1,4,14,70,70,100,31,22,72,53,92,172,69,50,72,30,30,100,47,80,172,,,,,01:56:00,01:56:00,,,,,G628,D875
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS023,R32,02:43:00,,F,4,KE17,"5-7,7-5,7-6(7),6-3",N. Kyrgios,M. Raonic,,,AUS,CAN,5-7,7-5,7-6(7),6-3,,02:43:00,A,N. Kyrgios,M. Raonic,AUS,CAN,,,333,/en/stats/leaderboard?page=serve,6,34,66,85,128,84,71,85,60,26,43,86,6,7,23,303,/en/stats/leaderboard?page=serve,6,18,68,91,133,76,69,91,57,24,42,71,5,7,22,76,97,128,30,40,133,52,137,261,70,93,133,24,31,128,48,124,261,,,,,02:43:00,02:43:00,7,3,,,KE17,R975
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS024,R32,03:05:00,,F,5,PD07,"6-4,3-6,2-6,6-3,8-6",V. Pospisil,J. Ward,,,CAN,GBR,6-4,3-6,2-6,6-3,8-6,03:05:00,A,V. Pospisil,J. Ward,CAN,GBR,,,302,/en/stats/leaderboard?page=serve,5,19,59,76,128,89,68,76,52,27,52,25,1,4,25,290,/en/stats/leaderboard?page=serve,2,11,58,86,148,77,66,86,58,36,62,63,5,8,25,74,95,128,31,46,148,51,141,276,69,102,148,26,33,128,49,135,276,,,,,03:05:00,03:05:00,,,,,PD07,W503
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS025,R32,02:18:00,,F,4,T840,"6-4,7-6(7),4-6,6-3",V. Troicki,D. Brown,,,SRB,JAM,6-4,7-6(7),4-6,6-3,,02:18:00,A,V. Troicki,D. Brown,SRB,JAM,,,307,/en/stats/leaderboard?page=serve,7,24,70,85,121,86,73,85,44,16,36,71,5,7,20,270,/en/stats/leaderboard?page=serve,11,16,69,104,151,69,72,104,47,22,47,75,12,16,21,74,89,121,38,57,151,54,146,272,62,94,151,26,32,121,46,126,272,,,7,3,02:18:00,02:18:00,,,,,T840,BA65
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS026,R32,02:51:00,,F,4,K336,"7-6(7),4-6,7-6(7),7-6(11)",I. Karlovic,J. Tsonga,,,CRO,FRA,7-6(7),4-6,7-6(7),7-6(11),,02:51:00,A,I. Karlovic,J. Tsonga,CRO,FRA,,,363,/en/stats/leaderboard?page=serve,5,41,76,99,131,90,89,99,66,21,32,0,0,1,23,327,/en/stats/leaderboard?page=serve,4,14,70,103,147,83,85,103,64,28,44,100,2,2,23,84,110,131,23,34,147,52,144,278,77,113,147,16,21,131,48,134,278,7,3,,,02:51:00,02:51:00,7,2,11,9,K336,T786
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS027,R32,02:08:00,,F,4,MC10,"6-2,6-2,1-6,6-1",A. Murray,A. Seppi,,,GBR,ITA,6-2,6-2,1-6,6-1,,02:08:00,A,A. Murray,A. Seppi,GBR,ITA,,,274,/en/stats/leaderboard?page=serve,3,10,64,60,94,70,42,60,53,18,34,70,7,10,15,218,/en/stats/leaderboard?page=serve,2,4,62,56,91,55,31,56,46,16,35,42,5,12,15,64,60,94,48,44,91,56,104,185,52,47,91,36,34,94,44,81,185,,,,,02:08:00,02:08:00,,,,,MC10,SA93
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS028,R32,02:39:00,,F,4,BA47,"4-6,6-0,6-3,7-6(7)",T. Berdych,P. Andujar,,,CZE,ESP,4-6,6-0,6-3,7-6(7),,02:39:00,A,T. Berdych,P. Andujar,CZE,ESP,,,281,/en/stats/leaderboard?page=serve,3,14,58,67,115,78,52,67,56,27,48,50,4,8,19,226,/en/stats/leaderboard?page=serve,2,3,68,84,123,63,53,84,33,13,39,61,11,18,18,69,79,115,46,57,123,57,136,238,54,66,123,31,36,115,43,102,238,,,,,02:39:00,02:39:00,,,7,3,BA47,A596
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS029,R32,03:11:00,,F,5,SD32,"3-6,6-3,7-6(8),2-6,6-2",G. Simon,G. Monfils,,,FRA,FRA,3-6,6-3,7-6(8),2-6,6-2,03:11:00,A,G. Simon,G. Monfils,FRA,FRA,,,262,/en/stats/leaderboard?page=serve,2,2,66,104,157,63,66,104,55,29,53,58,7,12,23,274,/en/stats/leaderboard?page=serve,4,20,70,112,159,67,75,112,43,20,47,58,7,12,23,61,95,157,40,64,159,50,159,316,60,95,159,39,62,157,50,157,316,,,,,03:11:00,03:11:00,8,6,,,SD32,MC65
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS030,R32,01:36:00,,F,3,BD06,"7-6(7),6-0,6-1",R. Bautista Agut,N. Basilashvili,,,ESP,GEO,7-6(7),6-0,6-1,,,01:36:00,A,R. Bautista Agut,N. Basilashvili,ESP,GEO,,,322,/en/stats/leaderboard?page=serve,1,3,77,59,77,76,45,59,67,12,18,100,4,4,12,224,/en/stats/leaderboard?page=serve,3,5,77,66,86,52,34,66,40,8,20,33,3,9,13,74,57,77,51,44,86,62,101,163,49,42,86,26,20,77,38,62,163,7,4,,,01:36:00,01:36:00,,,,,BD06,BG23
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS031,R32,02:16:00,,F,4,F324,"6-4,6-4,6-7(5),6-2",R. Federer,S. Groth,,,SUI,AUS,6-4,6-4,6-7(5),6-2,,02:16:00,A,R. Federer,S. Groth,SUI,AUS,,,336,/en/stats/leaderboard?page=serve,1,17,62,67,108,90,60,67,68,28,41,0,0,0,20,287,/en/stats/leaderboard?page=serve,4,21,65,84,130,73,61,84,52,24,46,50,4,8,20,81,88,108,35,45,130,56,133,238,65,85,130,19,20,108,44,105,238,,,,,02:16:00,02:16:00,5,7,,,F324,G940
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS032,R64,01:32:00,,F,3,D643,"6-4,6-2,6-3",N. Djokovic,J. Nieminen,,,SRB,FIN,6-4,6-2,6-3,,,01:32:00,A,N. Djokovic,J. Nieminen,SRB,FIN,,,319,/en/stats/leaderboard?page=serve,1,8,68,50,73,78,39,50,74,17,23,0,0,1,14,233,/en/stats/leaderboard?page=serve,2,2,68,59,87,61,36,59,43,12,28,64,9,14,13,77,56,73,45,39,87,59,95,160,55,48,87,23,17,73,41,65,160,,,,,01:32:00,01:32:00,,,,,D643,N289
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS033,R64,02:00:00,,F,3,TA46,"7-6(7),6-4,7-6(7)",B. Tomic,P. Herbert,,,AUS,FRA,7-6(7),6-4,7-6(7),,,02:00:00,A,B. Tomic,P. Herbert,AUS,FRA,,,331,/en/stats/leaderboard?page=serve,1,9,72,73,102,82,60,73,69,20,29,100,4,4,17,307,/en/stats/leaderboard?page=serve,4,21,54,58,107,81,47,58,61,30,49,0,0,1,17,78,80,102,28,30,107,53,110,209,72,77,107,22,22,102,47,99,209,7,3,,,02:00:00,02:00:00,7,5,,,TA46,H996
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS034,R64,01:59:00,,F,3,MD56,"6-3,7-6(7),6-3",L. Mayer,M. Granollers,,,ARG,ESP,6-3,7-6(7),6-3,,,01:59:00,A,L. Mayer,M. Granollers,ARG,ESP,,,328,/en/stats/leaderboard?page=serve,1,9,62,56,91,89,50,56,69,24,35,100,3,3,16,284,/en/stats/leaderboard?page=serve,2,6,65,53,82,75,40,53,55,16,29,71,5,7,14,81,74,91,32,26,82,58,100,173,68,56,82,19,17,91,42,73,173,,,7,4,01:59:00,01:59:00,,,,,MD56,G710
540,2015,Wimbledon,GS,2015-06-29T00:00:00,2015-07-12T00:00:00,Grass,128,12568000,£,MS035,R64,02:52:00,,F,4,A678,"6-7(5),7-6(8),6-4,6-4",K. Anderson,M. Ilhan,,,RSA,TUR,6-7(5),7-6(8),6-4,6-4,,02:52:00,A,K. Anderson,M. Ilhan,RSA,TUR,,,339,/en/stats/leaderboard?page=serve,9,34,58,69,119,86,59,69,70,35,50,0,0,0,22,282,/en/stats/leaderboard?page=serve,4,6,59,78,133,73,57,78,58,32,55,33,1,3,22,79,94,119,33,44,133,55,138,252,67,89,133,21,25,119,45,114,252,5,7,8,6,02:52:00,02:52:00,,,,,A678,K771
