event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS001,F,04:19:00,,F,5,A0E2,"6-3,2-6,5-7,6-1,6-2",C. Alcaraz,A. Zverev,,,ESP,GER,6-3,2-6,5-7,6-1,6-2,04:19:00,A,C. Alcaraz,A. Zverev,ESP,GER,,,243,/en/stats/leaderboard?page=serve,6,3,60,96,159,65,62,96,49,31,63,74,17,23,22,230,/en/stats/leaderboard?page=serve,6,8,73,97,133,63,61,97,33,12,36,44,7,16,22,58,93,159,45,60,133,52,153,292,55,73,133,42,66,159,48,139,292,04:19:00,04:19:00,,,,,,,,,,,A0E2,Z355
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS002,SF,02:35:00,,F,4,Z355,"2-6,6-2,6-4,6-2",A. Zverev,C. Ruud,,,GER,NOR,2-6,6-2,6-4,6-2,,02:35:00,A,A. Zverev,C. Ruud,GER,NOR,,,311,/en/stats/leaderboard?page=serve,4,19,68,56,82,86,48,56,54,14,26,33,1,3,17,250,/en/stats/leaderboard?page=serve,0,4,67,71,106,69,49,71,40,14,35,58,7,12,17,76,62,82,41,43,106,56,105,188,59,63,106,24,20,82,44,83,188,02:35:00,02:35:00,,,,,,,,,,,Z355,RH16
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS003,SF,04:09:00,,F,5,A0E2,"2-6,6-3,3-6,6-4,6-3",C. Alcaraz,J. Sinner,,,ESP,ITA,2-6,6-3,3-6,6-4,6-3,04:09:00,A,C. Alcaraz,J. Sinner,ESP,ITA,,,252,/en/stats/leaderboard?page=serve,7,8,66,103,157,66,68,103,46,25,54,40,4,10,23,247,/en/stats/leaderboard?page=serve,8,7,56,76,135,74,56,76,46,27,59,57,8,14,22,59,93,157,39,52,135,50,145,292,61,83,135,41,64,157,50,147,292,04:09:00,04:09:00,,,,,,,,,,,A0E2,S0AG
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS005,QF,02:59:00,,F,3,Z355,"6-4,7-6(7),6-4",A. Zverev,A. de Minaur,,,GER,AUS,6-4,7-6(7),6-4,,,02:59:00,A,A. Zverev,A. de Minaur,GER,AUS,,,263,/en/stats/leaderboard?page=serve,5,2,69,75,109,69,52,75,47,16,34,63,5,8,16,236,/en/stats/leaderboard?page=serve,4,3,48,44,91,64,28,44,57,27,47,17,1,6,16,62,68,109,40,36,91,52,104,200,60,55,91,38,41,109,48,96,200,02:59:00,02:59:00,7,5,,,,,,,,,Z355,DH58
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS006,QF,02:15:00,,F,3,A0E2,"6-3,7-6(7),6-4",C. Alcaraz,S. Tsitsipas,,,ESP,GRE,6-3,7-6(7),6-4,,,02:15:00,A,C. Alcaraz,S. Tsitsipas,ESP,GRE,,,316,/en/stats/leaderboard?page=serve,1,3,73,61,84,74,45,61,74,17,23,50,1,2,15,252,/en/stats/leaderboard?page=serve,4,2,61,60,98,65,39,60,53,20,38,33,2,6,16,74,62,84,40,39,98,55,101,182,60,59,98,26,22,84,45,81,182,02:15:00,02:15:00,7,3,,,,,,,,,A0E2,TE51
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS007,QF,02:29:00,,F,3,S0AG,"6-2,6-4,7-6(7)",J. Sinner,G. Dimitrov,,,ITA,BUL,6-2,6-4,7-6(7),,,02:29:00,A,J. Sinner,G. Dimitrov,ITA,BUL,,,306,/en/stats/leaderboard?page=serve,0,8,60,53,89,81,43,53,64,23,36,50,1,2,15,247,/en/stats/leaderboard?page=serve,5,5,63,67,106,67,45,67,44,17,39,60,6,10,15,74,66,89,42,44,106,56,110,195,58,62,106,26,23,89,44,85,195,02:29:00,02:29:00,,,7,3,,,,,,,S0AG,D875
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS008,R16,04:39:00,,F,5,D643,"6-1,5-7,3-6,7-5,6-3",N. Djokovic,F. Cerundolo,,,SRB,ARG,6-1,5-7,3-6,7-5,6-3,04:39:00,A,N. Djokovic,F. Cerundolo,SRB,ARG,,,274,/en/stats/leaderboard?page=serve,2,6,67,123,183,69,85,123,50,30,60,79,15,19,25,265,/en/stats/leaderboard?page=serve,2,3,65,95,146,61,58,95,63,32,51,45,5,11,24,63,115,183,38,56,146,52,171,329,62,90,146,37,68,183,48,158,329,04:39:00,04:39:00,,,,,,,,,,,D643,C0AU
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS009,R16,03:31:00,,F,4,RH16,"7-6(8),3-6,6-4,6-2",C. Ruud,T. Fritz,,,NOR,USA,7-6(8),3-6,6-4,6-2,,03:31:00,A,C. Ruud,T. Fritz,NOR,USA,,,269,/en/stats/leaderboard?page=serve,7,11,58,74,127,69,51,74,60,32,53,67,8,12,19,250,/en/stats/leaderboard?page=serve,4,19,56,91,163,71,65,91,38,27,72,78,21,27,20,65,83,127,44,71,163,53,154,290,56,92,163,35,44,127,47,136,290,03:31:00,03:31:00,,,,,8,6,,,,,RH16,FB98
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS010,R16,04:11:00,,F,5,Z355,"4-6,6-1,5-7,7-6(7),6-2",A. Zverev,H. Rune,,,GER,DEN,4-6,6-1,5-7,7-6(7),6-2,04:11:00,A,A. Zverev,H. Rune,GER,DEN,,,280,/en/stats/leaderboard?page=serve,3,16,71,97,136,76,74,97,44,17,39,40,4,10,25,242,/en/stats/leaderboard?page=serve,3,10,57,96,168,66,63,96,46,33,72,65,15,23,24,67,91,136,43,72,168,54,163,304,57,96,168,33,45,136,46,141,304,04:11:00,04:11:00,,,,,,,7,2,,,Z355,R0DG
520,2024,Roland Garros,GS,2024-05-26T00:00:00,2024-06-09T00:00:00,Clay,128,24961000,€,MS011,R16,02:49:00,,F,4,DH58,"4-6,6-2,6-1,6-3",A. de Minaur,D. Medvedev,,,AUS,RUS,4-6,6-2,6-1,6-3,,02:49:00,A,A. de Minaur,D. Medvedev,AUS,RUS,,,279,/en/stats/leaderboard?page=serve,3,7,54,55,101,76,42,55,57,26,46,80,8,10,17,227,/en/stats/leaderboard?page=serve,2,7,57,65,114,62,40,65,45,22,49,50,7,14,17,67,68,101,46,52,114,56,120,215,54,62,114,33,33,101,44,95,215,02:49:00,02:49:00,,,,,,,,,,,DH58,MM58
