full_name,player_id,ranking,points,movement,date
Ashleigh Barty,318033,1,9186,0,2021-04-05
Naomi Osaka,319998,2,7985,0,2021-04-05
Simona Halep,314320,3,6965,0,2021-04-05
Sofia Kenin,320942,4,5915,0,2021-04-05
Elina Svitolina,316738,5,5750,0,2021-04-05
Bianca Andreescu,325088,6,5265,3,2021-04-05
Aryna Sabalenka,320760,7,5085,1,2021-04-05
Serena Williams,230234,8,4850,-1,2021-04-05
Karolina Pliskova,313974,9,4660,-3,2021-04-05
Kiki Bertens,314584,10,4490,1,2021-04-05
Petra Kvitova,314206,11,4476,-1,2021-04-05
Belinda Bencic,319001,12,4315,0,2021-04-05
Garbiñe Muguruza,316239,13,4120,0,2021-04-05
Jennifer Brady,318358,14,3765,0,2021-04-05
Victoria Azarenka,312001,15,3625,0,2021-04-05
Iga Swiatek,326408,16,3615,0,2021-04-05
Elise Mertens,317964,17,3400,0,2021-04-05
Johanna Konta,313907,18,3236,0,2021-04-05
Maria Sakkari,318312,19,3020,6,2021-04-05
Marketa Vondrousova,323027,20,2862,0,2021-04-05
Petra Martic,313711,21,2790,0,2021-04-05
Karolina Muchova,322191,22,2781,0,2021-04-05
Elena Rybakina,324166,23,2718,0,2021-04-05
Madison Keys,316959,24,2606,-5,2021-04-05
Angelique Kerber,311470,25,2315,1,2021-04-05
Anett Kontaveit,318425,26,2295,-2,2021-04-05
Alison Riske-Amritraj,312850,27,2222,0,2021-04-05
Ons Jabeur,316847,28,2088,2,2021-04-05
Donna Vekic,318516,29,2000,0,2021-04-05
Dayana Yastremska,324261,30,2000,1,2021-04-05
Yulia Putintseva,317683,31,1970,-3,2021-04-05
Jessica Pegula,316956,32,1968,1,2021-04-05
Amanda Anisimova,326384,33,1960,-1,2021-04-05
Ekaterina Alexandrova,319007,34,1955,0,2021-04-05
Svetlana Kuznetsova,110552,35,1865,0,2021-04-05
Coco Gauff,328560,36,1796,0,2021-04-05
Daria Kasatkina,322082,37,1745,5,2021-04-05
Veronika Kudermetova,319526,38,1740,-1,2021-04-05
Barbora Krejcikova,318314,39,1716,0,2021-04-05
Anastasia Pavlyuchenkova,313796,40,1715,6,2021-04-05
Shuai Zhang,311779,41,1713,2,2021-04-05
Jil Teichmann,320926,42,1693,-1,2021-04-05
Danielle Collins,316925,43,1645,-3,2021-04-05
Barbora Strycova,190879,44,1640,1,2021-04-05
Fiona Ferro,319969,45,1610,-1,2021-04-05
Nadia Podoroska,319112,46,1601,2,2021-04-05
Anastasija Sevastova,313987,47,1596,10,2021-04-05
Sara Sorribes Tormo,318872,48,1590,10,2021-04-05
Saisai Zheng,316286,49,1585,4,2021-04-05
Qiang Wang,314429,50,1580,-12,2021-04-05
Magda Linette,315130,51,1578,-1,2021-04-05
Shelby Rogers,317421,52,1558,0,2021-04-05
Jelena Ostapenko,319939,53,1545,1,2021-04-05
Caroline Garcia,315391,54,1530,-3,2021-04-05
Kristina Mladenovic,315616,55,1530,1,2021-04-05
Marie Bouzkova,320983,56,1514,-9,2021-04-05
Sloane Stephens,315683,57,1444,-8,2021-04-05
Laura Siegemund,310926,58,1381,1,2021-04-05
Alizé Cornet,312121,59,1310,2,2021-04-05
Polona Hercog,313968,60,1300,0,2021-04-05
Rebecca Peterson,317771,61,1300,1,2021-04-05
Su-Wei Hsieh,310053,62,1290,-7,2021-04-05
Patricia Maria Tig,317171,63,1254,0,2021-04-05
