full_name,player_id,ranking,points,movement,date
Ashleigh Barty,318033,1,8245,0,2021-06-14
Naomi Osaka,319998,2,7401,0,2021-06-14
Simona Halep,314320,3,6330,0,2021-06-14
Aryna Sabalenka,320760,4,6195,0,2021-06-14
Sofia Kenin,320942,5,5865,0,2021-06-14
Elina Svitolina,316738,6,5835,0,2021-06-14
Bianca Andreescu,325088,7,5265,0,2021-06-14
Serena Williams,230234,8,4931,0,2021-06-14
Iga Swiatek,326408,9,4435,0,2021-06-14
Karolina Pliskova,313974,10,4285,0,2021-06-14
Petra Kvitova,314206,11,4115,1,2021-06-14
Belinda Bencic,319001,12,4080,-1,2021-06-14
Garbiñe Muguruza,316239,13,4000,0,2021-06-14
Jennifer Brady,318358,14,3840,0,2021-06-14
Barbora Krejcikova,318314,15,3733,18,2021-06-14
Victoria Azarenka,312001,16,3696,0,2021-06-14
Elise Mertens,317964,17,3685,-2,2021-06-14
Maria Sakkari,318312,18,3480,0,2021-06-14
Anastasia Pavlyuchenkova,313796,19,3300,13,2021-06-14
Kiki Bertens,314584,20,3220,-3,2021-06-14
Elena Rybakina,324166,21,3043,1,2021-06-14
Karolina Muchova,322191,22,2876,-3,2021-06-14
Coco Gauff,328560,23,2780,2,2021-06-14
Ons Jabeur,316847,24,2415,2,2021-06-14
Petra Martic,313711,25,2360,-2,2021-06-14
Jessica Pegula,316956,26,2339,3,2021-06-14
Angelique Kerber,311470,27,2320,0,2021-06-14
Madison Keys,316959,28,2306,-4,2021-06-14
Anett Kontaveit,318425,29,2265,2,2021-06-14
Johanna Konta,313907,30,2265,-10,2021-06-14
Alison Riske-Amritraj,312850,31,2181,-3,2021-06-14
Veronika Kudermetova,319526,32,2100,-2,2021-06-14
Paula Badosa,320124,33,2060,2,2021-06-14
Ekaterina Alexandrova,319007,34,1940,0,2021-06-14
Daria Kasatkina,322082,35,1860,2,2021-06-14
Shuai Zhang,311779,36,1798,10,2021-06-14
Dayana Yastremska,324261,37,1765,1,2021-06-14
Qiang Wang,314429,38,1700,1,2021-06-14
Svetlana Kuznetsova,110552,39,1692,1,2021-06-14
Nadia Podoroska,319112,40,1687,2,2021-06-14
Marketa Vondrousova,323027,41,1686,-20,2021-06-14
Yulia Putintseva,317683,42,1685,1,2021-06-14
Jelena Ostapenko,319939,43,1680,1,2021-06-14
Magda Linette,315130,44,1628,1,2021-06-14
Sorana Cirstea,312469,45,1614,9,2021-06-14
Shelby Rogers,317421,46,1558,1,2021-06-14
Tamara Zidansek,323079,47,1550,38,2021-06-14
Danielle Collins,316925,48,1529,2,2021-06-14
Fiona Ferro,319969,49,1500,2,2021-06-14
Marie Bouzkova,320983,50,1475,2,2021-06-14
Saisai Zheng,316286,51,1460,6,2021-06-14
Jil Teichmann,320926,52,1440,1,2021-06-14
Sara Sorribes Tormo,318872,53,1440,-4,2021-06-14
Donna Vekic,318516,54,1430,-18,2021-06-14
Laura Siegemund,310926,55,1428,0,2021-06-14
Barbora Strycova,190879,56,1412,0,2021-06-14
Anastasija Sevastova,313987,57,1385,-9,2021-06-14
Rebecca Peterson,317771,58,1330,2,2021-06-14
Kristina Mladenovic,315616,59,1320,2,2021-06-14
Danka Kovinic,317684,60,1312,2,2021-06-14
Patricia Maria Tig,317171,61,1264,2,2021-06-14
Su-Wei Hsieh,310053,62,1263,2,2021-06-14
Alizé Cornet,312121,63,1240,2,2021-06-14
Alison Van Uytvanck,317819,64,1235,3,2021-06-14
Marta Kostyuk,326482,65,1170,16,2021-06-14
Leylah Fernandez,326735,66,1159,3,2021-06-14
Sloane Stephens,315683,67,1156,-8,2021-06-14
Ann Li,326096,68,1142,7,2021-06-14
Bernarda Pera,317708,69,1140,1,2021-06-14
Heather Watson,316981,70,1129,1,2021-06-14
Viktorija Golubic,316296,71,1126,1,2021-06-14
Ajla Tomljanovic,315232,72,1110,4,2021-06-14
Polona Hercog,313968,73,1106,0,2021-06-14
Caroline Garcia,315391,74,1100,-16,2021-06-14
Katerina Siniakova,320301,75,1085,-7,2021-06-14
Camila Giorgi,314610,76,1080,4,2021-06-14
Kaia Kanepi,110536,77,1048,-11,2021-06-14
Irina-Camelia Begu,313169,78,1044,-4,2021-06-14
Amanda Anisimova,326384,79,1040,-38,2021-06-14
Madison Brengle,312328,80,1025,4,2021-06-14
Misaki Doi,314237,81,1021,-2,2021-06-14
Anastasia Potapova,325601,82,1001,-4,2021-06-14
Arantxa Rus,313349,83,1001,0,2021-06-14
Nao Hibino,320238,84,993,-2,2021-06-14
Nina Stojanovic,319709,85,983,2,2021-06-14
Varvara Gracheva,325836,86,966,2,2021-06-14
Jasmine Paolini,319280,87,958,4,2021-06-14
Anna Blinkova,324267,88,940,-11,2021-06-14
Lauren Davis,317414,89,930,-3,2021-06-14
Tereza Martincova,318060,90,910,4,2021-06-14
Ana Bogdan,315427,91,880,11,2021-06-14
Kristyna Pliskova,313975,92,870,-3,2021-06-14
Clara Tauson,327793,93,870,-3,2021-06-14
Camila Osorio,325898,94,868,4,2021-06-14
Kirsten Flipkens,310331,95,862,-3,2021-06-14
Christina Mchale,314917,96,847,-1,2021-06-14
Vera Zvonareva,260142,97,847,-1,2021-06-14
Martina Trevisan,316266,98,841,-1,2021-06-14
Lin Zhu,317306,99,831,0,2021-06-14
Margarita Gasparyan,317938,100,826,0,2021-06-14
Aliaksandra Sasnovich,317790,101,818,2,2021-06-14
Zarina Diyas,315696,102,816,-9,2021-06-14
Venus Williams,230220,103,814,1,2021-06-14
Kaja Juvan,324702,104,783,-3,2021-06-14
Viktoriya Tomova,317584,105,775,3,2021-06-14
Liudmila Samsonova,322222,106,756,0,2021-06-14
Sara Errani,310761,107,754,-2,2021-06-14
Anna Kalinskaya,323942,108,751,1,2021-06-14
