full_name,player_id,ranking,points,movement,date
Justine Henin,80350,1,7324,0,2004-02-16
Kim Clijsters,30458,2,6616,0,2004-02-16
Amélie Mauresmo,130450,3,3452,0,2004-02-16
Lindsay Davenport,40106,4,3050,0,2004-02-16
Jennifer Capriati,30200,5,2764,0,2004-02-16
Serena Williams,230234,6,2584,1,2004-02-16
Anastasia Myskina,130533,7,2528,-1,2004-02-16
Ai Sugiyama,190353,8,2340,0,2004-02-16
Chanda Rubin,180175,9,2300,0,2004-02-16
Elena Dementieva,40289,10,2270,0,2004-02-16
Nadia Petrova,160379,11,1967,0,2004-02-16
Vera Zvonareva,260142,12,1882,0,2004-02-16
Paola Suárez,190360,13,1661,1,2004-02-16
Jelena Dokic,40344,14,1449,1,2004-02-16
Francesca Schiavone,190666,15,1381,3,2004-02-16
Patty Schnyder,190519,16,1374,0,2004-02-16
Venus Williams,230220,17,1351,-4,2004-02-16
Conchita Martínez,130113,18,1337,-1,2004-02-16
Silvia Farina Elia,60061,19,1336,1,2004-02-16
Anna Smashnova,190361,20,1309,-1,2004-02-16
Magdalena Maleeva,130245,21,1229,0,2004-02-16
Fabiola Zuluaga,260078,22,1197,0,2004-02-16
Magui Serna,190482,23,1153,0,2004-02-16
Lisa Raymond,180144,24,1117,1,2004-02-16
Maria Sharapova,310137,25,1101,1,2004-02-16
Nathalie Dechy,40254,26,1054,-2,2004-02-16
Mary Pierce,160142,27,1043,10,2004-02-16
Svetlana Kuznetsova,110552,28,1042,-1,2004-02-16
Elena Bovina,20992,29,1021,6,2004-02-16
Meghann Shaughnessy,190565,30,995,0,2004-02-16
Dinara Safina,190950,31,967,9,2004-02-16
Amanda Coetzer,30037,32,960,0,2004-02-16
Tina Pisnik,160339,33,956,-2,2004-02-16
Lina Krasnoroutskaya,110489,34,938,-6,2004-02-16
Daniela Hantuchova,80394,35,934,-6,2004-02-16
Eleni Daniilidou,40313,36,931,-3,2004-02-16
Alicia Molik,130548,37,931,-3,2004-02-16
Petra Mandula,130443,38,837,0,2004-02-16
Saori Obata,150103,39,836,0,2004-02-16
Maria Vento-Kabchi,220070,40,791,1,2004-02-16
Shinobu Asagoe,10209,41,783,1,2004-02-16
María Sánchez Lorenzo,190435,42,783,3,2004-02-16
Elena Likhovtseva,120151,43,770,-7,2004-02-16
Laura Granville,70423,44,767,-1,2004-02-16
Karolina Sprem,190881,45,766,3,2004-02-16
Emilie Loit,120277,46,761,-2,2004-02-16
Ashley Harkleroad,80418,47,736,-1,2004-02-16
Cara Black,20351,48,734,-1,2004-02-16
Katarina Srebotnik,190636,49,694,0,2004-02-16
Amy Frazier,60034,50,674,0,2004-02-16
Anca Barna,20113,51,671,0,2004-02-16
Kristina Brandi,20323,52,646,0,2004-02-16
Marion Bartoli,20631,53,645,0,2004-02-16
Tamarine Tanasugarn,200137,54,642,0,2004-02-16
Aniko Kapros,110505,55,631,0,2004-02-16
Denisa Chladkova,30382,56,596,0,2004-02-16
Anabel Medina Garrigues,130611,57,592,3,2004-02-16
Emmanuelle Gagliardi,70245,58,588,0,2004-02-16
Nicole Pratt,160078,59,574,-2,2004-02-16
Akiko Morigami,130541,60,573,1,2004-02-16
Iroda Tulyaganova,200265,61,567,-2,2004-02-16
Claudine Schaul,190777,62,550,1,2004-02-16
Ludmila Cervanova,30390,63,546,1,2004-02-16
Arantxa  Parra Santonja,160451,64,537,1,2004-02-16
Jelena Kostanic Tosic,110380,65,532,1,2004-02-16
Marlene Weingartner,230202,66,527,2,2004-02-16
Maja Matevzic,130556,67,523,-5,2004-02-16
Melinda Czink,30557,68,520,-1,2004-02-16
Jelena Jankovic,100153,69,514,2,2004-02-16
Virginia Ruano Pascual,180160,70,498,0,2004-02-16
Barbara Schett,190349,71,478,1,2004-02-16
Els Callens,30003,72,478,-3,2004-02-16
