full_name,player_id,ranking,points,movement,date
Caroline Wozniacki,313402,1,9915,0,2011-06-27
Kim Clijsters,30458,2,8125,0,2011-06-27
Vera Zvonareva,260142,3,7935,0,2011-06-27
Na Li,120330,4,6255,0,2011-06-27
Victoria Azarenka,312001,5,5725,0,2011-06-27
Maria Sharapova,310137,6,5021,0,2011-06-27
Francesca Schiavone,190666,7,4705,0,2011-06-27
Petra Kvitova,314206,8,4337,0,2011-06-27
Marion Bartoli,20631,9,4010,0,2011-06-27
Samantha Stosur,190787,10,3405,0,2011-06-27
Agnieszka Radwanska,312251,11,3175,2,2011-06-27
Svetlana Kuznetsova,110552,12,3160,0,2011-06-27
Andrea Petkovic,310770,13,3150,-2,2011-06-27
Anastasia Pavlyuchenkova,313796,14,3055,0,2011-06-27
Jelena Jankovic,100153,15,3050,0,2011-06-27
Julia Goerges,313381,16,2560,0,2011-06-27
Kaia Kanepi,110536,17,2466,0,2011-06-27
Ana Ivanovic,311710,18,2400,0,2011-06-27
Yanina Wickmayer,312536,19,2350,0,2011-06-27
Shuai Peng,160471,20,2300,0,2011-06-27
Flavia Pennetta,160391,21,2220,0,2011-06-27
Shahar Peer,311168,22,2170,0,2011-06-27
Daniela Hantuchova,80394,23,2135,2,2011-06-27
Dominika Cibulkova,312894,24,2115,-1,2011-06-27
Serena Williams,230234,25,2060,1,2011-06-27
Alisa Kleybanova,311777,26,2005,-2,2011-06-27
Maria Kirilenko,310577,27,1985,0,2011-06-27
Jarmila Wolfe,310169,28,1940,0,2011-06-27
Roberta Vinci,220214,29,1925,1,2011-06-27
Venus Williams,230220,30,1680,3,2011-06-27
Bethanie Mattek-Sands,130713,31,1643,0,2011-06-27
Lucie Safarova,310553,32,1585,0,2011-06-27
Tsvetana Pironkova,311041,33,1551,1,2011-06-27
Sara Errani,310761,34,1480,1,2011-06-27
Klara Koukalova,110492,35,1425,3,2011-06-27
Elena Vesnina,311220,36,1415,3,2011-06-27
Nadia Petrova,160379,37,1391,0,2011-06-27
Ekaterina Makarova,311604,38,1381,-9,2011-06-27
Alexandra Dulgheru,312712,39,1355,-3,2011-06-27
Gisela Dulko,40388,40,1303,0,2011-06-27
Lucie Hradecka,310849,41,1271,0,2011-06-27
Ayumi Morita,312848,42,1258,0,2011-06-27
Anabel Medina Garrigues,130611,43,1230,0,2011-06-27
Rebecca Marino,313485,44,1208,0,2011-06-27
Jelena Dokic,40344,45,1197,14,2011-06-27
Monica Niculescu,310775,46,1155,0,2011-06-27
Greta Arn,10230,47,1155,0,2011-06-27
Lourdes Domínguez Lino,40300,48,1148,1,2011-06-27
Agnes Szavay,311872,49,1142,-4,2011-06-27
Bojana Jovanovski Petrovic,314369,50,1138,3,2011-06-27
Vera Dushevina,310625,51,1130,-3,2011-06-27
Anna Chakvetadze,310623,52,1121,-2,2011-06-27
Iveta Melzer,20576,53,1105,-2,2011-06-27
Anastasija Sevastova,313987,54,1101,-2,2011-06-27
Barbora Strycova,190879,55,1080,-1,2011-06-27
Alberta Brianti,20458,56,1066,-1,2011-06-27
Kimiko Date,40130,57,1010,6,2011-06-27
Simona Halep,314320,58,1005,-1,2011-06-27
Polona Hercog,313968,59,1000,-1,2011-06-27
Sania Mirza,310112,60,997,0,2011-06-27
Aravane Rezai,311791,61,990,-5,2011-06-27
Sabine Lisicki,312520,62,986,0,2011-06-27
Johanna Larsson,311593,63,973,8,2011-06-27
Dinara Safina,190950,64,960,1,2011-06-27
Timea Bacsinszky,311579,65,955,2,2011-06-27
Magdalena Rybarikova,312580,66,944,0,2011-06-27
Romina Oprandi,150185,67,940,15,2011-06-27
Elena Baltacha,20556,68,935,-7,2011-06-27
Alizé Cornet,312121,69,935,-1,2011-06-27
Mathilde Johansson,100162,70,932,-6,2011-06-27
Sofia Arvidsson,10334,71,930,-2,2011-06-27
Alla Kudryavtseva,311362,72,920,-2,2011-06-27
Christina Mchale,314917,73,887,1,2011-06-27
Pauline Parmentier,160515,74,884,1,2011-06-27
Kristina Barrois,312578,75,856,-2,2011-06-27
Maria Jose  Martinez Sanchez,130591,76,843,-4,2011-06-27
Angelique Kerber,311470,77,842,0,2011-06-27
Irina-Camelia Begu,313169,78,836,1,2011-06-27
Anastasia Rodionova,180356,79,829,-3,2011-06-27
Tamira Paszek,313035,80,820,4,2011-06-27
Petra Cetkovska,30562,81,820,-1,2011-06-27
Evgeniya Rodina,312584,82,813,1,2011-06-27
Shuai Zhang,311779,83,805,2,2011-06-27
Jie Zheng,260144,84,797,-6,2011-06-27
Varvara Lepchenko,120420,85,792,1,2011-06-27
Sorana Cirstea,312469,86,791,-5,2011-06-27
Melanie Oudin,313963,87,784,0,2011-06-27
Nuria Llagostera Vives,120317,88,777,0,2011-06-27
Ksenia Pervak,313537,89,771,0,2011-06-27
Laura Pous-Tio,160481,90,769,0,2011-06-27
Mirjana Lucic-Baroni,120323,91,762,0,2011-06-27
Vania King,311550,92,746,0,2011-06-27
Chanelle Scheepers,190873,93,741,1,2011-06-27
Latisha Chan,312015,94,732,1,2011-06-27
Vesna Dolonc,313653,95,726,2,2011-06-27
Virginie Razzano,180384,96,718,2,2011-06-27
Akgul Amanmuradova,10362,97,715,2,2011-06-27
Petra Martic,313711,98,712,2,2011-06-27
Andrea  Sestini Hlavackova,80459,99,711,2,2011-06-27
Anastasiya Yakimova,310626,100,709,2,2011-06-27
Olga Govortsova,311243,101,707,2,2011-06-27
Coco Vandeweghe,314464,102,687,-6,2011-06-27
Arantxa Rus,313349,103,686,1,2011-06-27
