full_name,player_id,ranking,points,movement,date
Aryna Sabalenka,320760,1,8956,0,2025-02-03
Iga Swiatek,326408,2,8770,0,2025-02-03
Coco Gauff,328560,3,6538,0,2025-02-03
Jasmine Paolini,319280,4,5288,0,2025-02-03
Elena Rybakina,324166,5,4893,0,2025-02-03
Jessica Pegula,316956,6,4861,0,2025-02-03
Madison Keys,316959,7,4680,0,2025-02-03
Qinwen Zheng,328120,8,4095,0,2025-02-03
Emma Navarro,325410,9,3709,0,2025-02-03
Paula Badosa,320124,10,3588,0,2025-02-03
Daria Kasatkina,322082,11,3321,0,2025-02-03
Danielle Collins,316925,12,3207,0,2025-02-03
Diana Shnaider,330482,13,2873,0,2025-02-03
Barbora Krejcikova,318314,14,2783,0,2025-02-03
Mirra Andreeva,331809,15,2665,0,2025-02-03
Beatriz Haddad Maia,318176,16,2554,0,2025-02-03
Karolina Muchova,322191,17,2344,2,2025-02-03
Anna Kalinskaya,323942,18,2304,0,2025-02-03
Donna Vekic,318516,19,2273,-2,2025-02-03
Liudmila Samsonova,322222,20,2130,1,2025-02-03
Yulia Putintseva,317683,21,2093,-1,2025-02-03
Marta Kostyuk,326482,22,2064,0,2025-02-03
Elina Svitolina,316738,23,1970,1,2025-02-03
Katie Boulter,319125,24,1931,1,2025-02-03
Ekaterina Alexandrova,319007,25,1888,5,2025-02-03
Anastasia Pavlyuchenkova,313796,26,1841,-3,2025-02-03
Leylah Fernandez,326735,27,1815,0,2025-02-03
Magdalena Frech,320277,28,1800,0,2025-02-03
Maria Sakkari,318312,29,1774,2,2025-02-03
Victoria Azarenka,312001,30,1762,-1,2025-02-03
Elise Mertens,317964,31,1666,1,2025-02-03
Anastasia Potapova,325601,32,1494,1,2025-02-03
Ons Jabeur,316847,33,1454,1,2025-02-03
Clara Tauson,327793,34,1441,5,2025-02-03
Jelena Ostapenko,319939,35,1422,-9,2025-02-03
Xinyu Wang,326376,36,1413,-1,2025-02-03
Marketa Vondrousova,323027,37,1393,-1,2025-02-03
Magda Linette,315130,38,1376,-1,2025-02-03
Linda Noskova,329668,39,1358,-1,2025-02-03
Amanda Anisimova,326384,40,1316,0,2025-02-03
Olga Danilovic,324934,41,1275,0,2025-02-03
Naomi Osaka,319998,42,1265,0,2025-02-03
Marie Bouzkova,320983,43,1262,0,2025-02-03
Rebecca Sramkova,320228,44,1236,0,2025-02-03
Lulu Sun,324576,45,1223,0,2025-02-03
Peyton Stearns,327573,46,1198,0,2025-02-03
Karolina Pliskova,313974,47,1196,0,2025-02-03
Elina Avanesyan,327620,48,1190,1,2025-02-03
Anhelina Kalinina,320567,49,1171,-1,2025-02-03
Dayana Yastremska,324261,50,1169,22,2025-02-03
Ashlyn Krueger,329409,51,1141,-1,2025-02-03
Veronika Kudermetova,319526,52,1118,-1,2025-02-03
Camila Osorio,325898,53,1095,2,2025-02-03
Katerina Siniakova,320301,54,1092,-1,2025-02-03
Yue Yuan,324325,55,1086,-1,2025-02-03
Emma Raducanu,328366,56,1056,0,2025-02-03
