full_name,player_id,ranking,points,movement,date
Aryna Sabalenka,320760,1,9090,,2026-06-13
Elena Rybakina,324166,2,8143,,2026-06-13
Iga Swiatek,326408,3,6733,,2026-06-13
Jessica Pegula,316956,4,6056,1.0,2026-06-13
Amanda Anisimova,326384,5,5848,1.0,2026-06-13
Mirra Andreeva,331809,6,5751,2.0,2026-06-13
Coco Gauff,328560,7,4879,-3.0,2026-06-13
Elina Svitolina,316738,8,4315,-1.0,2026-06-13
Victoria Mboko,331006,9,3670,,2026-06-13
Karolina Muchova,322191,10,3438,,2026-06-13
Belinda Bencic,319001,11,3385,,2026-06-13
Marta Kostyuk,326482,12,3157,3.0,2026-06-13
Linda Noskova,329668,13,3054,-1.0,2026-06-13
Jasmine Paolini,319280,14,2617,-1.0,2026-06-13
Naomi Osaka,319998,15,2571,1.0,2026-06-13
Diana Shnaider,330482,16,2506,7.0,2026-06-13
Ekaterina Alexandrova,319007,17,2449,-3.0,2026-06-13
Sorana Cirstea,312469,18,2415,,2026-06-13
Iva Jovic,332285,19,2366,-2.0,2026-06-13
Anna Kalinskaya,323942,20,2212,4.0,2026-06-13
Maja Chwalinska,325639,21,1996,93.0,2026-06-13
Elise Mertens,317964,22,1918,-1.0,2026-06-13
Leylah Fernandez,326735,23,1844,-1.0,2026-06-13
Clara Tauson,327793,24,1800,-4.0,2026-06-13
Emma Navarro,325410,25,1779,,2026-06-13
Madison Keys,316959,26,1772,-7.0,2026-06-13
Anastasia Potapova,325601,27,1640,3.0,2026-06-13
Marie Bouzkova,320983,28,1631,,2026-06-13
Ann Li,326096,29,1601,,2026-06-13
Hailey Baptiste,327101,30,1513,-4.0,2026-06-13
Xinyu Wang,326376,31,1431,3.0,2026-06-13
Katerina Siniakova,320301,32,1422,4.0,2026-06-13
Alexandra Eala,330332,33,1416,4.0,2026-06-13
Cristina Bucsa,321158,34,1406,-1.0,2026-06-13
Liudmila Samsonova,322222,35,1405,-8.0,2026-06-13
Jelena Ostapenko,319939,36,1404,-5.0,2026-06-13
Maria Sakkari,318312,37,1328,12.0,2026-06-13
Jaqueline  Cristian,320319,38,1294,-6.0,2026-06-13
Mccartney Kessler,326678,39,1289,9.0,2026-06-13
Janice Tjen,328818,40,1267,,2026-06-13
Elisabetta Cocciaretto,327909,41,1260,-3.0,2026-06-13
