full_name,player_id,ranking,points,movement,date
Ashleigh Barty,318033,1,7582,0,2021-12-27
Aryna Sabalenka,320760,2,6380,0,2021-12-27
Garbiñe Muguruza,316239,3,5685,0,2021-12-27
Karolina Pliskova,313974,4,5135,0,2021-12-27
Barbora Krejcikova,318314,5,5008,0,2021-12-27
Maria Sakkari,318312,6,4385,0,2021-12-27
Anett Kontaveit,318425,7,4351,0,2021-12-27
Paula Badosa,320124,8,3849,0,2021-12-27
Iga Swiatek,326408,9,3786,0,2021-12-27
Ons Jabeur,316847,10,3455,0,2021-12-27
Anastasia Pavlyuchenkova,313796,11,3076,0,2021-12-27
Sofia Kenin,320942,12,2971,0,2021-12-27
Naomi Osaka,319998,13,2956,0,2021-12-27
Elena Rybakina,324166,14,2855,0,2021-12-27
Elina Svitolina,316738,15,2726,0,2021-12-27
Angelique Kerber,311470,16,2671,0,2021-12-27
Petra Kvitova,314206,17,2660,0,2021-12-27
Jessica Pegula,316956,18,2650,0,2021-12-27
Emma Raducanu,328366,19,2595,0,2021-12-27
Simona Halep,314320,20,2576,0,2021-12-27
Elise Mertens,317964,21,2570,0,2021-12-27
Coco Gauff,328560,22,2550,0,2021-12-27
Belinda Bencic,319001,23,2415,0,2021-12-27
Leylah Fernandez,326735,24,2284,0,2021-12-27
Jennifer Brady,318358,25,2264,0,2021-12-27
Daria Kasatkina,322082,26,2180,0,2021-12-27
Victoria Azarenka,312001,27,2166,0,2021-12-27
Jelena Ostapenko,319939,28,2060,0,2021-12-27
Danielle Collins,316925,29,2036,0,2021-12-27
Tamara Zidansek,323079,30,1876,0,2021-12-27
Veronika Kudermetova,319526,31,1870,0,2021-12-27
Karolina Muchova,322191,32,1865,0,2021-12-27
Camila Giorgi,314610,33,1740,0,2021-12-27
Ekaterina Alexandrova,319007,34,1736,0,2021-12-27
Marketa Vondrousova,323027,35,1701,0,2021-12-27
Sara Sorribes Tormo,318872,36,1645,0,2021-12-27
Jil Teichmann,320926,37,1620,0,2021-12-27
Liudmila Samsonova,322222,38,1597,0,2021-12-27
Sorana Cirstea,312469,39,1589,0,2021-12-27
Shelby Rogers,317421,40,1583,0,2021-12-27
Serena Williams,230234,41,1526,0,2021-12-27
Yulia Putintseva,317683,42,1425,0,2021-12-27
Viktorija Golubic,316296,43,1422,0,2021-12-27
Clara Tauson,327793,44,1421,0,2021-12-27
Ajla Tomljanovic,315232,45,1395,0,2021-12-27
Bianca Andreescu,325088,46,1378,0,2021-12-27
Ann Li,326096,47,1314,0,2021-12-27
Tereza Martincova,318060,48,1226,0,2021-12-27
Katerina Siniakova,320301,49,1220,0,2021-12-27
Marta Kostyuk,326482,50,1215,0,2021-12-27
Alison Riske-Amritraj,312850,51,1191,0,2021-12-27
Anhelina Kalinina,320567,52,1188,0,2021-12-27
Jasmine Paolini,319280,53,1178,0,2021-12-27
Petra Martic,313711,54,1171,0,2021-12-27
Camila Osorio,325898,55,1167,0,2021-12-27
Madison Keys,316959,56,1149,0,2021-12-27
Magda Linette,315130,57,1142,0,2021-12-27
Alison Van Uytvanck,317819,58,1125,0,2021-12-27
Madison Brengle,312328,59,1102,0,2021-12-27
Shuai Zhang,311779,60,1096,0,2021-12-27
Alizé Cornet,312121,61,1080,0,2021-12-27
Irina-Camelia Begu,313169,62,1076,0,2021-12-27
Mayar Sherif,318711,63,1049,0,2021-12-27
Arantxa Rus,313349,64,1031,0,2021-12-27
Sloane Stephens,315683,65,1023,0,2021-12-27
Nuria Parrizas Diaz,314359,66,1008,0,2021-12-27
Ana Konjuh,320682,67,998,0,2021-12-27
Donna Vekic,318516,68,995,0,2021-12-27
Anastasia Potapova,325601,69,985,0,2021-12-27
Anastasija Sevastova,313987,70,956,0,2021-12-27
Jaqueline  Cristian,320319,71,954,0,2021-12-27
Heather Watson,316981,72,949,0,2021-12-27
Kaia Kanepi,110536,73,948,0,2021-12-27
Caroline Garcia,315391,74,945,0,2021-12-27
Andrea Petkovic,310770,75,919,0,2021-12-27
Clara Burel,325320,76,913,0,2021-12-27
Varvara Gracheva,325836,77,912,0,2021-12-27
Amanda Anisimova,326384,78,890,0,2021-12-27
Saisai Zheng,316286,79,877,0,2021-12-27
Greet Minnen,321454,80,877,0,2021-12-27
Vera Zvonareva,260142,81,876,0,2021-12-27
Maryna Zanevska,317094,82,871,0,2021-12-27
Beatriz Haddad Maia,318176,83,868,0,2021-12-27
Nadia Podoroska,319112,84,867,0,2021-12-27
Anna Karolina Schmiedlova,318203,85,867,0,2021-12-27
Kristina Mladenovic,315616,86,860,12,2021-12-27
Elena-Gabriela Ruse,320408,87,859,-1,2021-12-27
Rebecca Peterson,317771,88,853,-1,2021-12-27
Lauren Davis,317414,89,839,-1,2021-12-27
Marie Bouzkova,320983,90,838,-1,2021-12-27
Oceane Dodin,319436,91,823,-1,2021-12-27
Anna Bondar,322942,92,821,-1,2021-12-27
Bernarda Pera,317708,93,815,-1,2021-12-27
Claire Liu,323966,94,815,-1,2021-12-27
Panna Udvardy,325956,95,811,-1,2021-12-27
Danka Kovinic,317684,96,808,-1,2021-12-27
Kristina Kucova,312673,97,807,-1,2021-12-27
Astra Sharma,319696,98,806,-1,2021-12-27
Dayana Yastremska,324261,99,789,0,2021-12-27
Kaja Juvan,324702,100,788,0,2021-12-27
Xinyu Wang,326376,101,786,0,2021-12-27
Zarina Diyas,315696,102,783,0,2021-12-27
Fiona Ferro,319969,103,775,0,2021-12-27
Qiang Wang,314429,104,773,0,2021-12-27
Misaki Doi,314237,105,771,0,2021-12-27
Magdalena Frech,320277,106,769,0,2021-12-27
Aliaksandra Sasnovich,317790,107,755,0,2021-12-27
Su-Wei Hsieh,310053,108,746,0,2021-12-27
Svetlana Kuznetsova,110552,109,743,0,2021-12-27
Harmony Tan,320016,110,721,0,2021-12-27
Anna Kalinskaya,323942,111,716,0,2021-12-27
Martina Trevisan,316266,112,713,0,2021-12-27
Ana Bogdan,315427,113,687,0,2021-12-27
Lin Zhu,317306,114,683,28,2021-12-27
Diane Parry,327077,115,680,-1,2021-12-27
Nina Stojanovic,319709,116,656,-1,2021-12-27
Viktoriya Tomova,317584,117,639,-1,2021-12-27
Lesia Tsurenko,315295,118,634,-1,2021-12-27
Chloe Paquet,318839,119,628,-1,2021-12-27
Kamilla Rakhimova,325936,120,626,-1,2021-12-27
Sara Errani,310761,121,621,-1,2021-12-27
Mihaela Buzarnescu,312268,122,621,-1,2021-12-27
Harriet Dart,319489,123,616,-1,2021-12-27
Dalma Galfi,321106,124,614,-1,2021-12-27
Laura Siegemund,310926,125,604,-1,2021-12-27
Qinwen Zheng,328120,126,596,-1,2021-12-27
Varvara Lepchenko,120420,127,595,-1,2021-12-27
Aleksandra Krunic,316344,128,593,-1,2021-12-27
Nao Hibino,320238,129,590,-1,2021-12-27
Anastasia Gasanova,322333,130,587,-1,2021-12-27
Xiyu Wang,326160,131,582,-1,2021-12-27
Storm Hunter,317810,132,581,-1,2021-12-27
Jule Niemeier,325940,133,581,-1,2021-12-27
Polona Hercog,313968,134,577,-1,2021-12-27
Renata Zarazua,320716,135,577,-1,2021-12-27
Olga Danilovic,324934,136,576,-1,2021-12-27
Vitalia Diatchenko,315030,137,576,-1,2021-12-27
Irina Bara,318352,138,573,-1,2021-12-27
Olga Govortsova,311243,139,564,-1,2021-12-27
Anna-Lena Friedsam,319091,140,562,-1,2021-12-27
Maddison Inglis,321179,141,549,-1,2021-12-27
Caty Mcnally,325725,142,539,-1,2021-12-27
Ekaterine Gorgodze,314660,143,530,0,2021-12-27
Kateryna Baindl,316739,144,516,0,2021-12-27
Rebecca Marino,313485,145,504,0,2021-12-27
Kristyna Pliskova,313975,146,499,0,2021-12-27
Stefanie Voegele,312336,147,496,0,2021-12-27
Lucia Bronzetti,322280,148,495,0,2021-12-27
Katie Boulter,319125,149,483,0,2021-12-27
Mai Hontama,324750,150,483,0,2021-12-27
Francesca Jones,324479,151,480,0,2021-12-27
Arina Rodionova,312413,152,478,0,2021-12-27
Daria Snigur,327845,153,478,0,2021-12-27
Anna Blinkova,324267,154,470,0,2021-12-27
Katarzyna Kawa,315806,155,460,0,2021-12-27
Elisabetta Cocciaretto,327909,156,456,0,2021-12-27
Aliona Bolsova,320735,157,452,0,2021-12-27
Lesley Pattinama Kerkhove,316537,158,450,0,2021-12-27
Christina Mchale,314917,159,448,0,2021-12-27
Timea Babos,317070,160,447,0,2021-12-27
Cristina Bucsa,321158,161,444,0,2021-12-27
Viktoria Hruncakova,322277,162,441,0,2021-12-27
Rebeka Masarova,322087,163,433,0,2021-12-27
Margarita Gasparyan,317938,164,427,0,2021-12-27
Leonie Kung,324028,165,427,0,2021-12-27
Ylena In-Albon,321397,166,426,0,2021-12-27
Amandine Hesse,315148,167,421,0,2021-12-27
Hailey Baptiste,327101,168,418,0,2021-12-27
Rebecca Sramkova,320228,169,416,0,2021-12-27
Reka Luca Jani,316606,170,414,0,2021-12-27
Grace Min,316157,171,412,0,2021-12-27
Robin Anderson,317175,172,412,0,2021-12-27
Lizette Cabrera,320013,173,409,0,2021-12-27
Coco Vandeweghe,314464,174,404,0,2021-12-27
Susan Bandecchi,321032,175,399,0,2021-12-27
Mariam Bolkvadze,320592,176,386,0,2021-12-27
Lucrezia Stefanini,323149,177,386,0,2021-12-27
Jamie Loeb,319411,178,385,0,2021-12-27
Tamara Korpatsch,319571,179,384,0,2021-12-27
Katie Volynets,327391,180,382,0,2021-12-27
Usue Maitane Arconada,321195,181,382,0,2021-12-27
Despina Papamichail,316009,182,370,1,2021-12-27
Valentini Grammatikopoulou,319250,183,368,1,2021-12-27
Julia Grabher,320316,184,367,1,2021-12-27
Kurumi Nara,314344,185,366,1,2021-12-27
Katarina Zavatska,324584,186,364,1,2021-12-27
Arianne Hartono,323451,187,363,10,2021-12-27
Giulia Gatto-Monticone,310915,188,361,0,2021-12-27
Tessah Andrianjafitrimo,321984,189,361,0,2021-12-27
Yuliya Hatouka,324782,190,361,0,2021-12-27
Laura Pigossi,317155,191,359,1,2021-12-27
Barbara Haas,318424,192,356,-10,2021-12-27
Valeria Savinykh,315428,193,356,-2,2021-12-27
Veronica Cepede Royg,314793,194,353,-1,2021-12-27
Natalia Vikhlyantseva,320832,195,349,-1,2021-12-27
Ellen Perez,319960,196,348,-1,2021-12-27
Jessika Ponchet,319421,197,348,-1,2021-12-27
Caroline Dolehide,322052,198,342,0,2021-12-27
Yue Yuan,324325,199,341,0,2021-12-27
En-Shuo Liang,324830,200,340,0,2021-12-27
Francesca Di Lorenzo,324188,201,340,0,2021-12-27
Ankita Raina,317164,202,338,0,2021-12-27
Federica Di Sarra,312582,203,337,0,2021-12-27
Daniela Seguel,315836,204,337,0,2021-12-27
Mayo Hibi,319473,205,336,0,2021-12-27
Isabella Shinikova,316588,206,334,20,2021-12-27
Kateryna Volodko,20702,207,333,-1,2021-12-27
Alexandra Cadantu-Ignatik,313215,208,333,-1,2021-12-27
Su Jeong Jang,317065,209,333,6,2021-12-27
Catherine Bellis,322526,210,331,-2,2021-12-27
Irina Fetecau,320497,211,331,-2,2021-12-27
Paula Ormaechea,315083,212,330,-2,2021-12-27
Mirjam Bjorklund,323007,213,329,-2,2021-12-27
Alycia Parks,326007,214,327,-2,2021-12-27
Irene Burillo Escorihuela,321157,215,326,-2,2021-12-27
Jodie Burrage,323802,216,323,-2,2021-12-27
Asia Muhammad,313919,217,319,-1,2021-12-27
Gabriela Lee,319454,218,319,-1,2021-12-27
Simona Waltert,325771,219,319,-1,2021-12-27
Lara Arruabarrena,315296,220,317,-1,2021-12-27
Sachia Vickery,317443,221,317,-1,2021-12-27
Elina Avanesyan,327620,222,317,-1,2021-12-27
