full_name,player_id,ranking,points,movement,date
Iga Swiatek,326408,1,8631,0,2022-06-06
Anett Kontaveit,318425,2,4326,3,2022-06-06
Paula Badosa,320124,3,4245,1,2022-06-06
Ons Jabeur,316847,4,4150,2,2022-06-06
Maria Sakkari,318312,5,4016,-2,2022-06-06
Aryna Sabalenka,320760,6,3966,1,2022-06-06
Karolina Pliskova,313974,7,3678,1,2022-06-06
Jessica Pegula,316956,8,3255,3,2022-06-06
Danielle Collins,316925,9,3255,0,2022-06-06
Garbiñe Muguruza,316239,10,3060,0,2022-06-06
Emma Raducanu,328366,11,2975,1,2022-06-06
Daria Kasatkina,322082,12,2765,8,2022-06-06
Coco Gauff,328560,13,2756,10,2022-06-06
Barbora Krejcikova,318314,14,2642,-12,2022-06-06
Leylah Fernandez,326735,15,2605,3,2022-06-06
Jelena Ostapenko,319939,16,2596,-3,2022-06-06
Belinda Bencic,319001,17,2585,-3,2022-06-06
Angelique Kerber,311470,18,2474,-1,2022-06-06
Victoria Azarenka,312001,19,2330,-4,2022-06-06
Simona Halep,314320,20,2196,-1,2022-06-06
Elena Rybakina,324166,21,2120,-5,2022-06-06
Jil Teichmann,320926,22,2023,2,2022-06-06
Madison Keys,316959,23,2009,-1,2022-06-06
Veronika Kudermetova,319526,24,1945,5,2022-06-06
Amanda Anisimova,326384,25,1840,3,2022-06-06
Camila Giorgi,314610,26,1753,4,2022-06-06
Martina Trevisan,316266,27,1748,32,2022-06-06
Liudmila Samsonova,322222,28,1650,-1,2022-06-06
Elise Mertens,317964,29,1615,3,2022-06-06
Ekaterina Alexandrova,319007,30,1526,1,2022-06-06
Petra Kvitova,314206,31,1435,3,2022-06-06
Yulia Putintseva,317683,32,1420,5,2022-06-06
Alizé Cornet,312121,33,1386,7,2022-06-06
Sorana Cirstea,312469,34,1350,-8,2022-06-06
Anhelina Kalinina,320567,35,1347,1,2022-06-06
Aliaksandra Sasnovich,317790,36,1341,11,2022-06-06
Elina Svitolina,316738,37,1324,-4,2022-06-06
Kaia Kanepi,110536,38,1297,8,2022-06-06
Sara Sorribes Tormo,318872,39,1276,0,2022-06-06
Alison Riske-Amritraj,312850,40,1256,3,2022-06-06
Shuai Zhang,311779,41,1240,0,2022-06-06
Shelby Rogers,317421,42,1237,8,2022-06-06
Naomi Osaka,319998,43,1235,-5,2022-06-06
Irina-Camelia Begu,313169,44,1234,19,2022-06-06
