full_name,player_id,ranking,points,movement,date
Caroline Wozniacki,313402,1,7965,0,2018-02-12
Simona Halep,314320,2,7616,0,2018-02-12
Elina Svitolina,316738,3,5835,0,2018-02-12
Garbiñe Muguruza,316239,4,5690,0,2018-02-12
Karolina Pliskova,313974,5,5445,0,2018-02-12
Jelena Ostapenko,319939,6,5000,0,2018-02-12
Caroline Garcia,315391,7,4495,0,2018-02-12
Venus Williams,230220,8,4277,0,2018-02-12
Angelique Kerber,311470,9,3031,0,2018-02-12
Julia Goerges,313381,10,2900,0,2018-02-12
Johanna Konta,313907,11,2825,0,2018-02-12
Sloane Stephens,315683,12,2813,0,2018-02-12
Kristina Mladenovic,315616,13,2770,0,2018-02-12
Madison Keys,316959,14,2644,0,2018-02-12
Anastasija Sevastova,313987,15,2540,0,2018-02-12
Ashleigh Barty,318033,16,2486,0,2018-02-12
Coco Vandeweghe,314464,17,2434,0,2018-02-12
Magdalena Rybarikova,312580,18,2363,0,2018-02-12
Svetlana Kuznetsova,110552,19,2362,0,2018-02-12
Elise Mertens,317964,20,2215,0,2018-02-12
Petra Kvitova,314206,21,2187,0,2018-02-12
Anastasia Pavlyuchenkova,313796,22,2125,0,2018-02-12
Elena Vesnina,311220,23,2115,0,2018-02-12
Daria Kasatkina,322082,24,2095,0,2018-02-12
Barbora Strycova,190879,25,1940,0,2018-02-12
Daria Saville,315997,26,1820,0,2018-02-12
Anett Kontaveit,318425,27,1740,0,2018-02-12
Kiki Bertens,314584,28,1725,0,2018-02-12
Carla Suárez Navarro,311338,29,1701,0,2018-02-12
Dominika Cibulkova,312894,30,1610,0,2018-02-12
Lucie Safarova,310553,31,1601,0,2018-02-12
Shuai Peng,160471,32,1585,0,2018-02-12
Agnieszka Radwanska,312251,33,1570,0,2018-02-12
Shuai Zhang,311779,34,1535,0,2018-02-12
Timea Babos,317070,35,1430,0,2018-02-12
Ekaterina Makarova,311604,36,1375,0,2018-02-12
Irina-Camelia Begu,313169,37,1345,0,2018-02-12
Sorana Cirstea,312469,38,1310,0,2018-02-12
Alizé Cornet,312121,39,1275,0,2018-02-12
Lesia Tsurenko,315295,40,1260,0,2018-02-12
Maria Sharapova,310137,41,1246,0,2018-02-12
Timea Bacsinszky,311579,42,1233,0,2018-02-12
Mihaela Buzarnescu,312268,43,1216,0,2018-02-12
Samantha Stosur,190787,44,1206,0,2018-02-12
Qiang Wang,314429,45,1160,0,2018-02-12
Aliaksandra Sasnovich,317790,46,1142,0,2018-02-12
Aleksandra Krunic,316344,47,1111,0,2018-02-12
Catherine Bellis,322526,48,1110,0,2018-02-12
Katerina Siniakova,320301,49,1105,0,2018-02-12
Donna Vekic,318516,50,1050,0,2018-02-12
Naomi Osaka,319998,51,1041,0,2018-02-12
Carina Witthoeft,317536,52,1033,0,2018-02-12
Monica Puig,317755,53,1025,0,2018-02-12
Zarina Diyas,315696,54,1021,1,2018-02-12
Magda Linette,315130,55,1010,1,2018-02-12
Petra Martic,313711,56,1002,1,2018-02-12
Tatjana Maria,310440,57,995,1,2018-02-12
Marketa Vondrousova,323027,58,973,-4,2018-02-12
Beatriz Haddad Maia,318176,59,946,0,2018-02-12
Maria Sakkari,318312,60,937,0,2018-02-12
Camila Giorgi,314610,61,937,0,2018-02-12
Lauren Davis,317414,62,934,0,2018-02-12
Aryna Sabalenka,320760,63,933,0,2018-02-12
Ana Konjuh,320682,64,927,0,2018-02-12
Kateryna Baindl,316739,65,922,0,2018-02-12
Kaia Kanepi,110536,66,912,0,2018-02-12
Mirjana Lucic-Baroni,120323,67,908,0,2018-02-12
Varvara Lepchenko,120420,68,900,0,2018-02-12
Laura Siegemund,310926,69,892,0,2018-02-12
Kirsten Flipkens,310331,70,891,0,2018-02-12
Su-Wei Hsieh,310053,71,890,0,2018-02-12
Christina Mchale,314917,72,870,0,2018-02-12
Belinda Bencic,319001,73,870,0,2018-02-12
Heather Watson,316981,74,866,0,2018-02-12
Mona Barthel,315365,75,858,0,2018-02-12
Kristyna Pliskova,313975,76,845,0,2018-02-12
Shelby Rogers,317421,77,837,0,2018-02-12
Madison Brengle,312328,78,833,0,2018-02-12
Alison Van Uytvanck,317819,79,822,0,2018-02-12
Kateryna Volodko,20702,80,818,0,2018-02-12
Yulia Putintseva,317683,81,815,0,2018-02-12
Lara Arruabarrena,315296,82,798,0,2018-02-12
Johanna Larsson,311593,83,788,0,2018-02-12
Veronica Cepede Royg,314793,84,778,0,2018-02-12
Ekaterina Alexandrova,319007,85,769,0,2018-02-12
Ana Bogdan,315427,86,731,0,2018-02-12
Jennifer Brady,318358,87,724,0,2018-02-12
Denisa Satralova,316550,88,721,0,2018-02-12
Polona Hercog,313968,89,721,0,2018-02-12
Nao Hibino,320238,90,719,0,2018-02-12
Pauline Parmentier,160515,91,718,0,2018-02-12
Monica Niculescu,310775,92,712,0,2018-02-12
Francesca Schiavone,190666,93,708,0,2018-02-12
Natalia Vikhlyantseva,320832,94,694,0,2018-02-12
Oceane Dodin,319436,95,690,0,2018-02-12
Taylor Townsend,318609,96,669,0,2018-02-12
Saisai Zheng,316286,97,662,0,2018-02-12
Ajla Tomljanovic,315232,98,653,0,2018-02-12
Luksika Kumkhum,317033,99,639,0,2018-02-12
Viktorija Golubic,316296,100,636,0,2018-02-12
Alison Riske-Amritraj,312850,101,635,0,2018-02-12
Kurumi Nara,314344,102,627,0,2018-02-12
Sachia Vickery,317443,103,624,0,2018-02-12
Sofia Kenin,320942,104,614,0,2018-02-12
Yingying Duan,314492,105,611,0,2018-02-12
Andrea Petkovic,310770,106,610,0,2018-02-12
Sara Sorribes Tormo,318872,107,610,0,2018-02-12
Richel Hogenkamp,317263,108,608,0,2018-02-12
Kristie Ahn,316159,109,603,0,2018-02-12
Evgeniya Rodina,312584,110,599,0,2018-02-12
Mariana Duque-Mariño,312572,111,597,0,2018-02-12
Ons Jabeur,316847,112,596,0,2018-02-12
Bernarda Pera,317708,113,596,0,2018-02-12
Jana Cepelova,316774,114,596,0,2018-02-12
Jana Fett,320945,115,583,0,2018-02-12
Eugenie Bouchard,316161,116,575,0,2018-02-12
Yanina Wickmayer,312536,117,570,0,2018-02-12
Nicole Gibbs,315279,118,543,0,2018-02-12
Danielle Collins,316925,119,539,0,2018-02-12
Lin Zhu,317306,120,513,0,2018-02-12
Viktoria Hruncakova,322277,121,513,0,2018-02-12
Danka Kovinic,317684,122,502,0,2018-02-12
Francoise Abanda,320421,123,499,0,2018-02-12
Arantxa Rus,313349,124,499,0,2018-02-12
Yafan Wang,317510,125,496,0,2018-02-12
Naomi Broady,313941,126,474,0,2018-02-12
Vera Lapko,322730,127,466,2,2018-02-12
Miyu Kato,317612,128,464,2,2018-02-12
Anna Karolina Schmiedlova,318203,129,462,2,2018-02-12
Xinyun Han,312636,130,461,-3,2018-02-12
Arina Rodionova,312413,131,452,2,2018-02-12
Barbora Krejcikova,318314,132,442,-4,2018-02-12
Bethanie Mattek-Sands,130713,133,440,1,2018-02-12
Jil Teichmann,320926,134,438,1,2018-02-12
Risa Ozaki,318704,135,434,1,2018-02-12
Rebecca Peterson,317771,136,430,1,2018-02-12
Carol Zhao,317805,137,430,1,2018-02-12
Viktoriya Tomova,317584,138,426,1,2018-02-12
Su Jeong Jang,317065,139,421,1,2018-02-12
Irina Falconi Hartman,314545,140,419,1,2018-02-12
Sara Errani,310761,141,414,1,2018-02-12
Tereza Martincova,318060,142,413,1,2018-02-12
Magdalena Frech,320277,143,411,1,2018-02-12
Misaki Doi,314237,144,406,1,2018-02-12
Sofya Zhuk,323758,145,404,1,2018-02-12
Olivia Rogowska,313803,146,402,1,2018-02-12
Kayla Day,322534,147,395,1,2018-02-12
