full_name,player_id,ranking,points,movement,date
Aryna Sabalenka,320760,1,9960,,2026-05-25
Elena Rybakina,324166,2,8313,,2026-05-25
Iga Swiatek,326408,3,7273,,2026-05-25
Coco Gauff,328560,4,6749,,2026-05-25
Jessica Pegula,316956,5,6286,,2026-05-25
Amanda Anisimova,326384,6,5958,,2026-05-25
Elina Svitolina,316738,7,4315,,2026-05-25
Mirra Andreeva,331809,8,4181,,2026-05-25
Victoria Mboko,331006,9,3710,,2026-05-25
Karolina Muchova,322191,10,3318,,2026-05-25
Belinda Bencic,319001,11,3145,,2026-05-25
Linda Noskova,329668,12,3054,,2026-05-25
Jasmine Paolini,319280,13,2787,,2026-05-25
Ekaterina Alexandrova,319007,14,2679,,2026-05-25
Marta Kostyuk,326482,15,2387,,2026-05-25
Naomi Osaka,319998,16,2341,,2026-05-25
Iva Jovic,332285,17,2306,,2026-05-25
Sorana Cirstea,312469,18,1985,,2026-05-25
Madison Keys,316959,19,1962,,2026-05-25
Clara Tauson,327793,20,1920,1.0,2026-05-25
Elise Mertens,317964,21,1858,2.0,2026-05-25
Leylah Fernandez,326735,22,1844,2.0,2026-05-25
Diana Shnaider,330482,23,1796,2.0,2026-05-25
Anna Kalinskaya,323942,24,1792,-2.0,2026-05-25
Emma Navarro,325410,25,1719,14.0,2026-05-25
Hailey Baptiste,327101,26,1683,,2026-05-25
Liudmila Samsonova,322222,27,1635,-7.0,2026-05-25
Marie Bouzkova,320983,28,1631,-1.0,2026-05-25
Ann Li,326096,29,1601,1.0,2026-05-25
Anastasia Potapova,325601,30,1470,-2.0,2026-05-25
Jelena Ostapenko,319939,31,1464,-2.0,2026-05-25
Jaqueline  Cristian,320319,32,1414,1.0,2026-05-25
Cristina Bucsa,321158,33,1406,-2.0,2026-05-25
Xinyu Wang,326376,34,1371,-2.0,2026-05-25
Sara Bejlek,330375,35,1369,,2026-05-25
Katerina Siniakova,320301,36,1362,,2026-05-25
Alexandra Eala,330332,37,1340,1.0,2026-05-25
Elisabetta Cocciaretto,327909,38,1320,2.0,2026-05-25
Emma Raducanu,328366,39,1301,-2.0,2026-05-25
Janice Tjen,328818,40,1292,1.0,2026-05-25
Barbora Krejcikova,318314,41,1271,1.0,2026-05-25
Tereza Valentova,330808,42,1265,1.0,2026-05-25
Lois Boisson,328884,43,1264,7.0,2026-05-25
Marketa Vondrousova,323027,44,1263,,2026-05-25
Dayana Yastremska,324261,45,1246,,2026-05-25
Magdalena Frech,320277,46,1238,3.0,2026-05-25
Laura Siegemund,310926,47,1230,-1.0,2026-05-25
Mccartney Kessler,326678,48,1229,-1.0,2026-05-25
Maria Sakkari,318312,49,1208,-1.0,2026-05-25
Jessica Bouzas Maneiro,328139,50,1200,1.0,2026-05-25
Petra Marcinko,330799,51,1140,25.0,2026-05-25
Maya Joint,330544,52,1130,-18.0,2026-05-25
Daria Kasatkina,322082,53,1119,9.0,2026-05-25
Tatjana Maria,310440,54,1111,-2.0,2026-05-25
Yuliia Starodubtseva,325338,55,1093,-1.0,2026-05-25
Qinwen Zheng,328120,56,1080,-3.0,2026-05-25
Anna Bondar,322942,57,1047,1.0,2026-05-25
Talia Gibson,329393,58,1040,-3.0,2026-05-25
Panna Udvardy,325956,59,1029,9.0,2026-05-25
Anhelina Kalinina,320567,60,1026,29.0,2026-05-25
Shuai Zhang,311779,61,1025,12.0,2026-05-25
Sonay Kartal,329918,62,1019,-2.0,2026-05-25
Caty Mcnally,325725,63,1018,-7.0,2026-05-25
Antonia Ruzic,329505,64,1011,-3.0,2026-05-25
Oleksandra Oliynykova,327182,65,1005,1.0,2026-05-25
Zeynep Sonmez,326907,66,1003,-7.0,2026-05-25
Elsa Jacquemot,328142,67,984,-4.0,2026-05-25
Solana Sierra,329081,68,974,-4.0,2026-05-25
Nikola Bartunkova,330364,69,970,-4.0,2026-05-25
Varvara Gracheva,325836,70,969,-3.0,2026-05-25
Katie Boulter,319125,71,941,-2.0,2026-05-25
Donna Vekic,318516,72,933,-2.0,2026-05-25
Magda Linette,315130,73,931,-16.0,2026-05-25
Renata Zarazua,320716,74,925,-3.0,2026-05-25
Taylor Townsend,318609,75,919,-3.0,2026-05-25
Yulia Putintseva,317683,76,918,-2.0,2026-05-25
Elena-Gabriela Ruse,320408,77,918,-2.0,2026-05-25
Peyton Stearns,327573,78,915,14.0,2026-05-25
Alycia Parks,326007,79,905,1.0,2026-05-25
Anastasia Zakharova,327367,80,903,-1.0,2026-05-25
Eva Lys,325826,81,901,,2026-05-25
Viktorija Golubic,316296,82,901,,2026-05-25
Kimberly Birrell,320728,83,880,,2026-05-25
Veronika Erjavec,327655,84,873,,2026-05-25
Veronika Kudermetova,319526,85,868,1.0,2026-05-25
Camila Osorio,325898,86,868,-9.0,2026-05-25
Sofia Kenin,320942,87,867,,2026-05-25
Oksana Selekhmeteva,329199,88,865,,2026-05-25
Kamilla Rakhimova,325936,89,860,-4.0,2026-05-25
Lilli Tagger,332150,90,857,1.0,2026-05-25
Simona Waltert,325771,91,856,2.0,2026-05-25
Diane Parry,327077,92,853,2.0,2026-05-25
Daria Snigur,327845,93,839,2.0,2026-05-25
Emiliana Arango,324789,94,833,4.0,2026-05-25
Tamara Korpatsch,319571,95,829,1.0,2026-05-25
Ella Seidel,330548,96,818,1.0,2026-05-25
Lanlana Tararudee,329651,97,799,3.0,2026-05-25
Sinja Kraus,327061,98,795,3.0,2026-05-25
Hanne Vandewinkel,331102,99,790,3.0,2026-05-25
Ajla Tomljanovic,315232,100,784,-10.0,2026-05-25
Darja Vidmanova,329057,101,767,3.0,2026-05-25
Francesca Jones,324479,102,736,3.0,2026-05-25
Anna Blinkova,324267,103,733,-4.0,2026-05-25
Victoria Jimenez Kasintseva,330352,104,730,2.0,2026-05-25
Beatriz Haddad Maia,318176,105,724,-27.0,2026-05-25
