full_name,player_id,ranking,points,movement,date
Angelique Kerber,311470,1,7035,0,2017-05-22
Serena Williams,230234,2,6110,0,2017-05-22
Karolina Pliskova,313974,3,6100,0,2017-05-22
Simona Halep,314320,4,5790,0,2017-05-22
Garbiñe Muguruza,316239,5,4636,2,2017-05-22
Elina Svitolina,316738,6,4575,5,2017-05-22
Dominika Cibulkova,312894,7,4480,-2,2017-05-22
Johanna Konta,313907,8,4330,-2,2017-05-22
Svetlana Kuznetsova,110552,9,4310,-1,2017-05-22
Agnieszka Radwanska,312251,10,4095,-1,2017-05-22
Venus Williams,230220,11,3941,1,2017-05-22
Caroline Wozniacki,313402,12,3915,-2,2017-05-22
Madison Keys,316959,13,3163,0,2017-05-22
Kristina Mladenovic,315616,14,2915,0,2017-05-22
Elena Vesnina,311220,15,2816,0,2017-05-22
Petra Kvitova,314206,16,2780,0,2017-05-22
Anastasia Pavlyuchenkova,313796,17,2640,0,2017-05-22
Anastasija Sevastova,313987,18,2165,0,2017-05-22
Kiki Bertens,314584,19,2116,1,2017-05-22
Coco Vandeweghe,314464,20,2082,-1,2017-05-22
Barbora Strycova,190879,21,2050,0,2017-05-22
Carla Suárez Navarro,311338,22,1770,1,2017-05-22
Mirjana Lucic-Baroni,120323,23,1746,-1,2017-05-22
Samantha Stosur,190787,24,1695,1,2017-05-22
Daria Saville,315997,25,1630,8,2017-05-22
Lauren Davis,317414,26,1611,1,2017-05-22
Daria Kasatkina,322082,27,1580,-1,2017-05-22
Yulia Putintseva,317683,28,1545,1,2017-05-22
Caroline Garcia,315391,29,1540,-5,2017-05-22
Ana Konjuh,320682,30,1527,-2,2017-05-22
Timea Bacsinszky,311579,31,1523,3,2017-05-22
Laura Siegemund,310926,32,1510,0,2017-05-22
Roberta Vinci,220214,33,1490,-3,2017-05-22
Shuai Zhang,311779,34,1490,-3,2017-05-22
Timea Babos,317070,35,1410,0,2017-05-22
Alison Riske-Amritraj,312850,36,1355,0,2017-05-22
Katerina Siniakova,320301,37,1348,0,2017-05-22
Lucie Safarova,310553,38,1306,0,2017-05-22
Shuai Peng,160471,39,1305,0,2017-05-22
Ekaterina Makarova,311604,40,1265,3,2017-05-22
Monica Puig,317755,41,1225,-1,2017-05-22
Lesia Tsurenko,315295,42,1223,-1,2017-05-22
Alizé Cornet,312121,43,1222,-1,2017-05-22
Irina-Camelia Begu,313169,44,1172,0,2017-05-22
Jelena Ostapenko,319939,45,1165,5,2017-05-22
Catherine Bellis,322526,46,1157,7,2017-05-22
Mona Barthel,315365,47,1139,13,2017-05-22
Kristyna Pliskova,313975,48,1134,-2,2017-05-22
Julia Goerges,313381,49,1130,-4,2017-05-22
Qiang Wang,314429,50,1120,7,2017-05-22
Yaroslava Shvedova,311137,51,1113,-4,2017-05-22
Anett Kontaveit,318425,52,1110,16,2017-05-22
Monica Niculescu,310775,53,1110,-5,2017-05-22
Naomi Osaka,319998,54,1105,-5,2017-05-22
Shelby Rogers,317421,55,1089,-4,2017-05-22
Eugenie Bouchard,316161,56,1086,-4,2017-05-22
Oceane Dodin,319436,57,1082,-2,2017-05-22
Johanna Larsson,311593,58,1080,-4,2017-05-22
