tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS001,2026-02-15,F,Alina Korneeva,Darja Vidmanova,RUS,CZE,,,7-5,6-1,,I,331330,329057,1155,2026,Alina Korneeva,Darja Vidmanova,RUS,CZE,,,2,Alina Korneeva,Darja Vidmanova,2,"7-5,6-1",2026-02-15T10:43:35.687+00:00,2026-02-15,01:21:03,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,331330,,329057,,00:53:10,7,5,,0,1,1,1,0,20,14,34,24,28,19,50,36,3,2,4,8,6,6,14,10,45,41,0,0,00:27:51,6,1,,0,1.0,1.0,1.0,1.0,8.0,9.0,9.0,17.0,12.0,13.0,16.0,29.0,3.0,0.0,8.0,0.0,3.0,4.0,1.0,8.0,28.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS002,2026-02-14,S,Alina Korneeva,Matilde Jorge,RUS,POR,,,6-0,6-3,,I,331330,328730,1155,2026,Matilde Jorge,Alina Korneeva,POR,RUS,,,3,Alina Korneeva,Matilde Jorge,2,"6-0,6-3",2026-02-14T14:00:48.243+00:00,2026-02-14,01:14:19,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,328730,,331330,,00:26:27,6,0,0,,1,0,4,1,10,2,13,8,14,4,22,16,3,0,3,0,3,3,3,6,26,12,0,0,00:47:49,6,3,0,,1.0,0.0,5.0,5.0,14.0,7.0,20.0,14.0,19.0,16.0,32.0,32.0,2.0,1.0,6.0,1.0,5.0,4.0,6.0,7.0,35.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS003,2026-02-14,S,Darja Vidmanova,Maja Chwalinska,CZE,POL,,,6-4,3-6,7-6(5),I,329057,325639,1155,2026,Maja Chwalinska,Darja Vidmanova,POL,CZE,,,3,Darja Vidmanova,Maja Chwalinska,3,"6-4,3-6,7-6(5)",2026-02-14T11:00:32.37+00:00,2026-02-14,02:50:18,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,325639,,329057,,00:53:27,6,4,0,,3,0,1,1,13,10,20,23,18,13,31,30,3,2,3,4,5,5,7,13,35,26,0,0,00:40:53,3,6,0,,4.0,1.0,0.0,1.0,12.0,12.0,23.0,13.0,17.0,16.0,31.0,20.0,0.0,2.0,0.0,4.0,5.0,4.0,11.0,1.0,21.0,30.0,0.0,0.0,01:15:56,7,6,5,,2.0,0.0,0.0,0.0,26.0,16.0,45.0,28.0,29.0,22.0,54.0,39.0,2.0,2.0,5.0,6.0,6.0,6.0,19.0,12.0,46.0,47.0,0.0,0.0,,,,,,1.0,2.0,9.0,1.0,88.0,64.0,116.0,89.0,0.7586206896551724,0.7191011235955056,51.0,38.0,88.0,64.0,0.5795454545454546,0.59375,,,,,,,8.0,22,0.36363636363636365,16.0,15.0,,,,,,,,,,,7.0,5.0,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS004,2026-02-13,Q,Matilde Jorge,Lucrezia Stefanini,POR,ITA,,,2-6,6-1,7-6(6),I,328730,323149,1155,2026,Lucrezia Stefanini,Matilde Jorge,ITA,POR,,,3,Matilde Jorge,Lucrezia Stefanini,3,"2-6,6-1,7-6(6)",2026-02-13T13:00:19.437+00:00,2026-02-13,02:50:37,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,323149,,328730,,00:39:08,2,6,0,,0,0,2,2,7,15,11,19,10,19,21,29,0,2,0,2,4,4,4,4,20,30,0,0,00:40:59,6,1,0,,0.0,0.0,0.0,1.0,8.0,12.0,9.0,31.0,12.0,16.0,13.0,36.0,3.0,0.0,8.0,0.0,3.0,4.0,1.0,19.0,32.0,17.0,0.0,0.0,01:30:33,7,6,6,,1.0,0.0,1.0,1.0,16.0,17.0,37.0,37.0,23.0,19.0,51.0,45.0,4.0,4.0,7.0,10.0,6.0,6.0,21.0,20.0,49.0,47.0,0.0,0.0,,,,,,3.0,4.0,1.0,0.0,57.0,87.0,85.0,110.0,0.6705882352941176,0.7909090909090909,31.0,44.0,57.0,87.0,0.543859649122807,0.5057471264367817,,,,,,,6.0,27,0.2222222222222222,13.0,14.0,,,,,,,,,,,8.0,6.0,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS005,2026-02-13,Q,Alina Korneeva,Leyre Romero Gormaz,RUS,ESP,,,7-6(1),7-6(4),,I,331330,326891,1155,2026,Leyre Romero Gormaz,Alina Korneeva,ESP,RUS,,,3,Alina Korneeva,Leyre Romero Gormaz,2,"7-6(1),7-6(4)",2026-02-13T10:47:32.657+00:00,2026-02-13,01:53:26,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,326891,,331330,,00:54:51,7,6,1,,3,0,3,1,13,10,22,22,20,19,39,42,3,3,5,4,6,6,9,12,43,38,0,0,00:58:37,7,6,4,,0.0,0.0,3.0,3.0,13.0,19.0,19.0,29.0,26.0,27.0,38.0,47.0,1.0,1.0,2.0,2.0,6.0,6.0,6.0,10.0,46.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,7.0,1.0,7.0,4.0,,,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS006,2026-02-13,Q,Maja Chwalinska,Suzan Lamens,POL,NED,,3.0,6-1,6-2,,I,325639,324898,1155,2026,Maja Chwalinska,Suzan Lamens,POL,NED,,3,2,Maja Chwalinska,Suzan Lamens,2,"6-1,6-2",2026-02-13T13:50:46.7+00:00,2026-02-13,01:06:06,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,325639,,324898,,00:28:25,6,1,,0,0,0,0,1,11,2,16,6,16,5,22,14,2,0,2,0,4,3,5,4,25,11,0,0,00:37:39,6,2,,0,0.0,0.0,1.0,1.0,12.0,7.0,17.0,16.0,15.0,8.0,24.0,22.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,9.0,29.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS007,2026-02-13,Q,Darja Vidmanova,Dalma Galfi,CZE,HUN,,2.0,6-4,5-7,6-1,I,329057,321106,1155,2026,Darja Vidmanova,Dalma Galfi,CZE,HUN,,2,2,Darja Vidmanova,Dalma Galfi,3,"6-4,5-7,6-1",2026-02-13T16:04:11.28+00:00,2026-02-13,02:18:45,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,329057,,321106,,00:52:46,6,4,,0,2,4,0,3,14,15,25,27,18,20,33,43,3,2,5,3,5,5,11,12,41,35,0,0,00:55:39,5,7,,0,1.0,1.0,1.0,0.0,10.0,13.0,22.0,31.0,15.0,20.0,34.0,43.0,3.0,4.0,5.0,4.0,6.0,6.0,12.0,18.0,38.0,39.0,0.0,0.0,00:30:22,6,1,,0,1.0,0.0,0.0,1.0,12.0,4.0,16.0,9.0,17.0,5.0,25.0,15.0,2.0,0.0,2.0,0.0,4.0,3.0,4.0,5.0,27.0,13.0,0.0,0.0,,,,,,1.0,4.0,4.0,5.0,63.0,67.0,92.0,101.0,0.6847826086956522,0.6633663366336634,36.0,32.0,63.0,67.0,0.5714285714285714,0.47761194029850745,,,,,,,1.0,19,0.05263157894736842,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS008,2026-02-12,2,Lucrezia Stefanini,Viktorija Golubic,ITA,SUI,1.0,1.0,6-0,5-7,7-5,I,323149,316296,1155,2026,Viktorija Golubic,Lucrezia Stefanini,SUI,ITA,1,,3,Lucrezia Stefanini,Viktorija Golubic,3,"6-0,5-7,7-5",2026-02-12T16:10:17.68+00:00,2026-02-12,02:48:44,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,316296,,323149,,00:28:18,6,0,0,,0,0,0,1,7,1,12,9,12,2,17,14,3,0,3,0,3,3,5,8,24,7,0,0,01:01:23,5,7,0,,0.0,0.0,3.0,1.0,13.0,19.0,22.0,32.0,17.0,23.0,33.0,39.0,2.0,3.0,7.0,4.0,6.0,6.0,9.0,13.0,33.0,39.0,0.0,0.0,01:19:04,7,5,0,,0.0,0.0,1.0,4.0,17.0,15.0,34.0,31.0,23.0,19.0,46.0,44.0,4.0,3.0,5.0,8.0,6.0,6.0,17.0,16.0,48.0,42.0,0.0,0.0,,,,,,4.0,6.0,0.0,0.0,68.0,72.0,96.0,97.0,0.7083333333333334,0.7422680412371134,37.0,35.0,68.0,72.0,0.5441176470588235,0.4861111111111111,,,,,,,6.0,27,0.2222222222222222,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS009,2026-02-12,2,Matilde Jorge,Kaitlin Quevedo,POR,ESP,,9.0,7-5,4-6,6-3,I,328730,331742,1155,2026,Matilde Jorge,Kaitlin Quevedo,POR,ESP,,9,2,Matilde Jorge,Kaitlin Quevedo,3,"7-5,4-6,6-3",2026-02-12T10:49:31.867+00:00,2026-02-12,02:49:21,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,328730,,331742,,01:03:24,7,5,,0,1,3,1,1,15,11,28,19,25,18,46,36,3,2,6,8,6,6,13,8,43,39,0,0,00:56:03,4,6,,0,1.0,1.0,0.0,2.0,11.0,15.0,19.0,23.0,15.0,27.0,27.0,45.0,1.0,2.0,7.0,3.0,5.0,5.0,8.0,8.0,33.0,39.0,0.0,0.0,00:49:55,6,3,,0,0.0,0.0,2.0,1.0,11.0,8.0,17.0,16.0,13.0,13.0,27.0,34.0,4.0,2.0,5.0,6.0,4.0,5.0,6.0,8.0,34.0,27.0,0.0,0.0,,,,,,3.0,4.0,2.0,4.0,64.0,58.0,100.0,115.0,0.64,0.5043478260869565,37.0,34.0,64.0,58.0,0.578125,0.5862068965517241,,,,,,,11.0,35,0.3142857142857143,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,
1155,2026,OEIRAS 125 INDOOR #1,WTA 125,2026-02-09,2026-02-15,Hard,OEIRAS,POR,32,115000,USD,LS010,2026-02-12,2,Leyre Romero Gormaz,Lola Radivojevic,ESP,SRB,,,6-4,6-1,,I,326891,330751,1155,2026,Leyre Romero Gormaz,Lola Radivojevic,ESP,SRB,,,2,Leyre Romero Gormaz,Lola Radivojevic,2,"6-4,6-1",2026-02-12T12:23:31.277+00:00,2026-02-12,01:22:04,OEIRAS 125 INDOOR #1,"Oeiras 1 Jamor Indoor - Oeiras, POR",1155,,,326891,,330751,,00:47:03,6,4,,0,2,2,0,2,8,14,15,26,17,22,28,43,2,1,5,1,5,5,7,12,38,33,0,0,00:34:59,6,1,,0,2.0,0.0,2.0,3.0,11.0,6.0,13.0,9.0,15.0,11.0,24.0,26.0,3.0,0.0,4.0,0.0,3.0,4.0,2.0,3.0,30.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
