tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,tournament_name,tournament_title,year,indoor/outdoor,playerida_raw,playeridb_raw,PlayerIDA,PlayerIDB,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,home_player,away_player,home_country,away_country,home_seed,away_seed,winner_player_id,loser_player_id,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,Set 1 Score,Set 2 Score,Set 3 Score,ScoreString,event_id,event_year,match_time_total,match_message,match_status,set4_score,set5_score,num_sets,match_date,winner_flag_raw,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,score_string,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448665,2025-07-07,4,Belinda Bencic,Ekaterina Alexandrova,CHE,,,18.0,7-6(4),6-4,,,319001,319007,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,319007,319001,319007,319001,Belinda Bencic,Ekaterina Alexandrova,,,Ekaterina Alexandrova,Belinda Bencic,,CHE,18,,319001,319007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-7(4),4-6,,"6(7)-7,4-6",904,2025,,,,,,2,2025-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7.0,4.0,,,,,"6(7)-7,4-6",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448659,2025-07-06,4,Amanda Anisimova,Linda Noskova,USA,CZE,13.0,30.0,6-2,5-7,6-4,,326384,329668,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,329668,326384,329668,326384,Amanda Anisimova,Linda Noskova,,,Linda Noskova,Amanda Anisimova,CZE,USA,30,13,326384,329668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-6,7-5,4-6,"2-6,7-5,4-6",904,2025,,,,,,3,2025-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"2-6,7-5,4-6",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448709,2025-07-06,4,Aryna Sabalenka,Elise Mertens,,BEL,1.0,24.0,6-4,7-6(4),,,320760,317964,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,320760,317964,320760,317964,Aryna Sabalenka,Elise Mertens,,,Aryna Sabalenka,Elise Mertens,,BEL,1,24,320760,317964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4,7-6(4),,"6-4,7-6(7)",904,2025,,,,,,2,2025-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.0,4.0,,,"6-4,7-6(7)",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448653,2025-07-06,4,Anastasia Pavlyuchenkova,Sonay Kartal,,GBR,,,7-6(3),6-4,,,313796,329918,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,329918,313796,329918,313796,Anastasia Pavlyuchenkova,Sonay Kartal,,,Sonay Kartal,Anastasia Pavlyuchenkova,GBR,,,,313796,329918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-7(3),4-6,,"6(7)-7,4-6",904,2025,,,,,,2,2025-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7.0,3.0,,,,,"6(7)-7,4-6",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448657,2025-07-06,4,Laura Siegemund,Solana Sierra,DEU,ARG,,,6-3,6-2,,,310926,329081,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,329081,310926,329081,310926,Laura Siegemund,Solana Sierra,,,Solana Sierra,Laura Siegemund,ARG,DEU,,,310926,329081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6,2-6,,"3-6,2-6",904,2025,,,,,,2,2025-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"3-6,2-6",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448701,2025-07-05,3,Iga Swiatek,Danielle Collins,POL,USA,8.0,,6-2,6-3,,,326408,316925,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,326408,316925,326408,316925,Iga Swiatek,Danielle Collins,,,Iga Swiatek,Danielle Collins,POL,USA,8,,326408,316925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-2,6-3,,"6-2,6-3",904,2025,,,,,,2,2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-2,6-3",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448705,2025-07-05,3,Ekaterina Alexandrova,Zeynep Sonmez,,TUR,18.0,,6-3,7-6(1),,,319007,326907,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,326907,319007,326907,319007,Ekaterina Alexandrova,Zeynep Sonmez,,,Zeynep Sonmez,Ekaterina Alexandrova,TUR,,,18,319007,326907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6,6-7(1),,"3-6,6(7)-7",904,2025,,,,,,2,2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.0,1.0,,,"3-6,6(7)-7",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448703,2025-07-05,3,Emma Navarro,Barbora Krejcikova,USA,CZE,10.0,17.0,2-6,6-3,6-4,,325410,318314,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,318314,325410,318314,325410,Emma Navarro,Barbora Krejcikova,,,Barbora Krejcikova,Emma Navarro,CZE,USA,17,10,325410,318314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-2,3-6,4-6,"6-2,3-6,4-6",904,2025,,,,,,3,2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-2,3-6,4-6",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448693,2025-07-05,3,Mirra Andreeva,Hailey Baptiste,,USA,7.0,,6-1,6-3,,,331809,327101,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,331809,327101,331809,327101,Mirra Andreeva,Hailey Baptiste,,,Mirra Andreeva,Hailey Baptiste,,USA,7,,331809,327101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-1,6-3,,"6-1,6-3",904,2025,,,,,,2,2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-1,6-3",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448699,2025-07-05,3,Belinda Bencic,Elisabetta Cocciaretto,CHE,ITA,,,6-4,3-6,7-6(7),,319001,327909,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,319001,327909,319001,327909,Belinda Bencic,Elisabetta Cocciaretto,,,Belinda Bencic,Elisabetta Cocciaretto,CHE,ITA,,,319001,327909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4,3-6,7-6(7),"6-4,3-6,7-6(10)",904,2025,,,,,,3,2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,9.0,7.0,"6-4,3-6,7-6(10)",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448707,2025-07-05,3,Jessica Bouzas Maneiro,Dayana Yastremska,ESP,UKR,,,6-1,2-6,6-3,,328139,324261,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,328139,324261,328139,324261,Jessica Bouzas Maneiro,Dayana Yastremska,,,Jessica Bouzas Maneiro,Dayana Yastremska,ESP,UKR,,,328139,324261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-1,2-6,6-3,"6-1,2-6,6-3",904,2025,,,,,,3,2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-1,2-6,6-3",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448711,2025-07-05,3,Clara Tauson,Elena Rybakina,DNK,KAZ,23.0,11.0,7-6(6),6-3,,,327793,324166,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,327793,324166,327793,324166,Clara Tauson,Elena Rybakina,,,Clara Tauson,Elena Rybakina,DNK,KAZ,23,11,327793,324166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-6(6),6-3,,"7-6(8),6-3",904,2025,,,,,,2,2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,8.0,6.0,,,,,"7-6(8),6-3",,,,,,,,,,,
904,2025,WIMBLEDON,Grand Slam,2025-06-30,2025-07-13,Grass,WIMBLEDON,GREAT BRITAIN,128.0,25161500.0,USD,LS61448713,2025-07-05,3,Liudmila Samsonova,Daria Kasatkina,,AUS,19.0,16.0,6-2,6-3,,,322222,322082,WIMBLEDON,"The Championships, Wimbledon - Wimbledon, GBR",2025.0,,322082,322222,322082,322222,Liudmila Samsonova,Daria Kasatkina,,,Daria Kasatkina,Liudmila Samsonova,AUS,,16,19,322222,322082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-6,3-6,,"2-6,3-6",904,2025,,,,,,2,2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"2-6,3-6",,,,,,,,,,,
