tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS001,2025-11-02,F,Anna Blinkova,Lilli Tagger,RUS,AUT,,,6-3,6-3,,O,324267,332150,1077,2025,Anna Blinkova,Lilli Tagger,RUS,AUT,,,2,Anna Blinkova,Lilli Tagger,2,"6-3,6-3",2025-11-02T07:22:01.7+00:00,2025-11-02,01:40:43,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,324267,,332150,,00:55:29,6,3,,0,0.0,2.0,3.0,3.0,14.0,11.0,21.0,22.0,15.0,19.0,29.0,46.0,4.0,2.0,13.0,6.0,4.0,5.0,7.0,11.0,42.0,33.0,0.0,0.0,00:45:11,6,3,,0,0.0,4.0,0.0,0.0,14.0,16.0,19.0,26.0,24.0,19.0,32.0,32.0,1.0,0.0,1.0,3.0,5.0,4.0,5.0,10.0,37.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS002,2025-11-01,S,Anna Blinkova,Dominika Salkova,RUS,CZE,,,6-4,6-4,,O,324267,330149,1077,2025,Dominika Salkova,Anna Blinkova,CZE,RUS,,,3,Anna Blinkova,Dominika Salkova,2,"6-4,6-4",2025-11-01T06:03:24.37+00:00,2025-11-01,01:39:23,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,330149,,324267,,00:45:33,6,4,0,,0.0,0.0,3.0,3.0,12.0,13.0,19.0,22.0,17.0,18.0,32.0,37.0,3.0,2.0,6.0,7.0,5.0,5.0,7.0,9.0,36.0,33.0,0.0,0.0,00:53:50,6,4,0,,1.0,0.0,3.0,1.0,10.0,17.0,17.0,35.0,16.0,24.0,29.0,50.0,3.0,2.0,9.0,3.0,5.0,5.0,7.0,18.0,42.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS003,2025-11-01,S,Lilli Tagger,Viktorija Golubic,AUT,SUI,,2.0,6-1,4-6,7-5,O,332150,316296,1077,2025,Lilli Tagger,Viktorija Golubic,AUT,SUI,,2,2,Lilli Tagger,Viktorija Golubic,3,"6-1,4-6,7-5",2025-11-01T08:00:06.397+00:00,2025-11-01,02:12:45,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,332150,,316296,,00:26:48,6,1,,0,0.0,0.0,1.0,1.0,10.0,8.0,12.0,14.0,16.0,9.0,19.0,19.0,2.0,0.0,2.0,0.0,4.0,3.0,2.0,6.0,26.0,12.0,0.0,0.0,00:45:22,4,6,,0,2.0,1.0,0.0,0.0,13.0,10.0,23.0,19.0,15.0,15.0,32.0,26.0,2.0,3.0,4.0,7.0,5.0,5.0,10.0,9.0,26.0,32.0,0.0,0.0,01:00:35,7,5,,0,3.0,0.0,2.0,2.0,16.0,16.0,24.0,29.0,25.0,19.0,38.0,36.0,2.0,1.0,2.0,5.0,6.0,6.0,8.0,13.0,42.0,32.0,0.0,0.0,,,,,,,,,,,,3.0,3.0,5.0,1.0,59.0,62.0,89.0,81.0,0.6629213483146067,0.7654320987654321,39.0,34.0,59.0,62.0,0.6610169491525424,0.5483870967741935,,,,,,,8.0,20,0.4,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS004,2025-10-31,Q,Dominika Salkova,Zhuoxuan Bai,CZE,CHN,,,6-3,6-4,,O,330149,327196,1077,2025,Zhuoxuan Bai,Dominika Salkova,CHN,CZE,,,3,Dominika Salkova,Zhuoxuan Bai,2,"6-3,6-4",2025-10-31T06:56:28.447+00:00,2025-10-31,01:27:00,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,327196,,330149,,00:38:39,6,3,0,,0.0,0.0,3.0,0.0,12.0,5.0,18.0,9.0,21.0,12.0,34.0,24.0,2.0,1.0,5.0,1.0,5.0,4.0,6.0,4.0,33.0,25.0,0.0,0.0,00:48:19,6,4,0,,0.0,2.0,2.0,0.0,19.0,15.0,27.0,22.0,25.0,20.0,37.0,31.0,1.0,0.0,3.0,3.0,5.0,5.0,8.0,7.0,36.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS005,2025-10-31,Q,Anna Blinkova,Alycia Parks,RUS,USA,3.0,3.0,7-5,7-5,,O,324267,326007,1077,2025,Alycia Parks,Anna Blinkova,USA,RUS,3,,3,Anna Blinkova,Alycia Parks,2,"7-5,7-5",2025-10-31T08:51:09.63+00:00,2025-10-31,01:58:56,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,326007,,324267,,00:55:46,7,5,0,,0.0,1.0,1.0,8.0,11.0,9.0,18.0,20.0,15.0,20.0,32.0,43.0,4.0,3.0,7.0,4.0,6.0,6.0,7.0,11.0,38.0,37.0,0.0,0.0,01:03:09,7,5,0,,0.0,1.0,4.0,6.0,14.0,16.0,21.0,23.0,19.0,25.0,36.0,50.0,3.0,2.0,6.0,3.0,6.0,6.0,7.0,7.0,44.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS006,2025-10-31,Q,Lilli Tagger,Tamara Korpatsch,AUT,GER,,,6-3,6-4,,O,332150,319571,1077,2025,Lilli Tagger,Tamara Korpatsch,AUT,GER,,,2,Lilli Tagger,Tamara Korpatsch,2,"6-3,6-4",2025-10-31T02:46:10.647+00:00,2025-10-31,02:01:50,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,332150,,319571,,00:59:41,6,3,,0,0.0,1.0,0.0,4.0,18.0,9.0,30.0,20.0,23.0,20.0,40.0,42.0,3.0,1.0,6.0,9.0,4.0,5.0,12.0,11.0,45.0,37.0,0.0,0.0,01:02:07,6,4,,0,2.0,2.0,2.0,1.0,14.0,14.0,24.0,23.0,16.0,21.0,31.0,42.0,3.0,2.0,7.0,2.0,5.0,5.0,10.0,9.0,37.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS007,2025-10-31,Q,Viktorija Golubic,Yulia Putintseva,SUI,KAZ,2.0,5.0,7-5,6-2,,O,316296,317683,1077,2025,Yulia Putintseva,Viktorija Golubic,KAZ,SUI,5,2,3,Viktorija Golubic,Yulia Putintseva,2,"7-5,6-2",2025-10-31T05:14:49.18+00:00,2025-10-31,01:26:11,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,317683,,316296,,00:53:18,7,5,0,,0.0,2.0,1.0,0.0,16.0,11.0,23.0,22.0,20.0,19.0,32.0,37.0,3.0,2.0,6.0,4.0,6.0,6.0,7.0,11.0,38.0,31.0,0.0,0.0,00:32:51,6,2,0,,1.0,0.0,0.0,1.0,13.0,9.0,17.0,19.0,17.0,13.0,24.0,27.0,2.0,0.0,2.0,0.0,4.0,4.0,4.0,10.0,31.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS008,2025-10-30,2,Zhuoxuan Bai,Hanyu Guo,CHN,CHN,,,3-6,7-5,6-4,O,327196,323087,1077,2025,Zhuoxuan Bai,Hanyu Guo,CHN,CHN,,,2,Zhuoxuan Bai,Hanyu Guo,3,"3-6,7-5,6-4",2025-10-30T10:40:18.69+00:00,2025-10-30,02:17:31,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,327196,,323087,,00:43:23,3,6,,0,0.0,1.0,1.0,3.0,13.0,16.0,19.0,18.0,16.0,22.0,27.0,31.0,0.0,1.0,1.0,4.0,4.0,5.0,6.0,2.0,25.0,33.0,0.0,0.0,00:48:19,7,5,,0,0.0,0.0,2.0,2.0,10.0,7.0,18.0,16.0,14.0,12.0,32.0,31.0,4.0,3.0,4.0,4.0,6.0,6.0,8.0,9.0,33.0,30.0,0.0,0.0,00:45:47,6,4,,0,1.0,0.0,1.0,1.0,12.0,8.0,19.0,19.0,17.0,12.0,29.0,28.0,3.0,2.0,3.0,5.0,5.0,5.0,7.0,11.0,33.0,24.0,0.0,0.0,,,,,,,,,,,,4.0,6.0,1.0,1.0,56.0,53.0,88.0,90.0,0.6363636363636364,0.5888888888888889,35.0,31.0,56.0,53.0,0.625,0.5849056603773585,,,,,,,7.0,21,0.3333333333333333,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS009,2025-10-30,2,Dominika Salkova,Anastasia Zakharova,CZE,RUS,,8.0,7-6(4),2-6,6-2,O,330149,327367,1077,2025,Dominika Salkova,Anastasia Zakharova,CZE,RUS,,8,2,Dominika Salkova,Anastasia Zakharova,3,"7-6(4),2-6,6-2",2025-10-30T06:31:09.63+00:00,2025-10-30,02:06:37,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,330149,,327367,,00:59:54,7,6,,4,0.0,1.0,6.0,0.0,18.0,18.0,28.0,32.0,21.0,24.0,42.0,51.0,3.0,3.0,10.0,5.0,6.0,6.0,10.0,14.0,48.0,45.0,0.0,0.0,00:31:00,2,6,,0,0.0,0.0,2.0,1.0,6.0,12.0,12.0,18.0,8.0,15.0,23.0,24.0,1.0,3.0,1.0,4.0,4.0,4.0,6.0,6.0,17.0,30.0,0.0,0.0,00:35:36,6,2,,0,0.0,0.0,0.0,1.0,14.0,4.0,24.0,13.0,18.0,7.0,32.0,20.0,3.0,1.0,4.0,3.0,4.0,4.0,10.0,9.0,31.0,21.0,0.0,0.0,,,,,,,,,,,,8.0,2.0,0.0,1.0,64.0,63.0,97.0,95.0,0.6597938144329897,0.6631578947368421,38.0,34.0,64.0,63.0,0.59375,0.5396825396825397,,,,,,,5.0,27,0.18518518518518517,14.0,14.0,,,,,,,7.0,4.0,,,,,,,,,,,,,,,
1077,2025,JIUJIANG,WTA 250,2025-10-27,2025-11-02,Hard,JIUJIANG,CHINA,32.0,275094.0,USD,LS010,2025-10-30,2,Alycia Parks,Kaja Juvan,USA,SLO,3.0,,1-6,6-1,6-1,O,326007,324702,1077,2025,Alycia Parks,Kaja Juvan,USA,SLO,3,,2,Alycia Parks,Kaja Juvan,3,"1-6,6-1,6-1",2025-10-30T06:25:00.593+00:00,2025-10-30,01:38:26,JIUJIANG,"Jiangxi Open - Jiujiang, CHN",1077,,,326007,,324702,,00:33:54,1,6,,0,2.0,0.0,6.0,1.0,11.0,7.0,15.0,8.0,13.0,13.0,31.0,18.0,0.0,3.0,0.0,5.0,4.0,3.0,4.0,1.0,18.0,31.0,0.0,0.0,00:30:29,6,1,,0,2.0,0.0,2.0,2.0,13.0,5.0,17.0,13.0,15.0,9.0,22.0,24.0,3.0,0.0,4.0,1.0,3.0,4.0,4.0,8.0,30.0,16.0,0.0,0.0,00:34:01,6,1,,0,0.0,0.0,3.0,1.0,12.0,3.0,15.0,12.0,17.0,7.0,27.0,20.0,3.0,1.0,5.0,1.0,4.0,3.0,3.0,9.0,30.0,17.0,0.0,0.0,,,,,,,,,,,,11.0,4.0,4.0,0.0,47.0,33.0,80.0,62.0,0.5875,0.532258064516129,36.0,15.0,47.0,33.0,0.7659574468085106,0.45454545454545453,,,,,,,3.0,16,0.1875,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
