tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS001,2026-01-17,F,Elisabetta Cocciaretto,Iva Jovic,ITA,USA,3.0,3.0,6-4,6-4,,O,327909,332285,1050,2026,Iva Jovic,Elisabetta Cocciaretto,USA,ITA,3,,3,Elisabetta Cocciaretto,Iva Jovic,2,"6-4,6-4",2026-01-17T01:42:52.05+00:00,2026-01-17,01:37:22,HOBART,"Hobart International - Hobart, AUS",1050,,,332285,,327909,,00:48:59,6,4,0,,3,0,0,1,8,12,13,20,17,19,26,36,2,1,3,2,5,5,5,8,34,28,0,0,00:48:17,6,4,0,,1,0,2,0,12,11,17,21,19,17,27,31,2,1,3,3,5,5,5,10,33,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS002,2026-01-16,S,Iva Jovic,Taylah Preston,USA,AUS,3.0,3.0,4-6,6-4,6-1,O,332285,330291,1050,2026,Taylah Preston,Iva Jovic,AUS,USA,,3,3,Iva Jovic,Taylah Preston,3,"4-6,6-4,6-1",2026-01-16T05:30:17.573+00:00,2026-01-16,02:07:03,HOBART,"Hobart International - Hobart, AUS",1050,,,330291,,332285,,00:51:47,4,6,0,,2,0,2,0,10,13,21,24,14,17,33,37,3,4,5,8,5,5,11,11,34,36,0,0,00:41:44,6,4,0,,1,0,0,0,13,13,20,20,18,17,28,31,2,1,6,3,5,5,7,7,32,27,0,0,00:33:26,6,1,0,,0.0,0.0,0.0,2.0,9.0,12.0,12.0,22.0,13.0,14.0,18.0,31.0,3.0,0.0,4.0,0.0,3.0,4.0,3.0,10.0,30.0,19.0,0.0,0.0,,,,,,2.0,2.0,3.0,0.0,53.0,66.0,79.0,99.0,0.6708860759493671,0.6666666666666666,32.0,38.0,53.0,66.0,0.6037735849056604,0.5757575757575758,,,,,,,6.0,26,0.23076923076923078,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS003,2026-01-16,S,Elisabetta Cocciaretto,Antonia Ruzic,ITA,CRO,,,6-3,6-2,,O,327909,329505,1050,2026,Elisabetta Cocciaretto,Antonia Ruzic,ITA,CRO,,,2,Elisabetta Cocciaretto,Antonia Ruzic,2,"6-3,6-2",2026-01-16T03:47:08.02+00:00,2026-01-16,01:18:24,HOBART,"Hobart International - Hobart, AUS",1050,,,327909,,329505,,00:39:06,6,3,,0,1,0,2,3,10,7,20,13,17,11,29,27,3,1,4,2,4,5,10,6,33,23,0,0,00:39:13,6,2,,0,2,0,0,0,15,9,21,19,18,11,26,23,2,0,4,2,4,4,6,10,30,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS004,2026-01-15,Q,Taylah Preston,Emma Raducanu,AUS,GBR,1.0,1.0,6-2,6-4,,O,330291,328366,1050,2026,Emma Raducanu,Taylah Preston,GBR,AUS,1,,3,Taylah Preston,Emma Raducanu,2,"6-2,6-4",2026-01-15T04:48:21.367+00:00,2026-01-15,01:25:58,HOBART,"Hobart International - Hobart, AUS",1050,,,328366,,330291,,00:32:39,6,2,0,,2,1,1,2,16,7,20,15,18,9,28,22,3,1,3,3,4,4,4,8,31,19,0,0,00:53:16,6,4,0,,0,0,0,2,14,11,29,21,20,17,38,33,3,2,6,4,5,5,15,10,36,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS005,2026-01-15,Q,Iva Jovic,Magda Linette,USA,POL,3.0,8.0,6-3,6-7(5),6-2,O,332285,315130,1050,2026,Iva Jovic,Magda Linette,USA,POL,3,8,2,Iva Jovic,Magda Linette,3,"6-3,6-7(5),6-2",2026-01-15T10:05:54.06+00:00,2026-01-15,02:54:02,HOBART,"Hobart International - Hobart, AUS",1050,,,332285,,315130,,01:03:56,6,3,,0,0,2,1,0,16,9,32,21,27,12,53,27,3,2,3,10,5,4,16,12,42,38,0,0,01:10:55,6,7,,5,1,2,1,1,15,18,25,25,24,27,41,46,2,2,4,3,6,6,10,7,43,44,0,0,00:39:06,6,2,,0,0.0,1.0,2.0,0.0,15.0,7.0,20.0,12.0,20.0,11.0,31.0,21.0,2.0,0.0,2.0,0.0,4.0,4.0,5.0,5.0,30.0,22.0,0.0,0.0,,,,,,4.0,1.0,1.0,5.0,77.0,58.0,125.0,94.0,0.616,0.6170212765957447,46.0,34.0,77.0,58.0,0.5974025974025974,0.5862068965517241,,,,,,,9.0,22,0.4090909090909091,15.0,14.0,,,,,,,,,7.0,5.0,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS006,2026-01-15,Q,Elisabetta Cocciaretto,Anna Bondar,ITA,HUN,,,6-2,6-2,,O,327909,322942,1050,2026,Anna Bondar,Elisabetta Cocciaretto,HUN,ITA,,,3,Elisabetta Cocciaretto,Anna Bondar,2,"6-2,6-2",2026-01-15T01:53:55.643+00:00,2026-01-15,01:24:35,HOBART,"Hobart International - Hobart, AUS",1050,,,322942,,327909,,00:40:02,6,2,0,,0,1,0,1,14,9,19,16,18,13,25,25,2,0,7,2,4,4,5,7,30,20,0,0,00:44:31,6,2,0,,2,0,2,1,19,7,24,13,22,12,35,24,2,0,4,4,4,4,5,6,34,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS007,2026-01-15,Q,Antonia Ruzic,Olga Danilovic,CRO,SRB,,,6-3,6-3,,O,329505,324934,1050,2026,Antonia Ruzic,Olga Danilovic,CRO,SRB,,,2,Antonia Ruzic,Olga Danilovic,2,"6-3,6-3",2026-01-15T07:40:57.28+00:00,2026-01-15,01:26:06,HOBART,"Hobart International - Hobart, AUS",1050,,,329505,,324934,,00:43:08,6,3,,0,0,0,3,1,17,8,29,15,24,11,42,22,2,1,3,8,5,4,12,7,35,29,0,0,00:42:53,6,3,,0,0,1,1,0,14,9,23,18,19,13,35,29,3,1,6,5,4,5,9,9,35,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS009,2026-01-14,2,Taylah Preston,Rebecca Sramkova,AUS,SVK,,,6-4,6-1,,O,330291,320228,1050,2026,Rebecca Sramkova,Taylah Preston,SVK,AUS,,,3,Taylah Preston,Rebecca Sramkova,2,"6-4,6-1",2026-01-14T00:51:41.303+00:00,2026-01-14,01:12:02,HOBART,"Hobart International - Hobart, AUS",1050,,,320228,,330291,,00:46:27,6,4,0,,0,4,2,2,14,18,21,28,17,22,33,45,3,2,8,5,5,5,7,10,40,38,0,0,00:25:30,6,1,0,,2,1,1,0,10,4,16,11,14,5,21,18,3,1,3,2,4,3,6,7,27,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS010,2026-01-14,2,Iva Jovic,Renata Zarazua,USA,MEX,3.0,,6-1,6-2,,O,332285,320716,1050,2026,Iva Jovic,Renata Zarazua,USA,MEX,3,,2,Iva Jovic,Renata Zarazua,2,"6-1,6-2",2026-01-14T03:23:05.673+00:00,2026-01-14,01:13:22,HOBART,"Hobart International - Hobart, AUS",1050,,,332285,,320716,,00:35:58,6,1,,0,0,0,2,0,13,4,18,11,19,7,29,17,2,0,2,2,4,3,5,7,29,17,0,0,00:37:18,6,2,,0,2,1,0,1,11,11,12,18,16,14,18,27,2,0,5,0,4,4,1,7,29,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2026,HOBART,WTA 250,2026-01-12,2026-01-17,Hard,HOBART,AUS,32,283347,USD,LS011,2026-01-14,2,Magda Linette,Xinyu Wang,POL,CHN,8.0,8.0,6-1,7-5,,O,315130,326376,1050,2026,Xinyu Wang,Magda Linette,CHN,POL,,8,3,Magda Linette,Xinyu Wang,2,"6-1,7-5",2026-01-14T07:13:30.407+00:00,2026-01-14,01:33:56,HOBART,"Hobart International - Hobart, AUS",1050,,,326376,,315130,,00:40:37,6,1,0,,1,0,1,1,17,7,26,13,26,8,43,18,2,0,2,6,4,3,9,6,36,25,0,0,00:53:14,7,5,0,,1,0,0,0,11,11,20,22,19,17,36,34,3,2,4,3,6,6,9,11,36,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
