full_name,ranking,points,date
Jimmy Connors,1,0,1983-06-20
John McEnroe,2,0,1983-06-20
Ivan Lendl,3,0,1983-06-20
Yannick Noah,4,0,1983-06-20
Guillermo Vilas,5,0,1983-06-20
Jose Higueras,6,0,1983-06-20
Mats Wilander,7,0,1983-06-20
Gene Mayer,8,0,1983-06-20
Jose-Luis Clerc,9,0,1983-06-20
Vitas Gerulaitis,10,0,1983-06-20
Peter McNamara,11,0,1983-06-20
Steve Denton,12,0,1983-06-20
Jimmy Arias,13,0,1983-06-20
Johan Kriek,14,0,1983-06-20
Kevin Curren,15,0,1983-06-20
Brian Gottfried,16,0,1983-06-20
Eliot Teltscher,17,0,1983-06-20
Bill Scanlon,18,0,1983-06-20
Henry Pfister,19,0,1983-06-20
Henrik Sundstrom,20,0,1983-06-20
Tomas Smid,21,0,1983-06-20
Henri Leconte,22,0,1983-06-20
Tim Mayotte,23,0,1983-06-20
Brian Teacher,24,0,1983-06-20
Mark Edmondson,25,0,1983-06-20
Wojtek Fibak,26,0,1983-06-20
Sandy Mayer,27,0,1983-06-20
Balazs Taroczy,28,0,1983-06-20
Christophe Roger-Vasselin,29,0,1983-06-20
Marcos Hocevar,30,0,1983-06-20
Robert Van't Hof,31,0,1983-06-20
Shlomo Glickstein,32,0,1983-06-20
Hans Gildemeister,33,0,1983-06-20
Paul McNamee,34,0,1983-06-20
Jay Lapidus,35,0,1983-06-20
Raul Ramirez,36,0,1983-06-20
Corrado Barazzutti,37,0,1983-06-20
Andres Gomez,38,0,1983-06-20
John Alexander,39,0,1983-06-20
Mel Purcell,40,0,1983-06-20
Fernando Luna,41,0,1983-06-20
Heinz Gunthardt,42,0,1983-06-20
Thomas Hogstedt,43,0,1983-06-20
Pablo Arraya,44,0,1983-06-20
Sammy Giammalva Jr.,45,0,1983-06-20
Eric Fromm,46,0,1983-06-20
Mark Dickson,47,0,1983-06-20
John Fitzgerald,48,0,1983-06-20
Mike De Palmer,49,0,1983-06-20
Fritz Buehning,50,0,1983-06-20
Manuel Orantes,51,0,1983-06-20
Tom Gullikson,52,0,1983-06-20
Victor Pecci,53,0,1983-06-20
Dominique Bedel,54,0,1983-06-20
Pat Cash,55,0,1983-06-20
Chip Hooper,56,0,1983-06-20
Stefan Simonsson,57,0,1983-06-20
Mike Bauer,58,0,1983-06-20
Mario Martinez,59,0,1983-06-20
Pavel Slozil,60,0,1983-06-20
Russell Simpson,61,0,1983-06-20
Tim Wilkison,62,0,1983-06-20
Buster C. Mottram,63,0,1983-06-20
Jaime Fillol Sr.,64,0,1983-06-20
Vincent Van Patten,65,0,1983-06-20
Bernard Boileau,66,0,1983-06-20
Ramesh Krishnan,67,0,1983-06-20
Hans Simonsson,68,0,1983-06-20
Carlos Kirmayr,69,0,1983-06-20
Rodney Harmon,70,0,1983-06-20
Eddie Dibbs,71,0,1983-06-20
Thierry Tulasne,72,0,1983-06-20
Nick Saviano,73,0,1983-06-20
Jairo Velasco Sr,74,0,1983-06-20
Jimmy Brown,75T,0,1983-06-20
Pat Dupre,75T,0,1983-06-20
Brad Gilbert,77,0,1983-06-20
Jeff Borowiak,78,0,1983-06-20
Libor Pimek,79,0,1983-06-20
Guy Forget,80,0,1983-06-20
Gianni Ocleppo,81,0,1983-06-20
Nduka Odizor,82,0,1983-06-20
Sergio Casal,83,0,1983-06-20
Tom Cain,84,0,1983-06-20
Lloyd Bourne,85,0,1983-06-20
Florin Segarceanu,86,0,1983-06-20
Robert Lutz,87,0,1983-06-20
Drew Gitlin,88,0,1983-06-20
Robbie Venter,89,0,1983-06-20
Bernard Fritz,90,0,1983-06-20
Chris Lewis,91,0,1983-06-20
Kim Warwick,92T,0,1983-06-20
Van Winitsky,92T,0,1983-06-20
Magnus Tideman,94,0,1983-06-20
Joakim Nystrom,95,0,1983-06-20
Anders Jarryd,96,0,1983-06-20
Michiel Schapers,97T,0,1983-06-20
Craig Wittus,97T,0,1983-06-20
Derek Tarr,99,0,1983-06-20
Diego Perez,100,0,1983-06-20
