full_name,ranking,points,date
John McEnroe,1,0,1985-06-10
Ivan Lendl,2,0,1985-06-10
Jimmy Connors,3,0,1985-06-10
Mats Wilander,4,0,1985-06-10
Andres Gomez,5,0,1985-06-10
Anders Jarryd,6,0,1985-06-10
Pat Cash,7,0,1985-06-10
Joakim Nystrom,8,0,1985-06-10
Kevin Curren,9,0,1985-06-10
Aaron Krickstein,10,0,1985-06-10
Yannick Noah,11,0,1985-06-10
Miloslav Mecir Sr.,12,0,1985-06-10
Eliot Teltscher,13,0,1985-06-10
Stefan Edberg,14,0,1985-06-10
Tomas Smid,15,0,1985-06-10
Johan Kriek,16,0,1985-06-10
Henrik Sundstrom,17,0,1985-06-10
Tim Mayotte,18,0,1985-06-10
Scott Davis,19,0,1985-06-10
Brad Gilbert,20,0,1985-06-10
Jose-Luis Clerc,21,0,1985-06-10
Vitas Gerulaitis,22,0,1985-06-10
David Pate,23,0,1985-06-10
Jimmy Arias,24,0,1985-06-10
Henri Leconte,25,0,1985-06-10
Greg Holmes,26,0,1985-06-10
Paul Annacone,27,0,1985-06-10
Libor Pimek,28,0,1985-06-10
Boris Becker,29,0,1985-06-10
Ramesh Krishnan,30,0,1985-06-10
Sammy Giammalva Jr.,31,0,1985-06-10
Francesco Cancellotti,32,0,1985-06-10
Ben Testerman,33,0,1985-06-10
Jan Gunnarsson,34,0,1985-06-10
Mike Leach,35,0,1985-06-10
Terry Moor,36,0,1985-06-10
John Sadri,37,0,1985-06-10
Martin Jaite,38,0,1985-06-10
Victor Pecci,38,0,1985-06-10
Jose Higueras,40,0,1985-06-10
John Lloyd,41,0,1985-06-10
Gene Mayer,42,0,1985-06-10
Peter Fleming,43,0,1985-06-10
Tim Wilkison,44,0,1985-06-10
John Fitzgerald,45,0,1985-06-10
Guy Forget,46,0,1985-06-10
Hans Schwaier,47,0,1985-06-10
Larry Stefanki,48,0,1985-06-10
Vijay Amritraj,49,0,1985-06-10
Brian Teacher,50,0,1985-06-10
Bob Green,51,0,1985-06-10
Lawson Duncan,52,0,1985-06-10
Mark Dickson,53,0,1985-06-10
Guillermo Vilas,54,0,1985-06-10
Balazs Taroczy,55,0,1985-06-10
Jakob Hlasek,56,0,1985-06-10
Marty Davis,57,0,1985-06-10
Horacio de la Pena,58,0,1985-06-10
Heinz Gunthardt,59,0,1985-06-10
Shahar Perkiss,60,0,1985-06-10
Ken Flach,61,0,1985-06-10
Tarik Benhabiles,62,0,1985-06-10
Pavel Slozil,63,0,1985-06-10
Henry Pfister,64,0,1985-06-10
Matt Mitchell,65,0,1985-06-10
Eduardo Bengoechea,66,0,1985-06-10
Juan Aguilera,67,0,1985-06-10
Leif Shiras,68,0,1985-06-10
Francisco Gonzalez,69,0,1985-06-10
Michael Westphal,70,0,1985-06-10
Alejandro Ganzabal,71,0,1985-06-10
Vincent Van Patten,72,0,1985-06-10
Bill Scanlon,73,0,1985-06-10
Mel Purcell,74,0,1985-06-10
Thierry Tulasne,75,0,1985-06-10
Hans Gildemeister,76,0,1985-06-10
Julio Goes,77,0,1985-06-10
Jay Lapidus,78,0,1985-06-10
Paul McNamee,79,0,1985-06-10
Sergio Casal,80,0,1985-06-10
Pablo Arraya,81,0,1985-06-10
Diego Perez,82,0,1985-06-10
Trevor Allan,83,0,1985-06-10
Roberto Arguello,84,0,1985-06-10
Mike Bauer,84,0,1985-06-10
Peter Doohan,86,0,1985-06-10
Mike De Palmer,87,0,1985-06-10
Chip Hooper,88,0,1985-06-10
Marc Flur,89,0,1985-06-10
Jose Lopez-Maeso,89,0,1985-06-10
Wolfgang Popp,91,0,1985-06-10
Wojtek Fibak,92,0,1985-06-10
Dan Cassidy,93,0,1985-06-10
Nduka Odizor,94,0,1985-06-10
Andreas Maurer,95,0,1985-06-10
Jimmy Brown,96,0,1985-06-10
