full_name,ranking,points,date
Ivan Lendl,1,0,1990-04-30
Stefan Edberg,2,0,1990-04-30
Boris Becker,3,0,1990-04-30
Andre Agassi,4,0,1990-04-30
Brad Gilbert,5,0,1990-04-30
Aaron Krickstein,6,0,1990-04-30
Emilio Sanchez,7,0,1990-04-30
Jay Berger,8,0,1990-04-30
John McEnroe,9,0,1990-04-30
Andres Gomez,10,0,1990-04-30
Michael Chang,11,0,1990-04-30
Andrei Chesnokov,12,0,1990-04-30
Tim Mayotte,13,0,1990-04-30
Martin Jaite,14,0,1990-04-30
Jim Courier,15,0,1990-04-30
Mats Wilander,16,0,1990-04-30
Pete Sampras,17,0,1990-04-30
Carl-Uwe Steeb,18,0,1990-04-30
Thomas Muster,19,0,1990-04-30
Horst Skoff,20,0,1990-04-30
Guillermo Perez-Roldan,21,0,1990-04-30
Magnus Gustafsson,22,0,1990-04-30
Alberto Mancini,23,0,1990-04-30
Jonas Svensson,24,0,1990-04-30
Sergi Bruguera,25,0,1990-04-30
Juan Aguilera,26,0,1990-04-30
Yannick Noah,27,0,1990-04-30
Jaime Yzaga,28,0,1990-04-30
Jordi Arrese,29,0,1990-04-30
Petr Korda,30,0,1990-04-30
Wally Masur,31,0,1990-04-30
Christo Van Rensburg,32,0,1990-04-30
Richey Reneberg,33,0,1990-04-30
Goran Prpic,34,0,1990-04-30
Javier Sanchez,35,0,1990-04-30
Jakob Hlasek,36,0,1990-04-30
Jean-Philippe Fleurian,37,0,1990-04-30
Jimmy Connors,38,0,1990-04-30
Paolo Cane,39,0,1990-04-30
Ronald Agenor,40,0,1990-04-30
Goran Ivanisevic,41,0,1990-04-30
Jim Grabb,42,0,1990-04-30
Paul Haarhuis,43,0,1990-04-30
Alex Antonitsch,44,0,1990-04-30
Kevin Curren,45,0,1990-04-30
David Wheaton,46,0,1990-04-30
Marc Rosset,47,0,1990-04-30
Guy Forget,48,0,1990-04-30
Jan Gunnarsson,49,0,1990-04-30
Marcelo Filippini,50,0,1990-04-30
Scott Davis,51,0,1990-04-30
Luiz Mattar,52,0,1990-04-30
Franco Davin,53,0,1990-04-30
Amos Mansdorf,54,0,1990-04-30
Mark Kratzmann,55,0,1990-04-30
Miloslav Mecir Sr.,56,0,1990-04-30
Gary Muller,57,0,1990-04-30
Todd Witsken,58,0,1990-04-30
Tomas Carbonell,59,0,1990-04-30
Andrew Sznajder,60,0,1990-04-30
Paul Annacone,61,0,1990-04-30
Glenn Layendecker,62,0,1990-04-30
Michael Stich,63,0,1990-04-30
