full_name,ranking,points,date
Ilie Nastase,1,0,1973-12-10
John Newcombe,2,0,1973-12-10
Jimmy Connors,3,0,1973-12-10
Tom Okker,4,0,1973-12-10
Stan Smith,5,0,1973-12-10
Manuel Orantes,6,0,1973-12-10
Ken Rosewall,7,0,1973-12-10
Rod Laver,8,0,1973-12-10
Jan Kodes,9,0,1973-12-10
Arthur Ashe,10,0,1973-12-10
Tom Gorman,11,0,1973-12-10
Roy Emerson,12,0,1973-12-10
Roger Taylor,13,0,1973-12-10
Marty Riessen,14,0,1973-12-10
Adriano Panatta,15,0,1973-12-10
Nikola Pilic,15,0,1973-12-10
Bjorn Borg,17,0,1973-12-10
Jaime Fillol Sr.,18,0,1973-12-10
Cliff Richey,19,0,1973-12-10
Paolo Bertolucci,20,0,1973-12-10
Mark Cox,21,0,1973-12-10
Brian Gottfried,22,0,1973-12-10
Roscoe Tanner,23,0,1973-12-10
Cliff Drysdale,24,0,1973-12-10
Brian Fairlie,24,0,1973-12-10
Raul Ramirez,24,0,1973-12-10
Dick Stockton,27,0,1973-12-10
Eddie Dibbs,28,0,1973-12-10
John Alexander,29,0,1973-12-10
Vijay Amritraj,30,0,1973-12-10
Karl Meiler,31,0,1973-12-10
Buster C. Mottram,32,0,1973-12-10
Guillermo Vilas,33,0,1973-12-10
Alex Metreveli,34,0,1973-12-10
Robert Lutz,35,0,1973-12-10
Erik Van Dillen,36,0,1973-12-10
Colin Dibley,37,0,1973-12-10
Onny Parun,38,0,1973-12-10
Jurgen Fassbender,39,0,1973-12-10
Raymond Moore,39,0,1973-12-10
Patrick Proisy,41,0,1973-12-10
Ross Case,42,0,1973-12-10
Jiri Hrebec,43,0,1973-12-10
Fred Stolle,44,0,1973-12-10
Francois Jauffret,45,0,1973-12-10
Charlie Pasarell,46,0,1973-12-10
Paul Gerken,47,0,1973-12-10
Clark Graebner,48,0,1973-12-10
Phil Dent,49,0,1973-12-10
Dick Crealy,50,0,1973-12-10
Geoff Masters,51,0,1973-12-10
Andrew Pattison,52,0,1973-12-10
Patrice Dominguez,53,0,1973-12-10
Ivan Molina,54,0,1973-12-10
Jeff Austin,55,0,1973-12-10
Ove Nils Bengtson,55,0,1973-12-10
Peter Szoke,57,0,1973-12-10
Harold Solomon,58,0,1973-12-10
Kjell Johansson,59,0,1973-12-10
Allan Stone,60,0,1973-12-10
Martin Mulligan,61,0,1973-12-10
Pierre Barthes,62,0,1973-12-10
Barry Phillips-Moore,63,0,1973-12-10
Boro Jovanovic,64,0,1973-12-10
Gerald Battrick,65,0,1973-12-10
Georges Goven,66,0,1973-12-10
Juan Gisbert Sr,67,0,1973-12-10
Antonio Zugarelli,68,0,1973-12-10
Robert Maud,69,0,1973-12-10
Zeljko Franulovic,70,0,1973-12-10
Frank Froehling,71,0,1973-12-10
Sherwood Stewart,72,0,1973-12-10
Frew McMillan,73,0,1973-12-10
Ion Tiriac,74,0,1973-12-10
Mike Estep,75,0,1973-12-10
Corrado Barazzutti,76,0,1973-12-10
Toshiro Sakai,77,0,1973-12-10
Bob Carmichael,78,0,1973-12-10
Jaime Pinto-Bravo,79,0,1973-12-10
Ismail El Shafei,80,0,1973-12-10
Jean-Baptiste Chanfreau,81,0,1973-12-10
Antonio Munoz,81,0,1973-12-10
Jeff Borowiak,83,0,1973-12-10
Ian Fletcher,84,0,1973-12-10
Hans Kary,85,0,1973-12-10
John Cooper,86,0,1973-12-10
Milan Holecek,87,0,1973-12-10
Haroon Rahim,88,0,1973-12-10
Wanaro N'Godrella,89,0,1973-12-10
John Paish,89,0,1973-12-10
Vladimir Zednik,89,0,1973-12-10
Jeff Simpson,92,0,1973-12-10
Jun Kamiwazumi,93,0,1973-12-10
Paul Kronk,94,0,1973-12-10
John Lloyd,95,0,1973-12-10
Butch Seewagen,95,0,1973-12-10
Jasjit Singh,97,0,1973-12-10
Marcelo Lara,98,0,1973-12-10
Jim McManus,98,0,1973-12-10
Anand Amritraj,100,0,1973-12-10
John Feaver,101,0,1973-12-10
Patricio Cornejo,102,0,1973-12-10
Jose Edison Mandarino,103,0,1973-12-10
Pat Cramer,104,0,1973-12-10
Graham Stilwell,104,0,1973-12-10
Dick Dell,106,0,1973-12-10
Kim Warwick,107,0,1973-12-10
Torben Ulrich,108,0,1973-12-10
Tom Edlefsen,109,0,1973-12-10
Nicholas Kalogeropoulos,110,0,1973-12-10
Terry Addison,111,0,1973-12-10
Frantisek Pala,112,0,1973-12-10
Robert Machan,113,0,1973-12-10
Szabolcz Baranyi,114,0,1973-12-10
John Bartlett,115,0,1973-12-10
Tom Leonard,116,0,1973-12-10
Joaquin Loyo-Mayo,117,0,1973-12-10
Premjit Lall,118,0,1973-12-10
Fred McNair IV,118,0,1973-12-10
Terry Ryan,120,0,1973-12-10
Robert McKinley,121,0,1973-12-10
Tito Vazquez,121,0,1973-12-10
Nicola Spear,123,0,1973-12-10
Roy Barth,124,0,1973-12-10
William Lloyd,125,0,1973-12-10
Steve Faulk,126,0,1973-12-10
Jose Higueras,127,0,1973-12-10
Vladimir Korotkov,128,0,1973-12-10
Leif Johansson,129,0,1973-12-10
Hans-Jurgen Pohmann,130,0,1973-12-10
Vitas Gerulaitis,131,0,1973-12-10
Richard Pancho Gonzales,132,0,1973-12-10
Gene Scott,133,0,1973-12-10
Sandy Mayer,134,0,1973-12-10
Harald Elschenbroich,135,0,1973-12-10
Andres Gimeno,136,0,1973-12-10
Bo Holmstrom,137,0,1973-12-10
Petr Kanderal,138,0,1973-12-10
Tadeusz Nowicki,139,0,1973-12-10
Olle Palmer,140,0,1973-12-10
Ray Ruffels,141,0,1973-12-10
Tenny Svensson,142,0,1973-12-10
John Whitlinger,143,0,1973-12-10
Bob Giltinan,144,0,1973-12-10
Owen Davidson,145,0,1973-12-10
Billy Martin,146,0,1973-12-10
Jaidip Mukerjea,147,0,1973-12-10
Colin Dowdeswell,148,0,1973-12-10
Julian Ganzabal,149,0,1973-12-10
Dick R. Bohrnstedt,150,0,1973-12-10
Charles Owens,151,0,1973-12-10
Syd Ball,152,0,1973-12-10
Bernard Mignot,153,0,1973-12-10
Mal Anderson,154,0,1973-12-10
Jean-Loup Rouyer,155,0,1973-12-10
Brian Teacher,156,0,1973-12-10
Jim Delaney,157,0,1973-12-10
Taghi Akbari,158,0,1973-12-10
Mike Belkin,159,0,1973-12-10
Wilhelm Bungert,160,0,1973-12-10
Eugenio Castigliano,161,0,1973-12-10
Tom Christensen,162,0,1973-12-10
Bertalan Csoknyai,163,0,1973-12-10
Frank Falderbaum,164,0,1973-12-10
Herb Fitzgibbon,165,0,1973-12-10
George Hardie,166,0,1973-12-10
Rudy Hernando,167,0,1973-12-10
Jan Hordijk,168,0,1973-12-10
Rudolf Hoskowetz,169,0,1973-12-10
Teimuraz Kakulia,170,0,1973-12-10
Takeshi Koura,171,0,1973-12-10
Ramesh Krishnan,172,0,1973-12-10
Cliff Letcher,173,0,1973-12-10
Mike Machette,174,0,1973-12-10
Giuseppe Merlo,175,0,1973-12-10
Akshai Misra,176,0,1973-12-10
Bernard Mitton,177,0,1973-12-10
Terry Moor,178,0,1973-12-10
Francisco Musalem,179,0,1973-12-10
Ulrich Pinner,180,0,1973-12-10
Shamil Tarpischev,181,0,1973-12-10
Anatoli Volkov,182,0,1973-12-10
Stephen Warboys,183,0,1973-12-10
Jacques Thamin,184,0,1973-12-10
Attila Korpas,185,0,1973-12-10
Birger Andersson,186,0,1973-12-10
Ray Keldie,187,0,1973-12-10
D. Richard Russell,188,0,1973-12-10
Ezio Di Matteo,189,0,1973-12-10
Toma Ovici,190,0,1973-12-10
Balazs Taroczy,191,0,1973-12-10
Juan Couder,192,0,1973-12-10
Jean-Louis Haillet,193,0,1973-12-10
Patrick Hombergen,194,0,1973-12-10
Vincenzo Franchitti,195,0,1973-12-10
Juan Herrera,195,0,1973-12-10
Janos Benyik,197,0,1973-12-10
Byron Bertram,198,0,1973-12-10
Roberto Chavez,199,0,1973-12-10
Frank Gebert,200,0,1973-12-10
Zan Guerry,201,0,1973-12-10
Robert Kreiss,202,0,1973-12-10
Richard Lewis,203,0,1973-12-10
Alejandro Olmedo,204,0,1973-12-10
Belus Prajoux,205,0,1973-12-10
Patricio Rodriguez,206,0,1973-12-10
Piero Toci,207,0,1973-12-10
Elio Lito Alvarez,208,0,1973-12-10
Robert Rheinberger,209,0,1973-12-10
Tony Bardsley,210,0,1973-12-10
Jose Castanon,211,0,1973-12-10
Pat Dupre,212,0,1973-12-10
Jan Kukal,213,0,1973-12-10
Jun Kuki,214,0,1973-12-10
Rolf Norberg,215,0,1973-12-10
Dennis Ralston,216,0,1973-12-10
William Brown,217,0,1973-12-10
William Higgins,218,0,1973-12-10
Grover Raz Reid,219,0,1973-12-10
David Lloyd,220,0,1973-12-10
Istvan Gulyas,221,0,1973-12-10
Victor Amaya,222,0,1973-12-10
Hans Engert,223,0,1973-12-10
Kenichi Hirai,224,0,1973-12-10
Kiyoshi Tanabe,225,0,1973-12-10
Allan McDonald,226,0,1973-12-10
Eric Deblicker,227,0,1973-12-10
Jairo Velasco Sr,228,0,1973-12-10
Humphrey Hose,229,0,1973-12-10
Felix Ponte,230,0,1973-12-10
Franklin Robbins,231,0,1973-12-10
Steve Krulevitz,232,0,1973-12-10
Kenneth McMillan,233,0,1973-12-10
